,names,pKa,pKa predicted
0,1me56diam4im14dihpyrimidine_cation->neut,12.11,11.427696
1,8aminoxanthine_cation->neut,2.0,1.5401788
2,5amino1H123triazole4carbonitrile_neut->an,6.15,7.0453506
3,quinuclidine3methyl_cation->neut,11.29,10.836592
4,3azetidinecarboxylic_cation->neut,3.2,2.3244987
5,79dimethylguanine_cation->neut,7.22,7.1717415
6,1hpyrazolo34dpyrimidine_cation->neut,2.84,2.512413
7,22pyridilthiazole_cation->neut,2.17,2.0772305
8,16dimepyrazolo34dpyrimidin4am_cation->neut,5.0,4.9748816
9,o-methylisourea_cation->neut,9.72,10.013224
10,245trimeloxazole_cation->neut,3.51,3.5454683
11,8me78dih7oxopteridine_cation->neut,1.1,1.0272398
12,3et6mepyridine_cation->neut,6.51,6.011552
13,aminotetrazole_neut->an,6.07,6.1718526
14,2amino6methoxynaphtlene_cation->neut,4.64,4.64965
15,4am268trimequinoline_cation->neut,10.4,9.254835
16,6im1me16dih4ampyrimidin_cation->neut,12.7,12.343312
17,7ethylthioqunazolinehydrate_cation->neut,7.47,7.0570345
18,3hydroxy6methylpyridazine_cation->neut,-0.81,-0.71650696
19,4methylimidazole_cation->neut,7.518,6.4926753
20,12dime6nitrobenzimidazole_cation->neut,4.2,4.8748345
21,pyrazole45dih_cation->neut,4.62,4.3348436
22,45imidazoledicarboxylic_neut->an,3.43,1.8972468
23,25methiphen2ylpyridine_cation->neut,3.99,3.9069643
24,4formylimidazole_cation->neut,2.9,3.2690315
25,23dih5oimidazo12cpyrimidine_neut->an,12.6,11.24271
26,13355pentamepyperidine_cation->neut,9.43,9.857328
27,4tbu1me12dih2imino_cation->neut,11.64,11.611181
28,5nitroso8ohquinoline_cation->neut,2.26,2.221362
29,4aminophenylguanidine_cation->neut,12.01,11.768103
30,m-cyanophenol_neut->an,8.61,8.569288
31,4amino5fluoro2hydroxypyrimidine_cation->neut,2.83,2.7783542
32,26dimethoxypyridine_cation->neut,1.6,1.4613299
33,10hpyrimido54b14benzothiazine_cation->neut,3.76,3.5032945
34,6cf38hydroxyquinoline_cation->neut,2.6,2.2256389
35,2dime45tetramethiazole_cation->neut,6.17,6.6607447
36,5am4mepyrimidine_cation->neut,3.06,3.0418086
37,354dime53phepyrazole_cation->neut,3.47,3.1599903
38,2r3r5oxooxolane23dicarbx_an->2an,3.95,3.995408
39,2oh6mepurine_cation->neut,2.24,2.7478013
40,1methyl7aminobenzimidazole_2cation->cation,1.7,1.435226
41,nndimethylguanidine_cation->neut,13.4,12.979536
42,1hydrazinophthalazine_cation->neut,7.25,6.698158
43,8dimeampurine_neut->an,9.77,9.387472
44,7oxa1azaspiro35nonane_cation->neut,10.2,9.468325
45,2me5am4meampyrimidine_cation->neut,7.4,6.9077435
46,3me4phpyrazole45dih_cation->neut,4.62,3.1538892
47,6methyl45diazaindan_cation->neut,4.93,4.7040963
48,2aminophenazine_cation->neut,4.71,4.913436
49,1methyl2hydroxypurine_cation->neut,1.8,2.6518369
50,5nitro2mebenzimidazole_neut->an,10.42,10.511509
51,DABCO_2cation->cation,2.97,3.7789125
52,4chloro1methylimidazole_cation->neut,3.1,2.9069905
53,1me4dimeam2meim12dihpyrimidine_cation->neut,13.85,13.49045
54,13dimepyrazole45dih_cation->neut,4.85,3.349224
55,4mesilamidepyridine_neut->an,9.07,8.261634
56,2methylbenzylamine_cation->neut,9.19,9.250225
57,n4n6dime46diampyrimidine_cation->neut,6.32,6.576502
58,2f2nitroacetamide_neut->an,5.89,5.2159615
59,tyramine_cation->neut,9.74,9.474809
60,5formamd24diampyrimidine_cation->neut,6.03,5.6383095
61,2iminophenylmethylphenol_cation->neut,5.0,3.5965228
62,2me12nitrophenhyimidazole_cation->neut,6.17,5.3940544
63,3aminomethylpyridine_cation->neut,8.04,7.847333
64,4f3nitroaniline_cation->neut,2.36,1.8641756
65,2aminopurine_2cation->cation,-0.28,0.4547248
66,4meam3mepyridine_cation->neut,9.81,9.448257
67,5cn3nitroaniline_cation->neut,0.47,0.620224
68,amphetamine_cation->neut,9.94,10.076725
69,24pbipyridine_cation->neut,4.77,5.239641
70,2methylthiazole_cation->neut,3.59,3.3430214
71,3me2phenyliminooxazolidine_cation->neut,7.22,7.471116
72,me32meim23dih45tetrameoxazole_cation->neut,10.27,9.9045315
73,4methylsulfonylaniline_cation->neut,1.48,1.3988447
74,3isopropylaniline_cation->neut,4.67,4.5272093
75,nmethylhydrazine_cation->neut,7.85,8.480534
76,2am45tetramethyleneoxzaole_cation->neut,5.78,5.2118793
77,tetramethylpiperidine_cation->neut,11.24,11.0520935
78,guanylurea_cation->neut,8.0,8.007889
79,4aminomethylimidazole_2cation->cation,4.71,3.628703
80,benzimidazole_cation->neut,5.55,5.4173822
81,1me2ph2imidazoline_cation->neut,10.7,10.068837
82,6chloro135triazaindene_neut->an,10.19,9.880361
83,3am4meapyridine_2cation->cation,0.38,0.8286731
84,naphtalene1dimethylamine_cation->neut,4.83,4.8445945
85,2oh3ampyridine_cation->neut,2.78,2.901196
86,10mephenanthridine_cation->neut,4.6,4.462245
87,4ohnaphtalenecarbonitrile_neut->an,7.08,6.71122
88,34pyridinedicarboxylic_cation->neut,1.5,0.4936781
89,6oh2acm8mepurine_cation->neut,3.12,3.217639
90,7me4am7hpyrrolo23dpyrimidine_cation->neut,5.13,5.5252304
91,2meo5mepyridine_cation->neut,3.73,3.4667716
92,6meo4ohpyrimidine_cation->neut,-0.22,0.048551083
93,platynecine_cation->neut,10.2,9.8649235
94,isopropylhidrazine_cation->neut,7.6,8.603243
95,4nitrobenzimidazole_cation->neut,3.33,2.836156
96,2phenolimidazolin2yl_cation->neut,6.63,4.7216344
97,atrolactamide_cation->neut,10.96,10.445518
98,18dihydroxyadenine_cation->neut,2.45,2.9198732
99,methylamine_cation->neut,10.62,9.667352
100,25dime6oh4ampyrimidine_cation->neut,2.63,2.4816036
101,NNNtrimethyl147triazacyclononane_cation->neut,11.7,12.500799
102,guanidine_cation->neut,13.6,12.916833
103,n4n4n6trime26diampyrimidine_cation->neut,6.37,6.313871
104,23pbipyridine_cation->neut,4.42,4.6647043
105,1cyanomethylpiperidine_cation->neut,4.55,4.9110956
106,1amidinomethylnaphthalene_cation->neut,11.31,11.625522
107,1me2phpyrrolidine_cation->neut,8.8,9.289375
108,7hidrazinoquinoline_cation->neut,6.71,6.891349
109,8meampurine_cation->neut,4.75,4.6795597
110,nallylmorpholine_cation->neut,7.02,7.089057
111,5methoxy1456tetrahydropyrimidine_cation->neut,11.72,11.097271
112,3cl4nitroaniline_cation->neut,0.26,0.10547304
113,dibenzoquinuclidine_cation->neut,4.46,3.9560075
114,6aminoisoquinoline_cation->neut,7.16,7.416911
115,13dime6acetoxyampyrimidine24dione_neut->an,7.01,5.4335704
116,perlolidine_cation->neut,4.01,4.1155014
117,glycolic_neut->an,3.83,4.491231
118,3456tetramepyridazine_cation->neut,5.36,5.3033533
119,4aminopyridine_cation->neut,9.11,9.036831
120,137trime2681h3h7htrionepurine_neut->an,6.0,5.783141
121,25dimethylpiperazine_2cation->cation,5.2,5.671766
122,2vinyl5methylpyridine_cation->neut,5.67,5.4766364
123,dicyclopentylamine_cation->neut,10.93,10.329654
124,245triaminepyrimidine_2cation->cation,2.5,1.0241542
125,4mepyrimidin2ol_cation->neut,3.06,2.930644
126,2am5mebenzothiazole_cation->neut,4.6,4.430965
127,45diazaindan_cation->neut,4.12,3.8170848
128,1aminoacridine_cation->neut,6.02,6.6664395
129,4carboxy2methyloxazole_cation->neut,-0.66,-0.5821481
130,4meo1me2pyrimidionne_cation->neut,0.65,1.1062756
131,13phenylenediamine_cation->neut,4.88,5.088849
132,24dime8mesquinoline_cation->neut,4.88,4.443183
133,24dihydroxyaniline_cation->neut,5.7,5.1672316
134,7me17diazaspiro35nonane_cation->neut,10.4,10.046225
135,17naphtyridine_cation->neut,3.61,3.997326
136,furan23dicarboxylic_neut->an,2.45,1.5031056
137,ammelide_cation->neut,1.8,0.8041549
138,2tertbutylpyridine_cation->neut,5.76,6.0062647
139,3chloropyridine_cation->neut,2.84,2.9644318
140,isoserine_cation->neut,2.72,2.2221198
141,4567tetrafluorobenzimidazole_cation->neut,2.1,0.99518967
142,17adiazaindene_cation->neut,1.43,1.0720696
143,4carbamoyl2methylquinazolinehydrate_cation->neut,7.57,7.0706005
144,2hidrazinoquinoline_cation->neut,7.82,7.4684153
145,2ethylthiazole_cation->neut,3.372,3.2583537
146,3aminopyridine_cation->neut,6.03,5.3980403
147,27dimethylquinoline_cation->neut,5.02,5.6912303
148,8hydroxy4methylquinoline_cation->neut,5.56,4.4715195
149,nme2nitroaniline_cation->neut,-0.62,-0.5804534
150,3et124triazole_cation->neut,3.2,2.7102404
151,4methylpiperidine_cation->neut,11.23,10.88657
152,3methoxybenzylamine_cation->neut,9.29,8.721139
153,24dimethylimidazole_cation->neut,8.38,7.659723
154,4am3meapyridine_cation->neut,9.37,9.462988
155,Smethyl8mercptoquinoline_cation->neut,3.5,3.2056956
156,6meam24diampyrimidine_2cation->cation,1.05,0.9858794
157,3hydroxyquinoline_cation->neut,4.3,3.9636197
158,7me6ohpteridine_neut->an,7.46,6.7240205
159,2345tetramethylpyrrole_cation->neut,3.78,3.8959394
160,135triazine24diamino_cation->neut,3.91,4.1214914
161,34pbipyridine_cation->neut,4.85,5.2108283
162,quinuclidine4methyl_cation->neut,11.08,10.868853
163,difluoroacetic_neut->an,1.33,1.3978572
164,2pmethoxyphenyl1mepyrrolidine_cation->neut,8.9,9.412722
165,4meam3nitropyridine_cation->neut,5.19,4.787173
166,3nitro2meampyridine_cation->neut,2.41,2.027935
167,pyridine4methylamino3isopropyl_cation->neut,9.84,9.288395
168,246triaminophenol_2cation->cation,3.1,2.8755112
169,6meo1me1hpyrazolo34dpyrimidin4amine_cation->neut,3.62,3.365118
170,6fluorouracil_neut->an,4.03,4.764953
171,5hydroxycinnoline_cation->neut,1.92,2.5093975
172,2oh146triazanaphtalene_neut->an,7.91,7.989095
173,5nitro2ohbenzenecarbonitrile_neut->an,4.1,4.430173
174,3et6mepyridazine_cation->neut,4.17,3.9159727
175,5carboxy24dimethyloxazole_cation->neut,0.38,0.18269587
176,5pnitrophenyloxazole_cation->neut,-0.19,0.4285016
177,8oh9mepurine_neut->an,9.08,9.156191
178,aminoisodibutiric_cation->neut,2.357,1.8689342
179,2meampurine_neut->an,10.37,10.032465
180,2methylimidazole_cation->neut,7.85,7.439947
181,4ethenylquinuclidine_cation->neut,10.56,9.91845
182,27dime18phenanthroline_cation->neut,5.06,5.788306
183,nndimethyl3nitroaniline_cation->neut,2.626,2.8110642
184,2amino4naphtalenesulfonic_neut->an,3.79,3.5209546
185,1me6cl1himidazo45cpyridine_cation->neut,2.46,2.228703
186,Nmethyl1mercaptoisoquinoline_cation->neut,-2.13,-2.2155313
187,8clpurine_neut->an,6.02,5.3391047
188,5678tetrahydropteridine_cation->neut,6.63,6.59531
189,amantadine_cation->neut,10.71,10.370319
190,4hydrazinebenzonitrile_cation->neut,4.25,4.298792
191,2mesilamidepyridine_cation->neut,1.1,1.4534388
192,nndime3phenylenediamine_cation->neut,6.45,5.148559
193,n2dimethylaniline_cation->neut,4.6,4.517936
194,bispirine_2cation->cation,5.75,4.578891
195,5nitro246triampyrimidine_cation->neut,3.22,3.1093302
196,7me27diazaspiro35nonane_cation->neut,10.71,9.0651045
197,benzylamine_cation->neut,9.38,8.762281
198,5clbenzimidazole_cation->neut,4.44,4.871077
199,2methyl6phenyl4hpyran4one_cation->neut,0.26,-0.38272285
200,pentamethylguanidine_cation->neut,13.8,13.060747
201,dimeoxaloacetic_neut->an,1.77,1.909811
202,DABCO_cation->neut,8.82,9.361673
203,adenine_cation->neut,4.17,3.6738334
204,2bromomalononitrile_neut->an,5.0,5.7379675
205,5ipro46diohpyrimidine_cation->neut,-0.59,-1.2138109
206,6methoxyquinoline_cation->neut,5.03,5.042757
207,6oh24diampyrimidine_cation->neut,3.3,3.2318788
208,Nmethyl6amino2oxopyridine_cation->neut,2.09,1.7075768
209,135triazaindene_cation->neut,6.1,5.7054534
210,2amino8nitronaphtalene_cation->neut,2.73,2.3724422
211,3ipro4nndimeampyridine_cation->neut,8.16,8.118366
212,2methylpiperidine_cation->neut,11.08,10.953852
213,dimethylhydroxylamine_cation->neut,5.2,4.3332114
214,3dimeampyrazine1oxide_cation->neut,1.34,2.1536183
215,guanidineacetic_cation->neut,2.81,2.796157
216,heliotridane_cation->neut,11.4,10.9360895
217,2methylthiopurine_neut->an,8.93,8.93091
218,1amino2methylpropan2ol_cation->neut,9.25,9.009745
219,4acetylpyridine_cation->neut,3.51,3.7856855
220,7ohpteridine_cation->neut,1.2,-0.42656088
221,4meo3nitropyridine_cation->neut,2.63,2.867815
222,5cl8ohquinoline_cation->neut,3.56,2.9589548
223,1azahomocubane_cation->neut,9.7,8.824651
224,2amino4fluoro6hydroxypyrimidine_neut->an,8.38,8.620565
225,methyl4methylaminobenzoate_cation->neut,2.32,2.2907119
226,4hydroxyacridine_cation->neut,5.31,4.4482174
227,24dime3oh2cyclobutenone_neut->an,2.8,3.5981708
228,34diohbenzenesulfonic_an->2an,8.5,7.8419814
229,8dimeampurine_cation->neut,4.75,4.570088
230,8azaguanine_cation->neut,1.04,1.199656
231,5cf38hydroxyquinoline_cation->neut,1.8,2.4627037
232,23dimethyl4nitroaniline_cation->neut,1.96,0.4682145
233,2tertbutylthiazole_cation->neut,3.0,3.3332
234,7oxa2azaspiro35nonane_cation->neut,10.58,9.077938
235,2hydroxypyrimidin5ylphosphonic_2an->3an,9.24,10.197627
236,2nitrophenylhydrazine_cation->neut,3.5,2.802613
237,quinazolinehydrate_cation->neut,7.77,7.072198
238,1methoxypyridin4one_cation->neut,2.57,2.82696
239,3me4nndimeampyridine_cation->neut,8.58,8.526953
240,2methylquinazolinehydrate_cation->neut,8.31,8.48689
241,hexamethylenetetramine_cation->neut,6.3,7.6693
242,Smethyl3mercaptopyridine_cation->neut,4.45,4.066897
243,5nitrobenzimidazole_neut->an,10.84,10.525007
