,names,pKa,pKa predicted
0,245trimethylimidazole_cation->neut,8.92,8.645084
1,5oh4o4hpyran2carboxylic_an->2an,7.75,7.9432898
2,35dimethylpyridineNoxyde_cation->neut,1.18,1.2571051
3,4nitroimidazole_cation->neut,-0.16,-0.6970537
4,3pyrroline_cation->neut,10.46,9.403846
5,methyl3dimethylaminobenzoate_cation->neut,3.86,3.4795265
6,6am9me8azapurine_cation->neut,2.8,2.425965
7,356trimethyltriazine_cation->neut,2.85,2.3371077
8,n4methyl5nitropyrimidine46diam_cation->neut,2.73,2.836353
9,4carbmquinazoline_cation->neut,0.5,1.3684294
10,1ph5me23dih3oxopyrazole_cation->neut,1.79,1.743767
11,5nitroquinazolinehydrate_cation->neut,6.43,6.3903866
12,4methoxypyridine_cation->neut,6.47,6.6661057
13,7me6mespurin21hone_cation->neut,1.3,0.68793106
14,6am3mepyrimidin4one_cation->neut,0.98,1.8916912
15,8oh17naphthyridine_cation->neut,2.53,2.2416487
16,dimethylanthranilate_cation->neut,3.53,2.395446
17,2me4am5carbm123triazole_cation->neut,0.1,-0.08412552
18,1methylsulfonylisoquinoline_cation->neut,-0.83,-0.78476787
19,26dimethylpyrimidine_cation->neut,2.7,3.362955
20,canavanine_2cation->cation,2.5,1.7552934
21,purine_neut->an,8.92,8.828582
22,trans10h15naphthyridine_2cation->cation,6.86,6.5774136
23,11dinitroethane_neut->an,5.21,4.1518655
24,6oh2pme123triazolo5p4p45pyrimidine_cation->neut,-0.6,-0.8785002
25,24diaminopteridine_cation->neut,5.3,5.2544737
26,nndimethylhydrazine_cation->neut,7.12,7.145673
27,34dimeantrhanyl_cation->neut,-1.22,0.07234478
28,neopentylamine_cation->neut,10.24,9.970689
29,4chloronmethylaniline_cation->neut,3.9,4.169639
30,phenylhidrazine_cation->neut,5.2,5.5098295
31,bicyclo221heptane1amino_cation->neut,10.2,9.561328
32,nmethylpyrazole_cation->neut,2.08,2.1244268
33,Smethyl3mercaptoisoquinoline_cation->neut,3.41,2.7760608
34,4fluoro1hbenzimidazole_cation->neut,4.2,3.4686532
35,8cf3purin6one_an->2an,10.9,11.775394
36,norharmane_cation->neut,7.2,5.968193
37,5hydroxytropolone_neut->an,6.47,6.1898775
38,26dioh4ampyrimidine_neut->an,8.69,8.312927
39,3oh4hpyrain4one_cation->neut,-1.28,-1.3192058
40,3fluoropyridine_cation->neut,2.97,2.8115103
41,14dioh2naphtylamine_cation->neut,4.04,3.9669933
42,355trimepyrazole45dih_cation->neut,5.19,4.8755903
43,5ccyano2ampyridine_cation->neut,3.41,3.6827972
