,names,pKa,pKa predicted
0,245trimethylimidazole_cation->neut,8.92,8.873726
1,5oh4o4hpyran2carboxylic_an->2an,7.75,7.536036
2,35dimethylpyridineNoxyde_cation->neut,1.18,1.328434
3,4nitroimidazole_cation->neut,-0.16,-0.7452588
4,3pyrroline_cation->neut,10.46,9.796714
5,methyl3dimethylaminobenzoate_cation->neut,3.86,3.1038918
6,6am9me8azapurine_cation->neut,2.8,2.4985971
7,356trimethyltriazine_cation->neut,2.85,2.6560693
8,n4methyl5nitropyrimidine46diam_cation->neut,2.73,2.5552464
9,4carbmquinazoline_cation->neut,0.5,1.339026
10,1ph5me23dih3oxopyrazole_cation->neut,1.79,1.8966432
11,5nitroquinazolinehydrate_cation->neut,6.43,6.576185
12,4methoxypyridine_cation->neut,6.47,7.0339417
13,7me6mespurin21hone_cation->neut,1.3,1.013979
14,6am3mepyrimidin4one_cation->neut,0.98,2.2505746
15,8oh17naphthyridine_cation->neut,2.53,2.9180865
16,dimethylanthranilate_cation->neut,3.53,2.335578
17,2me4am5carbm123triazole_cation->neut,0.1,0.3253255
18,1methylsulfonylisoquinoline_cation->neut,-0.83,-0.6914077
19,26dimethylpyrimidine_cation->neut,2.7,3.2971158
20,canavanine_2cation->cation,2.5,2.0636406
21,purine_neut->an,8.92,8.561548
22,trans10h15naphthyridine_2cation->cation,6.86,6.362197
23,11dinitroethane_neut->an,5.21,4.486087
24,6oh2pme123triazolo5p4p45pyrimidine_cation->neut,-0.6,-0.78389645
25,24diaminopteridine_cation->neut,5.3,5.114186
26,nndimethylhydrazine_cation->neut,7.12,7.475133
27,34dimeantrhanyl_cation->neut,-1.22,-0.13508034
28,neopentylamine_cation->neut,10.24,10.596721
29,4chloronmethylaniline_cation->neut,3.9,4.23295
30,phenylhidrazine_cation->neut,5.2,5.5586677
31,bicyclo221heptane1amino_cation->neut,10.2,9.7772255
32,nmethylpyrazole_cation->neut,2.08,2.7310815
33,Smethyl3mercaptoisoquinoline_cation->neut,3.41,3.2267697
34,4fluoro1hbenzimidazole_cation->neut,4.2,3.6417675
35,8cf3purin6one_an->2an,10.9,11.668892
36,norharmane_cation->neut,7.2,6.325157
37,5hydroxytropolone_neut->an,6.47,6.6793985
38,26dioh4ampyrimidine_neut->an,8.69,8.268559
39,3oh4hpyrain4one_cation->neut,-1.28,-0.24459171
40,3fluoropyridine_cation->neut,2.97,2.965179
41,14dioh2naphtylamine_cation->neut,4.04,4.08303
42,355trimepyrazole45dih_cation->neut,5.19,5.424268
43,5ccyano2ampyridine_cation->neut,3.41,3.411561
44,4hydroxy6methylpyrimidine_cation->neut,2.06,2.3872705
45,1me2681h3h7htrionepurine_neut->an,5.75,5.7729774
46,2me3carbldehydeindole_neut->an,12.47,12.358093
47,3hydroxypyridine_neut->an,8.72,8.842884
48,trans13diamcyclohexane_2cation->cation,8.54,8.533134
49,12dimethylindole_cation->neut,0.33,1.0855823
50,tropine_cation->neut,10.33,10.318686
51,1methyl5nitroimidazole_cation->neut,2.12,1.8645697
52,pteridine7amino_cation->neut,2.21,2.749742
53,quinuclidine4carboxamide_cation->neut,9.47,9.8981085
54,nndimethylallylamine_cation->neut,8.64,9.016519
55,quinazoline_cation->neut,1.95,2.0609283
56,furan15dicarboxylic_an->2an,3.55,3.9852085
57,3me6oxo45diam36dihpyrimidine_cation->neut,3.57,3.6211147
58,1pyrroline_cation->neut,6.7,6.624528
59,difluoronitromethane_neut->an,12.4,12.512405
60,2mesulphonylquinoxaline_cation->neut,-1.66,-1.9120874
61,5aminoquinoxaline_cation->neut,2.62,2.2514987
62,glycylvaline_neut->an,8.18,7.5243835
63,2etaniline_cation->neut,4.3,4.288763
64,4oxo14dih1me3nitropyridine_cation->neut,-0.8,0.027730465
65,2meamquinoxaline_cation->neut,4.07,3.3501182
66,malonaldehyde_neut->an,5.0,5.6858053
67,4am3nitropyridine_cation->neut,5.04,4.929124
68,trans10h16naphthyridine_2cation->cation,8.18,7.8232436
69,3methyl8aminoxanthine_neut->an,9.77,8.96521
70,arecaidinemethylester_cation->neut,7.64,7.948272
71,5cnindole_neut->an,15.24,14.950567
72,167trimepterin_cation->neut,3.2,3.653946
73,2amino1456tetrahydropyrimidine_cation->neut,14.1,13.094154
74,quinuclidine2methyl_cation->neut,11.33,11.133971
75,23dime4aminobenzimidazole_2cation->cation,2.35,1.9349209
76,5amino1pchlorophenyltetrazole_cation->neut,0.78,0.19991875
77,25dimethylpiperazine_cation->neut,9.66,10.15271
78,4phosphobenzoic_an->2an,4.37,3.9898133
79,3ph124triazole_cation->neut,2.05,1.2679157
80,4sulfonic26dioxo1236tetrahpyrimidine_an->2an,7.26,7.318474
81,6phenoxi24diampyrimidine_cation->neut,4.8,5.02866
82,6chlorootoluidine_cation->neut,2.22,2.132907
83,2methylthioquinoxaline_cation->neut,0.29,0.119050026
84,6am2pme123triazolo5p4p45pyrimidine_cation->neut,3.49,3.2297664
85,1methylxanthine_an->2an,12.0,11.631514
86,2nitropyridine_cation->neut,-2.06,-1.986826
87,6methylpurine_cation->neut,2.5,3.1240592
88,2aminoimidazole_cation->neut,8.46,8.650345
89,16dimethylisoxanthopterin_cation->neut,2.4,2.5915484
90,6oh2am89dimepurine_cation->neut,4.11,4.347584
91,2aminomebenzenesulfonamide_cation->neut,8.53,7.6081653
92,1me6meo2oxo12dihpyridine_cation->neut,0.91,1.3302281
93,4methylpyridazine_cation->neut,3.53,3.1008763
94,3cynoquinuclidine_cation->neut,7.81,8.239868
95,1mequinoline41hthione_cation->neut,0.56,1.2003417
96,4nitroso35dimethylphenol_neut->an,8.04,6.881279
97,8methylquinazoline_cation->neut,2.15,1.920649
98,4imidazolecarboxylic_cation->neut,2.01,2.3073502
99,5me2nitroaniline_cation->neut,-0.09,-0.17856336
100,6cl4phpyridin21hone_cation->neut,-0.1,-1.0576806
101,8cl9mepurine_cation->neut,2.0,2.0952396
102,3aminobenzonitrile_cation->neut,2.75,3.2657788
103,3dimethylamino1propyne_cation->neut,6.97,7.608608
104,myosmine_cation->neut,5.26,6.6334505
105,124triazin54Hone_neut->an,7.15,7.2301373
106,24quinolinediol_cation->neut,0.76,0.68788433
107,2mebenzoquinoneoxime_neut->an,6.95,6.7378817
108,piperazine_cation->neut,9.73,10.161349
109,4mesulphinylpyridine_cation->neut,2.94,3.323269
110,33dimepyperidine_cation->neut,10.38,10.446542
111,2tbu5me45dihthiazole_cation->neut,5.027,5.177397
112,4methylpyridine_cation->neut,6.0,6.2204895
113,cis10h15naphthyridine_2cation->cation,6.65,5.828953
114,3tbu45dihpyrazole_cation->neut,5.35,4.5912256
115,ornitine_2cation->cation,1.94,2.4875975
116,nndimethyl3butyn1amine_cation->neut,8.25,8.718838
117,246trimethieno32cpyridinium_cation->neut,6.77,7.6486855
118,3methylisoxazole_cation->neut,-1.22,-1.560462
119,azabicyclo332nonane_cation->neut,10.57,10.425039
120,2hydroxypyrazine_cation->neut,-0.1,0.14239359
121,6aminopenicillanic_neut->an,4.9,4.9583535
122,4oh34dih138triazanaphthalene_cation->neut,6.56,6.462954
123,isopropylamine_cation->neut,10.64,10.571559
124,2azetidinecarboxylic_neut->an,10.21,9.919059
125,3me124triazole_cation->neut,3.28,3.288332
126,26dimethylaniline_cation->neut,3.95,3.9790778
127,1hnaphth12dimidazole_cation->neut,5.27,5.515486
128,246triaminoresorcin_3cation->2cation,1.2,0.45819426
129,perinaphthenone_cation->neut,-1.4,-0.27039576
130,4azaindole_cation->neut,6.9,6.7760916
131,1me5ph2im12dihpyrimidine_cation->neut,10.75,10.745142
132,24dicarbxpyridine_an->2an,5.17,5.4368324
133,tolylhydrazine_cation->neut,5.32,5.7030377
134,45difluoro1hbenzimidazole_cation->neut,3.6,3.546636
135,110dime6amphenanthridine_cation->neut,7.91,7.6773925
136,2nitroacetamide_neut->an,5.18,6.0941987
137,8oh145triazanaphthalene_neut->an,8.81,9.140387
138,5aminopyrimidine_cation->neut,2.6,2.853761
139,8chloroquinoline_cation->neut,3.12,3.6689858
140,5mebenzimidazole_cation->neut,5.78,5.812584
141,11me2h6h15methbenzob15diazocine_cation->net,7.5,7.933447
142,5nitro4dimeam6meampyrimidine_cation->neut,2.85,2.8321338
143,6oh2cf3purine_cation->neut,1.1,0.80229044
144,5mesulfphonylpyrimidine_cation->neut,0.97,0.6589036
145,isoguanine_neut->an,9.0,8.8588295
146,56dimethylbenzimidazole_cation->neut,5.96,6.071108
147,12propanediamine_cation->neut,10.0,9.963524
148,3acetylpyridine_cation->neut,3.26,3.5974708
149,1me5ph2oxo12dihpyrimidine_cation->neut,2.01,2.7481894
150,24diaminopyrimidine_2cation->neut,-1.01,-1.3584633
151,cisuraconic_neut->an,6.78,7.409193
152,nmethylcitosine_cation->neut,4.5,4.842625
153,19dimethyl8nitroxanthine_neut->an,4.19,4.433533
154,4am1phpyrazole_cation->neut,4.8,3.549263
155,Smethyl5mercaptoquinoline_cation->neut,4.5,4.561034
156,268trimepurine_cation->neut,4.49,4.868364
157,trisdimethylamizinophosphorane_cation->neut,13.32,12.747861
158,6mespurin21hone_neut->an,7.7,7.2870126
159,ethylhydrazine_cation->neut,7.99,8.079596
160,2am10hpyrimido54b14benzothiazine_cation->neut,5.71,5.3137574
161,betaine_cation->neut,1.83,2.6924849
162,79dime1hpurine68dione_neut->an,9.2,7.9152665
163,2ethylimidazole_cation->neut,8.0,7.664632
164,4me2mesthiazole_cation->neut,2.5,2.6033468
165,2clpurine_neut->an,8.21,7.5327525
166,dimethylpiperazine_2cation->cation,4.63,4.54071
167,24diamquinoline_cation->neut,9.4,9.478977
168,4methoxybenzylamine_cation->neut,9.51,9.496474
169,trans13diamcyclohexane_cation->neut,10.36,9.967797
170,nmethylcyclohexylamine_cation->neut,11.04,10.673568
171,4amino2methylthiopyrimidine_cation->neut,4.91,4.54436
172,pacetylaniline_cation->neut,2.19,2.6371593
173,trans10h16naphthyridine_cation->neut,10.68,10.401993
174,4imino1me2methio14dihydropyirimidine_cation->neut,12.43,12.539225
175,34dinitroaniline_cation->neut,-1.2,-1.0147048
176,2aminobenzenesulfonamide_cation->neut,1.0,1.1723878
177,4am5trifluroacetamidopyrimidine_cation->neut,3.91,4.0399046
178,6aminoindazole_cation->neut,3.66,3.4221435
179,2methyl2hindazole_cation->neut,2.02,3.9702206
180,12dimethylbenzimidazole_cation->neut,6.55,6.5999937
181,2am135triazine_cation->neut,2.9,3.4346247
182,6oh123triazolo5p4p45pyrimidine_an->2an,10.83,10.499942
183,4isopropylpyridine_cation->neut,6.02,6.266895
184,4me8ohquinazoline_cation->neut,2.88,2.743218
185,67dihydroxypteridine_cation->neut,0.9,1.1762841
186,8mesulfonylpurine_cation->neut,0.42,0.89796734
187,3me2phimthiazolidine_cation->neut,6.84,7.2779264
188,268triaminopurine_2cation->cation,2.31,2.1458955
189,2dimethylaminoacetonitrile_cation->neut,4.2,4.1800814
190,246trimethylpyridine_cation->neut,7.43,7.4552355
191,aminomethylphosphonic_cation->neut,1.8,1.1877041
192,9me6piperidinopurine_cation->neut,4.12,4.5251846
193,46difluoro1hbenzimidazole_cation->neut,3.7,3.6533918
194,6meo1234tetrahydroquinozaline_cation->neut,5.26,5.6371427
195,6chloroquinoline_cation->neut,4.0,4.420819
196,7cf3quinoline_cation->neut,3.16,3.5075293
197,3nmethylacetamidopyridine_cation->neut,3.52,3.4619093
198,5cl3ohpyridine_neut->an,10.03,9.604719
199,6methoxyquinazoline_cation->neut,2.12,2.146922
200,4amino5cyanopyrimidine_cation->neut,2.54,2.7012286
201,o-acetylaniline_cation->neut,2.3,2.820599
202,4oh3nitrobenzoic_an->2an,6.41,7.0668936
203,1me2quinolone_cation->neut,-0.71,-0.37941217
204,quinuclidine4dimethylamino_2cation->cation,6.41,7.3390474
205,24diam5benzylpyrimidine_cation->neut,7.27,7.130059
206,2pyrrolecarboxamide_cation->neut,-1.23,-0.23253405
207,triazine2amino56dimethyl_cation->neut,3.56,5.0445395
208,2am5carbmpyrimidine_cation->neut,2.06,2.7680945
209,24dime5phenyloxazole_cation->neut,2.4,2.4646926
210,triacetylmethane_neut->an,5.85,7.706463
211,6piperidiniopurine_cation->neut,4.33,3.3890166
212,3ampyrazine1oxide_cation->neut,1.5,2.3085134
213,4amquinolin8ol_cation->neut,6.91,8.0912
214,nicotyrine_cation->neut,4.76,4.9036007
215,26dimethylpyrazine_cation->neut,2.2,2.4671078
216,cyclobuten12dicarboxylic_neut->an,1.12,2.1438909
217,4methoxypyrimidine_cation->neut,2.5,3.1913924
218,24dimethylpyridine_cation->neut,6.74,6.7605586
219,ochlorobenzylamine_cation->neut,8.8,8.777342
220,peroxymethanoic_neut->an,7.1,6.364039
221,4hydroxyphenylarsonic_2an->3an,10.34,9.937838
222,45dimenaphthalen1am_cation->neut,4.42,4.3952436
223,3am1mebenzoquinone_cation->neut,7.1,6.782821
224,46diaminoresorcinol_cation->neut,6.0,5.9177346
225,4hidrazinoquinoline_2cation->cation,0.8,0.91044354
226,1345tetramepyrazole_cation->neut,4.27,4.596322
227,diphenylamine_cation->neut,0.9,0.88601565
228,2amino1phenol4sulfonic_an->2an,9.146,9.12369
229,2isopropylquinazolinehydrate_cation->neut,8.41,8.264085
230,4dimethylaminobutan2one_cation->neut,8.37,9.2188425
231,3methylpyridine_cation->neut,5.68,5.5373483
232,4formylimidazole_neut->an,10.66,10.213413
233,isoleucine_cation->neut,2.36,2.4036622
234,trans10h15naphthyridine_cation->neut,10.16,10.68782
235,DBU_cation->neut,13.5,13.303588
236,4am12dih2oxo167trimepteridine_cation->neut,3.62,3.4064488
237,45difluoro1hbenzimidazole_neut->an,11.1,10.32122
238,4mercaptoquinoline_cation->neut,0.77,1.5633945
239,6oh2cf3purine_an->2an,11.2,11.143077
240,3acetylindole_neut->an,12.99,12.591942
241,2aminophenylarsonic_cation->neut,0.69,2.4807603
242,isoniazid_neut->an,10.79,11.410164
243,78dih79dime8oxopurine_cation->neut,2.8,3.1340222
244,2methylamino67trimethylpteridin43Hone_cation->neut,2.39,2.3202753
245,aspartic_cation->neut,1.89,2.3040586
246,transcyclohexanediamine_2cation->cation,6.34,6.4388046
247,4methoxypteridine_cation->neut,1.04,1.2585492
248,tetrahydroquinazoline_cation->neut,7.63,8.447095
249,24diam6meo135triazine_cation->neut,4.15,3.382914
250,2piperidiniopurine_cation->neut,3.97,2.9933505
251,methyltetrazole_neut->an,5.5,5.7653317
252,25dimeindolizine_cation->neut,6.83,6.4085193
253,chelidonic_an->2an,2.36,2.225772
254,2amino1nitronaphtalene_cation->neut,-0.85,-1.661904
255,3me4am5form2meim23dihpyrimidine_cation->neut,8.66,8.854876
256,2pyridylimidazoline_cation->neut,8.93,9.863803
257,5methylisothiazole_cation->neut,0.42,0.5928068
258,3nitrobenzylamine_cation->neut,8.65,8.698462
259,45diaminoacridine_2cation->cation,2.68,2.6539035
260,8methylpurine_cation->neut,2.76,3.3084025
261,isonicotinicacidnoxide_cation->neut,-0.48,-0.6169627
262,3methoxycarbonilquinuclidine_cation->neut,9.4,9.27584
263,5me2mesthiazole_cation->neut,2.55,2.1154656
264,4nitroisoquinoline_cation->neut,1.35,2.189537
265,n3pyridylimidazolin2imine_cation->neut,8.99,9.255558
266,nndimethyl4nitroso_cation->neut,4.54,2.3380637
267,4et3mepyridazine_cation->neut,4.03,3.9668593
268,14nitrophenhyimidazole_cation->neut,4.9,4.39141
269,35dimethylisoxazole_cation->neut,-1.26,-1.2005858
270,fumaric_an->2an,4.602,5.012047
271,1memtolylhydrazine_cation->neut,5.09,5.05809
272,purine_cation->neut,2.52,2.820135
273,34dinitrophenol_neut->an,5.42,5.2987394
274,isoleucine_neut->an,9.68,9.808324
275,nmethylguanine_cation->neut,3.1,3.5564604
276,4hydroxyquinoline_neut->an,11.25,11.872285
277,2dimethylamino4hydroxypyrimidine_cation->neut,3.68,3.7807589
278,propadrine_cation->neut,9.44,9.161007
279,35dime4nitropyridine_cation->neut,2.48,2.699366
280,3nitro2ampyridine_cation->neut,2.33,2.4378977
281,nndimethylethyldenediamine_2cation->cation,6.63,6.6745386
282,4meo3ampyridine_cation->neut,7.3,7.5935698
283,thioibotenic_an->2an,7.8,8.058608
284,4meam26dimepyrimidine_cation->neut,7.56,6.9552555
285,1methyl2pirimidinone_cation->neut,2.5,2.77135
286,nmethylbenzpyrazole_cation->neut,0.4,2.0331006
287,trinitromethane_neut->an,0.06,0.11023009
288,5amino124triazole_neut->an,11.08,11.190849
289,4hydroxyquinoline_cation->neut,2.27,2.4635215
290,2356tetrah1himidazo12aimidazole_cation->neut,10.6,10.506271
291,6hidrazinoquinoline_2cation->cation,3.53,3.9613407
292,4dimethylamino6hydroxypyrimidine_cation->neut,1.22,1.5271487
293,23diaminopyrazine_2cation->cation,0.76,0.64962864
294,4nitromethylbenzenonitrile_neut->an,6.3,6.6230364
295,26dimethylphenol_neut->an,10.59,10.560661
296,pyridine3sulfonic_neut->an,3.22,3.5035472
297,4me3ohfuran25hone_neut->an,7.77,7.951558
298,m-hydroxyphenol_neut->an,9.2,8.970396
299,4oh2naphthoic_an->2an,9.59,10.155813
300,1ph3ohpyrazole_neut->an,7.57,8.05389
301,isoxazolidine5carboxylic_neut->an,4.77,5.1119413
302,sulfacetamide_neut->an,5.22,5.106025
303,2furaldehydeoxime_neut->an,11.16,10.837925
304,pyridine26dimethyl35dicarboxylic_cation->neut,1.72,1.8406188
305,benzoic_neut->an,4.2,4.2314873
306,6hydroxyquinoline_neut->an,8.88,9.248231
307,1methyllumazine6carboxylic_neut->an,2.6,2.5122414
308,trans12cyclohexanedicarboxylic_an->2an,5.93,5.6433716
309,18dihydroxyadenine_an->2an,11.4,12.15848
310,gtrifluoromethylcrotonic_neut->an,3.36,3.6328635
311,2r3r5oxooxolane23dicarbx_neut->an,2.13,2.4272776
312,19dime261h3hdionepurine_neut->an,5.99,6.613999
313,2hydroxyacridine_neut->an,8.85,9.015455
314,vinylphospohnic_neut->an ,2.74,2.010026
315,4me2clbenzoic_neut->an,3.27,2.7315612
316,4am2clphenol_neut->an,9.16,9.825775
317,57diamino8hydroxyquinoline_neut->an,10.83,11.900835
318,bicyclo221heptane2ene23dicarboxylic_neut->an,1.32,2.013239
319,7methyl28dihydroxypurine_neut->an,7.7,7.5138903
320,pyrazole3carboxylic_neut->an,3.84,4.015806
321,picric_neut->an,0.42,1.225153
322,3methylthiophenol_neut->an,9.53,9.472271
323,4nitro12benzenedicarboxylic_an->2an,4.12,4.660337
324,xanthopterin_an->2an,9.23,9.812534
325,5oh146triazanaphthalene_neut->an,11.08,10.881559
326,5methyl1Hpyrrole2carboxylic_neut->an,5.0,4.888085
327,5mepyrrolidine24dione_neut->an,6.42,6.4931164
328,benzilic_neut->an,3.09,2.2956672
329,5ptolyl2ohpyrimidine_neut->an,8.74,9.574511
330,2benzoxazolinone_neut->an,8.9,8.83362
331,dimethylaminophenylphosphonic_cation->neut,2.0,1.4211626
332,nmen2ohphenylacetamide_neut->an,8.6,8.6801605
333,sulfanylamide_neut->an,10.43,10.256718
334,9amino3hydroxyacridine_cation->neut,6.59,6.7597284
335,bicyclo221heptane2ene23dicarboxylic_an->2an,8.0,8.498138
336,3cl12benzenedicarboxylic_an->2an,4.49,4.5398064
337,2naphtol_neut->an,9.57,9.708063
338,4fbenzohydroxamic_neut->an,8.63,8.945088
339,4diazoniobenzoaten_cation->neut,2.41,2.1143188
340,2356tetrafluorobenzoic_neut->an,1.87,1.6387901
341,4me2meobenzoic_neut->an,4.38,4.848481
342,4oh2356tetrafluorobenzoic_neut->an,2.27,2.1353126
343,4isopropylphenylphosphonic_neut->an,2.13,1.7282443
344,3methyl8diazoxanthine_neut->an,9.37,8.975342
345,23dimethylsuccinic_an->2an,6.0,6.979689
346,7methylxanthine_an->2an,13.0,14.208557
347,pchlorobenzenesulfonamide_neut->an,9.23,9.6758
348,9amino2hydroxyacridine_cation->neut,7.67,9.00529
349,4methyltropolone_neut->an,7.26,7.4975834
350,17dimethyl8nitroxanthine_neut->an,7.3,7.4215684
351,37dimethyl8nitroxanthine_neut->an,9.45,8.626883
352,ophtalic_neut->an,2.95,2.380272
353,2naphtylphosphonic_an->2an,7.42,7.0020957
354,4nitrophenylarsonic_an->2an,7.8,7.7423134
355,3me4dimesulfoniophenol_cation->neut,7.6,7.4286633
356,harmol_cation->neut,7.86,7.857208
357,17dime9hpurine68dione_neut->an,8.5,7.8902917
