,names,pKa,pKa predicted
0,5ureidoimidazole4carboxylic_cation->neut,2.0,2.1604424
1,26dihydroxypyridine_neut->an,4.52,4.689767
2,4meo2mepyrimidine_cation->neut,3.98,3.7918692
3,Nethylcis23dimethylaziridine_cation->neut,8.56,9.126747
4,1methylhistidine_2cation->cation,1.69,1.6653237
5,6me2pyridinecarboxylic_cation->neut,0.9,2.8515854
6,5hydroxyquinoxaline_cation->neut,0.9,1.1474533
7,2bromonndimethylaniline_cation->neut,4.31,5.7613316
8,2dicyanoethylamine_cation->neut,5.14,5.4924464
9,pyridine2isopropyl_cation->neut,5.83,5.446941
10,2am7ohpteridine_cation->neut,1.5,1.9633503
11,21iminotetramethylene2imidazoline_cation->neut,11.26,12.354427
12,3sulfophenol_an->2an,9.07,8.776546
13,pyridine345tricarboxylic_2an->3an,5.48,5.163783
14,2nmepneam56dih4h13thiazine_cation->neut,9.86,9.465629
15,2dimeampyrimidine_cation->neut,4.15,4.1961603
16,4me2nitroaniline_cation->neut,0.39,-0.4989097
17,2amino4methoxynaphtlene_cation->neut,4.05,4.0884266
18,azepane_cation->neut,11.1,10.896461
19,cis135triamcyclohexane_cation->neut,10.4,9.582888
20,5me4ohpyrimidine_neut->an,9.17,9.762265
21,23diaminoquinoxaline_cation->neut,4.7,3.756516
22,2methoxyquinoline_cation->neut,3.17,2.2169456
23,4chloroquinoline_cation->neut,3.68,3.684676
24,3me146triazanaphtalene_cation->neut,2.82,2.7349796
25,4methioquinazoline_cation->neut,3.01,3.3666534
26,1mepyrazolo34dpyrimidine_cation->neut,2.46,2.9848292
27,acetylenedicarboxylic_an->2an,2.34,1.8870707
28,1me5meo2im12dihpyrimidine_cation->neut,11.44,11.198566
29,1amino6nitronaphtalene_cation->neut,2.89,2.8458629
30,aspartimide_cation->neut,5.9,5.5405207
31,7hydroxyquinoline_cation->neut,5.48,5.5405235
32,8mesulfonylpurine_neut->an,4.9,5.3071327
33,benzamidine_cation->neut,11.6,11.026052
34,succinic_an->2an,5.64,5.6123953
35,34dih4tbuquinazoline_cation->neut,9.36,8.88998
36,4me6meo23dihfuro23bpyridine_cation->neut,1.85,1.6596117
37,3amino1naphtoic_cation->neut,2.61,3.3916326
38,diohebutenedioic_an->2an,3.36,2.3987603
39,34pyridinedicarboxylic_neut->an,2.95,3.1582267
40,uric_an->2an,9.8,10.04631
41,trimethylhydroxylamine_cation->neut,3.65,5.185789
42,26dihydroxypyridine_cation->neut,1.0,0.7797704
43,2amino4methylpyrimidine_cation->neut,4.13,4.471319
44,58dihydropteridine4673Htrione_an->2an,9.36,9.139475
45,4meo26dimepyrimidine_cation->neut,4.71,4.3341255
46,2methoxypurine_neut->an,9.2,8.934591
47,4benzoylpyridine_cation->neut,3.35,3.6456769
48,4aminocinnoline_cation->neut,6.83,5.519643
49,47dime6oxo2367tetrahfuro23bpyridine_cation->neut,1.52,1.5269542
50,bicyclo211hexane1amino_cation->neut,9.3,9.280743
51,4sulfophenol_an->2an,8.56,7.919483
52,3nitro4meoaniline_cation->neut,3.26,4.061222
53,2clpyridinox_cation->neut,-0.81,-1.2363417
54,17dimepurine2681h3h7htrione_neut->an,5.5,6.0974817
55,5nitro110phenanthroline_cation->neut,3.23,3.3712864
56,5hydroxypyrimidine_neut->an,6.8,6.8146114
57,124triazine561H2Hdione_an->2an,12.07,10.188206
58,5me4am26diohpyrimidine_cation->neut,0.02,-0.46063566
59,555p5ptetrame22pbipyrrolidine_2cation->cation,6.95,7.121725
60,2tertbutylquinazolinehydrate_cation->neut,8.38,7.0345597
61,2me4am5nitropyrimidine_cation->neut,2.67,2.9323905
62,benzoccinnoline_cation->neut,2.2,1.4778023
63,phenylbiguanide_cation->neut,10.76,9.575323
64,1me5ph6oxo16dihpyrimidine_cation->neut,1.5,2.1488366
65,5ph24diampyrimidine_cation->neut,6.9,6.2033596
66,2amino5hydroxyfluorene_cation->neut,4.73,4.8703423
67,2aminoethylphosphonic_cation->neut,2.45,1.9274614
68,2acetamido1456tetrahpyrimidine_cation->neut,8.34,7.916238
69,lysine_2cation->cation,2.18,1.9335179
70,6fluoroquinazolinehydrate_cation->neut,6.75,6.927867
71,pyrazole_cation->neut,2.48,3.7059221
72,4me3ph5im45dih124oxadiazole_cation->neut,5.95,5.3962355
73,cyclobutan11dicarboxylic_neut->an,3.01,3.033629
74,1133tetramethylguanidine_cation->neut,13.6,12.2227545
75,3oxo2356tetrah1himidazo12aimidazole_cation->neut,6.82,6.749686
76,6me17diazaindene_cation->neut,5.13,4.8875694
77,7methoxyquinazolinehydrate_cation->neut,7.35,7.439993
78,12dimethylaziridine_cation->neut,8.69,8.730192
79,13adiazaindene_cation->neut,6.79,6.21227
80,2am4meampyrimidine_cation->neut,7.75,7.2323275
81,4amino3ipropyridine_cation->neut,9.44,8.892044
82,3chlorophenylhydrazine_cation->neut,4.78,4.2796936
83,cyclobutan13transdicarboxylic_an->2an,5.28,5.0050707
84,methyl4dimethylaminobenzoate_cation->neut,2.52,2.133751
85,3me3himidazo45cpyridine_cation->neut,5.77,5.7738595
86,nndime3cyanoaniline_cation->neut,2.969,3.2283657
87,2356tetrame4pyridinamine_cation->neut,10.45,9.551157
88,36dimethylpyridazine_cation->neut,3.99,3.5055518
89,46diamino25dimethyl_cation->neut,7.08,6.907365
90,4acteamidopyridine_cation->neut,5.87,5.8102546
91,4methhoxy6methylpyrimidine_cation->neut,3.56,3.3883004
92,2meindolizine_cation->neut,5.87,5.4912663
93,5f2ambenzoic_cation->neut,2.03,2.2922869
94,2mepyrimidine_cation->neut,1.05,1.6668427
95,1dimepyrimidin21hone_cation->neut,3.21,3.7129042
96,3trimethylsilylaniline_cation->neut,4.64,4.7230234
97,2methyl5aminobenzimidazole_2cation->cation,3.42,3.3285232
98,2aminobutanoic_neut->an,9.83,9.467926
99,124triazole_cation->neut,2.39,2.1073635
100,4me5pnitrophenyloxazole_cation->neut,0.39,0.5980587
101,3me4oxo34dihquinazoline_cation->neut,2.18,2.2391253
102,4methoxynndimethylaniline_cation->neut,5.845,5.934185
103,4carbamoylimidazole_cation->neut,3.7,3.7076874
104,pyridine4sulfonic_neut->an,3.44,3.5994003
105,thiotropone_cation->neut,-1.57,-1.5633528
106,12ethanediamine_cation->neut,9.92,9.951836
107,14dih1me4methanesulphiminopyridine_cation->neut,3.42,4.5512333
108,meso23dimethylsuccinic_neut->an,3.77,3.7287648
109,4hydroxyisoquinoline_cation->neut,4.77,4.4082026
110,2methyltetrahydropyridine_cation->neut,9.55,9.420925
111,2methyl5aminobenzimidazole_cation->neut,6.77,6.5075493
112,7amidopyrazolo43dpyrimidine_cation->neut,5.0,4.734541
113,4acetamidopyrimidine_cation->neut,2.76,2.9867787
114,1methyl3pyrroline_cation->neut,9.88,8.832729
115,5oh2nitroaniline_cation->neut,-0.55,-0.8336873
116,pteridine247triamino_cation->neut,6.29,6.213622
117,3methylisothiazole_cation->neut,0.88,1.1676764
118,3me124triazole_neut->an,10.73,10.983328
119,26dimethylpyridineNoxyde_cation->neut,1.37,1.1653233
120,5hydroxyisoquinoline_cation->neut,5.39,5.0681257
121,5clbenzimidazole_neut->an,12.07,11.255249
122,NNNtrimethyl159triazaciclododecane_cation->neut,12.8,11.516524
123,1me2dimeam4im14dihpyrimidine_cation->neut,13.51,13.255972
124,23dime4aminobenzimidazole_cation->neut,6.66,6.3649387
125,nndimethylethanolamine_cation->neut,9.23,9.142266
126,2trimeamphenol_cation->neut,7.43,6.7075987
127,5fluoroquinazolinehydrate_cation->neut,6.9,6.8852363
128,12propanediamine_2cation->cation,7.13,6.1377134
129,4thiocyanatoaniline_cation->neut,2.9,2.471179
130,1methylazepane_cation->neut,10.3,10.420128
131,3meantrhanyl_cation->neut,-1.24,-0.9569826
132,cis12cyclohexanediamine_cation->neut,9.93,10.394094
133,36dimethoxypyridazine_cation->neut,1.61,0.676631
134,cyclopentan13cisdicarboxylic_an->2an,5.53,5.888713
135,2me2phpropan1amine_cation->neut,10.03,9.347461
136,124Nmethyltriazole_cation->neut,3.2,2.280098
137,1me5nitro12dih2iminopyridine_cation->neut,9.3,8.382427
138,decahquinoine_cation->neut,11.29,10.30452
139,4trimethylammoniumaniline_2cation->cation,2.146,2.2678788
140,4methylaminopyridine_cation->neut,9.52,9.011486
141,2acetyl1133tetramethylguanidine_cation->neut,7.5,7.6046333
142,4carboxam26diampyrimidine_cation->neut,4.9,4.3316
143,3meonndimeaniline_cation->neut,4.74,5.179639
144,serine_cation->neut,2.21,2.461325
145,8oxoguanine_cation->neut,-0.1,0.79989696
146,1cyclohexylpyrroline_cation->neut,10.7,10.178011
147,3phenyl45dihydro1Hpyridazin6one_cation->neut,1.41,-0.09913874
148,5carbm14dime12dih2iminopyrimidine_cation->neut,9.5,9.712564
149,4dimethylamino6methoxypyrimidine_cation->neut,4.23,4.3520613
150,1456tetrahydropyrimidine_cation->neut,13.0,11.437797
151,246trime13a7triazaindene_cation->neut,6.07,5.3241816
152,4oh5formam26diampyrimidine_cation->neut,2.5,1.9385374
153,2me7am1h123triazolo45dpyrmdin54hone_cation->neut,3.94,3.46224
154,5am26dio1236teth3pyrimidinecarboxylic_an->2an,8.72,9.1661
155,14phenylenediamine_cation->neut,5.94,5.825688
156,6formylpurine_cation->neut,2.4,1.1123288
157,glycine_cation->neut,2.34,2.3736136
158,2amino6nitronaphtalene_cation->neut,2.62,2.667664
159,benzimidazole_neut->an,12.3,12.290832
160,3methylthioaniline_cation->neut,4.0,3.7942727
161,1me5carbm2im12dihpyrimidine_cation->neut,9.08,9.270641
162,dimethylamine_cation->neut,10.77,10.787143
163,3cyanopyridine_cation->neut,1.39,1.0360494
164,furan24dicarboxylic_an->2an,3.77,4.2385435
165,29dime8mespurine_cation->neut,3.78,3.9488344
166,squaric_an->2an,3.48,3.367528
167,allopurinol_neut->an,9.4,9.308322
168,2me2imidazoline_cation->neut,11.09,10.660442
169,45dime2meam5carbamoylpyrimidine_cation->neut,3.57,3.452695
170,2me5am1h123triazolo45dpyrmdin76hone_cation->neut,1.86,2.101639
171,5hydroxypyrimidine43hone_an->2an,11.69,10.721144
172,2aminobenzimidazole_cation->neut,7.18,6.9417562
173,trans1me2cl12cyclpropdicarbxylic_an->2an,4.27,4.381971
174,isocytosine_cation->neut,4.07,4.4009843
175,45methiophen2ylpyridine_cation->neut,5.68,5.871798
176,3am56dime124triazine_cation->neut,3.7,3.9526854
177,4methyloxazole_cation->neut,1.24,1.5871632
178,quinoline_cation->neut,4.8,4.942958
179,NNNtrimethyl147triazacyclononane_3cation->2cation,0.6,2.1219678
180,35dimethylpyridine_cation->neut,6.09,5.6828184
181,3me4oxo2meimimidazolidine_cation->neut,7.96,7.4377537
182,23dimethyl23diazabicyclo221heptane_cation->neut,6.89,7.4086294
183,3oh4mecyclobutenedione_neut->an,0.24,1.7893059
184,dimethylpiperazine_cation->neut,8.54,8.638473
185,cyanomelamine_cation->neut,1.1,1.3759582
186,6meo2oxo12dihpyridine_cation->neut,1.14,0.40382934
187,chelidamic_an->2an,3.2,2.9740338
188,26dihydroxybenzoic_neut->an,1.3,1.1794503
189,3methoxycarbonylpyridine_cation->neut,3.13,3.2592156
190,35dime4nmeampyridine_cation->neut,9.65,9.052405
191,decahisoquinoline_cation->neut,11.32,10.603032
192,7nitroquinazolinehydrate_cation->neut,6.15,6.231289
193,46dime2meopyrimidine_cation->neut,2.7,2.7182615
194,4aminobiphenyl_cation->neut,4.27,4.2838087
195,8mercaptoquinoline_cation->neut,2.05,2.654661
196,5ph124thiadiazol2amine_cation->neut,2.9,2.4471002
197,2acteylimino12dihydro1mepyridine_cation->neut,7.12,7.429656
198,34diampyridine_cation->neut,9.14,9.236823
199,2cl4aminobenzoic_cation->neut,1.426,1.2607358
200,4dimeampyrimidine_cation->neut,6.37,6.090193
201,tetramethylhydrazine_cation->neut,6.18,5.7888775
202,37dimepurine2681h3h7htrione_neut->an,5.5,6.415495
203,1phenhyimidazole_cation->neut,5.83,5.026437
204,3ethylpyridine_cation->neut,5.7,5.3142066
205,1me24dimephenylhydrazine_cation->neut,6.03,5.894957
206,7me2681h3h7htrionepurine_neut->an,5.5,5.372928
207,3amino2methoxytropone_cation->neut,2.89,2.9259253
208,nmethyl5nitrocitosine_cation->neut,1.35,1.6285958
209,46difluoro1hbenzimidazole_neut->an,11.2,10.605335
210,2me110phenanthroline_cation->neut,5.45,5.659979
211,quinuclidine4carboxylic_neut->an,10.51,10.2409315
212,2oh5678teetrahpteridin_cation->neut,4.31,4.407771
213,46dimethoxypyrimidine_cation->neut,1.49,2.0139344
214,2nitrohydroquinone_an->2an,10.03,10.492825
215,isoasparagine_cation->neut,2.97,3.5908265
216,2am4methoxybenzothiazole_cation->neut,4.29,4.0390725
217,quinuclidine3hydroxy_cation->neut,9.91,9.606406
218,46dimethieno32cpyridinium_cation->neut,6.75,5.9668283
219,1azabicylco221heptane_cation->neut,11.5,10.277184
220,23diamino56dimethylpyrazine_cation->neut,5.36,4.0728188
221,2aminobenzoic_cation->neut,2.09,2.516393
222,8chloroquinazolinehydrate_cation->neut,6.55,6.1073065
223,aminoisodibutiric_neut->an,10.205,9.99414
224,isoquinolonenoxide_cation->neut,1.01,0.80822444
225,18naphthyridine_cation->neut,3.36,3.762475
226,24dimethylpyrrole_cation->neut,2.55,2.4738293
227,3me5phpyrazole45dih_cation->neut,4.26,2.7893143
228,24diam67dime58dioxypteridin_cation->neut,1.36,2.0773387
229,24dimethylthiazole_cation->neut,3.76,3.7350569
230,1chlorophenylguanidine_cation->neut,10.6,9.843553
231,3methyl8aminoxanthine_cation->neut,1.29,1.6672194
232,allylamine_cation->neut,9.69,9.30044
233,2am3mepteridin4one_cation->neut,2.18,2.4971237
234,15dimetpyrazole_cation->neut,2.89,2.659872
235,piperidine1226tetramethyl_cation->neut,10.7,10.752612
236,5oh1naphthalenesulfonic_an->2an,9.11,8.468087
237,5me6mes4ohpyrimidine_cation->neut,-0.03,0.6532588
238,4methylpyrazole_cation->neut,3.09,3.6509974
239,4me6ohpteridine_neut->an,6.3,6.2142296
240,cyclopenta25dien25dcarbonitrile_neut->an,2.52,2.7686024
241,3hydroxypyridine_cation->neut,4.8,4.6178665
242,2mes3me3himidazo45cpyridine_cation->neut,6.28,5.835826
243,2hydroxy135triazaindene_cation->neut,6.12,5.16594
244,6am7mepurine_cation->neut,4.2,4.302083
245,5cf3quinoline_cation->neut,3.1,2.8083797
246,5chloroquinoline_cation->neut,3.65,3.1682267
247,2dimethylaminopyrazine_cation->neut,3.24,3.284809
248,dimethylmalonic_neut->an,3.01,2.7293143
249,345trimepyrazole_cation->neut,4.63,4.0492573
250,25dimethylpyridine_cation->neut,6.43,6.167774
251,22hydroxyphenylpyridine_cation->neut,4.19,2.8559494
252,bicyclo222octane14diarboxylic_an->2an,5.457,5.3094673
253,3iminophenylmethylphenol_cation->neut,7.08,6.314067
254,3methyl24pentanedione_neut->an,11.0,10.540929
255,6ohquinazoline_neut->an,8.21,8.328133
256,4methylamino3etpyridine_cation->neut,9.76,9.552953
257,37dimeindolizine_cation->neut,5.34,5.229215
258,3dimethylaminepyridazine_cation->neut,4.59,5.1825266
