,names,pKa,pKa predicted
0,5bromoquinoline_cation->neut,3.62,3.8424702
1,pyrrolidine_cation->neut,11.31,11.216082
2,5me2phoxazole_cation->neut,1.94,1.630867
3,diisopropylaniline_cation->neut,8.14,6.7968416
4,2amino4cyanonaphtalene_cation->neut,2.66,2.8646088
5,8aminopurine_neut->an,9.38,9.718312
6,3me43hpyrimidinone_cation->neut,1.79,2.0597878
7,8hidrazinoquinoline_2cation->cation,1.3,2.1496205
8,25dioxydinitrobenzoquinone_an->2an,-0.5,0.45185375
9,23pbipyridine_2cation->cation,1.52,1.7274818
10,tertbutylaniline_cation->neut,7.1,7.132953
11,dicyclohexylamine_cation->neut,11.25,10.827754
12,5678tetrah17naphthyridine_cation->neut,8.56,8.443401
13,3hydroxy2aminobenzoic_an->2an,10.118,9.412505
14,4hydroxybenzaldehyde_neut->an,7.62,7.878721
15,7methylquinoline_cation->neut,5.29,5.2027273
16,42pyridylaniline_cation->neut,5.7,5.8864107
17,2piperidinecarboxylic_cation->neut,2.29,2.3157635
18,3355tetramepyperidine_cation->neut,10.1,10.687648
19,5amino1phenyltetrazole_cation->neut,1.12,1.2385821
20,2mesulphynylquinoline_cation->neut,-0.27,0.4881673
21,6nmecarbamoylpurine_neut->an,8.9,8.098078
22,56diam2meampyrimidin43hone_cation->neut,5.42,6.922003
23,2356tetrah3me2phimino1hoxazoline_cation->neut,9.08,9.088165
24,44bipyridine_cation->neut,4.82,4.737026
25,fluoronitromethane_neut->an,9.55,9.033098
26,7aminoisoquinoline_cation->neut,6.19,6.1941586
27,5aminosalicylic_cation->neut,2.74,3.1200347
28,5amino1mtolyltetrazole_cation->neut,1.08,1.2048318
29,6mes24dime4pyrimidine_cation->neut,4.0,3.582181
30,cytosine_cation->neut,4.58,4.3450155
31,tacrine_cation->neut,10.0,9.664024
32,2amino7nitronaphtalene_cation->neut,3.1,2.9122338
33,benzenetriol_neut->an,9.12,7.575636
34,34dimethylpyridineNoxyde_cation->neut,1.49,1.1315413
35,2oh4ampyridine_cation->neut,2.65,2.5927973
36,2mequinolinol_cation->neut,5.61,4.9488416
37,5nitropyrimidine_cation->neut,0.72,0.02248025
38,67benzquinoline_cation->neut,5.05,4.9671516
39,cystine_cation->neut,8.12,8.351332
40,3o2367tetrh1h5himdazo12apyrimdne_cation->neut,8.15,7.9733458
41,2hydroxypyrazine_neut->an,8.23,8.424488
42,2phenylimidazole_cation->neut,6.43,6.4083667
43,nmethylurea_cation->neut,0.9,-0.35152912
44,8aminopurine_cation->neut,4.64,4.9818726
45,threonine_cation->neut,2.09,1.8312695
46,canaline_2cation->cation,2.4,1.5067976
47,1aminofluorene_cation->neut,3.87,4.027576
48,p-nitroaniline_cation->neut,1.01,0.82159185
49,4meo1mepyrazolo34dpyrimidine_cation->neut,2.51,1.7595682
50,8oxy24diaminopteridine_cation->neut,2.17,2.599287
51,m-nitroaniline_cation->neut,2.5,1.998827
52,2am6methoxybenzothiazole_cation->neut,4.5,4.8218803
53,2nmemesilamidepyridine_cation->neut,1.73,2.372753
54,6oh2am7me8cf3purine_cation->neut,2.08,2.5197656
55,1me7am1h123triazolo45dpyrmdin54hone_cation->neut,2.94,2.5274043
56,cyclohexylamine_cation->neut,10.64,10.966889
57,3meopyrazine1oxide_cation->neut,-0.45,-0.6808109
58,phenylbiguanide_2cation->cation,2.13,2.2706375
59,quinoline4aldoxime_cation->neut,4.52,4.6723633
60,trans24chlorophenylcyclopropylamine_cation->neut,8.11,8.314094
61,3me5678tetrahcinnoline_cation->neut,4.96,4.8660483
62,4oh26dimepyrimidine_cation->neut,3.01,2.7202053
63,1aminoisoquinoline_cation->neut,7.59,7.4457865
64,nmecyclohexanimine_cation->neut,9.43,9.198696
65,nndimethylanilineoxid_cation->neut,4.21,4.2147985
66,nndimethyltoluidinnoxid_cation->neut,4.32,4.186728
67,pyridine35dicarboxylic_cation->neut,1.1,1.0703087
68,24dimethylpyridineNoxyde_cation->neut,1.63,1.7376583
69,2hydroxypyridineNoxyde_cation->neut,-0.8,-1.3035393
70,2methoxypurine_cation->neut,2.43,2.0319781
71,8oh7mepurine_cation->neut,2.66,2.6367157
72,5aminoindan_cation->neut,5.31,5.48875
