,names,pKa,pKa predicted
0,5ureidoimidazole4carboxylic_cation->neut,2.0,2.6883805
1,26dihydroxypyridine_neut->an,4.52,4.8485117
2,4meo2mepyrimidine_cation->neut,3.98,4.0247693
3,Nethylcis23dimethylaziridine_cation->neut,8.56,8.638388
4,1methylhistidine_2cation->cation,1.69,2.3027554
5,6me2pyridinecarboxylic_cation->neut,0.9,2.0256548
6,5hydroxyquinoxaline_cation->neut,0.9,0.76518106
7,2bromonndimethylaniline_cation->neut,4.31,5.786836
8,2dicyanoethylamine_cation->neut,5.14,4.2822175
9,pyridine2isopropyl_cation->neut,5.83,5.299053
10,2am7ohpteridine_cation->neut,1.5,1.9824471
11,21iminotetramethylene2imidazoline_cation->neut,11.26,12.025386
12,3sulfophenol_an->2an,9.07,8.892759
13,pyridine345tricarboxylic_2an->3an,5.48,5.0372133
14,2nmepneam56dih4h13thiazine_cation->neut,9.86,9.623116
15,2dimeampyrimidine_cation->neut,4.15,4.322866
16,4me2nitroaniline_cation->neut,0.39,-0.42699838
17,2amino4methoxynaphtlene_cation->neut,4.05,3.7136018
18,azepane_cation->neut,11.1,10.861206
19,cis135triamcyclohexane_cation->neut,10.4,9.010156
20,5me4ohpyrimidine_neut->an,9.17,8.892843
21,23diaminoquinoxaline_cation->neut,4.7,3.462844
22,2methoxyquinoline_cation->neut,3.17,2.7087107
23,4chloroquinoline_cation->neut,3.68,3.658997
24,3me146triazanaphtalene_cation->neut,2.82,3.1152115
25,4methioquinazoline_cation->neut,3.01,3.192299
26,1mepyrazolo34dpyrimidine_cation->neut,2.46,2.5875068
27,acetylenedicarboxylic_an->2an,2.34,2.6555667
28,1me5meo2im12dihpyrimidine_cation->neut,11.44,10.536994
29,1amino6nitronaphtalene_cation->neut,2.89,2.5871234
30,aspartimide_cation->neut,5.9,5.3450704
31,7hydroxyquinoline_cation->neut,5.48,5.272174
32,8mesulfonylpurine_neut->an,4.9,4.936166
33,benzamidine_cation->neut,11.6,10.751184
34,succinic_an->2an,5.64,6.632091
