,names,pKa,pKa predicted
0,1me56diam4im14dihpyrimidine_cation->neut,12.11,11.341497
1,8aminoxanthine_cation->neut,2.0,1.2247653
2,5amino1H123triazole4carbonitrile_neut->an,6.15,6.7065854
3,quinuclidine3methyl_cation->neut,11.29,11.236052
4,3azetidinecarboxylic_cation->neut,3.2,3.2907028
5,79dimethylguanine_cation->neut,7.22,7.4161572
6,1hpyrazolo34dpyrimidine_cation->neut,2.84,2.4985533
7,22pyridilthiazole_cation->neut,2.17,1.9021921
8,16dimepyrazolo34dpyrimidin4am_cation->neut,5.0,4.588155
9,o-methylisourea_cation->neut,9.72,10.311537
10,245trimeloxazole_cation->neut,3.51,3.592683
11,8me78dih7oxopteridine_cation->neut,1.1,0.8334656
12,3et6mepyridine_cation->neut,6.51,6.1889477
13,aminotetrazole_neut->an,6.07,6.4306855
14,2amino6methoxynaphtlene_cation->neut,4.64,4.5545034
15,4am268trimequinoline_cation->neut,10.4,9.394369
16,6im1me16dih4ampyrimidin_cation->neut,12.7,12.21973
17,7ethylthioqunazolinehydrate_cation->neut,7.47,6.7146335
18,3hydroxy6methylpyridazine_cation->neut,-0.81,-0.50498986
19,4methylimidazole_cation->neut,7.518,6.705469
20,12dime6nitrobenzimidazole_cation->neut,4.2,4.380309
21,pyrazole45dih_cation->neut,4.62,4.9921446
22,45imidazoledicarboxylic_neut->an,3.43,2.8505383
23,25methiphen2ylpyridine_cation->neut,3.99,3.3876858
24,4formylimidazole_cation->neut,2.9,3.0956097
25,23dih5oimidazo12cpyrimidine_neut->an,12.6,11.444579
26,13355pentamepyperidine_cation->neut,9.43,9.833289
27,4tbu1me12dih2imino_cation->neut,11.64,11.49485
28,5nitroso8ohquinoline_cation->neut,2.26,2.1302543
29,4aminophenylguanidine_cation->neut,12.01,11.286329
30,m-cyanophenol_neut->an,8.61,8.197781
31,4amino5fluoro2hydroxypyrimidine_cation->neut,2.83,3.0218236
32,26dimethoxypyridine_cation->neut,1.6,1.7010546
33,10hpyrimido54b14benzothiazine_cation->neut,3.76,3.1932242
34,6cf38hydroxyquinoline_cation->neut,2.6,2.8734128
35,2dime45tetramethiazole_cation->neut,6.17,6.617957
36,5am4mepyrimidine_cation->neut,3.06,3.3325682
37,354dime53phepyrazole_cation->neut,3.47,3.1981156
38,2r3r5oxooxolane23dicarbx_an->2an,3.95,4.3232536
39,2oh6mepurine_cation->neut,2.24,2.7579355
40,1methyl7aminobenzimidazole_2cation->cation,1.7,1.4728413
41,nndimethylguanidine_cation->neut,13.4,12.633151
42,1hydrazinophthalazine_cation->neut,7.25,6.4654875
43,8dimeampurine_neut->an,9.77,9.585787
44,7oxa1azaspiro35nonane_cation->neut,10.2,9.951259
45,2me5am4meampyrimidine_cation->neut,7.4,6.915198
46,3me4phpyrazole45dih_cation->neut,4.62,3.2591224
47,6methyl45diazaindan_cation->neut,4.93,4.830075
48,2aminophenazine_cation->neut,4.71,4.6928062
49,1methyl2hydroxypurine_cation->neut,1.8,2.5248113
50,5nitro2mebenzimidazole_neut->an,10.42,10.591387
51,DABCO_2cation->cation,2.97,3.4540956
52,4chloro1methylimidazole_cation->neut,3.1,2.867024
53,1me4dimeam2meim12dihpyrimidine_cation->neut,13.85,13.652521
54,13dimepyrazole45dih_cation->neut,4.85,4.0161943
55,4mesilamidepyridine_neut->an,9.07,8.507565
56,2methylbenzylamine_cation->neut,9.19,9.676216
57,n4n6dime46diampyrimidine_cation->neut,6.32,6.1403246
58,2f2nitroacetamide_neut->an,5.89,5.390399
59,tyramine_cation->neut,9.74,9.202681
60,5formamd24diampyrimidine_cation->neut,6.03,5.947868
61,2iminophenylmethylphenol_cation->neut,5.0,3.2314587
62,2me12nitrophenhyimidazole_cation->neut,6.17,5.3650246
63,3aminomethylpyridine_cation->neut,8.04,7.6770515
64,4f3nitroaniline_cation->neut,2.36,2.013029
65,2aminopurine_2cation->cation,-0.28,0.23310757
66,4meam3mepyridine_cation->neut,9.81,8.966223
67,5cn3nitroaniline_cation->neut,0.47,0.86266637
68,amphetamine_cation->neut,9.94,10.145617
69,24pbipyridine_cation->neut,4.77,5.017066
70,2methylthiazole_cation->neut,3.59,3.2631729
71,3me2phenyliminooxazolidine_cation->neut,7.22,7.5648556
72,me32meim23dih45tetrameoxazole_cation->neut,10.27,10.300959
73,4methylsulfonylaniline_cation->neut,1.48,1.5757816
74,3isopropylaniline_cation->neut,4.67,4.537515
75,nmethylhydrazine_cation->neut,7.85,8.72565
76,2am45tetramethyleneoxzaole_cation->neut,5.78,5.1387568
77,tetramethylpiperidine_cation->neut,11.24,11.033831
78,guanylurea_cation->neut,8.0,7.611894
79,4aminomethylimidazole_2cation->cation,4.71,4.1091986
80,benzimidazole_cation->neut,5.55,5.438056
81,1me2ph2imidazoline_cation->neut,10.7,10.110006
82,6chloro135triazaindene_neut->an,10.19,10.101253
83,3am4meapyridine_2cation->cation,0.38,0.38009477
84,naphtalene1dimethylamine_cation->neut,4.83,4.8595963
85,2oh3ampyridine_cation->neut,2.78,2.9302852
86,10mephenanthridine_cation->neut,4.6,4.66786
87,4ohnaphtalenecarbonitrile_neut->an,7.08,6.7961826
88,34pyridinedicarboxylic_cation->neut,1.5,0.8223388
89,6oh2acm8mepurine_cation->neut,3.12,3.2892797
90,7me4am7hpyrrolo23dpyrimidine_cation->neut,5.13,5.3171134
91,2meo5mepyridine_cation->neut,3.73,3.6002324
92,6meo4ohpyrimidine_cation->neut,-0.22,0.34171724
93,platynecine_cation->neut,10.2,9.787241
94,isopropylhidrazine_cation->neut,7.6,8.703356
95,4nitrobenzimidazole_cation->neut,3.33,2.692384
96,2phenolimidazolin2yl_cation->neut,6.63,5.116769
97,atrolactamide_cation->neut,10.96,10.567958
98,18dihydroxyadenine_cation->neut,2.45,3.176163
99,methylamine_cation->neut,10.62,9.915039
100,25dime6oh4ampyrimidine_cation->neut,2.63,2.4337277
101,NNNtrimethyl147triazacyclononane_cation->neut,11.7,13.287954
102,guanidine_cation->neut,13.6,12.973755
103,n4n4n6trime26diampyrimidine_cation->neut,6.37,6.4597607
104,23pbipyridine_cation->neut,4.42,4.542033
105,1cyanomethylpiperidine_cation->neut,4.55,4.761295
106,1amidinomethylnaphthalene_cation->neut,11.31,11.352019
107,1me2phpyrrolidine_cation->neut,8.8,9.159473
108,7hidrazinoquinoline_cation->neut,6.71,6.6250277
109,8meampurine_cation->neut,4.75,4.374527
110,nallylmorpholine_cation->neut,7.02,6.853904
111,5methoxy1456tetrahydropyrimidine_cation->neut,11.72,11.713547
112,3cl4nitroaniline_cation->neut,0.26,0.3981731
113,dibenzoquinuclidine_cation->neut,4.46,4.656728
114,6aminoisoquinoline_cation->neut,7.16,7.54607
115,13dime6acetoxyampyrimidine24dione_neut->an,7.01,5.6071315
116,perlolidine_cation->neut,4.01,3.9375548
117,glycolic_neut->an,3.83,3.3485794
118,3456tetramepyridazine_cation->neut,5.36,5.4011707
119,4aminopyridine_cation->neut,9.11,8.616041
120,137trime2681h3h7htrionepurine_neut->an,6.0,6.3749046
121,25dimethylpiperazine_2cation->cation,5.2,5.6395636
122,2vinyl5methylpyridine_cation->neut,5.67,5.619833
123,dicyclopentylamine_cation->neut,10.93,10.443172
124,245triaminepyrimidine_2cation->cation,2.5,0.6663749
125,4mepyrimidin2ol_cation->neut,3.06,2.9365945
126,2am5mebenzothiazole_cation->neut,4.6,3.9303916
127,45diazaindan_cation->neut,4.12,3.7747855
128,1aminoacridine_cation->neut,6.02,6.702568
129,4carboxy2methyloxazole_cation->neut,-0.66,-0.25630188
130,4meo1me2pyrimidionne_cation->neut,0.65,1.4570289
131,13phenylenediamine_cation->neut,4.88,5.2990704
132,24dime8mesquinoline_cation->neut,4.88,4.490911
133,24dihydroxyaniline_cation->neut,5.7,5.24092
