,names,pKa,pKa predicted
0,245trimethylimidazole_cation->neut,8.92,8.460533
1,5oh4o4hpyran2carboxylic_an->2an,7.75,8.133809
2,35dimethylpyridineNoxyde_cation->neut,1.18,1.056103
3,4nitroimidazole_cation->neut,-0.16,-0.55340004
4,3pyrroline_cation->neut,10.46,9.644671
5,methyl3dimethylaminobenzoate_cation->neut,3.86,3.6723523
6,6am9me8azapurine_cation->neut,2.8,2.8222015
7,356trimethyltriazine_cation->neut,2.85,2.296403
8,n4methyl5nitropyrimidine46diam_cation->neut,2.73,2.7079864
9,4carbmquinazoline_cation->neut,0.5,1.5387814
10,1ph5me23dih3oxopyrazole_cation->neut,1.79,1.8250735
11,5nitroquinazolinehydrate_cation->neut,6.43,6.052392
12,4methoxypyridine_cation->neut,6.47,5.969696
13,7me6mespurin21hone_cation->neut,1.3,1.1898689
14,6am3mepyrimidin4one_cation->neut,0.98,2.0919929
15,8oh17naphthyridine_cation->neut,2.53,2.6853676
16,dimethylanthranilate_cation->neut,3.53,2.6432495
17,2me4am5carbm123triazole_cation->neut,0.1,-0.21378541
18,1methylsulfonylisoquinoline_cation->neut,-0.83,-0.9632609
19,26dimethylpyrimidine_cation->neut,2.7,3.2764678
20,canavanine_2cation->cation,2.5,1.5615511
21,purine_neut->an,8.92,8.827933
22,trans10h15naphthyridine_2cation->cation,6.86,6.8040257
23,11dinitroethane_neut->an,5.21,4.012251
24,6oh2pme123triazolo5p4p45pyrimidine_cation->neut,-0.6,-0.40169048
25,24diaminopteridine_cation->neut,5.3,5.414381
26,nndimethylhydrazine_cation->neut,7.12,7.5147266
27,34dimeantrhanyl_cation->neut,-1.22,0.007534027
28,neopentylamine_cation->neut,10.24,10.290587
29,4chloronmethylaniline_cation->neut,3.9,4.1755657
30,phenylhidrazine_cation->neut,5.2,5.4375296
31,bicyclo221heptane1amino_cation->neut,10.2,9.604812
32,nmethylpyrazole_cation->neut,2.08,1.7463102
33,Smethyl3mercaptoisoquinoline_cation->neut,3.41,2.965328
34,4fluoro1hbenzimidazole_cation->neut,4.2,3.696153
35,8cf3purin6one_an->2an,10.9,11.677988
36,norharmane_cation->neut,7.2,6.2169976
37,5hydroxytropolone_neut->an,6.47,6.425992
38,26dioh4ampyrimidine_neut->an,8.69,8.554676
39,3oh4hpyrain4one_cation->neut,-1.28,-1.1221218
40,3fluoropyridine_cation->neut,2.97,2.6881583
41,14dioh2naphtylamine_cation->neut,4.04,4.161236
42,355trimepyrazole45dih_cation->neut,5.19,4.7076416
43,5ccyano2ampyridine_cation->neut,3.41,3.3259356
44,4hydroxy6methylpyrimidine_cation->neut,2.06,2.5049884
