,names,pKa,pKa predicted
0,sulfoacetic_an>2an,4.2,4.3850164
1,67dime58dioxypterin_cation->neut,0.22,0.9545288
2,isoxazolidine_cation->neut,5.05,4.429137
3,4hydroxypyrimidine_cation->neut,1.85,2.5179346
4,2aminoindan1ol_cation->neut,8.13,8.401857
5,4aminobenzimidazole_cation->neut,5.3,5.067092
6,6789tetrah1hnapht12dimidazole_cation->neut,5.99,5.6612864
7,3me135triazine241H3Hdione_neut->an,6.58,7.3282733
8,2amino5cyano46dimethylpyrimidine_cation->neut,1.67,2.2117805
9,13dime5phpyrazole45dih_cation->neut,3.5,4.38816
10,1me3nitro4oxo14dihpyridine_cation->neut,-0.8,0.074299335
11,7me17diazaspiro35nonane_2cation->cation,7.24,7.488536
12,24diam1hpyrrolo23dpyrimidine_cation->neut,6.18,5.9634094
13,benzothiazole_cation->neut,1.2,1.3134806
14,3hydroxy6dimethylaminopyridazine_cation->neut,1.36,1.693357
15,noradrenaline_cation->neut,8.64,8.329025
16,34dime5678tetrahcinnoline_cation->neut,5.41,5.5468755
17,furfurylamine_cation->neut,8.89,8.0965185
18,dimethylisobutylamine_cation->neut,9.91,9.962479
19,18diaminonaphtalene_cation->neut,4.61,4.9135265
20,4me2methiopyrimidine_cation->neut,1.86,1.5174732
21,1methylurazole_neut->an,5.3,6.1549273
22,3chloro4mehtylaniline_cation->neut,4.05,3.4928083
23,8cf326diaminopurine_neut->an,7.55,8.490567
24,nicotinicacidnoxide_cation->neut,0.09,0.004221916
25,pphtalic_an->2an,4.46,4.8435745
26,2me4phoxazole_cation->neut,1.1,1.6093683
27,4hydroxycinnoline_neut->an,9.27,9.436069
28,4amino3methylpyridine_cation->neut,9.43,8.979759
29,47difluoro1hbenzimidazole_cation->neut,3.0,3.1573966
30,3phenylpyridinenoxide_cation->neut,0.74,0.5595536
31,3methylquinoline_cation->neut,5.15,5.1774216
32,3am1ph2pyrazolin5one_cation->neut,1.2,1.9776034
33,57dih1hfuro34bpyridin2one_cation->neut,0.5,0.8871865
34,nethylmorpholine_cation->neut,7.67,7.85057
35,TBD_cation->neut,14.5,13.982783
36,2am78dih87oxomepteridine_cation->neut,2.05,2.0435529
37,quinuclidine4isopropyl_cation->neut,11.2,10.806351
38,4methoxycarbonylpyridine_cation->neut,3.26,3.577974
39,1methoxyisoquinoline_cation->neut,3.05,3.1001592
40,pyrimidine_cation->neut,1.3,2.0787466
41,2nitronndimeaniline_cation->neut,2.92,2.5373464
42,2phacetamidine_cation->neut,11.57,11.943355
43,46diaminopteridine_cation->neut,4.33,4.714238
44,3me79dihpurine28dione_cation->neut,1.25,1.8444891
45,1me2cl14dih4oxopyridine_cation->neut,2.27,2.642155
46,isobutylamine_cation->neut,10.51,9.969849
