,names,pKa,pKa predicted
0,14dimethylurazole_neut->an,5.3,5.8499556
1,7methoxyquinoline_cation->neut,5.03,5.325922
2,5me110phenanthroline_cation->neut,5.26,4.9784102
3,669trimethyladenine_2cation->cation,-0.77,-0.7224972
4,4dimethylaminoaniline_cation->neut,6.59,7.050662
5,5cf3141h3hdionepyrimidine_neut->an,7.35,7.497853
6,246triaminophenol_cation->neut,6.0,5.2592883
7,42pyridilthiazole_cation->neut,4.105,4.8892913
8,alaninamide_cation->neut,8.02,7.8320074
9,42pyridilimidazole_cation->neut,5.492,5.6406097
10,guanine_an->2an,12.3,12.691392
11,5me2meopyrimidine_cation->neut,1.67,1.6338038
12,5amquinazoline_cation->neut,3.56,3.8400311
13,quinuclidine4methylvinyl_cation->neut,10.52,10.113368
14,8phenylpurine_cation->neut,2.66,3.3693132
15,4benzylsulfanylpyridine_cation->neut,5.41,5.9142423
16,24dimethieno32cpyridinium_cation->neut,6.43,5.935396
17,diisopropylamine_cation->neut,11.12,10.677873
18,Smethyl3mercaptoquinoline_cation->neut,3.88,3.892903
19,5aminoisoquinoline_cation->neut,5.58,5.4285674
20,2me34dihpteridine_cation->neut,7.26,7.4175444
21,1me5nitro2piperidinoimidazole_cation->neut,2.72,1.9320102
22,5amino1isopropyltetrazole_cation->neut,1.91,1.4994364
23,246trimethylaniline_cation->neut,4.38,4.9643383
24,1mercaptoisoquinoline_cation->neut,-1.9,-2.4546676
25,4methylaminophenol_cation->neut,5.9,6.085421
26,cisethyleneoxidedicarboxylic_an->2an,3.92,3.3575783
27,6nitroisoquinoline_cation->neut,3.45,3.316998
28,3fluoroaniline_cation->neut,3.58,3.4282289
29,2isopropylaniline_cation->neut,4.42,4.9646106
30,4methylquinoline_cation->neut,5.5,5.388034
31,3methylxanthine_neut->an,8.1,8.325105
32,245trimethylphenylguanidine_cation->neut,11.35,11.059289
33,glycilproline_neut->an,8.65,7.4001303
34,aniline4chloro3nitro_cation->neut,1.93,1.565838
35,nnnptrimethylhydrazine_cation->neut,6.58,6.9127955
36,acetamidopyridine_cation->neut,4.37,4.3685665
37,aminomethylsulfonic_neut->an,5.57,3.9779277
