,names,pKa,pKa predicted
0,245trimethylimidazole_cation->neut,8.92,8.234015
1,5oh4o4hpyran2carboxylic_an->2an,7.75,7.721256
2,35dimethylpyridineNoxyde_cation->neut,1.18,1.2957134
3,4nitroimidazole_cation->neut,-0.16,0.026255608
4,3pyrroline_cation->neut,10.46,9.638322
5,methyl3dimethylaminobenzoate_cation->neut,3.86,4.281636
6,6am9me8azapurine_cation->neut,2.8,2.2817178
7,356trimethyltriazine_cation->neut,2.85,1.9159136
8,n4methyl5nitropyrimidine46diam_cation->neut,2.73,2.7157822
9,4carbmquinazoline_cation->neut,0.5,1.0160708
10,1ph5me23dih3oxopyrazole_cation->neut,1.79,2.0392828
11,5nitroquinazolinehydrate_cation->neut,6.43,5.5317707
12,4methoxypyridine_cation->neut,6.47,6.881838
13,7me6mespurin21hone_cation->neut,1.3,1.375823
14,6am3mepyrimidin4one_cation->neut,0.98,2.4650946
15,8oh17naphthyridine_cation->neut,2.53,2.9255438
16,dimethylanthranilate_cation->neut,3.53,2.149361
17,2me4am5carbm123triazole_cation->neut,0.1,0.17635965
18,1methylsulfonylisoquinoline_cation->neut,-0.83,-1.2292843
19,26dimethylpyrimidine_cation->neut,2.7,3.5954504
20,canavanine_2cation->cation,2.5,0.9494829
21,purine_neut->an,8.92,9.19983
22,trans10h15naphthyridine_2cation->cation,6.86,6.572071
23,11dinitroethane_neut->an,5.21,3.811799
24,6oh2pme123triazolo5p4p45pyrimidine_cation->neut,-0.6,-0.8972764
25,24diaminopteridine_cation->neut,5.3,5.3479843
26,nndimethylhydrazine_cation->neut,7.12,7.176776
27,34dimeantrhanyl_cation->neut,-1.22,0.4113474
28,neopentylamine_cation->neut,10.24,9.744822
29,4chloronmethylaniline_cation->neut,3.9,3.9611022
30,phenylhidrazine_cation->neut,5.2,4.938163
31,bicyclo221heptane1amino_cation->neut,10.2,9.475303
32,nmethylpyrazole_cation->neut,2.08,2.8524027
33,Smethyl3mercaptoisoquinoline_cation->neut,3.41,3.0263267
34,4fluoro1hbenzimidazole_cation->neut,4.2,4.266653
35,8cf3purin6one_an->2an,10.9,11.288357
36,norharmane_cation->neut,7.2,6.379635
37,5hydroxytropolone_neut->an,6.47,6.6107106
38,26dioh4ampyrimidine_neut->an,8.69,8.224472
39,3oh4hpyrain4one_cation->neut,-1.28,-1.2499268
40,3fluoropyridine_cation->neut,2.97,3.2221181
41,14dioh2naphtylamine_cation->neut,4.04,3.591706
42,355trimepyrazole45dih_cation->neut,5.19,5.007202
43,5ccyano2ampyridine_cation->neut,3.41,3.761452
