,names,pKa,pKa predicted
0,245trimethylimidazole_cation->neut,8.92,8.955606
1,5oh4o4hpyran2carboxylic_an->2an,7.75,7.751633
2,35dimethylpyridineNoxyde_cation->neut,1.18,0.99873066
3,4nitroimidazole_cation->neut,-0.16,-0.72610736
4,3pyrroline_cation->neut,10.46,9.414228
5,methyl3dimethylaminobenzoate_cation->neut,3.86,3.929923
6,6am9me8azapurine_cation->neut,2.8,2.3799462
7,356trimethyltriazine_cation->neut,2.85,2.233531
8,n4methyl5nitropyrimidine46diam_cation->neut,2.73,2.9614327
9,4carbmquinazoline_cation->neut,0.5,1.1696925
10,1ph5me23dih3oxopyrazole_cation->neut,1.79,1.9676864
11,5nitroquinazolinehydrate_cation->neut,6.43,6.593269
12,4methoxypyridine_cation->neut,6.47,6.4055552
13,7me6mespurin21hone_cation->neut,1.3,0.16495705
14,6am3mepyrimidin4one_cation->neut,0.98,1.9368289
15,8oh17naphthyridine_cation->neut,2.53,2.7359476
16,dimethylanthranilate_cation->neut,3.53,2.5005846
17,2me4am5carbm123triazole_cation->neut,0.1,-0.32980633
18,1methylsulfonylisoquinoline_cation->neut,-0.83,-0.9210031
19,26dimethylpyrimidine_cation->neut,2.7,3.296166
20,canavanine_2cation->cation,2.5,1.5714226
21,purine_neut->an,8.92,8.603728
22,trans10h15naphthyridine_2cation->cation,6.86,6.299439
23,11dinitroethane_neut->an,5.21,4.13848
24,6oh2pme123triazolo5p4p45pyrimidine_cation->neut,-0.6,-0.77687716
25,24diaminopteridine_cation->neut,5.3,5.3926945
26,nndimethylhydrazine_cation->neut,7.12,7.6549206
27,34dimeantrhanyl_cation->neut,-1.22,0.3976407
28,neopentylamine_cation->neut,10.24,10.440778
29,4chloronmethylaniline_cation->neut,3.9,4.170642
30,phenylhidrazine_cation->neut,5.2,5.5153017
31,bicyclo221heptane1amino_cation->neut,10.2,9.363446
32,nmethylpyrazole_cation->neut,2.08,2.5793352
33,Smethyl3mercaptoisoquinoline_cation->neut,3.41,2.9978456
34,4fluoro1hbenzimidazole_cation->neut,4.2,3.8539155
35,8cf3purin6one_an->2an,10.9,11.797803
36,norharmane_cation->neut,7.2,6.134534
37,5hydroxytropolone_neut->an,6.47,6.7439775
38,26dioh4ampyrimidine_neut->an,8.69,8.74258
39,3oh4hpyrain4one_cation->neut,-1.28,-1.3531139
40,3fluoropyridine_cation->neut,2.97,2.777972
41,14dioh2naphtylamine_cation->neut,4.04,4.163793
42,355trimepyrazole45dih_cation->neut,5.19,4.8441353
43,5ccyano2ampyridine_cation->neut,3.41,3.4972365
44,4hydroxy6methylpyrimidine_cation->neut,2.06,2.1700056
45,1me2681h3h7htrionepurine_neut->an,5.75,5.5943546
46,2me3carbldehydeindole_neut->an,12.47,12.359416
