,names,pKa,pKa predicted
0,14dimethylurazole_neut->an,5.3,5.559103
1,7methoxyquinoline_cation->neut,5.03,5.8025045
2,5me110phenanthroline_cation->neut,5.26,5.0043936
3,669trimethyladenine_2cation->cation,-0.77,0.26164746
4,4dimethylaminoaniline_cation->neut,6.59,6.829623
5,5cf3141h3hdionepyrimidine_neut->an,7.35,7.4608974
6,246triaminophenol_cation->neut,6.0,5.598425
7,42pyridilthiazole_cation->neut,4.105,5.046193
8,alaninamide_cation->neut,8.02,7.964858
9,42pyridilimidazole_cation->neut,5.492,5.6209955
10,guanine_an->2an,12.3,12.746275
11,5me2meopyrimidine_cation->neut,1.67,1.6151371
12,5amquinazoline_cation->neut,3.56,3.669737
13,quinuclidine4methylvinyl_cation->neut,10.52,10.139643
14,8phenylpurine_cation->neut,2.66,3.1974154
15,4benzylsulfanylpyridine_cation->neut,5.41,5.3595505
16,24dimethieno32cpyridinium_cation->neut,6.43,5.858014
17,diisopropylamine_cation->neut,11.12,10.896134
18,Smethyl3mercaptoquinoline_cation->neut,3.88,3.6332564
19,5aminoisoquinoline_cation->neut,5.58,5.431625
20,2me34dihpteridine_cation->neut,7.26,7.4147387
21,1me5nitro2piperidinoimidazole_cation->neut,2.72,2.0214963
22,5amino1isopropyltetrazole_cation->neut,1.91,1.5035503
23,246trimethylaniline_cation->neut,4.38,4.5584364
24,1mercaptoisoquinoline_cation->neut,-1.9,-2.50853
25,4methylaminophenol_cation->neut,5.9,5.6768064
26,cisethyleneoxidedicarboxylic_an->2an,3.92,3.0125794
27,6nitroisoquinoline_cation->neut,3.45,3.4701695
28,3fluoroaniline_cation->neut,3.58,3.4392922
29,2isopropylaniline_cation->neut,4.42,4.9481964
30,4methylquinoline_cation->neut,5.5,5.305866
31,3methylxanthine_neut->an,8.1,8.199616
32,245trimethylphenylguanidine_cation->neut,11.35,10.525888
33,glycilproline_neut->an,8.65,8.061898
34,aniline4chloro3nitro_cation->neut,1.93,1.8793886
35,nnnptrimethylhydrazine_cation->neut,6.58,7.012027
36,acetamidopyridine_cation->neut,4.37,4.3705797
37,aminomethylsulfonic_neut->an,5.57,5.1310854
38,Nmethyl5mercaptoquinoline_cation->neut,3.22,4.0390406
39,4etaniline_cation->neut,5.0,5.0731997
40,2amino3dimethylaminopyrazine_cation->neut,4.29,3.7608504
41,159triazaciclododecane_2cation->cation,7.57,6.939377
42,perimidine_cation->neut,6.35,6.020651
43,cyclopentan11dicarboxylic_neut->an,3.09,3.0869462
44,2dimethylamino4methoxypyrimidine_cation->neut,5.87,5.752413
45,4amino6methylthiopyrimidine_cation->neut,3.94,4.13025
46,16diazabicyclo440decane_cation->neut,6.79,6.809159
47,pyridine26dimethyl35dicarboxylic_an->2an,6.16,5.992598
48,1et12dih2iminopyrimidine_cation->neut,10.92,11.024604
49,3678tetme2im4oxo2348tethpteridine_cation->neut,10.04,9.725497
50,5cl1me2im12dihpyrimidine_cation->neut,10.19,10.239042
51,2methoxybenzylamine_cation->neut,9.7,9.264634
52,npnppdimenacguanidine_cation->neut,7.5,6.683752
53,12dimethylpyrazolidine_cation->neut,6.67,7.0585613
54,cis13diamcyclohexane_cation->neut,10.3,10.713413
55,picolinic_cation->neut,1.01,0.680707
56,ammeline_cation->neut,4.5,5.211333
57,16dime4meampyrazolo34dpyrimidine_cation->neut,4.96,4.9907026
58,1mephenylhydrazine_cation->neut,4.98,5.133432
59,ecgoninemethylester_cation->neut,9.16,8.838163
60,2pmeophe2imidazoline_cation->neut,10.2,10.46896
61,3aminobenzoicmethylester_cation->neut,3.58,3.408464
62,8oh5quinolinecarboxylic_cation->neut,4.0,4.1616697
63,otoluidine_cation->neut,4.45,4.5939717
64,2me5phoxazole_cation->neut,2.13,2.7211435
65,3ph5dimeam124oxadiazole_cation->neut,-0.25,0.49815273
66,2carboxypyrimidine_cation->neut,-1.13,0.15147495
67,3aminomethylbenzoic_cation->neut,3.08,3.4982712
68,pteridine47dime2amino_cation->neut,2.59,3.2303743
69,124triazole35dimethyl_cation->neut,3.79,4.2482677
70,5carboxylictropolone_an->2an,6.41,6.3432026
71,2hydroxy6mepyridine_cation->neut,1.12,1.413857
72,allothreonine_neut->an,9.1,8.906716
73,22bipyridine_2cation->cation,0.05,0.18793464
74,3nitroindole_neut->an,10.12,9.97124
75,dimethylacetamide_cation->neut,-0.19,0.35518622
76,9methylpurine_cation->neut,2.27,3.107688
77,creatine_cation->neut,2.79,2.6050391
78,4am15dimepyrimidin2one_cation->neut,4.69,4.7866554
79,quinuclidine3carboxamide_cation->neut,9.82,9.596364
80,5oh146triazanaphthalene_cation->neut,-0.78,-0.29361105
81,benzoc18naphthyridine_cation->neut,5.2,3.658879
82,5cn2meampyrimidine_cation->neut,0.76,0.951246
83,adrenaline_cation->neut,8.64,9.063974
84,nmethylpyrimidin4amine_cation->neut,6.09,6.618167
85,3cyclopropyl1hpyrazole_cation->neut,3.16,3.1971188
86,35dimethylaniline_cation->neut,4.765,5.1159534
87,3phquinuclidine_cation->neut,10.23,9.4219
88,2nformylnmethylaminobenzenethiol_neut->an,5.65,6.153529
89,trimethylanilinoxid_cation->neut,4.78,4.712299
90,16dime123triazolo5p4p54pyrimidine_cation->neut,0.71,1.3097386
91,1methylphthalazine_cation->neut,4.37,4.1374917
92,2methylthiophenol_neut->an,6.64,7.5646076
93,5nitroindazole_cation->neut,-0.96,-1.1238801
94,ptoluidine_cation->neut,5.08,5.1901665
95,3methylpiperidine_cation->neut,11.07,10.889272
96,5cl2meampyridine_cation->neut,5.11,4.5561366
97,56benzquinoline_cation->neut,5.15,4.6852098
98,phtalazine_cation->neut,3.47,4.1717443
99,5nitro2mebenzimidazole_cation->neut,4.37,3.7343822
100,6mercaptoquinoline_cation->neut,3.95,4.4014683
101,6dimeampurine_cation->neut,3.83,4.641312
102,echinopsine_cation->neut,2.36,2.8876543
103,quinuclidine2cyano_cation->neut,5.85,6.1861277
104,3nitropyridine_cation->neut,0.79,1.5694985
105,246trimethylquinazolinehydrate_cation->neut,9.22,9.371243
106,5methoxyquinazolinehydrate_cation->neut,7.71,7.719405
107,afluoroacrilic_neut->an,2.55,3.1464446
108,2amino45dimethylphenol_cation->neut,5.26,5.081226
109,acetylguanidine_cation->neut,8.23,8.288975
110,2amino4methylpyridine_cation->neut,7.48,7.3535347
111,8hydroxyphenanthridine_cation->neut,4.35,4.6513495
112,137trime8oxo78dih1hpurin3ium6olate_cation->neut,2.9,3.9254591
113,6nitroindazole_neut->an,11.67,11.987489
114,66diox2oh57dihthieno34bpyridin2one_cation->neut,-0.4,-0.35927224
115,5ipro46diohpyrimidine_neut->an,5.42,6.556323
116,3amino7chlorocinnoline_cation->neut,3.28,3.4995823
117,3mercaptoquinoline_cation->neut,2.33,3.483706
118,46dihydroxypyrimidine_cation->neut,0.26,-0.6318898
119,6methoxypurine_cation->neut,2.17,2.0886467
120,xanthopterin_cation->neut,2.17,1.767544
121,4amino2naphtoic_cation->neut,2.89,3.660418
122,7amidopyrazolo43dpyrimidine_neut->an,10.15,9.871123
123,124benzotriazine_cation->neut,-0.82,-0.11352372
124,quinuclidine4dimethylamino_cation->neut,10.15,9.50024
125,cyclobutan13cisdicarboxylic_an->2an,5.3,5.81454
126,cis2mecyclohexylamine_cation->neut,10.49,10.400681
127,4me6oh5cn23dihfuro23bpyridine_cation->neut,-1.9,-1.5214376
128,25dimethylthiazole_cation->neut,3.91,3.9865143
129,5amquinolin8ol_cation->neut,5.67,4.6913085
130,2azetidinecarboxylic_cation->neut,2.01,1.7601795
131,6oh1me2oxo12dihpyridine_cation->neut,0.61,1.6955361
132,3methylleucopterin_cation->neut,-0.53,-0.24746728
133,4aminobenzonitrile_cation->neut,1.74,2.1832368
134,methylbiguanide_2cation->cation,3.0,2.2415233
135,4pyridinecarboxylic_neut->an,4.85,5.135573
136,135triazanaphthalene_cation->neut,1.36,1.4341669
137,9dimeamacridine_cation->neut,9.08,8.457838
138,sarcosinmethylamide_cation->neut,8.28,7.5329785
139,13dime5oxo25dihpyrazole_neut->an,7.94,7.887493
140,5ph2ampyrimidine_cation->neut,3.32,4.159779
141,2fluoroaniline_cation->neut,3.2,3.0889916
142,245trimethyl12oxazol32Hone_cation->neut,-1.36,-0.46916294
143,4carboxy25dimethyloxazole_cation->neut,0.27,-0.020519972
144,6me4ampyrazolo34dpyrimidine_cation->neut,5.52,4.603355
145,isoniazid_cation->neut,3.52,3.9166007
146,4ethylthiazole_cation->neut,3.204,2.8490798
147,4hydroxypteridine_cation->neut,-0.17,0.087568045
148,24dihydroxypyrimidine_cation->neut,1.37,1.9643593
