,names,pKa,pKa predicted
0,1me56diam4im14dihpyrimidine_cation->neut,12.11,11.196723
1,8aminoxanthine_cation->neut,2.0,1.7210894
2,5amino1H123triazole4carbonitrile_neut->an,6.15,6.7355995
3,quinuclidine3methyl_cation->neut,11.29,11.1574955
4,3azetidinecarboxylic_cation->neut,3.2,2.9471657
5,79dimethylguanine_cation->neut,7.22,7.1922884
6,1hpyrazolo34dpyrimidine_cation->neut,2.84,2.8137755
7,22pyridilthiazole_cation->neut,2.17,2.6038632
8,16dimepyrazolo34dpyrimidin4am_cation->neut,5.0,5.347865
9,o-methylisourea_cation->neut,9.72,9.85905
10,245trimeloxazole_cation->neut,3.51,3.7299552
11,8me78dih7oxopteridine_cation->neut,1.1,1.0700989
12,3et6mepyridine_cation->neut,6.51,6.2150917
13,aminotetrazole_neut->an,6.07,6.4895186
14,2amino6methoxynaphtlene_cation->neut,4.64,4.6399393
15,4am268trimequinoline_cation->neut,10.4,9.369467
16,6im1me16dih4ampyrimidin_cation->neut,12.7,12.13466
17,7ethylthioqunazolinehydrate_cation->neut,7.47,6.854356
18,3hydroxy6methylpyridazine_cation->neut,-0.81,-0.26581144
19,4methylimidazole_cation->neut,7.518,6.586257
20,12dime6nitrobenzimidazole_cation->neut,4.2,5.341494
21,pyrazole45dih_cation->neut,4.62,4.702031
22,45imidazoledicarboxylic_neut->an,3.43,2.282485
23,25methiphen2ylpyridine_cation->neut,3.99,3.9306426
24,4formylimidazole_cation->neut,2.9,3.3879318
25,23dih5oimidazo12cpyrimidine_neut->an,12.6,11.456402
26,13355pentamepyperidine_cation->neut,9.43,10.015258
27,4tbu1me12dih2imino_cation->neut,11.64,11.558641
28,5nitroso8ohquinoline_cation->neut,2.26,2.264152
29,4aminophenylguanidine_cation->neut,12.01,11.681101
30,m-cyanophenol_neut->an,8.61,8.361156
31,4amino5fluoro2hydroxypyrimidine_cation->neut,2.83,2.9278352
32,26dimethoxypyridine_cation->neut,1.6,1.8549986
33,10hpyrimido54b14benzothiazine_cation->neut,3.76,3.4358706
34,6cf38hydroxyquinoline_cation->neut,2.6,2.792235
35,2dime45tetramethiazole_cation->neut,6.17,6.668344
36,5am4mepyrimidine_cation->neut,3.06,3.4032197
37,354dime53phepyrazole_cation->neut,3.47,2.7693343
38,2r3r5oxooxolane23dicarbx_an->2an,3.95,4.272273
39,2oh6mepurine_cation->neut,2.24,2.8240407
40,1methyl7aminobenzimidazole_2cation->cation,1.7,1.7599306
41,nndimethylguanidine_cation->neut,13.4,12.846238
42,1hydrazinophthalazine_cation->neut,7.25,6.9647117
43,8dimeampurine_neut->an,9.77,9.71001
44,7oxa1azaspiro35nonane_cation->neut,10.2,9.831259
45,2me5am4meampyrimidine_cation->neut,7.4,7.5421557
46,3me4phpyrazole45dih_cation->neut,4.62,3.6076741
47,6methyl45diazaindan_cation->neut,4.93,5.0309157
48,2aminophenazine_cation->neut,4.71,4.8526154
49,1methyl2hydroxypurine_cation->neut,1.8,2.812049
50,5nitro2mebenzimidazole_neut->an,10.42,10.472816
51,DABCO_2cation->cation,2.97,4.0684385
52,4chloro1methylimidazole_cation->neut,3.1,3.4325485
53,1me4dimeam2meim12dihpyrimidine_cation->neut,13.85,13.314262
54,13dimepyrazole45dih_cation->neut,4.85,3.6622887
55,4mesilamidepyridine_neut->an,9.07,8.219176
56,2methylbenzylamine_cation->neut,9.19,9.344029
57,n4n6dime46diampyrimidine_cation->neut,6.32,6.8128204
58,2f2nitroacetamide_neut->an,5.89,5.1924
59,tyramine_cation->neut,9.74,9.286103
60,5formamd24diampyrimidine_cation->neut,6.03,5.905489
61,2iminophenylmethylphenol_cation->neut,5.0,3.7416253
62,2me12nitrophenhyimidazole_cation->neut,6.17,6.1528325
63,3aminomethylpyridine_cation->neut,8.04,8.074126
64,4f3nitroaniline_cation->neut,2.36,1.8891904
65,2aminopurine_2cation->cation,-0.28,0.05018878
66,4meam3mepyridine_cation->neut,9.81,9.62901
67,5cn3nitroaniline_cation->neut,0.47,0.52681494
68,amphetamine_cation->neut,9.94,9.913503
69,24pbipyridine_cation->neut,4.77,5.0062933
70,2methylthiazole_cation->neut,3.59,3.5097275
71,3me2phenyliminooxazolidine_cation->neut,7.22,7.4603224
72,me32meim23dih45tetrameoxazole_cation->neut,10.27,9.846994
73,4methylsulfonylaniline_cation->neut,1.48,1.5578506
74,3isopropylaniline_cation->neut,4.67,4.361643
75,nmethylhydrazine_cation->neut,7.85,8.522435
76,2am45tetramethyleneoxzaole_cation->neut,5.78,5.4205227
77,tetramethylpiperidine_cation->neut,11.24,11.228844
78,guanylurea_cation->neut,8.0,7.8087225
79,4aminomethylimidazole_2cation->cation,4.71,3.9717762
80,benzimidazole_cation->neut,5.55,5.3667874
81,1me2ph2imidazoline_cation->neut,10.7,9.515069
82,6chloro135triazaindene_neut->an,10.19,9.953499
83,3am4meapyridine_2cation->cation,0.38,0.7766907
84,naphtalene1dimethylamine_cation->neut,4.83,4.698763
85,2oh3ampyridine_cation->neut,2.78,3.264267
86,10mephenanthridine_cation->neut,4.6,4.9291344
87,4ohnaphtalenecarbonitrile_neut->an,7.08,6.909473
88,34pyridinedicarboxylic_cation->neut,1.5,1.0174632
89,6oh2acm8mepurine_cation->neut,3.12,3.305655
90,7me4am7hpyrrolo23dpyrimidine_cation->neut,5.13,6.058466
91,2meo5mepyridine_cation->neut,3.73,3.79734
92,6meo4ohpyrimidine_cation->neut,-0.22,0.42537737
93,platynecine_cation->neut,10.2,10.044396
94,isopropylhidrazine_cation->neut,7.6,8.709486
95,4nitrobenzimidazole_cation->neut,3.33,3.3637583
96,2phenolimidazolin2yl_cation->neut,6.63,5.204085
97,atrolactamide_cation->neut,10.96,10.253036
98,18dihydroxyadenine_cation->neut,2.45,3.284353
99,methylamine_cation->neut,10.62,10.016772
100,25dime6oh4ampyrimidine_cation->neut,2.63,2.539426
101,NNNtrimethyl147triazacyclononane_cation->neut,11.7,13.053535
102,guanidine_cation->neut,13.6,12.994825
103,n4n4n6trime26diampyrimidine_cation->neut,6.37,6.6605167
104,23pbipyridine_cation->neut,4.42,4.800379
105,1cyanomethylpiperidine_cation->neut,4.55,5.187824
106,1amidinomethylnaphthalene_cation->neut,11.31,11.268955
107,1me2phpyrrolidine_cation->neut,8.8,9.398024
108,7hidrazinoquinoline_cation->neut,6.71,7.063273
109,8meampurine_cation->neut,4.75,4.532638
110,nallylmorpholine_cation->neut,7.02,7.5172625
111,5methoxy1456tetrahydropyrimidine_cation->neut,11.72,11.428973
112,3cl4nitroaniline_cation->neut,0.26,0.083783865
113,dibenzoquinuclidine_cation->neut,4.46,3.7571201
114,6aminoisoquinoline_cation->neut,7.16,7.7062917
115,13dime6acetoxyampyrimidine24dione_neut->an,7.01,5.489075
116,perlolidine_cation->neut,4.01,4.1264
117,glycolic_neut->an,3.83,4.35845
118,3456tetramepyridazine_cation->neut,5.36,5.653562
119,4aminopyridine_cation->neut,9.11,9.11614
120,137trime2681h3h7htrionepurine_neut->an,6.0,6.1046414
121,25dimethylpiperazine_2cation->cation,5.2,5.792102
122,2vinyl5methylpyridine_cation->neut,5.67,5.852302
123,dicyclopentylamine_cation->neut,10.93,10.580622
124,245triaminepyrimidine_2cation->cation,2.5,1.2945821
125,4mepyrimidin2ol_cation->neut,3.06,3.2254548
126,2am5mebenzothiazole_cation->neut,4.6,4.8087764
127,45diazaindan_cation->neut,4.12,4.015535
128,1aminoacridine_cation->neut,6.02,6.5758157
129,4carboxy2methyloxazole_cation->neut,-0.66,-0.2678492
130,4meo1me2pyrimidionne_cation->neut,0.65,1.4133716
131,13phenylenediamine_cation->neut,4.88,4.8910313
132,24dime8mesquinoline_cation->neut,4.88,5.0115986
133,24dihydroxyaniline_cation->neut,5.7,5.6229525
134,7me17diazaspiro35nonane_cation->neut,10.4,10.228289
135,17naphtyridine_cation->neut,3.61,4.333277
136,furan23dicarboxylic_neut->an,2.45,2.1208668
137,ammelide_cation->neut,1.8,1.2977045
138,2tertbutylpyridine_cation->neut,5.76,5.9988337
139,3chloropyridine_cation->neut,2.84,3.1586506
140,isoserine_cation->neut,2.72,2.679968
141,4567tetrafluorobenzimidazole_cation->neut,2.1,1.6811273
142,17adiazaindene_cation->neut,1.43,1.1040683
143,4carbamoyl2methylquinazolinehydrate_cation->neut,7.57,6.8480206
144,2hidrazinoquinoline_cation->neut,7.82,7.562871
145,2ethylthiazole_cation->neut,3.372,3.6450672
146,3aminopyridine_cation->neut,6.03,6.0413446
147,27dimethylquinoline_cation->neut,5.02,5.839199
148,8hydroxy4methylquinoline_cation->neut,5.56,4.468278
149,nme2nitroaniline_cation->neut,-0.62,-0.5119784
150,3et124triazole_cation->neut,3.2,2.8960443
151,4methylpiperidine_cation->neut,11.23,11.126148
152,3methoxybenzylamine_cation->neut,9.29,8.782763
153,24dimethylimidazole_cation->neut,8.38,7.6839705
154,4am3meapyridine_cation->neut,9.37,9.78628
155,Smethyl8mercptoquinoline_cation->neut,3.5,3.3434992
156,6meam24diampyrimidine_2cation->cation,1.05,0.81465626
157,3hydroxyquinoline_cation->neut,4.3,3.8794286
158,7me6ohpteridine_neut->an,7.46,7.016463
159,2345tetramethylpyrrole_cation->neut,3.78,3.8403947
160,135triazine24diamino_cation->neut,3.91,4.6267853
161,34pbipyridine_cation->neut,4.85,5.1018
162,quinuclidine4methyl_cation->neut,11.08,11.123632
163,difluoroacetic_neut->an,1.33,1.6614933
164,2pmethoxyphenyl1mepyrrolidine_cation->neut,8.9,9.380081
165,4meam3nitropyridine_cation->neut,5.19,4.8656554
166,3nitro2meampyridine_cation->neut,2.41,2.3255858
167,pyridine4methylamino3isopropyl_cation->neut,9.84,9.318378
168,246triaminophenol_2cation->cation,3.1,3.2465293
169,6meo1me1hpyrazolo34dpyrimidin4amine_cation->neut,3.62,3.481488
170,6fluorouracil_neut->an,4.03,4.5626373
171,5hydroxycinnoline_cation->neut,1.92,3.2471433
172,2oh146triazanaphtalene_neut->an,7.91,8.372295
173,5nitro2ohbenzenecarbonitrile_neut->an,4.1,4.4090643
174,3et6mepyridazine_cation->neut,4.17,3.8900423
175,5carboxy24dimethyloxazole_cation->neut,0.38,0.46972513
176,5pnitrophenyloxazole_cation->neut,-0.19,0.6397228
177,8oh9mepurine_neut->an,9.08,9.3280325
178,aminoisodibutiric_cation->neut,2.357,1.9664366
179,2meampurine_neut->an,10.37,10.145699
180,2methylimidazole_cation->neut,7.85,7.670471
181,4ethenylquinuclidine_cation->neut,10.56,10.292572
182,27dime18phenanthroline_cation->neut,5.06,5.9345837
183,nndimethyl3nitroaniline_cation->neut,2.626,2.9496078
184,2amino4naphtalenesulfonic_neut->an,3.79,3.5253134
185,1me6cl1himidazo45cpyridine_cation->neut,2.46,2.8550348
186,Nmethyl1mercaptoisoquinoline_cation->neut,-2.13,-2.2145777
187,8clpurine_neut->an,6.02,5.8765507
188,5678tetrahydropteridine_cation->neut,6.63,6.8463917
189,amantadine_cation->neut,10.71,10.356738
190,4hydrazinebenzonitrile_cation->neut,4.25,4.3356
191,2mesilamidepyridine_cation->neut,1.1,1.8135242
192,nndime3phenylenediamine_cation->neut,6.45,5.295889
193,n2dimethylaniline_cation->neut,4.6,4.558637
194,bispirine_2cation->cation,5.75,5.0765758
195,5nitro246triampyrimidine_cation->neut,3.22,3.5952032
196,7me27diazaspiro35nonane_cation->neut,10.71,9.242226
197,benzylamine_cation->neut,9.38,9.1127205
198,5clbenzimidazole_cation->neut,4.44,4.5441456
199,2methyl6phenyl4hpyran4one_cation->neut,0.26,-0.07167578
200,pentamethylguanidine_cation->neut,13.8,13.337794
201,dimeoxaloacetic_neut->an,1.77,1.789448
202,DABCO_cation->neut,8.82,9.882055
203,adenine_cation->neut,4.17,3.8032932
204,2bromomalononitrile_neut->an,5.0,5.098977
205,5ipro46diohpyrimidine_cation->neut,-0.59,-0.38772917
206,6methoxyquinoline_cation->neut,5.03,5.0439134
207,6oh24diampyrimidine_cation->neut,3.3,3.3584995
208,Nmethyl6amino2oxopyridine_cation->neut,2.09,2.1066566
209,135triazaindene_cation->neut,6.1,6.260423
210,2amino8nitronaphtalene_cation->neut,2.73,2.4558291
211,3ipro4nndimeampyridine_cation->neut,8.16,8.535652
212,2methylpiperidine_cation->neut,11.08,11.0498295
213,dimethylhydroxylamine_cation->neut,5.2,4.944096
214,3dimeampyrazine1oxide_cation->neut,1.34,2.4180512
215,guanidineacetic_cation->neut,2.81,3.4563034
216,heliotridane_cation->neut,11.4,11.4644165
217,2methylthiopurine_neut->an,8.93,9.027419
218,1amino2methylpropan2ol_cation->neut,9.25,8.9807825
219,4acetylpyridine_cation->neut,3.51,4.123517
220,7ohpteridine_cation->neut,1.2,-0.027634144
221,4meo3nitropyridine_cation->neut,2.63,2.8754826
222,5cl8ohquinoline_cation->neut,3.56,3.0374615
223,1azahomocubane_cation->neut,9.7,9.05854
224,2amino4fluoro6hydroxypyrimidine_neut->an,8.38,8.5678835
225,methyl4methylaminobenzoate_cation->neut,2.32,2.3170877
226,4hydroxyacridine_cation->neut,5.31,4.297885
227,24dime3oh2cyclobutenone_neut->an,2.8,3.3184948
228,34diohbenzenesulfonic_an->2an,8.5,8.082027
229,8dimeampurine_cation->neut,4.75,4.5566363
230,8azaguanine_cation->neut,1.04,1.4708757
231,5cf38hydroxyquinoline_cation->neut,1.8,2.5857177
232,23dimethyl4nitroaniline_cation->neut,1.96,0.60495615
233,2tertbutylthiazole_cation->neut,3.0,3.1793184
234,7oxa2azaspiro35nonane_cation->neut,10.58,9.604029
235,2hydroxypyrimidin5ylphosphonic_2an->3an,9.24,10.280617
236,2nitrophenylhydrazine_cation->neut,3.5,2.858336
237,quinazolinehydrate_cation->neut,7.77,7.537245
238,1methoxypyridin4one_cation->neut,2.57,3.14642
239,3me4nndimeampyridine_cation->neut,8.58,8.678855
240,2methylquinazolinehydrate_cation->neut,8.31,8.554719
241,hexamethylenetetramine_cation->neut,6.3,7.3452063
242,Smethyl3mercaptopyridine_cation->neut,4.45,4.3138247
243,5nitrobenzimidazole_neut->an,10.84,10.323202
244,p-chlorophenol_neut->an,9.43,9.370877
245,4ampyrazolo34dpyrimidine_cation->neut,4.59,4.8185863
246,26ditebupyridine_cation->neut,5.02,5.0674458
247,4ohbenzenediazonium_cation->neut,3.4,3.4570537
248,5me4ohpyrimidine_cation->neut,2.29,2.6585314
249,3mephenanthridine_cation->neut,4.76,4.9776697
250,3me2oxo4dimeam23dihpyrimidine_cation->neut,6.02,6.7361846
251,56dime24diampyrimidine_cation->neut,8.07,7.903982
252,1methyl8aminoxanthine_cation->neut,2.21,2.0559227
253,5nitro2ampyridine_cation->neut,2.78,3.4627564
254,4aminobenzoic_cation->neut,2.41,1.9682033
255,135benzenetricarboxylic_2an->3an,4.7,4.5694747
256,2me3oh4hpyran4one_cation->neut,-0.71,-0.45173168
257,2tbutylaniline_cation->neut,5.03,3.4338255
258,4me135triazine241H3Hdione_neut->an,9.25,8.452345
259,3amino67benzquinoline_cation->neut,4.78,4.168853
260,4am2ohpteridine_cation->neut,2.95,3.4604654
261,5methoxypyrimidin4ol_cation->neut,1.75,1.8285635
262,4amnme1hpyrazolo34dpyrimidin_cation->neut,4.49,4.4218225
263,2266tetramethylpiperidinonne_cation->neut,7.9,8.367931
264,2et1hnaphtho23dimidazole_cation->neut,6.13,6.102039
265,3aminobiphenyl_cation->neut,4.18,4.409601
266,3furan2ylpyridine_cation->neut,4.62,5.033099
267,5me3phpyrazole45dih_cation->neut,4.17,3.1754239
268,2amino4methylthiopyrimidine_cation->neut,4.75,5.266475
269,2oh5ampyridine_2cation->cation,-0.61,-1.0547843
270,3pme6am123triazolo5p4p45pyrimidine_cation->neut,2.4,2.9772263
271,10aminobenzoquinone_cation->neut,4.99,5.066703
272,1me4oxo14dihquinazoline_cation->neut,3.15,3.9123785
273,nmethyephedrine_cation->neut,9.76,8.749212
274,1amino3nitronaphtalene_cation->neut,2.07,2.3750236
275,5methylisoxazole_cation->neut,-1.61,-1.498044
276,omethylthreonine_neut->an,9.0,8.8017845
277,4amino5cyano2methylpyrimidine_cation->neut,3.51,3.8768854
278,1amino8nitronaphtalene_cation->neut,2.79,3.5065808
279,isoxazole_cation->neut,-2.03,-1.8860939
280,14dih167trime4oxopteridine_cation->neut,1.73,2.8215966
281,35dinitro12benzenediol_neut->an,3.32,2.591656
282,4aminobenzoicmethylester_cation->neut,2.45,2.379547
283,4am5nitropyrimidine21hone_neut->an,7.43,6.331881
284,2me5678tetrhquinazolin41hone_cation->neut,3.73,4.0490856
285,2methoxyquinoxaline_cation->neut,0.28,0.6483865
286,quinuclidine2methoxy_cation->neut,8.87,9.963616
287,3aminomethyl6methylpyridine_cation->neut,8.76,8.766298
288,4hydroxypyrimidinenoxide_cation->neut,2.45,2.3637094
289,1me1himidazo45cpyridine_cation->neut,6.36,6.443713
290,135triazaindene_neut->an,10.88,10.898651
291,669trimethyladenine_cation->neut,4.18,5.804777
292,3methylthiopyridazine_cation->neut,2.26,2.256413
293,14dih167trime4meiminopteridine_cation->neut,11.39,10.450031
294,n4aminosulfonylphenylacetamide_neut->an,10.02,9.520376
295,salicylic_an->2an,12.38,13.780745
296,4tbu2ohpyrimidine_neut->an,10.29,9.727554
297,4am2ohpteridine_neut->an,9.99,10.277767
298,4iprophenol_neut->an,10.24,10.069683
299,4clbenzoydroxamic_neut->an,8.7,8.265146
300,44bipyridine_2cation->cation,3.17,4.2670064
301,4hydroxyindazole_neut->an,8.65,8.733519
302,15dimethyl1hpyrazol4ylphosphonic_an->an2,7.15,7.729388
303,5cl8ohquinoline_neut->an,9.34,9.229965
304,2am4nitrobenzoic_neut->an,3.7,4.30104
305,4carboxy2methyloxazole_neut->an,3.59,3.7841368
306,5methyl1Hpyrrole3carboxylic_neut->an,5.35,5.3000097
307,6hydroxyindazole_neut->an,9.35,9.509164
308,ascorbic_an->2an,11.62,11.29694
309,nndimethylglycine_neut->an,9.94,10.218948
310,2am4oh678trimepteridine_cation->neut,6.08,6.4721975
311,7hydroxy4methylcoumarin_neut->an,7.8,7.84509
312,methylacetoacetate_neut->an,10.72,8.787651
313,dimethylphosphoric_neut->an,0.76,1.1415861
314,cis1me12cyclpropdicarbxylic_an->2an,6.65,6.3339114
315,23dimeobenzoic_neut->an,3.98,3.708755
316,26lutidine4sulfonic_neut->an,5.09,5.053285
317,2oh78dih6mepteridine_neut->an,11.89,11.692878
318,6oh2am8cf3purine_an->2an,11.5,10.65052
319,1245tetrazine36dicarboxylic_neut->an,2.8,1.2229416
320,4hydroxytropolone_an->2an,9.52,10.0377035
321,8azaguanine_neut->an,6.59,7.7601247
322,2amino6methyl4oxo34dihydropteridine7carboxylic_an->2an,8.43,8.267664
323,3methoxyphenylphosphonic_neut->an,1.74,2.104912
324,trans12cyclohexanedicarboxylic_neut->an,4.18,4.451435
325,2oh46dimepyrimidine_neut->an,10.5,10.27833
326,cyclobutan12transdicarboxylic_an->2an,5.61,5.8482857
327,2dimethylaminobenzimidazole_neut->an,11.5,12.822178
328,2amino6methyl4oxo34dihydropteridine7carboxylic_neut->an,3.01,2.5760784
329,5amino1cyclohex4imidazolecarboxylic_neut->an,7.29,6.3621054
330,5me2ohcyclopentenone_neut->an,9.6,9.039176
331,4methoxytropone_neut->an,7.24,8.403867
332,25dioxybenzoquinone_neut->an,2.71,2.9434333
333,5amino1cyclohex4imidazolecarboxylic_cation->neut,3.18,2.6927907
334,4phosphobenzoic_neut->an,1.51,1.47997
335,2hydroxy6nitrobenzoic_neut->an,2.24,1.049048
336,pteridine461h5hdione_neut->an,6.05,6.4100237
337,6aminopenicillanic_cation->neut,2.3,2.73806
338,2carboxypyrimidine_neut->an,2.85,2.7736082
