,names,pKa,pKa predicted
0,35dime4nndimeampyridine_cation->neut,8.02,7.820115
1,35dimethyl5nitroaniline_cation->neut,2.59,1.9060873
2,32thyenylpyridine_cation->neut,4.62,4.6016064
3,6meam9mepurine_cation->neut,4.07,4.7511215
4,5hydroxypyrimidine43hone_cation->neut,1.99,2.6461787
5,3mepyrazolo34dpyrimidin4am_cation->neut,4.61,4.8451347
6,3aminoacridine_cation->neut,8.0,7.364612
7,45diampyridine_2cation->cation,0.49,0.44955504
8,4aminopyridazine_cation->neut,6.65,6.575938
9,35dimethylpyrazole_cation->neut,4.25,4.647629
10,4am3meapyridine_2cation->cation,0.12,1.5353187
11,glutamine_cation->neut,2.17,2.1784089
12,2methoxyethylamine_cation->neut,9.45,9.398373
13,35dime4ohbenzaldehyde_neut->an,7.74,7.402508
14,ntbupyrrolidine_cation->neut,11.13,10.721508
15,6aminoquinoxaline_cation->neut,2.95,3.235299
16,2methylthio135triazaindene_neut->an,9.95,9.59832
17,26dioh4ampyrimidine_cation->neut,0.8,0.1541524
18,4nndimethylaminopyridine_cation->neut,9.58,8.92568
19,1amino6methoxynaphtlene_cation->neut,3.9,4.0039425
20,2am4mebenzoquinone_cation->neut,6.7,5.6948137
21,3amino1hindazole_cation->neut,3.12,3.8665864
22,2amino6hydroxyfluorene_cation->neut,4.63,4.0382233
23,isoxazolidine5carboxylic_cation->neut,2.18,3.2637563
24,5amino2naphtol_cation->neut,3.97,3.6996336
25,4oh2meampyrimidine_cation->neut,3.9,4.153461
26,26dihydroxyaniline_cation->neut,5.1,4.2814903
27,2hydroxy5nitropyridine_neut->an,7.97,7.7423
28,7cf38hydroxyquinoline_cation->neut,2.4,2.9068491
29,4am2oh67dimepteridine_cation->neut,3.45,3.296171
30,4tbu1me12dih2oxopyrimidine_cation->neut,2.9,2.9356813
31,268trimepurine_neut->an,9.9,10.18903
32,1methyl56dinitrobenzimidazole_cation->neut,1.6,1.632513
33,dimethylhydrazine_cation->neut,7.49,8.375521
34,fluoroacetic_neut->an,2.58,3.1023524
35,46dime124triazine352H4Hdione_neut->an,10.1,9.594223
36,glycinehydroxamic_cation->neut,7.1,7.83392
37,5nitro2am4meam6ohpyrimidine_cation->neut,-0.37,0.30443907
38,1methyl5chloroimidazole_cation->neut,4.75,4.8184934
39,cyclopentan13transdicarboxylic_an->2an,5.42,6.0995893
40,345trimethylaniline_cation->neut,5.12,5.1387324
41,4nitroindazole_neut->an,11.57,11.089431
42,3et124triazole_neut->an,10.69,11.112504
43,nmethylmorpholine_cation->neut,7.41,8.061777
44,5nitro6oh24dione241h3hpyrimidine_an->2an,10.25,10.199191
45,5mepyrazole45dih_cation->neut,4.3,3.860568
46,2hydroxyacridine_cation->neut,5.62,5.42957
47,34dimethylaniline_cation->neut,5.17,5.032892
48,6hydroxyisoquinoline_cation->neut,5.84,6.0377264
49,5nitro2meoaniline_cation->neut,2.49,2.279446
50,1me2nitroguanidine_cation->neut,-1.7,0.33010364
51,26dihydroxypurine_an->2an,11.84,11.518055
52,24diamino58dioxypteridin_cation->neut,1.2,1.0905476
53,nndimethylptoluidine_cation->neut,5.5,5.3022213
54,47dichloroquinoline_cation->neut,2.8,2.9724178
55,9meamacridine_cation->neut,10.43,10.492804
56,2cnpyridinox_cation->neut,-1.75,-1.9572363
57,p-aminophenol_cation->neut,5.48,5.297169
58,8aminoquinaldine_cation->neut,4.86,4.8271627
59,246triaminoresorcin_cation->neut,5.8,5.281116
60,23dimethoxyquinoxaline_cation->neut,-1.15,-0.41383886
61,tertbutylamine_cation->neut,10.69,10.79982
62,homoserine_neut->an,9.72,9.213083
63,glycinemethylester_cation->neut,7.59,7.454974
64,cyclohexan14transdicarboxylic_an->2an,5.42,5.807529
65,4m6methiopyrimidine_cation->neut,3.16,3.1340191
66,4methoxypyridazine_cation->neut,3.68,4.0087557
67,4tbu2ohpyrimidine_cation->neut,2.78,3.0860913
68,Smethyl4mercaptopyridine_cation->neut,5.97,5.657053
69,35dimethyl4nitrophenol_neut->an,8.25,7.393625
70,1me5nitrobenzimidazole_cation->neut,3.4,3.5195155
71,6methylquinoline_cation->neut,5.1,4.997429
72,picolinohydrazide_cation->neut,2.86,1.9221792
73,28dimethylquinoline_cation->neut,4.11,5.5851936
74,1nitrosopiperazine_cation->neut,5.93,6.675074
75,sulfanylamide_cation->neut,2.36,1.7655311
76,1me3oh6oxo16dihpyridazine_neut->an,5.46,6.941803
77,23dimethylpyridine_cation->neut,6.57,5.9008007
78,pentafluorophenol_neut->an,5.23,4.723015
79,3cl6ohbenzenecarbonitrile_neut->an,6.4,5.9618917
80,35diam124triazole_cation->neut,4.43,5.0741377
81,4meo3ampyridine_2cation->cation,-0.62,-0.6916065
82,3methylpterin6carboxylic_cation->neut,1.29,1.9943781
83,8oh145triazanaphthalene_cation->neut,0.6,0.1843462
84,2meo34diampyridine_cation->neut,5.68,6.07845
85,2cl4ohpyridine_neut->an,6.84,7.3522506
86,ascorbic_neut->an,4.05,4.1312237
87,3am4nitropyrazole_cation->neut,-0.47,0.15279293
88,3mebenzoquinoneoxime_neut->an,6.9,6.9345255
89,lycodine_cation->neut,8.08,7.9115577
90,145triazanaphtalene_cation->neut,1.2,1.9653392
91,4me5methoxycarbonyloxazole_cation->neut,-1.0,-0.31466627
92,5chloroquinazolinehydrate_cation->neut,6.95,6.6710863
93,8nitroquinazolinehydrate_cation->neut,6.0,5.9033213
94,5phenyloxazole_cation->neut,0.26,1.2958989
95,ethylamine_cation->neut,10.63,10.862732
96,2aminopurine_cation->neut,3.73,4.3003445
97,acetazolamide_an->2an,8.8,8.153501
98,methylcyclopentylamine_cation->neut,10.85,10.947442
99,nndimethylaniline_cation->neut,5.15,5.2874017
100,1me5cn12dih2iminopyridine_cation->neut,10.2,9.636168
101,glyceric_neut->an,3.64,3.4086263
102,tetramethylethylenediamine_2cation->cation,5.85,6.3596334
103,4aminopyrimidine_cation->neut,5.69,6.191789
104,46dihd4me124triazine351H2Hdione_neut->an,11.0,10.582535
105,5678teth1hnaphth23dimidazole_cation->neut,5.96,5.7871513
106,3nmemesilamidepyridine_cation->neut,3.94,2.9715612
107,6me23dih5oimidazo12cpyrimidine_cation->neut,8.08,8.1251
108,1aminoanthrazene_cation->neut,4.1,3.8472924
109,cyanoacetic_neut->an,2.46,2.1779964
110,3sulfobenzoic_an->2an,3.78,4.571352
111,8aminoisoquinoline_cation->neut,6.05,6.189398
112,67dimethyl45diazaindan_cation->neut,5.36,5.2754393
113,4me5carboxyimidazole_cation->neut,2.53,2.5465763
114,2vinylpyridine_cation->neut,4.98,4.476645
115,9methyl28dihydroxypurine_cation->neut,0.3,0.13646984
116,ammelide_neut->an,6.9,7.083193
117,24diaminoresorcinol_cation->neut,5.6,4.3321624
118,13propanediamine_2cation->cation,8.49,8.384304
119,4amino6hydroxypyrimidine_cation->neut,1.36,1.4972074
120,aminomethyldimethylphenylsilane_cation->neut,10.36,10.244036
121,1me5meocarb4nmeamimidazole_cation->neut,4.21,4.8443956
122,nndimethylglycine_cation->neut,2.15,1.6683707
123,126trimethylpiperidine_cation->neut,10.21,10.272693
124,nmethylbenzymidazole_cation->neut,5.24,5.6111145
125,isoretronecanol_cation->neut,10.83,10.814494
126,4vinylpyridine_cation->neut,5.62,5.6329536
127,3meosalicylamine_cation->neut,8.7,9.139929
128,dinitromethane_neut->an,3.63,3.4412997
129,3meindolizine_cation->neut,3.85,4.001438
130,vanillylamine_cation->neut,8.94,9.183131
131,268triaminopurine_cation->neut,6.17,6.3125734
132,pmethoxybenzamide_cation->neut,-1.15,-0.9299183
133,5ph3me4oxo2imoxazolidine_cation->neut,3.8,4.430589
134,1me4oxo14dihcinnoline_cation->neut,-0.29,-0.7549639
135,1mepchlorophenylhydrazine_cation->neut,4.64,4.5025697
136,5me2oh46diampyrimidine_cation->neut,6.66,6.810095
137,1cyanomethylpyrrolidine_cation->neut,4.8,5.011956
138,acetylpiperazine_cation->neut,7.94,8.38828
139,3am44dime1Hpyrazol5one_cation->neut,2.1,2.6025167
140,24diaminoquinazoline_cation->neut,7.96,7.7126718
141,benzene1chloro1iminobenzyl_cation->neut,5.59,5.927972
142,2meam6ohpurine_cation->neut,3.3,3.2740104
143,sarcosinamide_cation->neut,8.02,8.469372
144,cubane14dicarboxylic_an->2an,4.76,3.8913155
145,cyclohexan1amino1carboxylic_cation->neut,2.65,1.7975237
146,1ptolylpyrrolidine_cation->neut,4.7,5.104825
147,4meoacridine_cation->neut,5.26,4.7404757
148,123triazole_neut->an,9.26,9.117323
149,3methoxypyridazine_cation->neut,2.5,2.88696
150,3me79dihpurine28dione_neut->an,8.0,7.838311
151,methanol_neut->an,15.54,15.916608
152,cis13diamcyclohexane_2cation->cation,8.29,8.560134
153,4mesulfonylpyridazine_cation->neut,-1.06,0.9087732
154,4amino1hindazole_cation->neut,3.26,2.279486
155,2aminobenzoxazole_cation->neut,3.7,3.896103
156,piperidine1ethyl_cation->neut,10.45,10.268865
157,24dimethylaniline_cation->neut,4.89,4.4297514
158,4am6methoxpyrimidine_cation->neut,4.0,4.1979833
159,serinemethylester_cation->neut,7.03,6.8084326
160,tropone_cation->neut,-0.6,0.650975
161,isoglutamine_cation->neut,3.81,3.2466726
162,homoserine_cation->neut,2.71,2.096075
163,6methoxycarb24diampyrimidine_cation->neut,5.32,5.5261364
164,5guanidinio1Htetrazole_cation->neut,3.26,3.6967473
165,benzene124triamine_cation->neut,6.1,6.3436165
166,alanylglycine_neut->an,8.11,7.950223
167,66dime11biphnyl22diamine_cation->neut,3.7,4.8984513
