,names,pKa,pKa predicted
0,5ureidoimidazole4carboxylic_cation->neut,2.0,2.3047113
1,26dihydroxypyridine_neut->an,4.52,4.1007752
2,4meo2mepyrimidine_cation->neut,3.98,4.2654457
3,Nethylcis23dimethylaziridine_cation->neut,8.56,8.96011
4,1methylhistidine_2cation->cation,1.69,1.0106678
5,6me2pyridinecarboxylic_cation->neut,0.9,2.4774485
6,5hydroxyquinoxaline_cation->neut,0.9,1.1348543
7,2bromonndimethylaniline_cation->neut,4.31,5.4565306
8,2dicyanoethylamine_cation->neut,5.14,4.904167
9,pyridine2isopropyl_cation->neut,5.83,6.108755
10,2am7ohpteridine_cation->neut,1.5,2.2726955
11,21iminotetramethylene2imidazoline_cation->neut,11.26,12.677604
12,3sulfophenol_an->2an,9.07,9.159246
13,pyridine345tricarboxylic_2an->3an,5.48,5.351321
14,2nmepneam56dih4h13thiazine_cation->neut,9.86,9.857972
15,2dimeampyrimidine_cation->neut,4.15,4.7820826
16,4me2nitroaniline_cation->neut,0.39,-0.2910552
17,2amino4methoxynaphtlene_cation->neut,4.05,4.278476
18,azepane_cation->neut,11.1,10.565081
19,cis135triamcyclohexane_cation->neut,10.4,9.383209
20,5me4ohpyrimidine_neut->an,9.17,9.115617
21,23diaminoquinoxaline_cation->neut,4.7,3.430872
22,2methoxyquinoline_cation->neut,3.17,2.899489
23,4chloroquinoline_cation->neut,3.68,3.79809
24,3me146triazanaphtalene_cation->neut,2.82,3.678172
25,4methioquinazoline_cation->neut,3.01,3.3263102
26,1mepyrazolo34dpyrimidine_cation->neut,2.46,2.8185754
27,acetylenedicarboxylic_an->2an,2.34,1.7807245
28,1me5meo2im12dihpyrimidine_cation->neut,11.44,10.922071
29,1amino6nitronaphtalene_cation->neut,2.89,3.2664647
30,aspartimide_cation->neut,5.9,5.529415
31,7hydroxyquinoline_cation->neut,5.48,5.2137623
32,8mesulfonylpurine_neut->an,4.9,4.524558
33,benzamidine_cation->neut,11.6,11.283186
34,succinic_an->2an,5.64,6.386239
35,34dih4tbuquinazoline_cation->neut,9.36,8.6059675
36,4me6meo23dihfuro23bpyridine_cation->neut,1.85,1.8466225
37,3amino1naphtoic_cation->neut,2.61,3.3888996
38,diohebutenedioic_an->2an,3.36,2.0296516
39,34pyridinedicarboxylic_neut->an,2.95,3.4707794
40,uric_an->2an,9.8,11.192012
41,trimethylhydroxylamine_cation->neut,3.65,4.1605644
42,26dihydroxypyridine_cation->neut,1.0,1.1984239
43,2amino4methylpyrimidine_cation->neut,4.13,4.137805
44,58dihydropteridine4673Htrione_an->2an,9.36,9.385364
45,4meo26dimepyrimidine_cation->neut,4.71,4.5968814
46,2methoxypurine_neut->an,9.2,9.2902155
47,4benzoylpyridine_cation->neut,3.35,3.5592103
48,4aminocinnoline_cation->neut,6.83,6.6950917
49,47dime6oxo2367tetrahfuro23bpyridine_cation->neut,1.52,2.4745321
50,bicyclo211hexane1amino_cation->neut,9.3,8.574142
51,4sulfophenol_an->2an,8.56,8.087524
52,3nitro4meoaniline_cation->neut,3.26,4.4151134
53,2clpyridinox_cation->neut,-0.81,-0.8277006
54,17dimepurine2681h3h7htrione_neut->an,5.5,6.3724313
55,5nitro110phenanthroline_cation->neut,3.23,4.2313175
56,5hydroxypyrimidine_neut->an,6.8,7.267503
57,124triazine561H2Hdione_an->2an,12.07,10.978258
58,5me4am26diohpyrimidine_cation->neut,0.02,-0.35782433
59,555p5ptetrame22pbipyrrolidine_2cation->cation,6.95,7.1034513
60,2tertbutylquinazolinehydrate_cation->neut,8.38,7.435889
61,2me4am5nitropyrimidine_cation->neut,2.67,3.3066978
62,benzoccinnoline_cation->neut,2.2,0.95064116
63,phenylbiguanide_cation->neut,10.76,8.872175
64,1me5ph6oxo16dihpyrimidine_cation->neut,1.5,2.969428
65,5ph24diampyrimidine_cation->neut,6.9,7.133335
66,2amino5hydroxyfluorene_cation->neut,4.73,4.787531
67,2aminoethylphosphonic_cation->neut,2.45,1.8758719
68,2acetamido1456tetrahpyrimidine_cation->neut,8.34,8.051028
69,lysine_2cation->cation,2.18,1.6693499
70,6fluoroquinazolinehydrate_cation->neut,6.75,6.4706526
71,pyrazole_cation->neut,2.48,2.4920254
72,4me3ph5im45dih124oxadiazole_cation->neut,5.95,6.074511
73,cyclobutan11dicarboxylic_neut->an,3.01,3.3740418
74,1133tetramethylguanidine_cation->neut,13.6,12.107363
75,3oxo2356tetrah1himidazo12aimidazole_cation->neut,6.82,7.031086
76,6me17diazaindene_cation->neut,5.13,5.165118
77,7methoxyquinazolinehydrate_cation->neut,7.35,7.0522385
78,12dimethylaziridine_cation->neut,8.69,8.693225
79,13adiazaindene_cation->neut,6.79,6.7566233
80,2am4meampyrimidine_cation->neut,7.75,7.507223
81,4amino3ipropyridine_cation->neut,9.44,9.160074
82,3chlorophenylhydrazine_cation->neut,4.78,4.517859
83,cyclobutan13transdicarboxylic_an->2an,5.28,5.321641
84,methyl4dimethylaminobenzoate_cation->neut,2.52,1.6620789
85,3me3himidazo45cpyridine_cation->neut,5.77,5.531095
86,nndime3cyanoaniline_cation->neut,2.969,3.283053
87,2356tetrame4pyridinamine_cation->neut,10.45,9.751188
88,36dimethylpyridazine_cation->neut,3.99,3.3713436
89,46diamino25dimethyl_cation->neut,7.08,7.435267
90,4acteamidopyridine_cation->neut,5.87,6.308834
91,4methhoxy6methylpyrimidine_cation->neut,3.56,3.7191758
92,2meindolizine_cation->neut,5.87,6.1452227
93,5f2ambenzoic_cation->neut,2.03,2.6839845
94,2mepyrimidine_cation->neut,1.05,1.8136187
95,1dimepyrimidin21hone_cation->neut,3.21,3.9813433
96,3trimethylsilylaniline_cation->neut,4.64,4.9656525
97,2methyl5aminobenzimidazole_2cation->cation,3.42,3.472333
98,2aminobutanoic_neut->an,9.83,9.445965
99,124triazole_cation->neut,2.39,1.7728071
100,4me5pnitrophenyloxazole_cation->neut,0.39,1.5104389
101,3me4oxo34dihquinazoline_cation->neut,2.18,1.9935875
102,4methoxynndimethylaniline_cation->neut,5.845,6.1422324
103,4carbamoylimidazole_cation->neut,3.7,4.0918865
104,pyridine4sulfonic_neut->an,3.44,3.569302
105,thiotropone_cation->neut,-1.57,-1.6274061
106,12ethanediamine_cation->neut,9.92,9.83028
107,14dih1me4methanesulphiminopyridine_cation->neut,3.42,4.9908943
108,meso23dimethylsuccinic_neut->an,3.77,3.4531999
109,4hydroxyisoquinoline_cation->neut,4.77,4.4133735
110,2methyltetrahydropyridine_cation->neut,9.55,9.898886
111,2methyl5aminobenzimidazole_cation->neut,6.77,6.4661474
112,7amidopyrazolo43dpyrimidine_cation->neut,5.0,5.256949
113,4acetamidopyrimidine_cation->neut,2.76,2.968615
114,1methyl3pyrroline_cation->neut,9.88,7.8760014
115,5oh2nitroaniline_cation->neut,-0.55,-0.601779
116,pteridine247triamino_cation->neut,6.29,6.764419
117,3methylisothiazole_cation->neut,0.88,1.6512213
118,3me124triazole_neut->an,10.73,10.649296
119,26dimethylpyridineNoxyde_cation->neut,1.37,1.2506509
120,5hydroxyisoquinoline_cation->neut,5.39,5.1763954
121,5clbenzimidazole_neut->an,12.07,11.4871235
122,NNNtrimethyl159triazaciclododecane_cation->neut,12.8,11.939007
123,1me2dimeam4im14dihpyrimidine_cation->neut,13.51,12.877446
124,23dime4aminobenzimidazole_cation->neut,6.66,6.4718604
125,nndimethylethanolamine_cation->neut,9.23,8.017148
126,2trimeamphenol_cation->neut,7.43,6.4439797
127,5fluoroquinazolinehydrate_cation->neut,6.9,6.5114985
128,12propanediamine_2cation->cation,7.13,5.8806057
129,4thiocyanatoaniline_cation->neut,2.9,2.3770742
130,1methylazepane_cation->neut,10.3,10.144382
131,3meantrhanyl_cation->neut,-1.24,-0.08080292
132,cis12cyclohexanediamine_cation->neut,9.93,10.499233
133,36dimethoxypyridazine_cation->neut,1.61,1.0343933
134,cyclopentan13cisdicarboxylic_an->2an,5.53,7.1752367
135,2me2phpropan1amine_cation->neut,10.03,9.280572
136,124Nmethyltriazole_cation->neut,3.2,2.4770708
137,1me5nitro12dih2iminopyridine_cation->neut,9.3,8.45019
138,decahquinoine_cation->neut,11.29,10.434455
139,4trimethylammoniumaniline_2cation->cation,2.146,2.807063
140,4methylaminopyridine_cation->neut,9.52,8.548896
141,2acetyl1133tetramethylguanidine_cation->neut,7.5,7.0664577
142,4carboxam26diampyrimidine_cation->neut,4.9,4.7594523
143,3meonndimeaniline_cation->neut,4.74,5.4350953
144,serine_cation->neut,2.21,2.0507536
145,8oxoguanine_cation->neut,-0.1,0.8586917
146,1cyclohexylpyrroline_cation->neut,10.7,9.674582
147,3phenyl45dihydro1Hpyridazin6one_cation->neut,1.41,0.2888937
148,5carbm14dime12dih2iminopyrimidine_cation->neut,9.5,10.537466
149,4dimethylamino6methoxypyrimidine_cation->neut,4.23,4.712012
150,1456tetrahydropyrimidine_cation->neut,13.0,12.204349
151,246trime13a7triazaindene_cation->neut,6.07,6.1399403
152,4oh5formam26diampyrimidine_cation->neut,2.5,2.2995915
153,2me7am1h123triazolo45dpyrmdin54hone_cation->neut,3.94,3.2818022
154,5am26dio1236teth3pyrimidinecarboxylic_an->2an,8.72,9.888032
155,14phenylenediamine_cation->neut,5.94,6.413083
156,6formylpurine_cation->neut,2.4,1.3340178
157,glycine_cation->neut,2.34,2.7473123
158,2amino6nitronaphtalene_cation->neut,2.62,2.744761
159,benzimidazole_neut->an,12.3,12.172149
160,3methylthioaniline_cation->neut,4.0,4.164358
161,1me5carbm2im12dihpyrimidine_cation->neut,9.08,9.7833605
162,dimethylamine_cation->neut,10.77,10.248117
163,3cyanopyridine_cation->neut,1.39,1.8682728
164,furan24dicarboxylic_an->2an,3.77,4.5820675
165,29dime8mespurine_cation->neut,3.78,5.0125027
166,squaric_an->2an,3.48,3.3478594
167,allopurinol_neut->an,9.4,9.825023
168,2me2imidazoline_cation->neut,11.09,11.240456
169,45dime2meam5carbamoylpyrimidine_cation->neut,3.57,3.3411121
170,2me5am1h123triazolo45dpyrmdin76hone_cation->neut,1.86,2.6720958
171,5hydroxypyrimidine43hone_an->2an,11.69,11.052914
172,2aminobenzimidazole_cation->neut,7.18,7.052417
173,trans1me2cl12cyclpropdicarbxylic_an->2an,4.27,4.863489
174,isocytosine_cation->neut,4.07,4.310379
175,45methiophen2ylpyridine_cation->neut,5.68,5.0242386
176,3am56dime124triazine_cation->neut,3.7,4.207501
177,4methyloxazole_cation->neut,1.24,1.4321008
178,quinoline_cation->neut,4.8,4.9680047
179,NNNtrimethyl147triazacyclononane_3cation->2cation,0.6,1.4144716
180,35dimethylpyridine_cation->neut,6.09,6.2117205
181,3me4oxo2meimimidazolidine_cation->neut,7.96,8.1500435
182,23dimethyl23diazabicyclo221heptane_cation->neut,6.89,7.9280214
183,3oh4mecyclobutenedione_neut->an,0.24,1.6751707
184,dimethylpiperazine_cation->neut,8.54,8.076982
185,cyanomelamine_cation->neut,1.1,1.4567685
186,6meo2oxo12dihpyridine_cation->neut,1.14,0.95655966
187,chelidamic_an->2an,3.2,3.9375782
188,26dihydroxybenzoic_neut->an,1.3,0.34940958
189,3methoxycarbonylpyridine_cation->neut,3.13,3.778221
190,35dime4nmeampyridine_cation->neut,9.65,9.873464
191,decahisoquinoline_cation->neut,11.32,10.458225
192,7nitroquinazolinehydrate_cation->neut,6.15,6.359977
193,46dime2meopyrimidine_cation->neut,2.7,2.6508946
194,4aminobiphenyl_cation->neut,4.27,4.2044916
195,8mercaptoquinoline_cation->neut,2.05,3.0088806
196,5ph124thiadiazol2amine_cation->neut,2.9,2.7239084
197,2acteylimino12dihydro1mepyridine_cation->neut,7.12,6.884316
198,34diampyridine_cation->neut,9.14,8.966117
199,2cl4aminobenzoic_cation->neut,1.426,1.2877598
200,4dimeampyrimidine_cation->neut,6.37,6.386482
201,tetramethylhydrazine_cation->neut,6.18,6.209888
202,37dimepurine2681h3h7htrione_neut->an,5.5,6.370722
203,1phenhyimidazole_cation->neut,5.83,5.680868
204,3ethylpyridine_cation->neut,5.7,5.7229953
205,1me24dimephenylhydrazine_cation->neut,6.03,6.324027
206,7me2681h3h7htrionepurine_neut->an,5.5,5.7400527
207,3amino2methoxytropone_cation->neut,2.89,3.2642841
208,nmethyl5nitrocitosine_cation->neut,1.35,2.0764585
209,46difluoro1hbenzimidazole_neut->an,11.2,11.043383
210,2me110phenanthroline_cation->neut,5.45,5.81304
211,quinuclidine4carboxylic_neut->an,10.51,9.661482
212,2oh5678teetrahpteridin_cation->neut,4.31,4.1569157
213,46dimethoxypyrimidine_cation->neut,1.49,1.3781261
214,2nitrohydroquinone_an->2an,10.03,11.045503
215,isoasparagine_cation->neut,2.97,3.6168709
216,2am4methoxybenzothiazole_cation->neut,4.29,4.065831
217,quinuclidine3hydroxy_cation->neut,9.91,8.644661
218,46dimethieno32cpyridinium_cation->neut,6.75,5.60421
219,1azabicylco221heptane_cation->neut,11.5,10.087404
220,23diamino56dimethylpyrazine_cation->neut,5.36,4.2848754
221,2aminobenzoic_cation->neut,2.09,2.5627184
222,8chloroquinazolinehydrate_cation->neut,6.55,5.725174
223,aminoisodibutiric_neut->an,10.205,9.876665
224,isoquinolonenoxide_cation->neut,1.01,1.332798
225,18naphthyridine_cation->neut,3.36,4.009468
226,24dimethylpyrrole_cation->neut,2.55,2.8433552
227,3me5phpyrazole45dih_cation->neut,4.26,3.7660198
228,24diam67dime58dioxypteridin_cation->neut,1.36,2.7926407
229,24dimethylthiazole_cation->neut,3.76,3.6602345
230,1chlorophenylguanidine_cation->neut,10.6,9.294252
231,3methyl8aminoxanthine_cation->neut,1.29,1.471415
232,allylamine_cation->neut,9.69,8.810791
233,2am3mepteridin4one_cation->neut,2.18,2.599378
234,15dimetpyrazole_cation->neut,2.89,3.3411322
235,piperidine1226tetramethyl_cation->neut,10.7,10.607328
236,5oh1naphthalenesulfonic_an->2an,9.11,8.945363
237,5me6mes4ohpyrimidine_cation->neut,-0.03,-0.21472788
238,4methylpyrazole_cation->neut,3.09,2.6314888
239,4me6ohpteridine_neut->an,6.3,7.705921
240,cyclopenta25dien25dcarbonitrile_neut->an,2.52,3.3652472
241,3hydroxypyridine_cation->neut,4.8,4.886881
242,2mes3me3himidazo45cpyridine_cation->neut,6.28,6.4561296
243,2hydroxy135triazaindene_cation->neut,6.12,5.5060277
244,6am7mepurine_cation->neut,4.2,4.945616
245,5cf3quinoline_cation->neut,3.1,3.5249104
246,5chloroquinoline_cation->neut,3.65,3.642334
247,2dimethylaminopyrazine_cation->neut,3.24,3.0200396
248,dimethylmalonic_neut->an,3.01,3.0818765
249,345trimepyrazole_cation->neut,4.63,3.9963408
250,25dimethylpyridine_cation->neut,6.43,6.391675
251,22hydroxyphenylpyridine_cation->neut,4.19,3.1890671
252,bicyclo222octane14diarboxylic_an->2an,5.457,5.783643
253,3iminophenylmethylphenol_cation->neut,7.08,6.648595
254,3methyl24pentanedione_neut->an,11.0,10.263451
255,6ohquinazoline_neut->an,8.21,8.948024
256,4methylamino3etpyridine_cation->neut,9.76,8.186851
257,37dimeindolizine_cation->neut,5.34,5.657046
258,3dimethylaminepyridazine_cation->neut,4.59,5.0038443
259,12dih1me2methanesulphiminopyridine_cation->neut,-0.33,-0.797142
260,2me56dih4H13thiazine_cation->neut,7.6,6.8033857
261,35methylfuran2ylpyridine_cation->neut,4.67,4.7084174
262,1s2s3rtrans1cl3mecyclpropdicarbxylic_an->2an,4.46,5.3842077
263,6meam24diam135triazine_cation->neut,5.1,5.008507
264,1aminoindan_cation->neut,9.21,8.750123
265,anthranyl_cation->neut,-2.22,-0.91504765
266,456triamn4mepyrimidine_cation->neut,5.9,6.142049
267,8methylthiopurine_neut->an,7.7,7.9301558
268,7amino2naphtol_cation->neut,4.25,4.098943
269,isohistamine_2cation->cation,6.04,5.4426236
270,4nitrodimebenzylamine_cation->neut,8.14,8.457811
271,23butanediamine_cation->neut,10.0,10.14978
272,4carbamoyl26dimethylquinazolinehydrate_cation->neut,7.77,7.4461064
273,cyclopropan12transdicarboxylic_an->2an,5.13,4.8786087
274,12cisdimethylaziridine_cation->neut,8.72,8.75808
275,35dimeindolizine_cation->neut,6.44,5.2036304
276,8meampurine_neut->an,9.59,10.975859
277,7azaindole_cation->neut,4.6,3.81291
278,110dimephenathridine_cation->neut,4.96,5.0925155
279,18dimethylaminonaphtalene_cation->neut,12.1,10.117869
280,nitromethane_neut->an,10.12,10.005625
281,7meindolizine_cation->neut,5.41,5.1258855
282,2aminoindole_cation->neut,8.15,9.189871
283,2methoxyphenylhydrazine_cation->neut,5.53,5.228158
284,spinacine_cation->neut,4.94,5.361042
285,2aminobutanoic_cation->neut,2.29,2.2123456
286,57diamino8hydroxyquinoline_cation->neut,6.96,5.6259155
287,tecomine_cation->neut,7.2,7.5258036
