,names,pKa,pKa predicted
0,245trimethylimidazole_cation->neut,8.92,8.625774
1,5oh4o4hpyran2carboxylic_an->2an,7.75,7.317197
2,35dimethylpyridineNoxyde_cation->neut,1.18,1.3156333
3,4nitroimidazole_cation->neut,-0.16,-0.9013233
4,3pyrroline_cation->neut,10.46,9.714525
5,methyl3dimethylaminobenzoate_cation->neut,3.86,3.8935275
6,6am9me8azapurine_cation->neut,2.8,2.5142486
7,356trimethyltriazine_cation->neut,2.85,2.115203
8,n4methyl5nitropyrimidine46diam_cation->neut,2.73,2.8331935
9,4carbmquinazoline_cation->neut,0.5,1.1478927
10,1ph5me23dih3oxopyrazole_cation->neut,1.79,1.9701629
11,5nitroquinazolinehydrate_cation->neut,6.43,6.4140153
12,4methoxypyridine_cation->neut,6.47,6.6456413
13,7me6mespurin21hone_cation->neut,1.3,0.7661538
14,6am3mepyrimidin4one_cation->neut,0.98,1.6767836
15,8oh17naphthyridine_cation->neut,2.53,3.191146
16,dimethylanthranilate_cation->neut,3.53,2.363843
17,2me4am5carbm123triazole_cation->neut,0.1,0.031362057
18,1methylsulfonylisoquinoline_cation->neut,-0.83,-0.76192427
19,26dimethylpyrimidine_cation->neut,2.7,3.24081
20,canavanine_2cation->cation,2.5,1.8399057
21,purine_neut->an,8.92,8.916004
22,trans10h15naphthyridine_2cation->cation,6.86,6.614534
23,11dinitroethane_neut->an,5.21,3.946397
24,6oh2pme123triazolo5p4p45pyrimidine_cation->neut,-0.6,-0.802443
25,24diaminopteridine_cation->neut,5.3,5.0881176
26,nndimethylhydrazine_cation->neut,7.12,7.8505507
27,34dimeantrhanyl_cation->neut,-1.22,0.15624094
28,neopentylamine_cation->neut,10.24,10.389271
29,4chloronmethylaniline_cation->neut,3.9,3.8253243
30,phenylhidrazine_cation->neut,5.2,5.0443807
31,bicyclo221heptane1amino_cation->neut,10.2,9.812589
32,nmethylpyrazole_cation->neut,2.08,2.254187
33,Smethyl3mercaptoisoquinoline_cation->neut,3.41,3.3764343
34,4fluoro1hbenzimidazole_cation->neut,4.2,3.6735709
35,8cf3purin6one_an->2an,10.9,11.628135
36,norharmane_cation->neut,7.2,6.5004606
37,5hydroxytropolone_neut->an,6.47,6.475566
38,26dioh4ampyrimidine_neut->an,8.69,8.344786
39,3oh4hpyrain4one_cation->neut,-1.28,-0.9165728
40,3fluoropyridine_cation->neut,2.97,2.9966874
41,14dioh2naphtylamine_cation->neut,4.04,4.088404
42,355trimepyrazole45dih_cation->neut,5.19,4.9360924
43,5ccyano2ampyridine_cation->neut,3.41,3.0087204
44,4hydroxy6methylpyrimidine_cation->neut,2.06,2.343833
45,1me2681h3h7htrionepurine_neut->an,5.75,5.9015846
46,2me3carbldehydeindole_neut->an,12.47,12.160078
47,3hydroxypyridine_neut->an,8.72,8.518912
48,trans13diamcyclohexane_2cation->cation,8.54,8.007592
49,12dimethylindole_cation->neut,0.33,2.1482062
50,tropine_cation->neut,10.33,9.824293
51,1methyl5nitroimidazole_cation->neut,2.12,1.7578421
52,pteridine7amino_cation->neut,2.21,2.7860303
53,quinuclidine4carboxamide_cation->neut,9.47,9.644133
54,nndimethylallylamine_cation->neut,8.64,8.741583
55,quinazoline_cation->neut,1.95,2.2691064
56,furan15dicarboxylic_an->2an,3.55,3.5470662
57,3me6oxo45diam36dihpyrimidine_cation->neut,3.57,3.5136743
58,1pyrroline_cation->neut,6.7,6.6206055
59,difluoronitromethane_neut->an,12.4,12.021711
60,2mesulphonylquinoxaline_cation->neut,-1.66,-2.0370045
61,5aminoquinoxaline_cation->neut,2.62,2.417053
62,glycylvaline_neut->an,8.18,7.758621
63,2etaniline_cation->neut,4.3,4.344466
64,4oxo14dih1me3nitropyridine_cation->neut,-0.8,-0.31060123
65,2meamquinoxaline_cation->neut,4.07,3.185028
66,malonaldehyde_neut->an,5.0,5.90788
67,4am3nitropyridine_cation->neut,5.04,4.611471
68,trans10h16naphthyridine_2cation->cation,8.18,7.767456
69,3methyl8aminoxanthine_neut->an,9.77,8.938534
70,arecaidinemethylester_cation->neut,7.64,7.42033
71,5cnindole_neut->an,15.24,14.355757
72,167trimepterin_cation->neut,3.2,3.6595955
73,2amino1456tetrahydropyrimidine_cation->neut,14.1,13.608632
74,quinuclidine2methyl_cation->neut,11.33,10.8803835
75,23dime4aminobenzimidazole_2cation->cation,2.35,1.7662706
76,5amino1pchlorophenyltetrazole_cation->neut,0.78,1.0182157
77,25dimethylpiperazine_cation->neut,9.66,10.337452
78,4phosphobenzoic_an->2an,4.37,4.1358776
79,3ph124triazole_cation->neut,2.05,1.4700665
80,4sulfonic26dioxo1236tetrahpyrimidine_an->2an,7.26,7.246172
81,6phenoxi24diampyrimidine_cation->neut,4.8,4.6771784
82,6chlorootoluidine_cation->neut,2.22,2.1238012
83,2methylthioquinoxaline_cation->neut,0.29,0.5770316
84,6am2pme123triazolo5p4p45pyrimidine_cation->neut,3.49,3.4928038
