,names,pKa,pKa predicted
0,1me56diam4im14dihpyrimidine_cation->neut,12.11,11.729497
1,8aminoxanthine_cation->neut,2.0,2.024555
2,5amino1H123triazole4carbonitrile_neut->an,6.15,6.3998613
3,quinuclidine3methyl_cation->neut,11.29,10.7836485
4,3azetidinecarboxylic_cation->neut,3.2,2.955189
5,79dimethylguanine_cation->neut,7.22,7.216044
6,1hpyrazolo34dpyrimidine_cation->neut,2.84,2.7940695
7,22pyridilthiazole_cation->neut,2.17,3.0607293
8,16dimepyrazolo34dpyrimidin4am_cation->neut,5.0,5.0689363
9,o-methylisourea_cation->neut,9.72,9.884682
10,245trimeloxazole_cation->neut,3.51,3.8326643
11,8me78dih7oxopteridine_cation->neut,1.1,1.1505318
12,3et6mepyridine_cation->neut,6.51,6.137307
13,aminotetrazole_neut->an,6.07,6.196021
14,2amino6methoxynaphtlene_cation->neut,4.64,4.7971296
15,4am268trimequinoline_cation->neut,10.4,8.830202
16,6im1me16dih4ampyrimidin_cation->neut,12.7,12.444206
17,7ethylthioqunazolinehydrate_cation->neut,7.47,6.970499
18,3hydroxy6methylpyridazine_cation->neut,-0.81,-0.6843245
19,4methylimidazole_cation->neut,7.518,6.946075
20,12dime6nitrobenzimidazole_cation->neut,4.2,4.936248
21,pyrazole45dih_cation->neut,4.62,4.2614555
22,45imidazoledicarboxylic_neut->an,3.43,2.3200746
23,25methiphen2ylpyridine_cation->neut,3.99,3.7823198
24,4formylimidazole_cation->neut,2.9,3.364577
25,23dih5oimidazo12cpyrimidine_neut->an,12.6,11.692311
26,13355pentamepyperidine_cation->neut,9.43,9.623979
27,4tbu1me12dih2imino_cation->neut,11.64,11.112993
28,5nitroso8ohquinoline_cation->neut,2.26,2.34838
29,4aminophenylguanidine_cation->neut,12.01,11.133531
30,m-cyanophenol_neut->an,8.61,8.408271
31,4amino5fluoro2hydroxypyrimidine_cation->neut,2.83,2.809423
32,26dimethoxypyridine_cation->neut,1.6,1.5006862
33,10hpyrimido54b14benzothiazine_cation->neut,3.76,3.8497026
34,6cf38hydroxyquinoline_cation->neut,2.6,2.7598474
35,2dime45tetramethiazole_cation->neut,6.17,6.691003
36,5am4mepyrimidine_cation->neut,3.06,3.593026
37,354dime53phepyrazole_cation->neut,3.47,3.2751644
38,2r3r5oxooxolane23dicarbx_an->2an,3.95,4.187853
39,2oh6mepurine_cation->neut,2.24,2.4611702
40,1methyl7aminobenzimidazole_2cation->cation,1.7,1.4661138
41,nndimethylguanidine_cation->neut,13.4,12.791649
42,1hydrazinophthalazine_cation->neut,7.25,6.883508
43,8dimeampurine_neut->an,9.77,9.76902
44,7oxa1azaspiro35nonane_cation->neut,10.2,10.136726
45,2me5am4meampyrimidine_cation->neut,7.4,7.422118
46,3me4phpyrazole45dih_cation->neut,4.62,3.3547077
47,6methyl45diazaindan_cation->neut,4.93,5.027393
48,2aminophenazine_cation->neut,4.71,4.5062957
49,1methyl2hydroxypurine_cation->neut,1.8,2.508971
50,5nitro2mebenzimidazole_neut->an,10.42,10.869836
51,DABCO_2cation->cation,2.97,4.4754515
52,4chloro1methylimidazole_cation->neut,3.1,3.5189478
53,1me4dimeam2meim12dihpyrimidine_cation->neut,13.85,12.990505
54,13dimepyrazole45dih_cation->neut,4.85,3.4703388
55,4mesilamidepyridine_neut->an,9.07,8.402918
56,2methylbenzylamine_cation->neut,9.19,9.529616
57,n4n6dime46diampyrimidine_cation->neut,6.32,6.4995556
58,2f2nitroacetamide_neut->an,5.89,5.3345776
59,tyramine_cation->neut,9.74,9.374623
60,5formamd24diampyrimidine_cation->neut,6.03,5.5262327
61,2iminophenylmethylphenol_cation->neut,5.0,3.7171595
62,2me12nitrophenhyimidazole_cation->neut,6.17,6.012705
63,3aminomethylpyridine_cation->neut,8.04,7.9782867
64,4f3nitroaniline_cation->neut,2.36,2.1277592
65,2aminopurine_2cation->cation,-0.28,0.36799288
66,4meam3mepyridine_cation->neut,9.81,9.129277
67,5cn3nitroaniline_cation->neut,0.47,0.70099354
68,amphetamine_cation->neut,9.94,9.615477
69,24pbipyridine_cation->neut,4.77,5.381791
70,2methylthiazole_cation->neut,3.59,3.5902762
71,3me2phenyliminooxazolidine_cation->neut,7.22,7.2721953
72,me32meim23dih45tetrameoxazole_cation->neut,10.27,9.803038
73,4methylsulfonylaniline_cation->neut,1.48,1.3187859
74,3isopropylaniline_cation->neut,4.67,4.603118
75,nmethylhydrazine_cation->neut,7.85,8.114855
76,2am45tetramethyleneoxzaole_cation->neut,5.78,5.9163003
77,tetramethylpiperidine_cation->neut,11.24,11.101743
78,guanylurea_cation->neut,8.0,7.3435154
79,4aminomethylimidazole_2cation->cation,4.71,4.6109886
80,benzimidazole_cation->neut,5.55,5.7256813
81,1me2ph2imidazoline_cation->neut,10.7,9.793051
82,6chloro135triazaindene_neut->an,10.19,10.102343
83,3am4meapyridine_2cation->cation,0.38,0.6826246
84,naphtalene1dimethylamine_cation->neut,4.83,5.009901
85,2oh3ampyridine_cation->neut,2.78,3.2185326
86,10mephenanthridine_cation->neut,4.6,4.60565
87,4ohnaphtalenecarbonitrile_neut->an,7.08,6.7478285
88,34pyridinedicarboxylic_cation->neut,1.5,0.62171245
89,6oh2acm8mepurine_cation->neut,3.12,2.8838336
90,7me4am7hpyrrolo23dpyrimidine_cation->neut,5.13,6.0855045
91,2meo5mepyridine_cation->neut,3.73,4.1204376
92,6meo4ohpyrimidine_cation->neut,-0.22,0.59791565
93,platynecine_cation->neut,10.2,9.777327
94,isopropylhidrazine_cation->neut,7.6,7.942588
95,4nitrobenzimidazole_cation->neut,3.33,3.1444595
96,2phenolimidazolin2yl_cation->neut,6.63,4.5342007
97,atrolactamide_cation->neut,10.96,10.300996
98,18dihydroxyadenine_cation->neut,2.45,3.150631
99,methylamine_cation->neut,10.62,9.530448
100,25dime6oh4ampyrimidine_cation->neut,2.63,2.387031
101,NNNtrimethyl147triazacyclononane_cation->neut,11.7,13.038586
102,guanidine_cation->neut,13.6,12.43122
103,n4n4n6trime26diampyrimidine_cation->neut,6.37,6.7714415
104,23pbipyridine_cation->neut,4.42,4.8152733
105,1cyanomethylpiperidine_cation->neut,4.55,5.0999293
106,1amidinomethylnaphthalene_cation->neut,11.31,11.008279
107,1me2phpyrrolidine_cation->neut,8.8,9.204205
108,7hidrazinoquinoline_cation->neut,6.71,6.826526
109,8meampurine_cation->neut,4.75,4.793567
110,nallylmorpholine_cation->neut,7.02,7.0938435
111,5methoxy1456tetrahydropyrimidine_cation->neut,11.72,11.079323
112,3cl4nitroaniline_cation->neut,0.26,0.12898278
113,dibenzoquinuclidine_cation->neut,4.46,4.958638
114,6aminoisoquinoline_cation->neut,7.16,7.6584826
115,13dime6acetoxyampyrimidine24dione_neut->an,7.01,5.517627
116,perlolidine_cation->neut,4.01,3.840539
117,glycolic_neut->an,3.83,3.9704995
118,3456tetramepyridazine_cation->neut,5.36,5.27633
119,4aminopyridine_cation->neut,9.11,8.872704
120,137trime2681h3h7htrionepurine_neut->an,6.0,6.325741
121,25dimethylpiperazine_2cation->cation,5.2,6.214101
122,2vinyl5methylpyridine_cation->neut,5.67,5.7498217
123,dicyclopentylamine_cation->neut,10.93,10.063135
124,245triaminepyrimidine_2cation->cation,2.5,1.1387761
125,4mepyrimidin2ol_cation->neut,3.06,3.1218464
126,2am5mebenzothiazole_cation->neut,4.6,4.7217026
127,45diazaindan_cation->neut,4.12,4.04744
128,1aminoacridine_cation->neut,6.02,6.4549265
129,4carboxy2methyloxazole_cation->neut,-0.66,-0.31650853
130,4meo1me2pyrimidionne_cation->neut,0.65,0.91728354
131,13phenylenediamine_cation->neut,4.88,4.9798574
132,24dime8mesquinoline_cation->neut,4.88,4.705326
133,24dihydroxyaniline_cation->neut,5.7,5.6670465
134,7me17diazaspiro35nonane_cation->neut,10.4,10.095153
135,17naphtyridine_cation->neut,3.61,4.4309645
136,furan23dicarboxylic_neut->an,2.45,1.2495303
137,ammelide_cation->neut,1.8,1.1094453
138,2tertbutylpyridine_cation->neut,5.76,6.0485563
139,3chloropyridine_cation->neut,2.84,3.1123421
140,isoserine_cation->neut,2.72,2.1550825
141,4567tetrafluorobenzimidazole_cation->neut,2.1,1.4207895
142,17adiazaindene_cation->neut,1.43,1.701962
143,4carbamoyl2methylquinazolinehydrate_cation->neut,7.57,6.914694
144,2hidrazinoquinoline_cation->neut,7.82,7.5624495
145,2ethylthiazole_cation->neut,3.372,3.4909334
146,3aminopyridine_cation->neut,6.03,6.0634365
147,27dimethylquinoline_cation->neut,5.02,5.5815463
148,8hydroxy4methylquinoline_cation->neut,5.56,4.453558
149,nme2nitroaniline_cation->neut,-0.62,-0.50357175
150,3et124triazole_cation->neut,3.2,3.1607273
151,4methylpiperidine_cation->neut,11.23,10.827108
152,3methoxybenzylamine_cation->neut,9.29,8.749343
153,24dimethylimidazole_cation->neut,8.38,7.8465834
154,4am3meapyridine_cation->neut,9.37,9.474443
155,Smethyl8mercptoquinoline_cation->neut,3.5,3.5124893
156,6meam24diampyrimidine_2cation->cation,1.05,1.244309
157,3hydroxyquinoline_cation->neut,4.3,3.891313
158,7me6ohpteridine_neut->an,7.46,7.0296264
159,2345tetramethylpyrrole_cation->neut,3.78,3.1714787
160,135triazine24diamino_cation->neut,3.91,4.492634
161,34pbipyridine_cation->neut,4.85,5.206585
162,quinuclidine4methyl_cation->neut,11.08,10.669189
163,difluoroacetic_neut->an,1.33,1.3570819
164,2pmethoxyphenyl1mepyrrolidine_cation->neut,8.9,9.585161
165,4meam3nitropyridine_cation->neut,5.19,5.0866356
166,3nitro2meampyridine_cation->neut,2.41,2.35006
167,pyridine4methylamino3isopropyl_cation->neut,9.84,9.128008
168,246triaminophenol_2cation->cation,3.1,3.0770726
169,6meo1me1hpyrazolo34dpyrimidin4amine_cation->neut,3.62,3.8810186
170,6fluorouracil_neut->an,4.03,4.6742067
171,5hydroxycinnoline_cation->neut,1.92,3.4538853
172,2oh146triazanaphtalene_neut->an,7.91,8.322828
173,5nitro2ohbenzenecarbonitrile_neut->an,4.1,4.521034
174,3et6mepyridazine_cation->neut,4.17,4.1482015
175,5carboxy24dimethyloxazole_cation->neut,0.38,0.3367548
176,5pnitrophenyloxazole_cation->neut,-0.19,0.42240405
177,8oh9mepurine_neut->an,9.08,9.337181
178,aminoisodibutiric_cation->neut,2.357,1.841383
179,2meampurine_neut->an,10.37,10.554362
180,2methylimidazole_cation->neut,7.85,7.4218554
181,4ethenylquinuclidine_cation->neut,10.56,10.13101
182,27dime18phenanthroline_cation->neut,5.06,5.7941556
