,names,pKa,pKa predicted
0,5bromoquinoline_cation->neut,3.62,3.7719402
1,pyrrolidine_cation->neut,11.31,11.251699
2,5me2phoxazole_cation->neut,1.94,2.2064457
3,diisopropylaniline_cation->neut,8.14,7.0676875
4,2amino4cyanonaphtalene_cation->neut,2.66,3.047134
5,8aminopurine_neut->an,9.38,10.26331
6,3me43hpyrimidinone_cation->neut,1.79,2.3099527
7,8hidrazinoquinoline_2cation->cation,1.3,2.142949
8,25dioxydinitrobenzoquinone_an->2an,-0.5,-0.16509342
9,23pbipyridine_2cation->cation,1.52,2.848461
10,tertbutylaniline_cation->neut,7.1,7.1440277
11,dicyclohexylamine_cation->neut,11.25,10.812611
12,5678tetrah17naphthyridine_cation->neut,8.56,8.30199
13,3hydroxy2aminobenzoic_an->2an,10.118,8.994844
14,4hydroxybenzaldehyde_neut->an,7.62,7.54331
15,7methylquinoline_cation->neut,5.29,5.1273212
16,42pyridylaniline_cation->neut,5.7,5.501319
17,2piperidinecarboxylic_cation->neut,2.29,2.204163
18,3355tetramepyperidine_cation->neut,10.1,10.7922945
19,5amino1phenyltetrazole_cation->neut,1.12,0.9453397
20,2mesulphynylquinoline_cation->neut,-0.27,1.0222392
21,6nmecarbamoylpurine_neut->an,8.9,7.9769273
22,56diam2meampyrimidin43hone_cation->neut,5.42,6.3049035
23,2356tetrah3me2phimino1hoxazoline_cation->neut,9.08,9.106094
24,44bipyridine_cation->neut,4.82,4.4077344
25,fluoronitromethane_neut->an,9.55,8.13574
26,7aminoisoquinoline_cation->neut,6.19,6.0131474
27,5aminosalicylic_cation->neut,2.74,3.1531188
28,5amino1mtolyltetrazole_cation->neut,1.08,0.65588474
29,6mes24dime4pyrimidine_cation->neut,4.0,3.4138598
30,cytosine_cation->neut,4.58,4.171522
31,tacrine_cation->neut,10.0,9.680674
32,2amino7nitronaphtalene_cation->neut,3.1,3.4023209
33,benzenetriol_neut->an,9.12,7.4815655
34,34dimethylpyridineNoxyde_cation->neut,1.49,1.0419946
35,2oh4ampyridine_cation->neut,2.65,2.180563
36,2mequinolinol_cation->neut,5.61,4.6842904
37,5nitropyrimidine_cation->neut,0.72,-0.017353535
38,67benzquinoline_cation->neut,5.05,4.7423463
39,cystine_cation->neut,8.12,7.9047823
40,3o2367tetrh1h5himdazo12apyrimdne_cation->neut,8.15,7.7976284
41,2hydroxypyrazine_neut->an,8.23,8.142995
42,2phenylimidazole_cation->neut,6.43,6.556115
43,nmethylurea_cation->neut,0.9,-0.029275417
44,8aminopurine_cation->neut,4.64,4.3825235
45,threonine_cation->neut,2.09,1.7888765
46,canaline_2cation->cation,2.4,1.7565703
