,names,pKa,pKa predicted
0,35dime4nndimeampyridine_cation->neut,8.02,8.165644
1,35dimethyl5nitroaniline_cation->neut,2.59,2.3488178
2,32thyenylpyridine_cation->neut,4.62,4.969343
3,6meam9mepurine_cation->neut,4.07,4.293505
4,5hydroxypyrimidine43hone_cation->neut,1.99,1.7773156
5,3mepyrazolo34dpyrimidin4am_cation->neut,4.61,4.5705614
6,3aminoacridine_cation->neut,8.0,7.7063684
7,45diampyridine_2cation->cation,0.49,0.721732
8,4aminopyridazine_cation->neut,6.65,6.2274947
9,35dimethylpyrazole_cation->neut,4.25,4.9918413
10,4am3meapyridine_2cation->cation,0.12,1.7859628
11,glutamine_cation->neut,2.17,2.424912
12,2methoxyethylamine_cation->neut,9.45,9.205218
13,35dime4ohbenzaldehyde_neut->an,7.74,7.842138
14,ntbupyrrolidine_cation->neut,11.13,10.521358
15,6aminoquinoxaline_cation->neut,2.95,3.0548272
16,2methylthio135triazaindene_neut->an,9.95,9.454485
17,26dioh4ampyrimidine_cation->neut,0.8,0.21349382
18,4nndimethylaminopyridine_cation->neut,9.58,8.973164
19,1amino6methoxynaphtlene_cation->neut,3.9,3.9049716
20,2am4mebenzoquinone_cation->neut,6.7,6.276099
21,3amino1hindazole_cation->neut,3.12,3.783087
22,2amino6hydroxyfluorene_cation->neut,4.63,4.618912
23,isoxazolidine5carboxylic_cation->neut,2.18,3.081743
24,5amino2naphtol_cation->neut,3.97,4.2714367
25,4oh2meampyrimidine_cation->neut,3.9,3.9536042
26,26dihydroxyaniline_cation->neut,5.1,5.109508
27,2hydroxy5nitropyridine_neut->an,7.97,7.789275
28,7cf38hydroxyquinoline_cation->neut,2.4,2.3382041
29,4am2oh67dimepteridine_cation->neut,3.45,3.1467352
30,4tbu1me12dih2oxopyrimidine_cation->neut,2.9,2.7819643
31,268trimepurine_neut->an,9.9,10.753713
32,1methyl56dinitrobenzimidazole_cation->neut,1.6,1.8995581
33,dimethylhydrazine_cation->neut,7.49,8.274504
34,fluoroacetic_neut->an,2.58,2.906684
35,46dime124triazine352H4Hdione_neut->an,10.1,8.789416
36,glycinehydroxamic_cation->neut,7.1,7.463526
37,5nitro2am4meam6ohpyrimidine_cation->neut,-0.37,0.2846768
38,1methyl5chloroimidazole_cation->neut,4.75,4.8055773
39,cyclopentan13transdicarboxylic_an->2an,5.42,5.5067706
40,345trimethylaniline_cation->neut,5.12,5.511899
41,4nitroindazole_neut->an,11.57,11.485026
42,3et124triazole_neut->an,10.69,10.724821
