,names,pKa,pKa predicted
0,5bromoquinoline_cation->neut,3.62,3.6259933
1,pyrrolidine_cation->neut,11.31,10.858187
2,5me2phoxazole_cation->neut,1.94,2.0432122
3,diisopropylaniline_cation->neut,8.14,6.071004
4,2amino4cyanonaphtalene_cation->neut,2.66,2.9880395
5,8aminopurine_neut->an,9.38,10.037284
6,3me43hpyrimidinone_cation->neut,1.79,2.2685215
7,8hidrazinoquinoline_2cation->cation,1.3,2.1826582
8,25dioxydinitrobenzoquinone_an->2an,-0.5,0.716938
9,23pbipyridine_2cation->cation,1.52,1.7456894
10,tertbutylaniline_cation->neut,7.1,7.1299458
11,dicyclohexylamine_cation->neut,11.25,11.254133
12,5678tetrah17naphthyridine_cation->neut,8.56,7.8465214
13,3hydroxy2aminobenzoic_an->2an,10.118,9.953614
14,4hydroxybenzaldehyde_neut->an,7.62,7.5794663
15,7methylquinoline_cation->neut,5.29,5.5041285
16,42pyridylaniline_cation->neut,5.7,5.3070917
17,2piperidinecarboxylic_cation->neut,2.29,2.7114525
18,3355tetramepyperidine_cation->neut,10.1,9.85471
19,5amino1phenyltetrazole_cation->neut,1.12,0.89798
20,2mesulphynylquinoline_cation->neut,-0.27,0.72809887
21,6nmecarbamoylpurine_neut->an,8.9,8.324459
22,56diam2meampyrimidin43hone_cation->neut,5.42,6.506618
23,2356tetrah3me2phimino1hoxazoline_cation->neut,9.08,9.301226
24,44bipyridine_cation->neut,4.82,4.714743
25,fluoronitromethane_neut->an,9.55,8.88478
26,7aminoisoquinoline_cation->neut,6.19,6.0238986
27,5aminosalicylic_cation->neut,2.74,3.259738
28,5amino1mtolyltetrazole_cation->neut,1.08,1.262336
29,6mes24dime4pyrimidine_cation->neut,4.0,4.093809
30,cytosine_cation->neut,4.58,4.6041203
31,tacrine_cation->neut,10.0,10.053573
32,2amino7nitronaphtalene_cation->neut,3.1,3.0307257
33,benzenetriol_neut->an,9.12,7.967429
34,34dimethylpyridineNoxyde_cation->neut,1.49,1.5363035
35,2oh4ampyridine_cation->neut,2.65,2.811471
36,2mequinolinol_cation->neut,5.61,4.507516
37,5nitropyrimidine_cation->neut,0.72,0.20234632
38,67benzquinoline_cation->neut,5.05,4.9330964
39,cystine_cation->neut,8.12,7.834129
40,3o2367tetrh1h5himdazo12apyrimdne_cation->neut,8.15,8.178062
41,2hydroxypyrazine_neut->an,8.23,9.026968
42,2phenylimidazole_cation->neut,6.43,6.536422
43,nmethylurea_cation->neut,0.9,-0.039121866
44,8aminopurine_cation->neut,4.64,4.7821264
45,threonine_cation->neut,2.09,2.4223177
46,canaline_2cation->cation,2.4,1.5714014
47,1aminofluorene_cation->neut,3.87,3.8210566
48,p-nitroaniline_cation->neut,1.01,0.49852705
49,4meo1mepyrazolo34dpyrimidine_cation->neut,2.51,2.1071198
50,8oxy24diaminopteridine_cation->neut,2.17,2.9805412
51,m-nitroaniline_cation->neut,2.5,2.064911
52,2am6methoxybenzothiazole_cation->neut,4.5,4.8948493
53,2nmemesilamidepyridine_cation->neut,1.73,1.8421726
54,6oh2am7me8cf3purine_cation->neut,2.08,2.6308694
55,1me7am1h123triazolo45dpyrmdin54hone_cation->neut,2.94,2.805109
56,cyclohexylamine_cation->neut,10.64,10.983054
57,3meopyrazine1oxide_cation->neut,-0.45,-0.16463971
58,phenylbiguanide_2cation->cation,2.13,2.2705503
59,quinoline4aldoxime_cation->neut,4.52,4.6097584
60,trans24chlorophenylcyclopropylamine_cation->neut,8.11,8.0561495
61,3me5678tetrahcinnoline_cation->neut,4.96,5.3164988
