,names,pKa,pKa predicted
0,1me56diam4im14dihpyrimidine_cation->neut,12.11,11.371911
1,8aminoxanthine_cation->neut,2.0,1.3870935
2,5amino1H123triazole4carbonitrile_neut->an,6.15,7.026551
3,quinuclidine3methyl_cation->neut,11.29,11.044556
4,3azetidinecarboxylic_cation->neut,3.2,2.7993822
5,79dimethylguanine_cation->neut,7.22,7.248646
6,1hpyrazolo34dpyrimidine_cation->neut,2.84,2.9389033
7,22pyridilthiazole_cation->neut,2.17,2.8754852
8,16dimepyrazolo34dpyrimidin4am_cation->neut,5.0,5.182025
9,o-methylisourea_cation->neut,9.72,10.169338
10,245trimeloxazole_cation->neut,3.51,3.7516468
11,8me78dih7oxopteridine_cation->neut,1.1,0.9738121
12,3et6mepyridine_cation->neut,6.51,6.350948
13,aminotetrazole_neut->an,6.07,6.4144697
14,2amino6methoxynaphtlene_cation->neut,4.64,4.7576904
15,4am268trimequinoline_cation->neut,10.4,9.234505
16,6im1me16dih4ampyrimidin_cation->neut,12.7,12.179597
17,7ethylthioqunazolinehydrate_cation->neut,7.47,7.405403
18,3hydroxy6methylpyridazine_cation->neut,-0.81,-0.1140964
19,4methylimidazole_cation->neut,7.518,6.7742224
20,12dime6nitrobenzimidazole_cation->neut,4.2,4.907338
21,pyrazole45dih_cation->neut,4.62,4.2650537
22,45imidazoledicarboxylic_neut->an,3.43,2.100841
23,25methiphen2ylpyridine_cation->neut,3.99,4.0843706
24,4formylimidazole_cation->neut,2.9,3.1710854
25,23dih5oimidazo12cpyrimidine_neut->an,12.6,11.898632
26,13355pentamepyperidine_cation->neut,9.43,9.889259
27,4tbu1me12dih2imino_cation->neut,11.64,11.192867
28,5nitroso8ohquinoline_cation->neut,2.26,2.4594784
29,4aminophenylguanidine_cation->neut,12.01,11.780021
30,m-cyanophenol_neut->an,8.61,8.493014
31,4amino5fluoro2hydroxypyrimidine_cation->neut,2.83,2.5519383
32,26dimethoxypyridine_cation->neut,1.6,1.3099499
33,10hpyrimido54b14benzothiazine_cation->neut,3.76,3.6208584
34,6cf38hydroxyquinoline_cation->neut,2.6,2.8412683
35,2dime45tetramethiazole_cation->neut,6.17,6.353313
