,names,pKa,pKa predicted
0,245trimethylimidazole_cation->neut,8.92,8.964527
1,5oh4o4hpyran2carboxylic_an->2an,7.75,7.5434513
2,35dimethylpyridineNoxyde_cation->neut,1.18,1.6758869
3,4nitroimidazole_cation->neut,-0.16,-0.5272684
4,3pyrroline_cation->neut,10.46,9.987196
5,methyl3dimethylaminobenzoate_cation->neut,3.86,3.3847141
6,6am9me8azapurine_cation->neut,2.8,2.9331007
7,356trimethyltriazine_cation->neut,2.85,2.6982198
8,n4methyl5nitropyrimidine46diam_cation->neut,2.73,2.9340565
9,4carbmquinazoline_cation->neut,0.5,1.5251234
10,1ph5me23dih3oxopyrazole_cation->neut,1.79,2.0945737
11,5nitroquinazolinehydrate_cation->neut,6.43,6.569407
12,4methoxypyridine_cation->neut,6.47,6.5802917
13,7me6mespurin21hone_cation->neut,1.3,0.74826765
14,6am3mepyrimidin4one_cation->neut,0.98,2.117044
15,8oh17naphthyridine_cation->neut,2.53,2.515846
16,dimethylanthranilate_cation->neut,3.53,2.9716678
17,2me4am5carbm123triazole_cation->neut,0.1,0.08460832
18,1methylsulfonylisoquinoline_cation->neut,-0.83,-0.6688638
19,26dimethylpyrimidine_cation->neut,2.7,3.1353946
20,canavanine_2cation->cation,2.5,1.8289783
21,purine_neut->an,8.92,8.552672
22,trans10h15naphthyridine_2cation->cation,6.86,6.7199583
23,11dinitroethane_neut->an,5.21,4.974967
24,6oh2pme123triazolo5p4p45pyrimidine_cation->neut,-0.6,-0.8253231
25,24diaminopteridine_cation->neut,5.3,5.446664
26,nndimethylhydrazine_cation->neut,7.12,8.134361
27,34dimeantrhanyl_cation->neut,-1.22,-0.058836937
28,neopentylamine_cation->neut,10.24,10.723091
29,4chloronmethylaniline_cation->neut,3.9,4.233411
30,phenylhidrazine_cation->neut,5.2,5.5507135
31,bicyclo221heptane1amino_cation->neut,10.2,10.211968
32,nmethylpyrazole_cation->neut,2.08,2.6229074
33,Smethyl3mercaptoisoquinoline_cation->neut,3.41,3.2437134
34,4fluoro1hbenzimidazole_cation->neut,4.2,3.864675
35,8cf3purin6one_an->2an,10.9,11.486073
36,norharmane_cation->neut,7.2,6.201029
37,5hydroxytropolone_neut->an,6.47,7.0418997
38,26dioh4ampyrimidine_neut->an,8.69,8.482047
39,3oh4hpyrain4one_cation->neut,-1.28,-0.7943723
40,3fluoropyridine_cation->neut,2.97,2.9363232
41,14dioh2naphtylamine_cation->neut,4.04,4.1936564
42,355trimepyrazole45dih_cation->neut,5.19,5.657433
43,5ccyano2ampyridine_cation->neut,3.41,3.2969432
44,4hydroxy6methylpyrimidine_cation->neut,2.06,2.1663337
45,1me2681h3h7htrionepurine_neut->an,5.75,5.7703543
46,2me3carbldehydeindole_neut->an,12.47,12.221807
47,3hydroxypyridine_neut->an,8.72,9.791005
48,trans13diamcyclohexane_2cation->cation,8.54,8.513966
49,12dimethylindole_cation->neut,0.33,1.275701
50,tropine_cation->neut,10.33,10.237074
