,names,pKa,pKa predicted
0,5ureidoimidazole4carboxylic_cation->neut,2.0,2.421575
1,26dihydroxypyridine_neut->an,4.52,4.001419
2,4meo2mepyrimidine_cation->neut,3.98,3.9374576
3,Nethylcis23dimethylaziridine_cation->neut,8.56,9.521689
4,1methylhistidine_2cation->cation,1.69,1.3649812
5,6me2pyridinecarboxylic_cation->neut,0.9,2.9313955
6,5hydroxyquinoxaline_cation->neut,0.9,0.55775356
7,2bromonndimethylaniline_cation->neut,4.31,5.6016273
8,2dicyanoethylamine_cation->neut,5.14,5.239071
9,pyridine2isopropyl_cation->neut,5.83,5.8582425
10,2am7ohpteridine_cation->neut,1.5,2.0173082
11,21iminotetramethylene2imidazoline_cation->neut,11.26,12.982132
12,3sulfophenol_an->2an,9.07,9.104361
13,pyridine345tricarboxylic_2an->3an,5.48,4.9103208
14,2nmepneam56dih4h13thiazine_cation->neut,9.86,9.825865
15,2dimeampyrimidine_cation->neut,4.15,4.7545915
16,4me2nitroaniline_cation->neut,0.39,-0.09296036
17,2amino4methoxynaphtlene_cation->neut,4.05,4.000389
18,azepane_cation->neut,11.1,10.932011
19,cis135triamcyclohexane_cation->neut,10.4,9.649642
20,5me4ohpyrimidine_neut->an,9.17,9.126326
21,23diaminoquinoxaline_cation->neut,4.7,3.88799
22,2methoxyquinoline_cation->neut,3.17,3.1225452
23,4chloroquinoline_cation->neut,3.68,3.4514809
24,3me146triazanaphtalene_cation->neut,2.82,2.9600282
25,4methioquinazoline_cation->neut,3.01,3.070531
26,1mepyrazolo34dpyrimidine_cation->neut,2.46,2.7186356
27,acetylenedicarboxylic_an->2an,2.34,2.2968836
28,1me5meo2im12dihpyrimidine_cation->neut,11.44,11.078938
29,1amino6nitronaphtalene_cation->neut,2.89,2.9086773
30,aspartimide_cation->neut,5.9,5.570082
31,7hydroxyquinoline_cation->neut,5.48,5.4846644
32,8mesulfonylpurine_neut->an,4.9,5.553533
33,benzamidine_cation->neut,11.6,11.21143
34,succinic_an->2an,5.64,7.050813
35,34dih4tbuquinazoline_cation->neut,9.36,9.035236
36,4me6meo23dihfuro23bpyridine_cation->neut,1.85,2.0970554
37,3amino1naphtoic_cation->neut,2.61,3.322373
38,diohebutenedioic_an->2an,3.36,2.904193
39,34pyridinedicarboxylic_neut->an,2.95,3.1132445
40,uric_an->2an,9.8,10.70047
41,trimethylhydroxylamine_cation->neut,3.65,4.9712095
42,26dihydroxypyridine_cation->neut,1.0,1.1676557
43,2amino4methylpyrimidine_cation->neut,4.13,4.38329
44,58dihydropteridine4673Htrione_an->2an,9.36,9.48596
45,4meo26dimepyrimidine_cation->neut,4.71,4.4934235
46,2methoxypurine_neut->an,9.2,9.566541
47,4benzoylpyridine_cation->neut,3.35,3.699739
48,4aminocinnoline_cation->neut,6.83,5.9979906
49,47dime6oxo2367tetrahfuro23bpyridine_cation->neut,1.52,1.6247358
50,bicyclo211hexane1amino_cation->neut,9.3,9.153659
51,4sulfophenol_an->2an,8.56,8.470038
52,3nitro4meoaniline_cation->neut,3.26,4.028821
53,2clpyridinox_cation->neut,-0.81,-1.0071678
54,17dimepurine2681h3h7htrione_neut->an,5.5,6.148805
55,5nitro110phenanthroline_cation->neut,3.23,4.058416
56,5hydroxypyrimidine_neut->an,6.8,7.416888
57,124triazine561H2Hdione_an->2an,12.07,10.481968
58,5me4am26diohpyrimidine_cation->neut,0.02,0.23366928
59,555p5ptetrame22pbipyrrolidine_2cation->cation,6.95,7.757231
60,2tertbutylquinazolinehydrate_cation->neut,8.38,7.424877
61,2me4am5nitropyrimidine_cation->neut,2.67,2.7099638
62,benzoccinnoline_cation->neut,2.2,1.6332593
63,phenylbiguanide_cation->neut,10.76,9.553031
64,1me5ph6oxo16dihpyrimidine_cation->neut,1.5,2.0884447
65,5ph24diampyrimidine_cation->neut,6.9,6.5776067
66,2amino5hydroxyfluorene_cation->neut,4.73,4.7486024
67,2aminoethylphosphonic_cation->neut,2.45,1.8241429
68,2acetamido1456tetrahpyrimidine_cation->neut,8.34,7.9192533
69,lysine_2cation->cation,2.18,2.0397367
70,6fluoroquinazolinehydrate_cation->neut,6.75,6.9319735
71,pyrazole_cation->neut,2.48,3.8713484
72,4me3ph5im45dih124oxadiazole_cation->neut,5.95,5.384988
73,cyclobutan11dicarboxylic_neut->an,3.01,3.2790418
74,1133tetramethylguanidine_cation->neut,13.6,12.620871
75,3oxo2356tetrah1himidazo12aimidazole_cation->neut,6.82,6.83534
76,6me17diazaindene_cation->neut,5.13,5.020496
77,7methoxyquinazolinehydrate_cation->neut,7.35,7.488028
78,12dimethylaziridine_cation->neut,8.69,8.925577
79,13adiazaindene_cation->neut,6.79,6.8025136
80,2am4meampyrimidine_cation->neut,7.75,7.7008305
81,4amino3ipropyridine_cation->neut,9.44,8.694237
82,3chlorophenylhydrazine_cation->neut,4.78,4.0534463
