,names,pKa,pKa predicted
0,2aminopyrazine_cation->neut,3.07,3.1672173
1,uric_neut->an,5.4,5.832924
2,34dihpteridine_cation->neut,6.36,6.4648533
3,nphenylazetidine_cation->neut,3.6,4.410252
4,2367tetrahydroimiazo12apyrimidin51hone_cation->neut,8.25,8.397327
5,42thyenylpyridine_cation->neut,5.59,5.54064
6,8methoxypurine_cation->neut,3.11,3.4002373
7,manisidine_cation->neut,4.2,4.2387733
8,4hydroxypyridine_cation->neut,3.23,3.188212
9,19dimethyladenine_2cation->cation,-0.7,-0.4164474
10,6oh2am9me8cf3purine_cation->neut,0.86,-0.059281826
11,2me123triazolo5p4p45pyrimidine_cation->neut,1.08,0.89947796
12,25dime45dihthiazole_cation->neut,5.256,5.641087
13,4nmethylacetamidopyridine_cation->neut,4.62,5.3062944
14,6meo2ampyridine_cation->neut,4.64,5.1813216
15,nallylmethylamine_cation->neut,10.11,9.902786
16,valine_neut->an,9.79,9.34764
17,4phenylthioaniline_cation->neut,3.8,3.9353983
18,16dime2oxo12dihpyrimidine_cation->neut,3.33,3.306633
19,26dimethyl4nitroaniline_cation->neut,0.98,0.64720666
20,2piperazin1ylpyrimidine_cation->neut,8.9,9.16505
21,1me3oh6oxo16dihpyridazine_cation->neut,-1.32,-2.178359
22,3oh4pohphenylcyclobutenedione_an->2an,8.35,9.201944
23,2me4dimeam5cnpyrimidine_cation->neut,4.37,3.6684556
24,4methoxyphenylhydrazine_cation->neut,5.71,5.68729
25,1me2meimino12dihpyrimidine_cation->neut,11.69,11.471508
26,457trifluoro1hbenzimidazole_neut->an,9.9,10.064373
27,3chlorootoluidine_cation->neut,2.49,3.8740077
28,2methylnaphtimidazole_cation->neut,6.02,6.0680676
29,2bornylamine_cation->neut,10.17,9.930588
30,2aminonicotinic_neut->an,6.58,6.7019787
31,2mes46dimepyrimidine_cation->neut,2.12,2.2531667
32,2oh46dimepyrimidine_cation->neut,3.77,3.7699971
33,28dihydroxypurine_cation->neut,0.5,0.3873222
34,2mesulphinylquinoxaline_cation->neut,-1.36,-1.1053395
35,2naphtylamine_cation->neut,4.11,4.1173344
36,3methylisoquinoline_cation->neut,5.64,5.6154637
37,3methylpyrazole_cation->neut,3.43,3.282925
38,2methoxypyrazine_cation->neut,0.75,1.2018244
39,aminomethyltrimethylsilane_cation->neut,10.96,10.626173
40,26dime4fphenol_neut->an,10.46,10.26516
41,2amino3methylpyridine_cation->neut,7.14,6.943382
42,1234tetrah17naphthyridine_cation->neut,7.08,7.061528
43,4phcarbamoylimidazole_cation->neut,3.75,2.7556188
44,24dihydroxypyrimidine_an->2an,13.0,14.474274
45,1methylisoxanthopterin_cation->neut,2.22,1.7311513
46,Nmethyl3amino2oxopyridine_cation->neut,2.94,3.4000537
47,4mesulfinylpyridazine_cation->neut,0.22,1.3758535
48,3aminobenzoic_cation->neut,3.07,3.5962024
49,pyrazine_cation->neut,0.6,1.6524947
50,6methyllumazine7carboxylic_an->2an,8.3,8.440418
51,pyridine35dicarboxylic_an->2an,4.62,4.558289
52,4cyano35dimethylphenol_neut->an,8.21,7.7416334
53,balaninemethylester_cation->neut,9.17,8.787099
54,26pyridinecarboxaldhydedioxime_an->2an,10.88,11.769458
55,6oh2am7mepurine_cation->neut,3.5,3.9988112
56,23diampyridine_cation->neut,7.0,7.129189
57,2hydroxyphenazine_cation->neut,2.6,3.4142137
58,23dih5oimidazo12cpyrimidine_cation->neut,6.99,6.6479554
59,9hydroxyphenanthridine_cation->neut,5.31,5.4458804
60,2aminobenzothiazole_cation->neut,4.48,4.162081
61,3mesulfinylpyridazine_cation->neut,-0.62,0.7086272
62,1phenylpiperazine_cation->neut,9.02,9.264534
63,27dimehypoxanthine_cation->neut,2.13,2.4663117
64,26dioxo1236tetrah45diampyrimidine_cation->neut,4.44,4.2367034
65,7ohpteridine_neut->an,6.43,6.9285035
66,79dimethylhypoxanthine_cation->neut,6.46,6.3229322
67,4nitropyridine_cation->neut,1.23,1.9769115
68,ethanolamine_cation->neut,9.5,9.399483
69,1azaspiro33heptane_cation->neut,11.4,10.143745
70,23dimeindole_cation->neut,-1.34,0.09907198
71,3am4meapyridine_cation->neut,9.57,9.116275
72,cyanomethylamine_cation->neut,5.34,5.664664
73,1meochlorophenylhydrazine_cation->neut,4.78,5.3837495
74,6me24diampyrimidine_cation->neut,7.63,8.148521
75,5carbm14dime12dih2oxopyirimidine_cation->neut,1.76,2.2458112
76,26dioxo1236teth4pyrimidinecarboxylic_an->2an,9.45,8.981608
77,Nbenzoylpiperazine_cation->neut,7.75,7.6783338
78,2methyl13cyclohexanedione_neut->an,5.57,6.7195377
79,trans4hydroxyproline_cation->neut,1.82,1.9367502
80,1aminocyclopentane1carboxylate_cation->neut,2.62,2.2743216
81,4chloro7methoxyquinoline_cation->neut,4.32,4.3547745
82,benzotriazole_cation->neut,0.42,1.5654898
83,3ph4me5methoxy_cation->neut,5.0,5.2635436
84,2aminomethylpyridine_cation->neut,8.64,8.654408
85,pteridine261h5hdione_an->2an,8.64,9.328401
86,2phenyl1133tetramethylguanidine_cation->neut,11.77,11.657808
87,1me6nitrobenzimidazole_cation->neut,3.67,3.7134628
88,sphspyperidin2ylmethanol_cation->neut,9.57,9.575993
89,24diam67dimepteridin_cation->neut,5.44,6.1915627
90,6meam24diampyrimidine_cation->neut,7.21,7.6851497
91,3me110phenanthroline_cation->neut,4.98,5.3960047
92,24diaminonaphthalen1ol_2cation->cation,3.14,2.693029
93,3tbutylaminopropan2ol_cation->neut,10.0,10.251362
94,2fluoropyridine_cation->neut,-0.44,-0.026756048
95,3dimeam124triazin52hone_cation->neut,1.6,2.2114255
