,names,pKa,pKa predicted
0,2phenyl1456tetrahydropyrimidine_cation->neut,12.8,11.0103035
1,22pyridilimidazole_cation->neut,5.47,5.368488
2,pyrazine2amidino3meam_cation->neut,8.96,7.9717493
3,4me3ph5meim45dih124oxadiazole_cation->neut,6.43,5.8777733
4,3me2meim12dihtetramethiazole_cation->neut,10.0,9.857254
5,1Hpyrazol3ol_neut->an,7.94,7.2562833
6,4me9amacridine_cation->neut,10.24,9.515527
7,4mepyrazole45dih_cation->neut,4.58,4.432745
8,26dime4carbmquinazoline_cation->neut,1.79,2.8480263
9,4fluoropiperidine_cation->neut,9.4,9.879679
10,2chloropyridine_cation->neut,0.47,0.90026665
11,23dimethylaniline_cation->neut,4.7,4.733549
12,5fluro6methylaminopyrimidin21hone_cation->neut,2.66,2.651626
13,4methoxycinnoline_cation->neut,3.14,4.2880754
14,5pchlorphenyloxazole_cation->neut,0.16,0.9155483
15,6cyanopurine_neut->an,6.88,7.247264
16,2meo3mequinoxaline_cation->neut,1.38,1.4926114
17,5meo24diampyrimidine_cation->neut,7.23,7.7694426
18,4f2nitroaniline_cation->neut,-0.34,-0.2829082
19,3hydroxy2meopyridine_cation->neut,2.1,2.0314074
20,3methyl13thiazol23himine_cation->neut,9.61,9.358233
21,benzene1iminobenzyl26dimethyl_cation->neut,6.29,6.1856103
22,354dimetpyrazole_cation->neut,3.91,4.0918827
23,6cf39hpurin2amine_cation->neut,1.85,1.7403231
24,histamine_2cation->cation,6.04,5.2670345
25,2mesthiazole_cation->neut,1.92,1.3961906
26,4amino3ethylpyridine_cation->neut,9.39,9.3876295
27,6me5phenox24diampyrimidine_cation->neut,6.47,6.640606
28,9methyl28dihydroxypurine_an->2an,11.5,12.206106
29,5mercaptoquinoline_neut->an,6.48,7.2475758
30,6hidrazinoquinoline_cation->neut,5.5,5.6193247
31,25thiazolylpyridine_cation->neut,2.79,2.1938553
32,2me6meampurine_cation->neut,5.04,5.482565
33,2367tetrh1h5himdazo12apyrimdne_cation->neut,11.22,11.478334
34,7aminoquinoline_cation->neut,6.63,6.8699226
35,pteridine46dime2amino_cation->neut,2.66,3.5397353
36,1234tetrah15naphthyridine_2cation->cation,-1.35,1.2142818
37,4meam1me2pyrimidionne_cation->neut,4.47,5.1146474
38,5carboxy4methyloxazole_cation->neut,-0.72,-0.5333314
39,4cl2nitroaniline_cation->neut,-0.94,-0.8705759
40,2me4carbmquinazoline_cation->neut,1.57,2.9047165
41,146triazaindene_neut->an,13.16,12.587938
42,tetrahydroquinoline_cation->neut,5.03,4.407752
43,246triaminopyrimidine_2cation->cation,1.07,1.1033864
44,2imino133trimeindoline_cation->neut,9.25,9.616603
45,4cyano110phenanthroline_cation->neut,3.56,4.2472105
46,Nethyltrans23dimethylaziridine_cation->neut,9.47,9.655966
47,26dimethylquinazolinehydrate_cation->neut,8.65,8.133213
48,thioibotenic_neut->an,5.9,7.6977434
49,nphenylhydroxylamine_cation->neut,2.19,1.7301447
50,2amino4methoxypyrimidine_cation->neut,5.53,5.3753524
51,1me45diam2im12dihpyrimidine_cation->neut,13.66,13.958307
52,aniline_cation->neut,4.6,4.658697
53,2me16dih123triazolo5p4p54pyrimidine_cation->neut,6.16,6.3873835
54,4formyl123triazole_neut->an,6.63,5.907484
55,3me1ph1Hpyrazol5ol_cation->neut,1.42,1.1163273
56,4benzylpyridine_cation->neut,5.59,5.4291334
57,tertbutyldimethylamine_cation->neut,10.52,10.188062
58,n3dimethylaniline_cation->neut,4.85,4.632042
