,names,pKa,pKa predicted
0,5bromoquinoline_cation->neut,3.62,3.6671383
1,pyrrolidine_cation->neut,11.31,10.8961315
2,5me2phoxazole_cation->neut,1.94,2.3456416
3,diisopropylaniline_cation->neut,8.14,6.6536837
4,2amino4cyanonaphtalene_cation->neut,2.66,2.6703231
5,8aminopurine_neut->an,9.38,9.761071
6,3me43hpyrimidinone_cation->neut,1.79,1.4274178
7,8hidrazinoquinoline_2cation->cation,1.3,1.9686298
8,25dioxydinitrobenzoquinone_an->2an,-0.5,0.6112416
9,23pbipyridine_2cation->cation,1.52,1.8082623
10,tertbutylaniline_cation->neut,7.1,7.4346614
11,dicyclohexylamine_cation->neut,11.25,11.101551
12,5678tetrah17naphthyridine_cation->neut,8.56,8.123012
13,3hydroxy2aminobenzoic_an->2an,10.118,9.078676
14,4hydroxybenzaldehyde_neut->an,7.62,7.550232
15,7methylquinoline_cation->neut,5.29,5.372259
16,42pyridylaniline_cation->neut,5.7,5.7317266
17,2piperidinecarboxylic_cation->neut,2.29,2.4905283
18,3355tetramepyperidine_cation->neut,10.1,10.466888
19,5amino1phenyltetrazole_cation->neut,1.12,0.9257152
20,2mesulphynylquinoline_cation->neut,-0.27,0.6793642
21,6nmecarbamoylpurine_neut->an,8.9,7.717702
22,56diam2meampyrimidin43hone_cation->neut,5.42,6.619071
23,2356tetrah3me2phimino1hoxazoline_cation->neut,9.08,8.240496
24,44bipyridine_cation->neut,4.82,4.9680634
25,fluoronitromethane_neut->an,9.55,8.621817
26,7aminoisoquinoline_cation->neut,6.19,5.913228
27,5aminosalicylic_cation->neut,2.74,3.1543286
28,5amino1mtolyltetrazole_cation->neut,1.08,1.2731137
29,6mes24dime4pyrimidine_cation->neut,4.0,4.607396
30,cytosine_cation->neut,4.58,3.7356992
31,tacrine_cation->neut,10.0,10.032935
32,2amino7nitronaphtalene_cation->neut,3.1,2.7550733
33,benzenetriol_neut->an,9.12,7.7472334
34,34dimethylpyridineNoxyde_cation->neut,1.49,0.9470048
35,2oh4ampyridine_cation->neut,2.65,2.357253
36,2mequinolinol_cation->neut,5.61,5.3418474
37,5nitropyrimidine_cation->neut,0.72,-0.038511753
38,67benzquinoline_cation->neut,5.05,5.0655727
39,cystine_cation->neut,8.12,7.7836485
40,3o2367tetrh1h5himdazo12apyrimdne_cation->neut,8.15,7.4367743
41,2hydroxypyrazine_neut->an,8.23,8.486866
42,2phenylimidazole_cation->neut,6.43,6.3914666
43,nmethylurea_cation->neut,0.9,0.13472462
44,8aminopurine_cation->neut,4.64,4.199795
45,threonine_cation->neut,2.09,2.2694154
46,canaline_2cation->cation,2.4,1.9011312
47,1aminofluorene_cation->neut,3.87,3.9622753
48,p-nitroaniline_cation->neut,1.01,0.38316298
49,4meo1mepyrazolo34dpyrimidine_cation->neut,2.51,1.7640805
50,8oxy24diaminopteridine_cation->neut,2.17,1.900528
51,m-nitroaniline_cation->neut,2.5,2.0318098
52,2am6methoxybenzothiazole_cation->neut,4.5,4.2565193
53,2nmemesilamidepyridine_cation->neut,1.73,1.982157
54,6oh2am7me8cf3purine_cation->neut,2.08,2.3991814
55,1me7am1h123triazolo45dpyrmdin54hone_cation->neut,2.94,2.516852
56,cyclohexylamine_cation->neut,10.64,10.783169
57,3meopyrazine1oxide_cation->neut,-0.45,-0.9502492
58,phenylbiguanide_2cation->cation,2.13,2.322699
59,quinoline4aldoxime_cation->neut,4.52,4.559148
60,trans24chlorophenylcyclopropylamine_cation->neut,8.11,7.9760838
61,3me5678tetrahcinnoline_cation->neut,4.96,5.1540933
62,4oh26dimepyrimidine_cation->neut,3.01,2.416553
63,1aminoisoquinoline_cation->neut,7.59,6.9040174
64,nmecyclohexanimine_cation->neut,9.43,9.657068
65,nndimethylanilineoxid_cation->neut,4.21,4.6217904
66,nndimethyltoluidinnoxid_cation->neut,4.32,4.2421975
67,pyridine35dicarboxylic_cation->neut,1.1,0.84359884
68,24dimethylpyridineNoxyde_cation->neut,1.63,1.5247369
69,2hydroxypyridineNoxyde_cation->neut,-0.8,-0.6145599
70,2methoxypurine_cation->neut,2.43,1.7094183
71,8oh7mepurine_cation->neut,2.66,2.3619738
72,5aminoindan_cation->neut,5.31,4.9453497
73,5amino1naphtol_cation->neut,3.96,3.6915317
74,octahydbenzoccinnoline_cation->neut,6.12,5.0982075
75,4tertbutylpyridine_cation->neut,5.99,6.009879
76,2hydroxyquinoline_cation->neut,-0.31,-0.1646967
77,4imino13dime34dihpyrimidin21hone_cation->neut,9.4,9.372061
78,me12dih2opyrimidin5ylcarbx_cation->neut,0.65,1.1165328
79,4hydroxypyrimidine_neut->an,8.59,9.069622
80,2amino46dimethylpyrimidine_cation->neut,4.86,4.7717133
81,3trimethylammoniumaniline_2cation->cation,1.983,1.7926228
82,6me135triazine241H3Hdione_neut->an,7.23,7.3076787
83,aminomalonic_an->2an,9.83,9.279277
84,3oh4pyridinecarboxylic_neut->an,4.83,4.998024
85,quinuclidine4hydroxy_cation->neut,9.53,9.189587
86,246triaminopyrimidine_cation->neut,7.18,6.4397383
87,35dime4nitropyrazole_cation->neut,-0.46,-0.29262543
88,5nitrobenzimidazole_cation->neut,3.66,2.9333203
89,malonamide_neut->an,12.5,12.684838
