,names,pKa,pKa predicted
0,5ureidoimidazole4carboxylic_cation->neut,2.0,2.2463574
1,26dihydroxypyridine_neut->an,4.52,4.5085444
2,4meo2mepyrimidine_cation->neut,3.98,3.7201166
3,Nethylcis23dimethylaziridine_cation->neut,8.56,9.399427
4,1methylhistidine_2cation->cation,1.69,2.4470847
5,6me2pyridinecarboxylic_cation->neut,0.9,3.491749
6,5hydroxyquinoxaline_cation->neut,0.9,0.62336063
7,2bromonndimethylaniline_cation->neut,4.31,5.6718273
8,2dicyanoethylamine_cation->neut,5.14,5.603633
9,pyridine2isopropyl_cation->neut,5.83,5.7417245
10,2am7ohpteridine_cation->neut,1.5,1.8285494
11,21iminotetramethylene2imidazoline_cation->neut,11.26,12.199444
12,3sulfophenol_an->2an,9.07,9.28846
13,pyridine345tricarboxylic_2an->3an,5.48,5.1565595
14,2nmepneam56dih4h13thiazine_cation->neut,9.86,9.812734
15,2dimeampyrimidine_cation->neut,4.15,4.3582506
16,4me2nitroaniline_cation->neut,0.39,-0.28589404
17,2amino4methoxynaphtlene_cation->neut,4.05,4.1934123
18,azepane_cation->neut,11.1,10.616306
19,cis135triamcyclohexane_cation->neut,10.4,9.545041
20,5me4ohpyrimidine_neut->an,9.17,9.574566
21,23diaminoquinoxaline_cation->neut,4.7,4.386487
22,2methoxyquinoline_cation->neut,3.17,2.4169831
23,4chloroquinoline_cation->neut,3.68,3.2960968
24,3me146triazanaphtalene_cation->neut,2.82,2.9002628
25,4methioquinazoline_cation->neut,3.01,3.1598434
26,1mepyrazolo34dpyrimidine_cation->neut,2.46,2.7337446
27,acetylenedicarboxylic_an->2an,2.34,1.9822984
28,1me5meo2im12dihpyrimidine_cation->neut,11.44,11.287048
29,1amino6nitronaphtalene_cation->neut,2.89,2.772222
30,aspartimide_cation->neut,5.9,5.383936
31,7hydroxyquinoline_cation->neut,5.48,5.4497
32,8mesulfonylpurine_neut->an,4.9,5.342597
33,benzamidine_cation->neut,11.6,11.227023
34,succinic_an->2an,5.64,6.573629
35,34dih4tbuquinazoline_cation->neut,9.36,8.8423815
36,4me6meo23dihfuro23bpyridine_cation->neut,1.85,2.0788727
37,3amino1naphtoic_cation->neut,2.61,3.3872259
38,diohebutenedioic_an->2an,3.36,2.1310134
39,34pyridinedicarboxylic_neut->an,2.95,3.376637
40,uric_an->2an,9.8,10.459601
41,trimethylhydroxylamine_cation->neut,3.65,4.866675
42,26dihydroxypyridine_cation->neut,1.0,1.1230845
43,2amino4methylpyrimidine_cation->neut,4.13,4.4166584
44,58dihydropteridine4673Htrione_an->2an,9.36,9.626959
45,4meo26dimepyrimidine_cation->neut,4.71,4.1790223
46,2methoxypurine_neut->an,9.2,9.2679825
47,4benzoylpyridine_cation->neut,3.35,3.4521704
48,4aminocinnoline_cation->neut,6.83,5.665317
49,47dime6oxo2367tetrahfuro23bpyridine_cation->neut,1.52,1.9035125
50,bicyclo211hexane1amino_cation->neut,9.3,9.242966
51,4sulfophenol_an->2an,8.56,8.583548
52,3nitro4meoaniline_cation->neut,3.26,4.0390644
53,2clpyridinox_cation->neut,-0.81,-0.81689644
54,17dimepurine2681h3h7htrione_neut->an,5.5,6.0203385
55,5nitro110phenanthroline_cation->neut,3.23,3.5772953
56,5hydroxypyrimidine_neut->an,6.8,7.2736154
57,124triazine561H2Hdione_an->2an,12.07,10.237828
58,5me4am26diohpyrimidine_cation->neut,0.02,-0.02989602
59,555p5ptetrame22pbipyrrolidine_2cation->cation,6.95,7.1087146
60,2tertbutylquinazolinehydrate_cation->neut,8.38,7.6944857
61,2me4am5nitropyrimidine_cation->neut,2.67,2.6951985
62,benzoccinnoline_cation->neut,2.2,1.9169793
63,phenylbiguanide_cation->neut,10.76,10.025613
64,1me5ph6oxo16dihpyrimidine_cation->neut,1.5,2.0079231
65,5ph24diampyrimidine_cation->neut,6.9,6.5082216
66,2amino5hydroxyfluorene_cation->neut,4.73,4.813002
67,2aminoethylphosphonic_cation->neut,2.45,1.8891063
68,2acetamido1456tetrahpyrimidine_cation->neut,8.34,8.194407
69,lysine_2cation->cation,2.18,1.7401333
70,6fluoroquinazolinehydrate_cation->neut,6.75,7.280774
71,pyrazole_cation->neut,2.48,3.504994
72,4me3ph5im45dih124oxadiazole_cation->neut,5.95,5.741144
73,cyclobutan11dicarboxylic_neut->an,3.01,2.7286315
74,1133tetramethylguanidine_cation->neut,13.6,12.632695
75,3oxo2356tetrah1himidazo12aimidazole_cation->neut,6.82,6.894061
76,6me17diazaindene_cation->neut,5.13,4.737008
77,7methoxyquinazolinehydrate_cation->neut,7.35,7.4297533
78,12dimethylaziridine_cation->neut,8.69,8.498597
79,13adiazaindene_cation->neut,6.79,6.376603
80,2am4meampyrimidine_cation->neut,7.75,7.582871
81,4amino3ipropyridine_cation->neut,9.44,8.828229
82,3chlorophenylhydrazine_cation->neut,4.78,4.5489674
83,cyclobutan13transdicarboxylic_an->2an,5.28,5.119206
84,methyl4dimethylaminobenzoate_cation->neut,2.52,2.4630678
85,3me3himidazo45cpyridine_cation->neut,5.77,6.3258486
86,nndime3cyanoaniline_cation->neut,2.969,3.2657251
87,2356tetrame4pyridinamine_cation->neut,10.45,9.922861
88,36dimethylpyridazine_cation->neut,3.99,3.9028153
