,names,pKa,pKa predicted
0,245trimethylimidazole_cation->neut,8.92,8.427544
1,5oh4o4hpyran2carboxylic_an->2an,7.75,7.2618785
2,35dimethylpyridineNoxyde_cation->neut,1.18,1.686101
3,4nitroimidazole_cation->neut,-0.16,-0.21394157
4,3pyrroline_cation->neut,10.46,9.354427
5,methyl3dimethylaminobenzoate_cation->neut,3.86,3.5953856
6,6am9me8azapurine_cation->neut,2.8,2.7614093
7,356trimethyltriazine_cation->neut,2.85,1.6887064
8,n4methyl5nitropyrimidine46diam_cation->neut,2.73,3.0606136
9,4carbmquinazoline_cation->neut,0.5,1.033184
10,1ph5me23dih3oxopyrazole_cation->neut,1.79,2.5827045
11,5nitroquinazolinehydrate_cation->neut,6.43,7.158352
12,4methoxypyridine_cation->neut,6.47,6.8059115
13,7me6mespurin21hone_cation->neut,1.3,1.030273
14,6am3mepyrimidin4one_cation->neut,0.98,2.498764
15,8oh17naphthyridine_cation->neut,2.53,2.552721
16,dimethylanthranilate_cation->neut,3.53,2.406435
17,2me4am5carbm123triazole_cation->neut,0.1,-0.31772757
18,1methylsulfonylisoquinoline_cation->neut,-0.83,-1.7656298
19,26dimethylpyrimidine_cation->neut,2.7,3.1300974
20,canavanine_2cation->cation,2.5,1.8816423
21,purine_neut->an,8.92,8.931869
22,trans10h15naphthyridine_2cation->cation,6.86,6.395883
23,11dinitroethane_neut->an,5.21,4.256515
24,6oh2pme123triazolo5p4p45pyrimidine_cation->neut,-0.6,-0.66711855
25,24diaminopteridine_cation->neut,5.3,5.586678
26,nndimethylhydrazine_cation->neut,7.12,7.4135017
27,34dimeantrhanyl_cation->neut,-1.22,0.8435044
28,neopentylamine_cation->neut,10.24,10.169006
29,4chloronmethylaniline_cation->neut,3.9,3.9983075
30,phenylhidrazine_cation->neut,5.2,5.501919
31,bicyclo221heptane1amino_cation->neut,10.2,9.51849
32,nmethylpyrazole_cation->neut,2.08,1.7031794
33,Smethyl3mercaptoisoquinoline_cation->neut,3.41,3.4125876
34,4fluoro1hbenzimidazole_cation->neut,4.2,4.1061745
35,8cf3purin6one_an->2an,10.9,11.569268
36,norharmane_cation->neut,7.2,6.1120253
37,5hydroxytropolone_neut->an,6.47,6.883272
38,26dioh4ampyrimidine_neut->an,8.69,8.298284
39,3oh4hpyrain4one_cation->neut,-1.28,-0.5132208
40,3fluoropyridine_cation->neut,2.97,2.8663492
41,14dioh2naphtylamine_cation->neut,4.04,3.7957773
42,355trimepyrazole45dih_cation->neut,5.19,5.3458385
43,5ccyano2ampyridine_cation->neut,3.41,3.977963
44,4hydroxy6methylpyrimidine_cation->neut,2.06,2.4153342
45,1me2681h3h7htrionepurine_neut->an,5.75,5.8884573
46,2me3carbldehydeindole_neut->an,12.47,12.232689
47,3hydroxypyridine_neut->an,8.72,9.036856
48,trans13diamcyclohexane_2cation->cation,8.54,8.40398
49,12dimethylindole_cation->neut,0.33,1.4305353
50,tropine_cation->neut,10.33,9.529268
51,1methyl5nitroimidazole_cation->neut,2.12,2.3515887
52,pteridine7amino_cation->neut,2.21,2.7801747
53,quinuclidine4carboxamide_cation->neut,9.47,9.313074
54,nndimethylallylamine_cation->neut,8.64,8.726404
55,quinazoline_cation->neut,1.95,2.159297
56,furan15dicarboxylic_an->2an,3.55,3.6256518
57,3me6oxo45diam36dihpyrimidine_cation->neut,3.57,3.8159823
58,1pyrroline_cation->neut,6.7,6.4566875
59,difluoronitromethane_neut->an,12.4,12.136022
60,2mesulphonylquinoxaline_cation->neut,-1.66,-1.9707165
61,5aminoquinoxaline_cation->neut,2.62,2.4837618
62,glycylvaline_neut->an,8.18,7.2425604
63,2etaniline_cation->neut,4.3,3.9899712
64,4oxo14dih1me3nitropyridine_cation->neut,-0.8,-0.5554967
65,2meamquinoxaline_cation->neut,4.07,3.6999388
66,malonaldehyde_neut->an,5.0,5.8661184
67,4am3nitropyridine_cation->neut,5.04,5.187161
68,trans10h16naphthyridine_2cation->cation,8.18,7.965642
69,3methyl8aminoxanthine_neut->an,9.77,8.920034
70,arecaidinemethylester_cation->neut,7.64,7.570352
71,5cnindole_neut->an,15.24,14.317033
72,167trimepterin_cation->neut,3.2,3.1371865
73,2amino1456tetrahydropyrimidine_cation->neut,14.1,13.161602
74,quinuclidine2methyl_cation->neut,11.33,10.561191
75,23dime4aminobenzimidazole_2cation->cation,2.35,2.0792346
76,5amino1pchlorophenyltetrazole_cation->neut,0.78,0.7290883
77,25dimethylpiperazine_cation->neut,9.66,9.613334
78,4phosphobenzoic_an->2an,4.37,3.7559981
79,3ph124triazole_cation->neut,2.05,1.4757638
80,4sulfonic26dioxo1236tetrahpyrimidine_an->2an,7.26,6.988675
81,6phenoxi24diampyrimidine_cation->neut,4.8,4.7287774
82,6chlorootoluidine_cation->neut,2.22,2.1030028
83,2methylthioquinoxaline_cation->neut,0.29,0.327291
84,6am2pme123triazolo5p4p45pyrimidine_cation->neut,3.49,4.1899934
85,1methylxanthine_an->2an,12.0,11.456039
86,2nitropyridine_cation->neut,-2.06,-2.0527258
87,6methylpurine_cation->neut,2.5,2.9547348
88,2aminoimidazole_cation->neut,8.46,7.8844914
89,16dimethylisoxanthopterin_cation->neut,2.4,2.4699988
90,6oh2am89dimepurine_cation->neut,4.11,4.344148
91,2aminomebenzenesulfonamide_cation->neut,8.53,7.634555
92,1me6meo2oxo12dihpyridine_cation->neut,0.91,0.90511465
93,4methylpyridazine_cation->neut,3.53,3.309773
94,3cynoquinuclidine_cation->neut,7.81,7.71485
95,1mequinoline41hthione_cation->neut,0.56,1.4792848
96,4nitroso35dimethylphenol_neut->an,8.04,7.703563
97,8methylquinazoline_cation->neut,2.15,2.48037
98,4imidazolecarboxylic_cation->neut,2.01,2.205988
99,5me2nitroaniline_cation->neut,-0.09,-0.24029732
100,6cl4phpyridin21hone_cation->neut,-0.1,-1.1343861
101,8cl9mepurine_cation->neut,2.0,2.3867874
102,3aminobenzonitrile_cation->neut,2.75,2.8656087
103,3dimethylamino1propyne_cation->neut,6.97,7.1467304
104,myosmine_cation->neut,5.26,6.1933203
105,124triazin54Hone_neut->an,7.15,7.221809
106,24quinolinediol_cation->neut,0.76,0.30384207
107,2mebenzoquinoneoxime_neut->an,6.95,7.286277
108,piperazine_cation->neut,9.73,9.255287
109,4mesulphinylpyridine_cation->neut,2.94,3.4286804
110,33dimepyperidine_cation->neut,10.38,10.367363
111,2tbu5me45dihthiazole_cation->neut,5.027,5.243822
112,4methylpyridine_cation->neut,6.0,6.1143274
113,cis10h15naphthyridine_2cation->cation,6.65,6.049568
114,3tbu45dihpyrazole_cation->neut,5.35,4.1647816
115,ornitine_2cation->cation,1.94,2.5575995
116,nndimethyl3butyn1amine_cation->neut,8.25,8.42787
117,246trimethieno32cpyridinium_cation->neut,6.77,7.066765
118,3methylisoxazole_cation->neut,-1.22,-2.0357928
119,azabicyclo332nonane_cation->neut,10.57,10.3193445
120,2hydroxypyrazine_cation->neut,-0.1,-0.18733883
121,6aminopenicillanic_neut->an,4.9,4.961696
122,4oh34dih138triazanaphthalene_cation->neut,6.56,6.8510237
123,isopropylamine_cation->neut,10.64,10.464131
124,2azetidinecarboxylic_neut->an,10.21,9.958934
