,names,pKa,pKa predicted
0,35dime4nndimeampyridine_cation->neut,8.02,8.392454
1,35dimethyl5nitroaniline_cation->neut,2.59,2.23264
2,32thyenylpyridine_cation->neut,4.62,4.4802847
3,6meam9mepurine_cation->neut,4.07,4.193684
4,5hydroxypyrimidine43hone_cation->neut,1.99,1.8279397
5,3mepyrazolo34dpyrimidin4am_cation->neut,4.61,4.8274584
6,3aminoacridine_cation->neut,8.0,7.8002644
7,45diampyridine_2cation->cation,0.49,0.8708527
8,4aminopyridazine_cation->neut,6.65,6.533058
9,35dimethylpyrazole_cation->neut,4.25,4.5748878
10,4am3meapyridine_2cation->cation,0.12,1.941043
11,glutamine_cation->neut,2.17,2.2856736
12,2methoxyethylamine_cation->neut,9.45,9.421819
13,35dime4ohbenzaldehyde_neut->an,7.74,7.994009
14,ntbupyrrolidine_cation->neut,11.13,10.353197
15,6aminoquinoxaline_cation->neut,2.95,2.8093863
16,2methylthio135triazaindene_neut->an,9.95,9.13941
17,26dioh4ampyrimidine_cation->neut,0.8,0.009158611
18,4nndimethylaminopyridine_cation->neut,9.58,9.074658
19,1amino6methoxynaphtlene_cation->neut,3.9,4.1406145
20,2am4mebenzoquinone_cation->neut,6.7,6.0957074
21,3amino1hindazole_cation->neut,3.12,3.924222
22,2amino6hydroxyfluorene_cation->neut,4.63,4.682562
23,isoxazolidine5carboxylic_cation->neut,2.18,3.2730799
24,5amino2naphtol_cation->neut,3.97,4.3266296
25,4oh2meampyrimidine_cation->neut,3.9,3.9655702
26,26dihydroxyaniline_cation->neut,5.1,5.134397
27,2hydroxy5nitropyridine_neut->an,7.97,7.8880806
28,7cf38hydroxyquinoline_cation->neut,2.4,1.9669704
29,4am2oh67dimepteridine_cation->neut,3.45,3.3054912
30,4tbu1me12dih2oxopyrimidine_cation->neut,2.9,2.475644
31,268trimepurine_neut->an,9.9,10.217821
32,1methyl56dinitrobenzimidazole_cation->neut,1.6,1.7528377
33,dimethylhydrazine_cation->neut,7.49,8.723233
34,fluoroacetic_neut->an,2.58,3.111123
35,46dime124triazine352H4Hdione_neut->an,10.1,8.881365
36,glycinehydroxamic_cation->neut,7.1,7.858951
37,5nitro2am4meam6ohpyrimidine_cation->neut,-0.37,-0.40607882
38,1methyl5chloroimidazole_cation->neut,4.75,4.761202
39,cyclopentan13transdicarboxylic_an->2an,5.42,5.72628
40,345trimethylaniline_cation->neut,5.12,5.5997486
41,4nitroindazole_neut->an,11.57,11.407408
42,3et124triazole_neut->an,10.69,10.421085
43,nmethylmorpholine_cation->neut,7.41,7.891167
44,5nitro6oh24dione241h3hpyrimidine_an->2an,10.25,10.116387
45,5mepyrazole45dih_cation->neut,4.3,4.269213
46,2hydroxyacridine_cation->neut,5.62,5.435221
47,34dimethylaniline_cation->neut,5.17,5.7132115
48,6hydroxyisoquinoline_cation->neut,5.84,5.9566736
49,5nitro2meoaniline_cation->neut,2.49,2.6305654
50,1me2nitroguanidine_cation->neut,-1.7,-0.15075493
51,26dihydroxypurine_an->2an,11.84,11.335001
52,24diamino58dioxypteridin_cation->neut,1.2,1.4147601
