,names,pKa,pKa predicted
0,5bromoquinoline_cation->neut,3.62,4.2421007
1,pyrrolidine_cation->neut,11.31,11.182901
2,5me2phoxazole_cation->neut,1.94,1.9551935
3,diisopropylaniline_cation->neut,8.14,6.0768366
4,2amino4cyanonaphtalene_cation->neut,2.66,3.1464667
5,8aminopurine_neut->an,9.38,9.317268
6,3me43hpyrimidinone_cation->neut,1.79,2.086878
7,8hidrazinoquinoline_2cation->cation,1.3,1.9550921
8,25dioxydinitrobenzoquinone_an->2an,-0.5,0.7654493
9,23pbipyridine_2cation->cation,1.52,1.9287152
10,tertbutylaniline_cation->neut,7.1,6.554938
11,dicyclohexylamine_cation->neut,11.25,10.857298
12,5678tetrah17naphthyridine_cation->neut,8.56,8.457477
13,3hydroxy2aminobenzoic_an->2an,10.118,9.756216
14,4hydroxybenzaldehyde_neut->an,7.62,7.54164
15,7methylquinoline_cation->neut,5.29,5.204427
16,42pyridylaniline_cation->neut,5.7,5.1919394
17,2piperidinecarboxylic_cation->neut,2.29,1.9437978
18,3355tetramepyperidine_cation->neut,10.1,10.739372
19,5amino1phenyltetrazole_cation->neut,1.12,1.3718195
20,2mesulphynylquinoline_cation->neut,-0.27,0.47575974
21,6nmecarbamoylpurine_neut->an,8.9,8.120616
22,56diam2meampyrimidin43hone_cation->neut,5.42,4.7776947
23,2356tetrah3me2phimino1hoxazoline_cation->neut,9.08,7.857887
24,44bipyridine_cation->neut,4.82,5.1735334
25,fluoronitromethane_neut->an,9.55,9.327308
26,7aminoisoquinoline_cation->neut,6.19,6.1904526
27,5aminosalicylic_cation->neut,2.74,2.8414538
28,5amino1mtolyltetrazole_cation->neut,1.08,1.2445796
29,6mes24dime4pyrimidine_cation->neut,4.0,4.3641343
30,cytosine_cation->neut,4.58,3.50479
31,tacrine_cation->neut,10.0,9.544751
32,2amino7nitronaphtalene_cation->neut,3.1,3.3235052
33,benzenetriol_neut->an,9.12,7.370142
34,34dimethylpyridineNoxyde_cation->neut,1.49,1.726531
35,2oh4ampyridine_cation->neut,2.65,3.014337
36,2mequinolinol_cation->neut,5.61,5.0281124
37,5nitropyrimidine_cation->neut,0.72,-0.23170304
38,67benzquinoline_cation->neut,5.05,5.0331244
39,cystine_cation->neut,8.12,8.69553
40,3o2367tetrh1h5himdazo12apyrimdne_cation->neut,8.15,7.9414268
41,2hydroxypyrazine_neut->an,8.23,8.746818
42,2phenylimidazole_cation->neut,6.43,6.414773
43,nmethylurea_cation->neut,0.9,1.3664742
44,8aminopurine_cation->neut,4.64,4.366523
45,threonine_cation->neut,2.09,1.5300074
46,canaline_2cation->cation,2.4,1.8136506
47,1aminofluorene_cation->neut,3.87,4.0671477
48,p-nitroaniline_cation->neut,1.01,1.4093313
49,4meo1mepyrazolo34dpyrimidine_cation->neut,2.51,2.1675189
50,8oxy24diaminopteridine_cation->neut,2.17,2.0398593
51,m-nitroaniline_cation->neut,2.5,2.734291
52,2am6methoxybenzothiazole_cation->neut,4.5,4.3279533
53,2nmemesilamidepyridine_cation->neut,1.73,3.4029446
54,6oh2am7me8cf3purine_cation->neut,2.08,2.5775728
55,1me7am1h123triazolo45dpyrmdin54hone_cation->neut,2.94,2.1072438
56,cyclohexylamine_cation->neut,10.64,10.906002
57,3meopyrazine1oxide_cation->neut,-0.45,-0.5304661
58,phenylbiguanide_2cation->cation,2.13,1.3876858
59,quinoline4aldoxime_cation->neut,4.52,4.633851
60,trans24chlorophenylcyclopropylamine_cation->neut,8.11,8.572229
61,3me5678tetrahcinnoline_cation->neut,4.96,4.9306207
62,4oh26dimepyrimidine_cation->neut,3.01,2.6936884
63,1aminoisoquinoline_cation->neut,7.59,7.3537855
64,nmecyclohexanimine_cation->neut,9.43,9.71263
65,nndimethylanilineoxid_cation->neut,4.21,5.2936525
66,nndimethyltoluidinnoxid_cation->neut,4.32,4.9621844
67,pyridine35dicarboxylic_cation->neut,1.1,1.2454
68,24dimethylpyridineNoxyde_cation->neut,1.63,1.649719
69,2hydroxypyridineNoxyde_cation->neut,-0.8,-0.5576949
70,2methoxypurine_cation->neut,2.43,2.1691535
71,8oh7mepurine_cation->neut,2.66,2.0562181
72,5aminoindan_cation->neut,5.31,4.624446
73,5amino1naphtol_cation->neut,3.96,4.3905253
74,octahydbenzoccinnoline_cation->neut,6.12,5.412584
75,4tertbutylpyridine_cation->neut,5.99,5.8138313
76,2hydroxyquinoline_cation->neut,-0.31,0.249089
77,4imino13dime34dihpyrimidin21hone_cation->neut,9.4,9.603816
78,me12dih2opyrimidin5ylcarbx_cation->neut,0.65,0.8296864
79,4hydroxypyrimidine_neut->an,8.59,9.003593
80,2amino46dimethylpyrimidine_cation->neut,4.86,5.472417
81,3trimethylammoniumaniline_2cation->cation,1.983,2.3849888
82,6me135triazine241H3Hdione_neut->an,7.23,7.34127
83,aminomalonic_an->2an,9.83,9.753776
84,3oh4pyridinecarboxylic_neut->an,4.83,4.8398623
85,quinuclidine4hydroxy_cation->neut,9.53,10.230631
86,246triaminopyrimidine_cation->neut,7.18,7.34383
87,35dime4nitropyrazole_cation->neut,-0.46,-0.14730167
88,5nitrobenzimidazole_cation->neut,3.66,3.5401123
89,malonamide_neut->an,12.5,12.033139
90,cyclopropan11dicarboxylic_neut->an,1.68,1.9100504
91,3mesilamidepyridine_cation->neut,3.43,2.5162697
92,4mesulphonylquinoline_cation->neut,1.57,1.2114863
93,thieno23cpyridinium_cation->neut,5.25,4.7120295
94,3ipro4nitropyridine_cation->neut,2.19,2.0587335
95,2aminoquinoxaline_cation->neut,3.96,4.228764
96,146trime5cn2meim12dihpyrimidine_cation->neut,9.37,9.368677
97,nitroethanaloxime_neut->an,7.4,5.558146
98,4fluorobenzylamine_cation->neut,9.3,9.7644615
99,2nitro4aminobenzoic_cation->neut,0.527,0.44750917
100,pyridineoxide_cation->neut,0.69,1.1223223
101,5mesulphynylpyrimidine_cation->neut,0.42,0.414891
102,56difluorobenzimidazole_neut->an,11.7,11.789238
103,n2me24diampyrimidine_cation->neut,7.53,7.3942566
104,5methylthiazole_cation->neut,3.03,2.7799206
105,4dime12dih2im1me_cation->neut,13.69,13.009508
106,pseudoecgoninemethylester_cation->neut,8.15,8.957159
107,panisidine_cation->neut,5.36,5.041813
108,2cl3nitroaniline_cation->neut,-0.94,-0.43154037
109,4clpyridinox_cation->neut,0.44,0.4208939
110,2dimethylamino16dihydro1methyl6oxopyrimidine_cation->neut,3.49,2.9611387
111,aminoantipyrine_cation->neut,4.94,4.781822
112,1me2me1himiazo45cpyridine_cation->neut,6.48,6.2966805
113,2chlorophenylhydrazine_cation->neut,4.65,4.4055967
114,isobutylamide_cation->neut,-0.42,-0.10170913
115,15dime3oxo23dihpyrazole_cation->neut,2.6,2.965691
116,sarcosindimethylamide_cation->neut,8.86,9.387995
117,2amino15dihydro4Himidazol4one_cation->neut,4.8,4.144466
118,5hidrazinoquinoline_cation->neut,5.36,5.9228034
119,23adiazaindene_cation->neut,5.54,5.14477
120,RS4benzyl3fluoropiperidine_cation->neut,8.8,8.551343
121,methylazetidine_cation->neut,10.4,9.744585
