,names,pKa,pKa predicted
0,5bromoquinoline_cation->neut,3.62,3.5107431
1,pyrrolidine_cation->neut,11.31,10.8565445
2,5me2phoxazole_cation->neut,1.94,1.6267948
3,diisopropylaniline_cation->neut,8.14,6.805155
4,2amino4cyanonaphtalene_cation->neut,2.66,2.9095187
5,8aminopurine_neut->an,9.38,10.099452
6,3me43hpyrimidinone_cation->neut,1.79,1.9775991
7,8hidrazinoquinoline_2cation->cation,1.3,2.1468256
8,25dioxydinitrobenzoquinone_an->2an,-0.5,0.81642175
9,23pbipyridine_2cation->cation,1.52,1.7000704
10,tertbutylaniline_cation->neut,7.1,7.5287485
11,dicyclohexylamine_cation->neut,11.25,10.810523
12,5678tetrah17naphthyridine_cation->neut,8.56,8.704782
13,3hydroxy2aminobenzoic_an->2an,10.118,9.687245
14,4hydroxybenzaldehyde_neut->an,7.62,7.343174
15,7methylquinoline_cation->neut,5.29,5.2381487
16,42pyridylaniline_cation->neut,5.7,4.959075
17,2piperidinecarboxylic_cation->neut,2.29,2.7348516
18,3355tetramepyperidine_cation->neut,10.1,10.475664
19,5amino1phenyltetrazole_cation->neut,1.12,0.821187
20,2mesulphynylquinoline_cation->neut,-0.27,0.99548864
21,6nmecarbamoylpurine_neut->an,8.9,8.120132
22,56diam2meampyrimidin43hone_cation->neut,5.42,6.7173553
23,2356tetrah3me2phimino1hoxazoline_cation->neut,9.08,9.346002
24,44bipyridine_cation->neut,4.82,4.545702
25,fluoronitromethane_neut->an,9.55,8.129921
26,7aminoisoquinoline_cation->neut,6.19,6.0568275
27,5aminosalicylic_cation->neut,2.74,3.6304395
28,5amino1mtolyltetrazole_cation->neut,1.08,1.0154104
29,6mes24dime4pyrimidine_cation->neut,4.0,4.552885
30,cytosine_cation->neut,4.58,4.307024
31,tacrine_cation->neut,10.0,9.79849
32,2amino7nitronaphtalene_cation->neut,3.1,2.8294535
33,benzenetriol_neut->an,9.12,8.518833
34,34dimethylpyridineNoxyde_cation->neut,1.49,1.4932346
35,2oh4ampyridine_cation->neut,2.65,2.6794553
36,2mequinolinol_cation->neut,5.61,4.5969477
37,5nitropyrimidine_cation->neut,0.72,0.20750809
38,67benzquinoline_cation->neut,5.05,4.640339
39,cystine_cation->neut,8.12,8.18714
40,3o2367tetrh1h5himdazo12apyrimdne_cation->neut,8.15,8.329493
41,2hydroxypyrazine_neut->an,8.23,8.983195
42,2phenylimidazole_cation->neut,6.43,6.6258755
43,nmethylurea_cation->neut,0.9,0.34969807
44,8aminopurine_cation->neut,4.64,4.9243813
45,threonine_cation->neut,2.09,2.4591708
46,canaline_2cation->cation,2.4,2.3282852
47,1aminofluorene_cation->neut,3.87,3.984174
48,p-nitroaniline_cation->neut,1.01,0.4495921
49,4meo1mepyrazolo34dpyrimidine_cation->neut,2.51,2.0877812
50,8oxy24diaminopteridine_cation->neut,2.17,2.5305138
51,m-nitroaniline_cation->neut,2.5,2.1653168
52,2am6methoxybenzothiazole_cation->neut,4.5,4.898445
53,2nmemesilamidepyridine_cation->neut,1.73,1.8437893
54,6oh2am7me8cf3purine_cation->neut,2.08,2.5917716
55,1me7am1h123triazolo45dpyrmdin54hone_cation->neut,2.94,2.892748
56,cyclohexylamine_cation->neut,10.64,10.895849
57,3meopyrazine1oxide_cation->neut,-0.45,-0.41503644
58,phenylbiguanide_2cation->cation,2.13,2.2051086
59,quinoline4aldoxime_cation->neut,4.52,4.7197695
60,trans24chlorophenylcyclopropylamine_cation->neut,8.11,7.825292
61,3me5678tetrahcinnoline_cation->neut,4.96,5.403514
62,4oh26dimepyrimidine_cation->neut,3.01,2.7986498
63,1aminoisoquinoline_cation->neut,7.59,7.4194894
64,nmecyclohexanimine_cation->neut,9.43,9.447985
65,nndimethylanilineoxid_cation->neut,4.21,4.864677
66,nndimethyltoluidinnoxid_cation->neut,4.32,4.643803
67,pyridine35dicarboxylic_cation->neut,1.1,0.7772598
68,24dimethylpyridineNoxyde_cation->neut,1.63,1.0100307
69,2hydroxypyridineNoxyde_cation->neut,-0.8,-1.3303907
70,2methoxypurine_cation->neut,2.43,1.7567129
71,8oh7mepurine_cation->neut,2.66,2.6937358
72,5aminoindan_cation->neut,5.31,5.120989
73,5amino1naphtol_cation->neut,3.96,3.8370461
74,octahydbenzoccinnoline_cation->neut,6.12,5.4696608
75,4tertbutylpyridine_cation->neut,5.99,6.2831764
76,2hydroxyquinoline_cation->neut,-0.31,-0.25435925
77,4imino13dime34dihpyrimidin21hone_cation->neut,9.4,9.448742
78,me12dih2opyrimidin5ylcarbx_cation->neut,0.65,1.0806065
79,4hydroxypyrimidine_neut->an,8.59,8.566939
80,2amino46dimethylpyrimidine_cation->neut,4.86,4.9183674
81,3trimethylammoniumaniline_2cation->cation,1.983,1.7400088
82,6me135triazine241H3Hdione_neut->an,7.23,7.2107306
83,aminomalonic_an->2an,9.83,9.194185
84,3oh4pyridinecarboxylic_neut->an,4.83,4.8563457
85,quinuclidine4hydroxy_cation->neut,9.53,9.42948
86,246triaminopyrimidine_cation->neut,7.18,7.029149
87,35dime4nitropyrazole_cation->neut,-0.46,-0.21993804
88,5nitrobenzimidazole_cation->neut,3.66,3.4264367
89,malonamide_neut->an,12.5,12.187352
90,cyclopropan11dicarboxylic_neut->an,1.68,2.751917
91,3mesilamidepyridine_cation->neut,3.43,3.2452278
92,4mesulphonylquinoline_cation->neut,1.57,1.7819376
93,thieno23cpyridinium_cation->neut,5.25,5.051382
94,3ipro4nitropyridine_cation->neut,2.19,2.527738
95,2aminoquinoxaline_cation->neut,3.96,4.358697
96,146trime5cn2meim12dihpyrimidine_cation->neut,9.37,8.837402
97,nitroethanaloxime_neut->an,7.4,6.324028
98,4fluorobenzylamine_cation->neut,9.3,9.261152
