,names,pKa,pKa predicted
0,2phenyl1456tetrahydropyrimidine_cation->neut,12.8,11.7843685
1,22pyridilimidazole_cation->neut,5.47,5.7812567
2,pyrazine2amidino3meam_cation->neut,8.96,7.8004117
3,4me3ph5meim45dih124oxadiazole_cation->neut,6.43,5.5280814
4,3me2meim12dihtetramethiazole_cation->neut,10.0,9.035929
5,1Hpyrazol3ol_neut->an,7.94,6.8423815
6,4me9amacridine_cation->neut,10.24,9.568136
7,4mepyrazole45dih_cation->neut,4.58,3.8929975
8,26dime4carbmquinazoline_cation->neut,1.79,2.3067045
9,4fluoropiperidine_cation->neut,9.4,9.663644
10,2chloropyridine_cation->neut,0.47,0.58231974
11,23dimethylaniline_cation->neut,4.7,4.5086827
12,5fluro6methylaminopyrimidin21hone_cation->neut,2.66,2.1178055
13,4methoxycinnoline_cation->neut,3.14,4.446736
14,5pchlorphenyloxazole_cation->neut,0.16,0.950305
15,6cyanopurine_neut->an,6.88,7.417094
16,2meo3mequinoxaline_cation->neut,1.38,1.9153533
17,5meo24diampyrimidine_cation->neut,7.23,7.769121
18,4f2nitroaniline_cation->neut,-0.34,-1.2410989
19,3hydroxy2meopyridine_cation->neut,2.1,2.4437537
20,3methyl13thiazol23himine_cation->neut,9.61,9.509735
21,benzene1iminobenzyl26dimethyl_cation->neut,6.29,6.501761
22,354dimetpyrazole_cation->neut,3.91,3.250381
23,6cf39hpurin2amine_cation->neut,1.85,1.8112011
24,histamine_2cation->cation,6.04,5.310333
25,2mesthiazole_cation->neut,1.92,0.9760742
26,4amino3ethylpyridine_cation->neut,9.39,9.056307
27,6me5phenox24diampyrimidine_cation->neut,6.47,6.6060805
28,9methyl28dihydroxypurine_an->2an,11.5,12.075895
29,5mercaptoquinoline_neut->an,6.48,5.860876
30,6hidrazinoquinoline_cation->neut,5.5,5.58363
31,25thiazolylpyridine_cation->neut,2.79,2.4431715
32,2me6meampurine_cation->neut,5.04,4.324333
33,2367tetrh1h5himdazo12apyrimdne_cation->neut,11.22,12.247073
34,7aminoquinoline_cation->neut,6.63,6.840474
35,pteridine46dime2amino_cation->neut,2.66,3.419352
36,1234tetrah15naphthyridine_2cation->cation,-1.35,-0.14620113
37,4meam1me2pyrimidionne_cation->neut,4.47,4.979152
38,5carboxy4methyloxazole_cation->neut,-0.72,-0.8274584
39,4cl2nitroaniline_cation->neut,-0.94,-1.2107462
40,2me4carbmquinazoline_cation->neut,1.57,1.7631307
41,146triazaindene_neut->an,13.16,13.166353
42,tetrahydroquinoline_cation->neut,5.03,4.2803893
43,246triaminopyrimidine_2cation->cation,1.07,1.2480645
44,2imino133trimeindoline_cation->neut,9.25,9.702673
45,4cyano110phenanthroline_cation->neut,3.56,3.8281808
46,Nethyltrans23dimethylaziridine_cation->neut,9.47,9.549668
47,26dimethylquinazolinehydrate_cation->neut,8.65,8.303
48,thioibotenic_neut->an,5.9,6.9839168
49,nphenylhydroxylamine_cation->neut,2.19,1.0399065
50,2amino4methoxypyrimidine_cation->neut,5.53,5.5658607
51,1me45diam2im12dihpyrimidine_cation->neut,13.66,12.786802
52,aniline_cation->neut,4.6,4.5245028
53,2me16dih123triazolo5p4p54pyrimidine_cation->neut,6.16,6.7333446
54,4formyl123triazole_neut->an,6.63,6.34902
55,3me1ph1Hpyrazol5ol_cation->neut,1.42,2.2450478
56,4benzylpyridine_cation->neut,5.59,5.5786867
57,tertbutyldimethylamine_cation->neut,10.52,10.021076
58,n3dimethylaniline_cation->neut,4.85,4.9846525
59,1hydroxyphenazine_cation->neut,1.44,1.7664585
60,2trimesilylmeaminopropane_cation->neut,10.8,10.597565
61,nndime4cyanoaniline_cation->neut,1.777,2.3296778
62,ethanedihydroxamic_an->2an,9.0,7.361334
63,4me2hidrazinoquinoline_cation->neut,8.35,8.529888
64,benzoquinonemonoxime_neut->an,6.2,5.9549007
65,1amino3cyanonaphtalene_cation->neut,2.26,2.4826303
66,3dimeampyridine_cation->neut,6.45,5.976815
67,4mesilamidepyridine_cation->neut,3.64,4.1159935
68,5methoxypyrimidin4ol_neut->an,8.64,8.409748
69,threonine_neut->an,9.1,8.872152
70,4methylquinazoline_cation->neut,2.8,3.287054
71,5ohpyridin21Hone_neut->an,8.51,9.142584
72,8oh16naphthyridine_cation->neut,4.05,4.115552
73,quinuclidine4methylsulfonyl_cation->neut,7.89,7.9354043
74,4am2butynoic_cation->neut,1.8,0.91492796
75,4mnitrophenylpyridine_cation->neut,4.87,4.899371
76,cis1am2isop5mecyclohexane_cation->neut,10.35,10.636004
77,6mepyrazolo34dpyrimidin4am_cation->neut,5.41,5.546031
78,23diampropanoic_cation->neut,6.79,6.7057323
79,m-nitrophenol_neut->an,8.36,8.328404
80,146triazanaphtalene_cation->neut,2.47,2.4898229
81,24diam67dime8oxypteridin_cation->neut,3.04,3.9453444
82,6hydroxycinnoline_cation->neut,3.65,3.4915233
83,3aminopropanoic_cation->neut,3.55,4.2984104
84,5me1oh2pyrroline5carboxylic_neut->an,2.95,3.046157
85,4am2naphtol_cation->neut,3.45,3.4782274
86,1phenylpyrazole_cation->neut,0.44,0.99822664
87,pteridine4me2amino_cation->neut,2.81,2.9590044
88,hypoxanthine_cation->neut,1.19,1.8234191
89,34dih367trime4oxopteridine_cation->neut,-0.05,0.5949912
90,isothiazole_cation->neut,-0.5,0.08873415
91,5nitro2mepyrimidine_cation->neut,1.49,0.56436086
92,5cf33nitroaniline_cation->neut,0.82,0.94364
93,4tbu2ampyrimidine_cation->neut,4.58,4.55988
94,46dimepyrimidine_cation->neut,2.7,3.2110577
95,25dimethylpyrazine_cation->neut,1.9,1.7800298
96,4tertbutylthiazole_cation->neut,3.04,2.350604
97,imidazole_cation->neut,6.95,6.5967875
98,1methyllumazine7carboxylic_an->2an,8.41,8.493578
99,2amino5fluoro4hydroxypyrimidine_neut->an,8.04,8.368246
100,167trimethylpterin_cation->neut,3.25,3.2447119
101,2am4nitrobenzoic_cation->neut,0.65,0.027489662
102,34dinitro12benzenediol_neut->an,4.02,2.834556
103,3fluoropiperidine_cation->neut,9.3,9.120936
104,2meo4ampyridine_cation->neut,7.05,7.280078
105,25diaminopyridine_2cation->cation,2.13,2.8178973
106,6methoxypurine_neut->an,9.18,9.353849
107,trifluoroacrilic_neut->an,1.79,1.8552227
108,4acetamidopyridinenoxide_cation->neut,1.59,1.5055981
109,1aminocyclopropane_cation->neut,9.1,9.760061
110,4phoxazole_cation->neut,-0.51,-0.056773663
111,4menaphthalen1am_cation->neut,4.37,4.241864
112,5me46diohpyrimidine_cation->neut,-0.51,-0.4999218
113,5me17diazaindene_cation->neut,4.86,4.7650924
114,42pyridylaniline_2cation->cation,2.47,2.4584076
115,26dinitro4medimeaniline_cation->neut,-1.66,0.18145466
116,5nitroindole_neut->an,14.75,14.10583
