,names,pKa,pKa predicted
0,14dimethylurazole_neut->an,5.3,6.108313
1,7methoxyquinoline_cation->neut,5.03,5.557544
2,5me110phenanthroline_cation->neut,5.26,5.097547
3,669trimethyladenine_2cation->cation,-0.77,-0.7070141
4,4dimethylaminoaniline_cation->neut,6.59,6.4138546
5,5cf3141h3hdionepyrimidine_neut->an,7.35,7.3183584
6,246triaminophenol_cation->neut,6.0,5.2877355
7,42pyridilthiazole_cation->neut,4.105,4.5800376
8,alaninamide_cation->neut,8.02,7.8894634
9,42pyridilimidazole_cation->neut,5.492,5.7103043
10,guanine_an->2an,12.3,12.4751215
11,5me2meopyrimidine_cation->neut,1.67,1.092638
12,5amquinazoline_cation->neut,3.56,3.4539204
13,quinuclidine4methylvinyl_cation->neut,10.52,10.310855
14,8phenylpurine_cation->neut,2.66,2.59181
15,4benzylsulfanylpyridine_cation->neut,5.41,5.93188
16,24dimethieno32cpyridinium_cation->neut,6.43,6.3666515
17,diisopropylamine_cation->neut,11.12,11.131566
18,Smethyl3mercaptoquinoline_cation->neut,3.88,3.3832803
19,5aminoisoquinoline_cation->neut,5.58,5.4749675
20,2me34dihpteridine_cation->neut,7.26,7.607275
21,1me5nitro2piperidinoimidazole_cation->neut,2.72,2.2743006
22,5amino1isopropyltetrazole_cation->neut,1.91,1.6573086
23,246trimethylaniline_cation->neut,4.38,4.774394
24,1mercaptoisoquinoline_cation->neut,-1.9,-3.1115232
25,4methylaminophenol_cation->neut,5.9,5.8178477
26,cisethyleneoxidedicarboxylic_an->2an,3.92,3.4361296
27,6nitroisoquinoline_cation->neut,3.45,3.144802
28,3fluoroaniline_cation->neut,3.58,3.231198
29,2isopropylaniline_cation->neut,4.42,4.8269997
30,4methylquinoline_cation->neut,5.5,5.3420086
31,3methylxanthine_neut->an,8.1,8.233551
32,245trimethylphenylguanidine_cation->neut,11.35,11.158039
33,glycilproline_neut->an,8.65,7.965005
34,aniline4chloro3nitro_cation->neut,1.93,1.6896262
35,nnnptrimethylhydrazine_cation->neut,6.58,6.9674535
36,acetamidopyridine_cation->neut,4.37,4.1850705
37,aminomethylsulfonic_neut->an,5.57,4.1317472
38,Nmethyl5mercaptoquinoline_cation->neut,3.22,3.99984
39,4etaniline_cation->neut,5.0,5.141428
40,2amino3dimethylaminopyrazine_cation->neut,4.29,3.8876214
41,159triazaciclododecane_2cation->cation,7.57,7.0983124
42,perimidine_cation->neut,6.35,5.780031
43,cyclopentan11dicarboxylic_neut->an,3.09,2.7018142
44,2dimethylamino4methoxypyrimidine_cation->neut,5.87,6.190454
45,4amino6methylthiopyrimidine_cation->neut,3.94,4.0081234
46,16diazabicyclo440decane_cation->neut,6.79,7.003965
47,pyridine26dimethyl35dicarboxylic_an->2an,6.16,6.8274965
48,1et12dih2iminopyrimidine_cation->neut,10.92,10.917666
49,3678tetme2im4oxo2348tethpteridine_cation->neut,10.04,9.729491
50,5cl1me2im12dihpyrimidine_cation->neut,10.19,9.9452305
51,2methoxybenzylamine_cation->neut,9.7,8.815235
52,npnppdimenacguanidine_cation->neut,7.5,7.165638
53,12dimethylpyrazolidine_cation->neut,6.67,6.8891826
54,cis13diamcyclohexane_cation->neut,10.3,10.65712
55,picolinic_cation->neut,1.01,0.474823
56,ammeline_cation->neut,4.5,4.9174666
57,16dime4meampyrazolo34dpyrimidine_cation->neut,4.96,4.8311343
58,1mephenylhydrazine_cation->neut,4.98,5.0753984
59,ecgoninemethylester_cation->neut,9.16,8.661324
60,2pmeophe2imidazoline_cation->neut,10.2,10.0762
61,3aminobenzoicmethylester_cation->neut,3.58,3.1306891
62,8oh5quinolinecarboxylic_cation->neut,4.0,3.5533197
63,otoluidine_cation->neut,4.45,4.15841
64,2me5phoxazole_cation->neut,2.13,2.116842
65,3ph5dimeam124oxadiazole_cation->neut,-0.25,0.2875824
66,2carboxypyrimidine_cation->neut,-1.13,0.41425824
67,3aminomethylbenzoic_cation->neut,3.08,3.694068
68,pteridine47dime2amino_cation->neut,2.59,2.7605424
69,124triazole35dimethyl_cation->neut,3.79,3.9662073
70,5carboxylictropolone_an->2an,6.41,6.765927
71,2hydroxy6mepyridine_cation->neut,1.12,0.98089576
72,allothreonine_neut->an,9.1,8.335407
73,22bipyridine_2cation->cation,0.05,0.05514264
74,3nitroindole_neut->an,10.12,9.855552
75,dimethylacetamide_cation->neut,-0.19,0.11791611
76,9methylpurine_cation->neut,2.27,2.9774852
77,creatine_cation->neut,2.79,3.1395268
78,4am15dimepyrimidin2one_cation->neut,4.69,4.851463
79,quinuclidine3carboxamide_cation->neut,9.82,9.246843
80,5oh146triazanaphthalene_cation->neut,-0.78,-0.27814698
81,benzoc18naphthyridine_cation->neut,5.2,3.6330016
82,5cn2meampyrimidine_cation->neut,0.76,0.6720481
83,adrenaline_cation->neut,8.64,8.616194
84,nmethylpyrimidin4amine_cation->neut,6.09,6.9672213
85,3cyclopropyl1hpyrazole_cation->neut,3.16,3.6934066
86,35dimethylaniline_cation->neut,4.765,4.8430967
87,3phquinuclidine_cation->neut,10.23,9.577255
88,2nformylnmethylaminobenzenethiol_neut->an,5.65,6.209872
89,trimethylanilinoxid_cation->neut,4.78,4.5161047
90,16dime123triazolo5p4p54pyrimidine_cation->neut,0.71,1.0048327
91,1methylphthalazine_cation->neut,4.37,3.9286475
92,2methylthiophenol_neut->an,6.64,7.300032
93,5nitroindazole_cation->neut,-0.96,-1.0538158
94,ptoluidine_cation->neut,5.08,5.2377706
95,3methylpiperidine_cation->neut,11.07,10.993824
96,5cl2meampyridine_cation->neut,5.11,4.8339696
97,56benzquinoline_cation->neut,5.15,4.9302664
98,phtalazine_cation->neut,3.47,3.9143572
99,5nitro2mebenzimidazole_cation->neut,4.37,3.8876956
100,6mercaptoquinoline_cation->neut,3.95,4.105953
101,6dimeampurine_cation->neut,3.83,3.958767
102,echinopsine_cation->neut,2.36,2.0548978
103,quinuclidine2cyano_cation->neut,5.85,6.2049665
104,3nitropyridine_cation->neut,0.79,1.1450224
105,246trimethylquinazolinehydrate_cation->neut,9.22,9.654174
106,5methoxyquinazolinehydrate_cation->neut,7.71,7.8985877
107,afluoroacrilic_neut->an,2.55,2.6317856
108,2amino45dimethylphenol_cation->neut,5.26,5.1379485
109,acetylguanidine_cation->neut,8.23,7.645042
110,2amino4methylpyridine_cation->neut,7.48,7.6464353
111,8hydroxyphenanthridine_cation->neut,4.35,4.4001875
112,137trime8oxo78dih1hpurin3ium6olate_cation->neut,2.9,3.4689865
113,6nitroindazole_neut->an,11.67,11.827303
114,66diox2oh57dihthieno34bpyridin2one_cation->neut,-0.4,-0.6693058
115,5ipro46diohpyrimidine_neut->an,5.42,6.0275555
116,3amino7chlorocinnoline_cation->neut,3.28,3.3157253
117,3mercaptoquinoline_cation->neut,2.33,3.3422766
118,46dihydroxypyrimidine_cation->neut,0.26,-0.38851798
119,6methoxypurine_cation->neut,2.17,2.28957
120,xanthopterin_cation->neut,2.17,0.9332621
121,4amino2naphtoic_cation->neut,2.89,3.187908
122,7amidopyrazolo43dpyrimidine_neut->an,10.15,9.000046
123,124benzotriazine_cation->neut,-0.82,0.2736082
124,quinuclidine4dimethylamino_cation->neut,10.15,9.72062
125,cyclobutan13cisdicarboxylic_an->2an,5.3,6.568582
126,cis2mecyclohexylamine_cation->neut,10.49,10.113299
127,4me6oh5cn23dihfuro23bpyridine_cation->neut,-1.9,-1.6361789
128,25dimethylthiazole_cation->neut,3.91,4.296747
129,5amquinolin8ol_cation->neut,5.67,5.2630067
130,2azetidinecarboxylic_cation->neut,2.01,1.8454423
131,6oh1me2oxo12dihpyridine_cation->neut,0.61,0.9595947
132,3methylleucopterin_cation->neut,-0.53,-1.0889249
133,4aminobenzonitrile_cation->neut,1.74,1.8308887
134,methylbiguanide_2cation->cation,3.0,2.0949616
135,4pyridinecarboxylic_neut->an,4.85,4.730094
136,135triazanaphthalene_cation->neut,1.36,1.0434103
137,9dimeamacridine_cation->neut,9.08,8.705437
138,sarcosinmethylamide_cation->neut,8.28,7.5383573
139,13dime5oxo25dihpyrazole_neut->an,7.94,8.3484745
