,names,pKa,pKa predicted
0,5bromoquinoline_cation->neut,3.62,4.0692725
1,pyrrolidine_cation->neut,11.31,10.9342985
2,5me2phoxazole_cation->neut,1.94,1.7619886
3,diisopropylaniline_cation->neut,8.14,6.58405
4,2amino4cyanonaphtalene_cation->neut,2.66,2.9729395
5,8aminopurine_neut->an,9.38,9.547339
6,3me43hpyrimidinone_cation->neut,1.79,1.7056041
7,8hidrazinoquinoline_2cation->cation,1.3,2.0157413
8,25dioxydinitrobenzoquinone_an->2an,-0.5,0.64937115
9,23pbipyridine_2cation->cation,1.52,1.779809
10,tertbutylaniline_cation->neut,7.1,6.990362
11,dicyclohexylamine_cation->neut,11.25,10.424059
12,5678tetrah17naphthyridine_cation->neut,8.56,7.8277698
13,3hydroxy2aminobenzoic_an->2an,10.118,9.197121
14,4hydroxybenzaldehyde_neut->an,7.62,7.584981
15,7methylquinoline_cation->neut,5.29,5.28064
16,42pyridylaniline_cation->neut,5.7,5.4920764
17,2piperidinecarboxylic_cation->neut,2.29,2.7291627
18,3355tetramepyperidine_cation->neut,10.1,10.560888
19,5amino1phenyltetrazole_cation->neut,1.12,1.0841479
20,2mesulphynylquinoline_cation->neut,-0.27,0.23731184
21,6nmecarbamoylpurine_neut->an,8.9,8.289981
22,56diam2meampyrimidin43hone_cation->neut,5.42,6.551962
23,2356tetrah3me2phimino1hoxazoline_cation->neut,9.08,9.03048
24,44bipyridine_cation->neut,4.82,4.8244658
25,fluoronitromethane_neut->an,9.55,8.431195
26,7aminoisoquinoline_cation->neut,6.19,6.217433
27,5aminosalicylic_cation->neut,2.74,3.4008164
28,5amino1mtolyltetrazole_cation->neut,1.08,1.1695747
29,6mes24dime4pyrimidine_cation->neut,4.0,3.9159036
30,cytosine_cation->neut,4.58,4.1551065
31,tacrine_cation->neut,10.0,9.792501
32,2amino7nitronaphtalene_cation->neut,3.1,3.3492267
33,benzenetriol_neut->an,9.12,7.93429
34,34dimethylpyridineNoxyde_cation->neut,1.49,1.2869902
35,2oh4ampyridine_cation->neut,2.65,2.1738636
36,2mequinolinol_cation->neut,5.61,5.1468716
37,5nitropyrimidine_cation->neut,0.72,-0.9962125
38,67benzquinoline_cation->neut,5.05,4.9918394
39,cystine_cation->neut,8.12,8.128029
