,names,pKa,pKa predicted
0,2aminopurine_neut->an,10.0,10.173294
1,pivalamide_cation->neut,-0.28,-0.6624087
2,tyrosineamide_cation->neut,7.48,7.391269
3,1methyl4nitroimidazole_cation->neut,-0.58,0.19378233
4,8methoxyquinazoline_cation->neut,1.93,2.344069
5,2methiopyrimidine_cation->neut,0.59,1.0110638
6,4isopropylquinazoline_cation->neut,2.81,3.142534
7,14dimetpyrazole_cation->neut,2.48,3.4848592
8,quinoxaline_cation->neut,0.72,1.0519707
9,146trimepyridin31hone_cation->neut,3.9,4.2192373
10,4hydroxytropolone_neut->an,5.76,6.925209
11,4nitro2356tetramethylaniline_cation->neut,2.36,1.9214759
12,3me4567tetrahindazole_cation->neut,4.65,4.6082335
13,5et1me21hpyrimidinimine_cation->neut,11.45,11.6816845
14,35dinitrophenol_neut->an,6.73,6.893373
15,5hydroxypyrimidine43hone_neut->an,7.52,6.687623
16,cyclohexan1amino1carboxylic_neut->an,10.03,10.792556
17,3pyridinecarbaldehydeoxime_cation->neut,4.1,4.469512
18,benz34isothiazole_cation->neut,-0.1,0.44321012
19,6oh24dione1h3hpyrimidine_neut->an,3.99,2.2614684
20,8methoxyquinoline_cation->neut,5.01,4.8310146
21,3nitro15naphthyridine_cation->neut,0.63,1.5316386
22,8cf3purin21hone_neut->an,5.35,5.64996
23,9methyluric_neut->an,5.77,4.8787026
24,pyrazine1oxide_cation->neut,0.05,1.3119397
25,167trime4iminepteridine_cation->neut,10.44,9.973591
26,2me46diohpyrimidine_cation->neut,0.21,0.3919778
27,triethylamine_cation->neut,10.72,10.396684
28,4me34dihquinazoline_cation->neut,9.15,9.480104
29,5hydroxy4methylcoumarin_neut->an,8.26,8.437827
30,5hydroxypyrimidine_cation->neut,1.85,1.492487
31,1methyl4pirimidinone_cation->neut,1.8,2.4076962
32,lysine_cation->neut,8.94,9.030952
33,56dime3meampyrazinamide_cation->neut,2.68,2.1151013
34,6aminoquinoline_cation->neut,5.63,5.204788
35,2acpyridinox_cation->neut,-0.45,1.2749455
36,alanylalanine_neut->an,8.13,8.1785345
37,benzoxazole_cation->neut,0.5,0.52546597
38,1me41hquinolinimine_cation->neut,12.4,12.5864725
39,24diaminopteridin6ylmethanol_cation->neut,5.02,5.5905046
40,3aminomethyl6methylpyridine_2cation->cation,2.9,4.0153866
41,pyridine246trimethyl35dicarboxylic_an->2an,6.54,8.673889
42,7hidrazinoquinoline_2cation->cation,2.8,2.7704172
43,16dih123triazolo5p4p54pyrimidine_cation->neut,5.6,5.221253
44,44pyridylaniline_2cation->cation,2.75,2.3823688
45,24diam6dimeampyrimidine_2cation->cation,0.68,1.1533868
46,22thienylpyridine_cation->neut,3.79,2.5884404
47,2carboxy5phenyloxazole_cation->neut,-1.87,-2.3496914
48,14phenylenediamine_2cation->cation,2.97,3.0083084
49,3mesulfonylpyridazine_cation->neut,-1.01,-0.453171
50,8methoxy6methylquinoline_cation->neut,5.7,5.6286283
51,pyrazolo34dpyrimidin4dimeam_cation->neut,4.53,4.7543197
52,3aminopyridazine_cation->neut,5.19,5.555662
53,3fluoropyrrolidine_cation->neut,9.4,9.64517
54,2me5nitroaniline_cation->neut,2.32,2.1551595
55,3clnndimebenzylamine_cation->neut,8.67,9.190139
56,1amino6chloronaphtalene_cation->neut,3.48,3.5054975
57,tetramethylpyrazine_cation->neut,3.6,3.796111
58,2cyclohexen1amine_cation->neut,10.42,10.404379
59,6oh2ampyridine_cation->neut,2.32,2.1086714
60,12phenylenediamine_cation->neut,4.47,5.772596
61,methylpiperidine_cation->neut,10.19,10.575206
62,pyridine2methylamine_cation->neut,3.79,4.3348393
63,nme2pheam56dih4h13oxazine_cation->neut,10.71,10.73373
64,2methylphenylhydrazine_cation->neut,5.32,5.435711
65,2aminophenol_cation->neut,4.66,4.9831815
66,2mes45dimethiazole_cation->neut,3.1,2.6747322
67,phenanthridine_cation->neut,4.52,4.134019
68,6cn5am1h123triazolo45bpyridine_cation->neut,-0.06,0.26334858
69,2methylbenzimidazole_cation->neut,6.1,6.0821548
70,5me7meo34dihpyrano23bpyridine_cation->neut,3.04,2.8940024
71,2me5carboxy4am123triazole_cation->neut,-0.28,-1.435321
72,trans1am2ohcyclohexan_cation->neut,9.63,9.7607355
73,35dimethylisothiazole_cation->neut,1.52,1.9180846
74,3aminopropanoic_neut->an,10.24,9.911135
75,24dime1h15benzodiazepine_cation->neut,8.98,8.598992
76,146triazaindene_cation->neut,4.24,4.3913126
77,7me6ohpurine_cation->neut,2.12,2.272923
78,nacetylimidazolin2imine_cation->neut,7.48,7.1139402
79,35methiophen2ylpyridine_cation->neut,4.56,4.547973
80,azetidine_cation->neut,11.29,11.118444
81,1pnitrophenylpyrazole_cation->neut,-0.65,-0.15889025
82,26dime4ampyrimidine_cation->neut,6.97,7.129822
83,dimethylguanidine_cation->neut,13.6,14.048307
84,1pme6mes123azol5p4p45pyrmdine_cation->neut,-0.78,-0.78666496
85,tyrosine_an->2an,10.6,10.626115
86,3chloroquinoline_cation->neut,2.63,2.5021896
87,56dime2meopyridine_cation->neut,4.86,4.1305194
88,2oh34diampyridine_cation->neut,4.16,5.289358
89,formic_neut->an,3.75,4.04058
90,1amino3chloronaphtalene_cation->neut,2.69,2.8659678
91,2oh6me123triazolo5p4p54pyrimidine_cation->neut,0.51,0.8868065
92,12nitrophenhyimidazole_cation->neut,5.08,5.4198647
93,2cyanoaniline_cation->neut,0.77,1.1045713
94,6me76him1h123triazolo45dpyrimidin_cation->neut,3.25,3.8239388
95,2aminoquinoline_cation->neut,7.34,7.158922
96,3hydrazinebenzonitrile_cation->neut,5.57,4.6767564
97,2pyridinealdoxime_cation->neut,3.56,3.9974957
98,24dimethyl8hydroxyquinoline_cation->neut,6.2,5.595998
99,5aminobenzimidazole_cation->neut,6.07,6.389903
100,5ph4meopyrimidine_cation->neut,2.94,2.7173786
101,pyrazine2amidino3meam56dime_cation->neut,9.43,7.742249
102,6clpurine_neut->an,7.88,8.070288
103,urazole_neut->an,5.8,6.823034
104,12phenylenediamine_2cation->cation,0.8,0.73084
105,ornitine_cation->neut,8.65,7.7141876
106,4cf3phenol_neut->an,8.675,9.1658535
107,5me2ambenzoic_cation->neut,2.48,2.302761
108,betaproline_cation->neut,3.02,3.7420154
109,5ohimino246trione1h3h5hpyrimidine_an->2an,9.66,9.674719
110,34dioh1naphtylamine_cation->neut,4.41,4.2243814
111,4methoxy6methylaminopyrimidine_cation->neut,4.23,3.905427
112,1me5ph4oxo14dihpyrimidine_cation->neut,1.99,2.4436393
113,42pyridilimidazole_2cation->cation,1.33,1.5096781
114,2phbenzimidazole_cation->neut,4.98,5.20343
115,6me5ph24diampyrimidine_cation->neut,7.4,7.875946
116,5amino1methyltetrazole_cation->neut,1.82,1.4514513
117,8amquinazoline_cation->neut,2.8,2.9428825
118,4aminobenzosulfonic_neut->an,3.23,2.9768684
119,45dimeacridine_cation->neut,4.51,5.1789947
120,isoxanthopterin_cation->neut,-0.5,-0.6850054
121,2amino7hydroxyfluorene_cation->neut,4.88,4.812934
122,pempidine_cation->neut,11.25,11.0775795
123,6methoxyquinazolinehydrate_cation->neut,8.05,7.5972395
124,3ipro24pentanedione_neut->an,12.85,12.5022135
125,adenine_neut->an,9.75,10.048006
126,5678tetrahcinnoline_cation->neut,4.3,4.6099825
127,1phenylpyrrolidine_cation->neut,4.3,4.104377
128,9methyladenine_cation->neut,4.1,4.018691
129,5hydroxycinnoline_neut->an,7.4,7.523407
130,1me6cl12dih2oxopyridine_cation->neut,-0.33,-0.3480277
131,15dime4oxo14dihpyrimidine_cation->neut,2.44,2.9644918
132,1methoxyphtalazine_cation->neut,3.7,4.0020123
133,6methylthiopurine_neut->an,8.76,8.675054
134,6f2me4carbmquinazoline_cation->neut,1.03,1.6941485
135,trans24fluorophenylcyclopropylamine_cation->neut,8.25,8.414925
136,2amino5nitronaphtalene_cation->neut,3.01,2.8409624
137,35dinitroaniline_cation->neut,0.23,0.7660718
138,trans1am2pclphenylcyclopropane_cation->neut,8.11,8.423751
139,47phenanthroline_cation->neut,4.0,4.1856074
140,6hydroxyquinoline_cation->neut,5.17,4.784024
141,1amcyclobutane_cation->neut,10.04,10.794996
142,25dioxybenzoquinone_an->2an,5.18,5.3680515
143,2imino1me12dihpyrimidine_cation->neut,10.71,11.297001
144,2am14dih4imino1mepyrimidine_cation->neut,12.9,12.871489
145,23dime146triazanaphtalene_cation->neut,3.28,3.4162374
146,3me2pham56dih4h13thiazine_cation->neut,7.86,6.1876683
147,2iprothiazole_cation->neut,3.283,3.5133727
148,3phenylpyridine_cation->neut,4.8,4.888283
149,quinolinenoxide_cation->neut,0.7,1.176384
150,3methoxyphenylhydrazine_cation->neut,5.3,5.3100986
151,12dihydro1methyl2oxopyrazine_cation->neut,-0.04,0.8550763
152,p-fluorophenol_neut->an,9.89,10.219652
153,MTBD_cation->neut,13.0,14.044387
154,3am124triazine_cation->neut,4.1,2.3977633
155,2aminomethylpyridine_2cation->cation,2.14,3.1015718
156,456difluoro1hbenzimidazole_cation->neut,3.1,2.9319866
157,4oxo14dih3ampyridine_neut->an,11.27,10.945788
158,44pyridylaniline_cation->neut,6.26,6.181922
159,4trimethylsilylaniline_cation->neut,4.36,4.027027
160,6me1234tetrahydroquinozaline_cation->neut,4.97,5.5015655
161,4hidrazinoquinoline_cation->neut,8.85,8.485479
162,4pamino56benzquinoline_cation->neut,5.2,5.102625
163,3methylsulfonylaniline_cation->neut,2.68,2.043581
164,2cl46dimepyrimidine_cation->neut,-0.68,-0.4815359
165,2me4dimeam5carbamoylpyrimidine_cation->neut,5.93,6.028514
166,3cyano24diampyrimidine_cation->neut,3.75,3.6294558
167,6aminocinnoline_cation->neut,5.03,5.4272547
168,2amino367trimethylpteridin43Hone_cation->neut,2.34,2.7665157
169,1mepyrazolo34dpyrimidin4am_cation->neut,4.32,4.5981393
170,3methylbenzylamine_cation->neut,9.45,9.46565
171,Nacetyltrimetylguanidine_cation->neut,8.93,9.352542
172,1me1himidazo45bpyridine_cation->neut,4.1,4.015189
173,p-claniline_cation->neut,3.99,3.7654378
174,2356tetramethylaniline_cation->neut,4.3,4.312231
175,4aminofluorene_cation->neut,3.39,3.7761478
176,phenazine_cation->neut,1.2,1.045757
177,6o1234tetrhpyrimidino12cpyrimidine_cation->neut,7.97,7.520403
178,2aminopropanol_cation->neut,9.47,9.896958
179,4am5carbm123triazole_cation->neut,-0.23,-0.6310072
180,3oh2meobenzylamine_cation->neut,8.89,8.829299
181,quinuclidine4acetyl_cation->neut,9.13,9.38134
182,4amino35dimethylpyridine_cation->neut,9.38,9.5035095
183,6me8oxypterin_cation->neut,-0.05,0.0154976845
184,4carbamoylquinazolinehydrate_cation->neut,6.88,6.3995147
185,2meam46dime5cnpyrimidine_cation->neut,1.69,1.9342494
186,4clnndimebenzylamine_cation->neut,8.83,9.277971
187,acenaphthen5am_cation->neut,4.58,4.5393295
188,heliotridene_cation->neut,10.55,10.713746
189,78benzquinoline_cation->neut,4.25,4.9629154
190,4me3phepyrazole_cation->neut,2.68,2.4726126
191,2am5ohbenzoic_cation->neut,2.72,2.5789962
192,benzoquinuclidine_cation->neut,7.79,7.995118
193,2am4mebenzothiazole_cation->neut,4.7,4.3608656
194,nicotinamide_cation->neut,3.33,3.4364018
195,malonic_an->2an,5.26,6.3071485
196,caffeine_cation->neut,0.6,1.1090965
197,124triazin51hone54epyrimidino_neut->an,6.59,6.8166676
198,12dimethyl1236tetrahydropyridazine_cation->neut,5.7,6.1095123
199,2pham56dih4h13thiazine_cation->neut,8.49,8.506108
200,123Nmethyltriazole_cation->neut,1.25,1.7840714
201,5me46diohpyrimidine_neut->an,6.03,5.8246465
202,4methylbenzimidazole_cation->neut,5.65,5.7549543
203,1me3nitro12dih2iminopyridine_cation->neut,9.0,9.600536
204,2aminonaphtalene5sulfonic_neut->an,3.96,4.139258
205,2oh123triazolo5p4p54pyrimidine_an->2an,10.21,10.486597
206,transcyclohexanediamine_cation->neut,9.74,10.798531
207,malonic_neut->an,2.7,2.7243476
208,6methylquinazoline_cation->neut,2.16,2.591064
