,names,pKa,pKa predicted
0,sulfoacetic_an>2an,4.2,4.2170987
1,67dime58dioxypterin_cation->neut,0.22,1.0212846
2,isoxazolidine_cation->neut,5.05,4.436161
3,4hydroxypyrimidine_cation->neut,1.85,2.088179
4,2aminoindan1ol_cation->neut,8.13,8.4824505
5,4aminobenzimidazole_cation->neut,5.3,5.231981
6,6789tetrah1hnapht12dimidazole_cation->neut,5.99,6.0120273
7,3me135triazine241H3Hdione_neut->an,6.58,6.593005
8,2amino5cyano46dimethylpyrimidine_cation->neut,1.67,2.157537
9,13dime5phpyrazole45dih_cation->neut,3.5,4.3851213
10,1me3nitro4oxo14dihpyridine_cation->neut,-0.8,-0.13357401
11,7me17diazaspiro35nonane_2cation->cation,7.24,7.8484383
12,24diam1hpyrrolo23dpyrimidine_cation->neut,6.18,6.3602686
13,benzothiazole_cation->neut,1.2,1.3116584
14,3hydroxy6dimethylaminopyridazine_cation->neut,1.36,1.5110941
15,noradrenaline_cation->neut,8.64,8.882507
16,34dime5678tetrahcinnoline_cation->neut,5.41,5.649416
17,furfurylamine_cation->neut,8.89,8.476914
18,dimethylisobutylamine_cation->neut,9.91,10.135586
19,18diaminonaphtalene_cation->neut,4.61,4.901991
20,4me2methiopyrimidine_cation->neut,1.86,1.5167017
21,1methylurazole_neut->an,5.3,5.738488
22,3chloro4mehtylaniline_cation->neut,4.05,3.8952394
23,8cf326diaminopurine_neut->an,7.55,8.494717
24,nicotinicacidnoxide_cation->neut,0.09,-0.15647697
25,pphtalic_an->2an,4.46,4.832067
26,2me4phoxazole_cation->neut,1.1,0.881835
27,4hydroxycinnoline_neut->an,9.27,9.52533
28,4amino3methylpyridine_cation->neut,9.43,9.027144
29,47difluoro1hbenzimidazole_cation->neut,3.0,2.9823456
30,3phenylpyridinenoxide_cation->neut,0.74,0.92830276
31,3methylquinoline_cation->neut,5.15,5.0309477
32,3am1ph2pyrazolin5one_cation->neut,1.2,1.4444995
33,57dih1hfuro34bpyridin2one_cation->neut,0.5,1.1990747
34,nethylmorpholine_cation->neut,7.67,7.76167
35,TBD_cation->neut,14.5,14.237234
36,2am78dih87oxomepteridine_cation->neut,2.05,1.9327078
37,quinuclidine4isopropyl_cation->neut,11.2,10.976831
38,4methoxycarbonylpyridine_cation->neut,3.26,3.3195148
39,1methoxyisoquinoline_cation->neut,3.05,2.9477386
40,pyrimidine_cation->neut,1.3,1.5484138
41,2nitronndimeaniline_cation->neut,2.92,2.796896
42,2phacetamidine_cation->neut,11.57,12.218175
43,46diaminopteridine_cation->neut,4.33,4.437657
44,3me79dihpurine28dione_cation->neut,1.25,1.7797785
45,1me2cl14dih4oxopyridine_cation->neut,2.27,2.610374
46,isobutylamine_cation->neut,10.51,9.9349575
47,24pbipyridine_2cation->cation,1.19,1.6940527
48,4trimethylammoniumdimethylaniline_2cation->cation,2.336,2.417328
49,2am45tetramethiazole_cation->neut,6.11,5.8672185
50,sarcosin_cation->neut,2.12,2.2671409
51,2mes8mepurine_neut->an,9.58,9.6653805
52,maleic_neut->an,1.92,1.5690765
53,oanisidine_cation->neut,4.53,4.7607093
54,4me2356tetramepyridine_cation->neut,9.95,9.695088
55,5nitrouracil_neut->an,5.56,4.5903864
56,4meo2ambenzoic_cation->neut,2.06,1.9569125
57,m-hydroxyphenol_an->2an,10.9,11.328796
58,5nitro2am4dimeam6ohpyrimidine_cation->neut,-0.62,0.45980883
59,4aminoacridine_cation->neut,4.2,4.2383404
60,2hydroxy4methylpyrimidin5ylphosphonic_2an->3an,10.03,11.12248
61,canaline_cation->neut,3.7,3.937646
62,3me7ampyrimidino54e124triazin51hone_neut->an,6.95,6.976402
63,26dioh45diampyrimidine_cation->neut,4.56,4.2423935
64,bispirine_cation->neut,11.29,11.566766
65,thiomorpholine11dioxide_cation->neut,5.4,5.780657
66,lumazine7carboxylic_an->2an,8.33,7.7620525
67,glycilglycine_neut->an,8.25,8.558659
68,acenaphthen4am_cation->neut,4.5,4.6451936
69,6me123triazolo5p4p54pyrimidine_cation->neut,0.74,1.1816101
70,4methiopyrimidine_cation->neut,2.41,2.8795447
71,12diamino2methylpropane_2cation->cation,6.79,6.36278
72,transethyleneoxidedicarboxylic_an->2an,3.25,4.293085
73,3dimethylaminopropanenitrile_cation->neut,7.0,7.301282
74,135trimepyrazole_cation->neut,3.8,3.7961922
75,4methylsulfonylpyridine_cation->neut,1.62,1.6164765
76,35ethylpyrazole_cation->neut,3.3,3.2360158
77,2aminobiphenyl_cation->neut,3.78,3.798255
78,2methylquinoxaline_cation->neut,0.95,2.1652784
79,1234tethpteridine_cation->neut,5.62,6.666319
80,45dimenaphthalen2am_cation->neut,4.27,4.541443
81,35me53phepyrazole_cation->neut,2.92,2.6432257
82,33dinitropropanonitrile_neut->an,2.27,0.94078827
83,1me4nitrobenzimidazole_cation->neut,3.86,4.037265
84,tropolone_cation->neut,-0.5,0.27074003
85,bicyclo221heptane14dicarboxylic_an->2an,5.284,5.203145
86,46dime8mesquinoline_cation->neut,4.54,4.641619
87,1me4piperidinotetrazole_cation->neut,0.0,0.7426081
88,6oh145triazanaphthalene_cation->neut,-1.2,-0.98804903
89,aspartic_an->2an,9.6,10.641928
90,5am1phpyrazole_cation->neut,3.14,3.6018229
91,isoguanine_cation->neut,4.5,4.5093455
92,22dime135cyclohexanetrione_an->2an,9.73,10.302367
93,6cyanopurine_cation->neut,0.3,-0.038586617
94,24diaminophenol_2cation->cation,3.1,2.7717967
95,8oh1oxquinoline_cation->neut,1.31,-0.46921396
96,4hydroxyN1methylpyridazine_cation->neut,1.07,1.4646678
97,nmethylnaphthalen1amine_cation->neut,3.67,3.63195
98,5678tetrahquinazolin41hone_cation->neut,2.69,2.5219254
99,8methoxypurine_neut->an,7.76,8.456359
100,leucine_cation->neut,2.33,2.498931
101,bicyclo111pentane1amino_cation->neut,8.58,7.5495143
102,7hydroxyindazole_neut->an,8.6,8.217356
103,457trifluoro1hbenzimidazole_cation->neut,2.5,2.6486201
104,2oh35dinitrobenzoic_neut->an,0.7,0.75505877
105,1hpyrazolo34dpyrimidin46diam_cation->neut,5.59,6.1891294
106,4nitro3meaniline_cation->neut,1.41,1.3261225
107,25dimethylaniline_cation->neut,4.53,4.2323217
108,4me2ambenzoic_cation->neut,2.35,2.2200222
109,5methoxyquinazoline_cation->neut,2.37,3.0444908
110,quinuclidine2carboxamide_cation->neut,9.04,8.841015
111,3fluorobenzylamine_cation->neut,9.04,9.140465
112,8aminoxanthine_an->2an,12.01,11.834669
113,38dime2im4oxo2348tethpteridine_cation->neut,8.71,9.845279
114,4oh2ampyridine_neut->an,10.69,10.588012
115,nbutylamide_cation->neut,-0.43,-0.10564184
116,5methoxyphenyloxazole_cation->neut,0.7,0.6636872
117,methylbiguanide_cation->neut,11.4,11.521491
118,1ethylpyrazole_cation->neut,2.0,2.0827465
119,6oh2cf3purine_neut->an,5.1,5.113253
120,4hydroxycinnoline_cation->neut,-0.35,-0.61353445
121,4chlorobenzylamine_cation->neut,9.14,9.584599
122,cyclopropan12cisdicarboxylic_neut->an,3.33,3.5757823
123,4chloro6methoxyquinoline_cation->neut,3.93,4.1195145
124,trimesintrimesilylaminomethane_cation->neut,11.4,8.776394
125,3me4cl6dimeam2im23dihpyrimidine_cation->neut,12.72,12.546314
126,6oh2am8mepurine_cation->neut,4.03,4.00462
127,5cf3benzimidazole_cation->neut,4.22,4.3960633
128,55pehtamepyrazole45dih_cation->neut,4.16,2.8833103
129,Nmethylaniline_cation->neut,4.85,3.9835443
130,6methylamino13dimethylpteridine241H3Hdione_cation->neut,-0.24,0.14007092
131,4phenylpyridine_cation->neut,5.55,5.250902
132,trimethylaminenoxyde_cation->neut,4.64,4.650434
133,35diam124triazole_neut->an,12.12,13.908945
134,6nmecarbamoylpurine_cation->neut,1.0,1.4000101
135,36dihydroxypyridazine_neut->an,5.67,6.502627
136,7me27diazaspiro35nonane_2cation->cation,8.02,8.242753
137,2thiophenemethylamine_cation->neut,8.92,8.663177
138,2amino6methylpyridine_cation->neut,7.41,7.148962
139,NNNtrimethyl159triazaciclododecane_3cation->2cation,2.9,3.5814605
140,2meo57dihfuro34bpyridine_cation->neut,1.56,1.7632456
141,cyanoethylamine_cation->neut,7.7,7.7252355
142,5am1me3nitropyrazole_cation->neut,-0.62,-0.31745958
143,4ethylquinuclidine_cation->neut,11.09,10.982331
144,4dimethylamino2methylthiopyrimidine_cation->neut,5.73,5.4964123
145,Nmethyl4oxopyridine_cation->neut,3.33,3.143599
146,3me7ampyrimidino54e124triazin51hone_cation->neut,1.14,0.76091766
147,2aminoacridine_cation->neut,5.9,5.9945884
148,2ethylquinazoline_cation->neut,2.95,3.3160295
149,2methylacridine_cation->neut,5.5,5.559649
150,5amino1hindazole_cation->neut,5.12,4.65626
151,4hydroxypyridazine_neut->an,8.68,9.056151
152,4pyridinealdoxime_cation->neut,4.73,5.1183167
153,3aminofluorene_cation->neut,4.82,4.9582176
154,n4dimethylaniline_cation->neut,5.25,4.86103
155,4amino6methylpyrimidine_cation->neut,6.16,6.417573
156,6oh2clbenzenecarbonitrile_neut->an,6.1,5.519837
157,4methyl3nitroaniline_cation->neut,2.86,2.73951
158,23butanediamine_2cation->cation,6.91,7.377371
159,hexahydropyrazolo12apyrazole_cation->neut,7.91,8.629619
160,6me34dihpteridine_cation->neut,6.66,6.8881598
161,2ipro5me45dihthiazole_cation->neut,5.164,4.7583594
162,47diaminopteridine_cation->neut,4.96,5.2642603
163,6amino1naphtol_cation->neut,4.07,4.180325
164,1etbenzimidazole_cation->neut,5.59,4.987284
165,1234tetrahacridine_cation->neut,6.38,5.6531377
166,4hydroxypyridazine_cation->neut,1.07,1.6878905
167,biguanide_cation->neut,13.3,13.148394
168,2hydroxy5mepyridine_cation->neut,1.13,1.2479563
169,6fluor2methylquinazolinehydrate_cation->neut,8.06,7.942623
170,1amino7chloronaphtalene_cation->neut,3.48,3.5515153
171,245trifluorophenol_neut->an,7.37,7.472712
172,2mesulphinylpyridine_cation->neut,-0.16,0.48898458
173,1r2rtrans123trimecyclpropdicarbxylic_an->2an,5.42,5.6444407
174,24diaminophenol_cation->neut,5.7,5.3674507
175,25mefuran2ylpyridine_cation->neut,4.24,4.5463915
176,3hidrazinoquinoline_2cation->cation,2.47,3.074752
177,n4n4dimethylpyrimidine24diamine_cation->neut,7.94,7.6690044
178,3am5nitrobenzoic_cation->neut,1.55,1.204509
179,2am8cf3purine_neut->an,6.19,7.2425966
180,8hydroxyisoquinoline_cation->neut,5.65,5.83035
181,benzoguanamine_cation->neut,4.86,3.328174
182,24dimethylquinoline_cation->neut,5.12,6.2571163
183,235trimethylpyrrole_cation->neut,2.0,2.0979204
184,2hydroxybenzimidazole_cation->neut,-1.7,-1.4864112
185,4methoxyamphetamine_cation->neut,9.99,10.019723
186,4meo2ampyridine_cation->neut,7.62,7.4534717
187,8azapurine_neut->an,4.89,5.5382423
188,2methylthio135triazaindene_cation->neut,5.98,5.0627117
189,methanethiol_neut->an,10.7,10.991369
190,pteridine2467tetramino_cation->neut,6.82,7.1293664
191,7methylpurine_cation->neut,2.25,2.803647
192,24diaminoresorcinol_an->2an,11.5,11.655836
193,6oh2am78dimepurine_cation->neut,4.4,4.552139
194,4aminobenzophenone_cation->neut,2.15,2.400023
195,oxalic_an->2an,4.27,5.0659676
196,lycodine_2cation->cation,3.97,4.5037527
197,creatinine_cation->neut,4.83,4.9410653
198,2amino5nitropyrimidine_cation->neut,0.35,0.9336467
199,pyridine3isopropyl_cation->neut,5.72,5.533109
200,2phenolimidazolin2yl_neut->an,12.58,12.424772
201,methylacetamide_cation->neut,-0.46,0.3284254
202,nme4nitroaniline_cation->neut,0.55,0.624166
203,pyridine2benzyl_cation->neut,5.13,5.5861087
204,1amino5naphtalenesulfonic_neut->an,3.69,4.2164154
205,3aminotropolone_cation->neut,1.59,1.2548623
206,3ethylpyridazine_cation->neut,3.58,3.8475876
207,4acpyridinox_cation->neut,-0.47,-0.09112263
208,5ptolyl2ohpyrimidine_cation->neut,1.96,2.0398073
209,quinuclidine4methylamino_cation->neut,10.32,9.698595
210,14diaminonaphtalene_2cation->cation,2.78,2.3939435
211,3methoxy5nitroaniline_cation->neut,2.11,2.0998883
212,pteridine461h5hdione_an->2an,9.51,9.9166765
213,4methylthiocinnoline_cation->neut,3.15,3.1900315
214,nethylaziridine_cation->neut,7.93,7.9876966
215,5nitroindazole_neut->an,11.69,11.744851
216,p-nitrophenol_neut->an,7.15,6.2283416
217,36dihydroxypyridazine_an->2an,13.0,13.422676
218,piperidine226trimethyl_cation->neut,11.21,10.940596
219,2clnndimeaniline_cation->neut,4.22,4.082864
220,7methylamino13dimethylpteridine241H3Hdione_cation->neut,-0.62,-0.5398803
221,46dioh2dimeampyrimidine_cation->neut,1.45,1.302114
222,malic_an->2an,5.1,4.7302856
223,124triazole_neut->an,10.26,10.5203085
224,23dimethyl23diazabicyclo222octane_cation->neut,7.14,7.263928
225,3et5mepyridine_cation->neut,6.3,5.564336
226,5nitrouracil_an->2an,11.3,10.825407
227,2methylquinazoline_cation->neut,3.0,3.4342346
228,9methylhypoxanthine_cation->neut,1.87,2.1244287
229,45diampyridine_cation->neut,9.01,8.368212
