,names,pKa,pKa predicted
0,2aminopurine_neut->an,10.0,10.115158
1,pivalamide_cation->neut,-0.28,-0.99678814
2,tyrosineamide_cation->neut,7.48,7.3851557
3,1methyl4nitroimidazole_cation->neut,-0.58,0.08146
4,8methoxyquinazoline_cation->neut,1.93,2.2898307
5,2methiopyrimidine_cation->neut,0.59,0.68415165
6,4isopropylquinazoline_cation->neut,2.81,2.8834023
7,14dimetpyrazole_cation->neut,2.48,3.1489458
8,quinoxaline_cation->neut,0.72,1.2120497
9,146trimepyridin31hone_cation->neut,3.9,3.9030023
10,4hydroxytropolone_neut->an,5.76,6.9057603
11,4nitro2356tetramethylaniline_cation->neut,2.36,2.4730022
12,3me4567tetrahindazole_cation->neut,4.65,4.0631146
13,5et1me21hpyrimidinimine_cation->neut,11.45,11.610473
14,35dinitrophenol_neut->an,6.73,6.6180625
15,5hydroxypyrimidine43hone_neut->an,7.52,6.700498
16,cyclohexan1amino1carboxylic_neut->an,10.03,10.408705
17,3pyridinecarbaldehydeoxime_cation->neut,4.1,4.435114
18,benz34isothiazole_cation->neut,-0.1,-0.3234086
19,6oh24dione1h3hpyrimidine_neut->an,3.99,2.146259
20,8methoxyquinoline_cation->neut,5.01,5.1015153
21,3nitro15naphthyridine_cation->neut,0.63,1.3219132
22,8cf3purin21hone_neut->an,5.35,5.0446463
23,9methyluric_neut->an,5.77,4.7232094
24,pyrazine1oxide_cation->neut,0.05,0.8452201
25,167trime4iminepteridine_cation->neut,10.44,10.125517
26,2me46diohpyrimidine_cation->neut,0.21,0.30574608
27,triethylamine_cation->neut,10.72,10.219883
28,4me34dihquinazoline_cation->neut,9.15,9.232072
29,5hydroxy4methylcoumarin_neut->an,8.26,8.448818
30,5hydroxypyrimidine_cation->neut,1.85,1.7862096
31,1methyl4pirimidinone_cation->neut,1.8,2.3676083
32,lysine_cation->neut,8.94,8.717615
33,56dime3meampyrazinamide_cation->neut,2.68,2.3907275
34,6aminoquinoline_cation->neut,5.63,5.432454
35,2acpyridinox_cation->neut,-0.45,0.8895459
36,alanylalanine_neut->an,8.13,8.000199
37,benzoxazole_cation->neut,0.5,0.32389116
38,1me41hquinolinimine_cation->neut,12.4,12.562302
39,24diaminopteridin6ylmethanol_cation->neut,5.02,5.250571
40,3aminomethyl6methylpyridine_2cation->cation,2.9,3.9758244
41,pyridine246trimethyl35dicarboxylic_an->2an,6.54,7.6202316
42,7hidrazinoquinoline_2cation->cation,2.8,2.236392
43,16dih123triazolo5p4p54pyrimidine_cation->neut,5.6,5.04906
44,44pyridylaniline_2cation->cation,2.75,2.6260793
45,24diam6dimeampyrimidine_2cation->cation,0.68,0.63792324
46,22thienylpyridine_cation->neut,3.79,2.6386266
47,2carboxy5phenyloxazole_cation->neut,-1.87,-2.8442411
48,14phenylenediamine_2cation->cation,2.97,3.0666826
49,3mesulfonylpyridazine_cation->neut,-1.01,-0.60830545
50,8methoxy6methylquinoline_cation->neut,5.7,5.4937153
51,pyrazolo34dpyrimidin4dimeam_cation->neut,4.53,4.299767
52,3aminopyridazine_cation->neut,5.19,5.3246527
53,3fluoropyrrolidine_cation->neut,9.4,8.905065
54,2me5nitroaniline_cation->neut,2.32,2.467659
55,3clnndimebenzylamine_cation->neut,8.67,8.531595
56,1amino6chloronaphtalene_cation->neut,3.48,3.352273
57,tetramethylpyrazine_cation->neut,3.6,3.348952
58,2cyclohexen1amine_cation->neut,10.42,10.102181
59,6oh2ampyridine_cation->neut,2.32,2.1669538
60,12phenylenediamine_cation->neut,4.47,5.2727222
61,methylpiperidine_cation->neut,10.19,10.213139
62,pyridine2methylamine_cation->neut,3.79,3.9500337
63,nme2pheam56dih4h13oxazine_cation->neut,10.71,10.559528
64,2methylphenylhydrazine_cation->neut,5.32,5.2278004
65,2aminophenol_cation->neut,4.66,4.640101
66,2mes45dimethiazole_cation->neut,3.1,2.2002282
67,phenanthridine_cation->neut,4.52,4.095415
68,6cn5am1h123triazolo45bpyridine_cation->neut,-0.06,0.04108715
69,2methylbenzimidazole_cation->neut,6.1,6.2217727
70,5me7meo34dihpyrano23bpyridine_cation->neut,3.04,2.6114628
71,2me5carboxy4am123triazole_cation->neut,-0.28,-1.549815
72,trans1am2ohcyclohexan_cation->neut,9.63,9.605083
73,35dimethylisothiazole_cation->neut,1.52,1.4103107
74,3aminopropanoic_neut->an,10.24,9.656942
75,24dime1h15benzodiazepine_cation->neut,8.98,8.958853
76,146triazaindene_cation->neut,4.24,4.4932423
77,7me6ohpurine_cation->neut,2.12,2.0941005
78,nacetylimidazolin2imine_cation->neut,7.48,6.4798064
79,35methiophen2ylpyridine_cation->neut,4.56,4.599557
80,azetidine_cation->neut,11.29,10.888869
81,1pnitrophenylpyrazole_cation->neut,-0.65,-0.34850407
82,26dime4ampyrimidine_cation->neut,6.97,6.4799185
83,dimethylguanidine_cation->neut,13.6,13.892665
84,1pme6mes123azol5p4p45pyrmdine_cation->neut,-0.78,-0.8572478
85,tyrosine_an->2an,10.6,10.445283
86,3chloroquinoline_cation->neut,2.63,2.5813649
87,56dime2meopyridine_cation->neut,4.86,3.7792253
88,2oh34diampyridine_cation->neut,4.16,5.273238
89,formic_neut->an,3.75,3.9545736
90,1amino3chloronaphtalene_cation->neut,2.69,2.683731
91,2oh6me123triazolo5p4p54pyrimidine_cation->neut,0.51,0.46386337
92,12nitrophenhyimidazole_cation->neut,5.08,4.986826
93,2cyanoaniline_cation->neut,0.77,1.168426
94,6me76him1h123triazolo45dpyrimidin_cation->neut,3.25,3.2919173
95,2aminoquinoline_cation->neut,7.34,6.9595013
96,3hydrazinebenzonitrile_cation->neut,5.57,4.0493636
97,2pyridinealdoxime_cation->neut,3.56,3.9707725
98,24dimethyl8hydroxyquinoline_cation->neut,6.2,5.4376802
99,5aminobenzimidazole_cation->neut,6.07,6.1406937
100,5ph4meopyrimidine_cation->neut,2.94,2.644404
101,pyrazine2amidino3meam56dime_cation->neut,9.43,7.9184723
102,6clpurine_neut->an,7.88,8.01087
103,urazole_neut->an,5.8,6.534642
104,12phenylenediamine_2cation->cation,0.8,0.40286493
105,ornitine_cation->neut,8.65,7.5856338
106,4cf3phenol_neut->an,8.675,9.049013
107,5me2ambenzoic_cation->neut,2.48,2.66525
108,betaproline_cation->neut,3.02,4.062179
109,5ohimino246trione1h3h5hpyrimidine_an->2an,9.66,9.404835
110,34dioh1naphtylamine_cation->neut,4.41,4.0305247
111,4methoxy6methylaminopyrimidine_cation->neut,4.23,3.9161196
112,1me5ph4oxo14dihpyrimidine_cation->neut,1.99,2.2728772
113,42pyridilimidazole_2cation->cation,1.33,1.0509384
114,2phbenzimidazole_cation->neut,4.98,5.014676
115,6me5ph24diampyrimidine_cation->neut,7.4,7.4199233
116,5amino1methyltetrazole_cation->neut,1.82,1.0117197
117,8amquinazoline_cation->neut,2.8,2.9051223
118,4aminobenzosulfonic_neut->an,3.23,2.8594303
119,45dimeacridine_cation->neut,4.51,5.3294797
120,isoxanthopterin_cation->neut,-0.5,-0.8822007
121,2amino7hydroxyfluorene_cation->neut,4.88,4.429005
122,pempidine_cation->neut,11.25,10.675133
123,6methoxyquinazolinehydrate_cation->neut,8.05,7.461788
124,3ipro24pentanedione_neut->an,12.85,10.87796
125,adenine_neut->an,9.75,9.987698
126,5678tetrahcinnoline_cation->neut,4.3,4.1189694
127,1phenylpyrrolidine_cation->neut,4.3,3.9002585
128,9methyladenine_cation->neut,4.1,4.0420427
129,5hydroxycinnoline_neut->an,7.4,7.2332625
130,1me6cl12dih2oxopyridine_cation->neut,-0.33,-0.37857103
131,15dime4oxo14dihpyrimidine_cation->neut,2.44,2.8480477
132,1methoxyphtalazine_cation->neut,3.7,3.7378166
133,6methylthiopurine_neut->an,8.76,8.816218
134,6f2me4carbmquinazoline_cation->neut,1.03,2.021846
135,trans24fluorophenylcyclopropylamine_cation->neut,8.25,7.9494953
136,2amino5nitronaphtalene_cation->neut,3.01,2.6099985
137,35dinitroaniline_cation->neut,0.23,0.8141258
138,trans1am2pclphenylcyclopropane_cation->neut,8.11,7.8223543
139,47phenanthroline_cation->neut,4.0,4.572505
140,6hydroxyquinoline_cation->neut,5.17,4.7752924
141,1amcyclobutane_cation->neut,10.04,10.32451
142,25dioxybenzoquinone_an->2an,5.18,5.6438065
143,2imino1me12dihpyrimidine_cation->neut,10.71,11.079429
144,2am14dih4imino1mepyrimidine_cation->neut,12.9,12.895213
145,23dime146triazanaphtalene_cation->neut,3.28,3.3501954
146,3me2pham56dih4h13thiazine_cation->neut,7.86,5.7965817
147,2iprothiazole_cation->neut,3.283,3.0522976
148,3phenylpyridine_cation->neut,4.8,4.6958437
149,quinolinenoxide_cation->neut,0.7,0.9998026
150,3methoxyphenylhydrazine_cation->neut,5.3,4.938269
151,12dihydro1methyl2oxopyrazine_cation->neut,-0.04,0.62660956
152,p-fluorophenol_neut->an,9.89,10.195317
153,MTBD_cation->neut,13.0,13.850055
154,3am124triazine_cation->neut,4.1,2.576379
155,2aminomethylpyridine_2cation->cation,2.14,2.8739762
156,456difluoro1hbenzimidazole_cation->neut,3.1,2.6136222
157,4oxo14dih3ampyridine_neut->an,11.27,11.071404
158,44pyridylaniline_cation->neut,6.26,5.796916
159,4trimethylsilylaniline_cation->neut,4.36,4.2413025
160,6me1234tetrahydroquinozaline_cation->neut,4.97,5.0222516
161,4hidrazinoquinoline_cation->neut,8.85,8.506979
162,4pamino56benzquinoline_cation->neut,5.2,5.141158
163,3methylsulfonylaniline_cation->neut,2.68,2.4343572
164,2cl46dimepyrimidine_cation->neut,-0.68,-0.27519274
165,2me4dimeam5carbamoylpyrimidine_cation->neut,5.93,5.400119
166,3cyano24diampyrimidine_cation->neut,3.75,3.467303
167,6aminocinnoline_cation->neut,5.03,5.0399795
168,2amino367trimethylpteridin43Hone_cation->neut,2.34,2.6999097
169,1mepyrazolo34dpyrimidin4am_cation->neut,4.32,4.261112
170,3methylbenzylamine_cation->neut,9.45,9.436352
171,Nacetyltrimetylguanidine_cation->neut,8.93,9.091371
172,1me1himidazo45bpyridine_cation->neut,4.1,4.3820233
173,p-claniline_cation->neut,3.99,3.7774134
174,2356tetramethylaniline_cation->neut,4.3,4.439577
175,4aminofluorene_cation->neut,3.39,3.7780738
176,phenazine_cation->neut,1.2,0.52964354
177,6o1234tetrhpyrimidino12cpyrimidine_cation->neut,7.97,7.435649
178,2aminopropanol_cation->neut,9.47,9.321464
179,4am5carbm123triazole_cation->neut,-0.23,-0.28013372
180,3oh2meobenzylamine_cation->neut,8.89,8.541026
181,quinuclidine4acetyl_cation->neut,9.13,8.825865
182,4amino35dimethylpyridine_cation->neut,9.38,9.073912
183,6me8oxypterin_cation->neut,-0.05,-0.2844081
184,4carbamoylquinazolinehydrate_cation->neut,6.88,6.0136228
185,2meam46dime5cnpyrimidine_cation->neut,1.69,2.0531092
186,4clnndimebenzylamine_cation->neut,8.83,8.560618
187,acenaphthen5am_cation->neut,4.58,4.4493394
188,heliotridene_cation->neut,10.55,9.975615
189,78benzquinoline_cation->neut,4.25,5.04811
190,4me3phepyrazole_cation->neut,2.68,2.2691936
