,names,pKa,pKa predicted
0,5ureidoimidazole4carboxylic_cation->neut,2.0,2.5691638
1,26dihydroxypyridine_neut->an,4.52,3.965567
2,4meo2mepyrimidine_cation->neut,3.98,3.9091651
3,Nethylcis23dimethylaziridine_cation->neut,8.56,9.201706
4,1methylhistidine_2cation->cation,1.69,1.9960772
5,6me2pyridinecarboxylic_cation->neut,0.9,2.9973958
6,5hydroxyquinoxaline_cation->neut,0.9,0.8464041
7,2bromonndimethylaniline_cation->neut,4.31,5.633611
8,2dicyanoethylamine_cation->neut,5.14,6.013588
9,pyridine2isopropyl_cation->neut,5.83,5.686591
10,2am7ohpteridine_cation->neut,1.5,1.9280877
11,21iminotetramethylene2imidazoline_cation->neut,11.26,13.260126
12,3sulfophenol_an->2an,9.07,9.312692
13,pyridine345tricarboxylic_2an->3an,5.48,4.968474
14,2nmepneam56dih4h13thiazine_cation->neut,9.86,9.756832
15,2dimeampyrimidine_cation->neut,4.15,4.349557
16,4me2nitroaniline_cation->neut,0.39,0.09858346
17,2amino4methoxynaphtlene_cation->neut,4.05,4.1347857
18,azepane_cation->neut,11.1,10.854254
19,cis135triamcyclohexane_cation->neut,10.4,9.802829
20,5me4ohpyrimidine_neut->an,9.17,9.422825
21,23diaminoquinoxaline_cation->neut,4.7,4.154237
22,2methoxyquinoline_cation->neut,3.17,2.6791923
23,4chloroquinoline_cation->neut,3.68,3.3696368
24,3me146triazanaphtalene_cation->neut,2.82,2.6034992
25,4methioquinazoline_cation->neut,3.01,2.9948163
26,1mepyrazolo34dpyrimidine_cation->neut,2.46,2.6269279
27,acetylenedicarboxylic_an->2an,2.34,2.1198897
28,1me5meo2im12dihpyrimidine_cation->neut,11.44,11.092802
29,1amino6nitronaphtalene_cation->neut,2.89,2.848071
30,aspartimide_cation->neut,5.9,5.411179
31,7hydroxyquinoline_cation->neut,5.48,5.3823166
32,8mesulfonylpurine_neut->an,4.9,4.846827
33,benzamidine_cation->neut,11.6,11.036268
34,succinic_an->2an,5.64,6.2364593
35,34dih4tbuquinazoline_cation->neut,9.36,8.710264
36,4me6meo23dihfuro23bpyridine_cation->neut,1.85,1.8357024
37,3amino1naphtoic_cation->neut,2.61,3.3279672
38,diohebutenedioic_an->2an,3.36,2.4635682
39,34pyridinedicarboxylic_neut->an,2.95,2.8683567
40,uric_an->2an,9.8,9.941298
41,trimethylhydroxylamine_cation->neut,3.65,4.9132366
42,26dihydroxypyridine_cation->neut,1.0,0.8811531
43,2amino4methylpyrimidine_cation->neut,4.13,4.2310944
44,58dihydropteridine4673Htrione_an->2an,9.36,9.628311
45,4meo26dimepyrimidine_cation->neut,4.71,3.9384785
46,2methoxypurine_neut->an,9.2,9.385473
47,4benzoylpyridine_cation->neut,3.35,3.2151258
48,4aminocinnoline_cation->neut,6.83,6.1822014
49,47dime6oxo2367tetrahfuro23bpyridine_cation->neut,1.52,1.379292
50,bicyclo211hexane1amino_cation->neut,9.3,9.577896
51,4sulfophenol_an->2an,8.56,8.764741
52,3nitro4meoaniline_cation->neut,3.26,3.9371386
53,2clpyridinox_cation->neut,-0.81,-0.9638064
54,17dimepurine2681h3h7htrione_neut->an,5.5,6.1413984
55,5nitro110phenanthroline_cation->neut,3.23,3.4458542
56,5hydroxypyrimidine_neut->an,6.8,7.337411
57,124triazine561H2Hdione_an->2an,12.07,10.127863
58,5me4am26diohpyrimidine_cation->neut,0.02,-0.022700548
59,555p5ptetrame22pbipyrrolidine_2cation->cation,6.95,7.2867446
60,2tertbutylquinazolinehydrate_cation->neut,8.38,7.6521683
61,2me4am5nitropyrimidine_cation->neut,2.67,2.5729594
62,benzoccinnoline_cation->neut,2.2,1.5506568
63,phenylbiguanide_cation->neut,10.76,9.813675
64,1me5ph6oxo16dihpyrimidine_cation->neut,1.5,2.054112
65,5ph24diampyrimidine_cation->neut,6.9,6.4688497
66,2amino5hydroxyfluorene_cation->neut,4.73,4.559338
67,2aminoethylphosphonic_cation->neut,2.45,1.9506698
68,2acetamido1456tetrahpyrimidine_cation->neut,8.34,7.2840505
69,lysine_2cation->cation,2.18,1.8837612
70,6fluoroquinazolinehydrate_cation->neut,6.75,7.2659607
71,pyrazole_cation->neut,2.48,3.0744088
72,4me3ph5im45dih124oxadiazole_cation->neut,5.95,5.5194135
73,cyclobutan11dicarboxylic_neut->an,3.01,2.8338156
74,1133tetramethylguanidine_cation->neut,13.6,12.788163
75,3oxo2356tetrah1himidazo12aimidazole_cation->neut,6.82,7.1139975
76,6me17diazaindene_cation->neut,5.13,4.7831907
77,7methoxyquinazolinehydrate_cation->neut,7.35,7.8952103
78,12dimethylaziridine_cation->neut,8.69,8.489627
79,13adiazaindene_cation->neut,6.79,7.0085745
80,2am4meampyrimidine_cation->neut,7.75,7.55297
81,4amino3ipropyridine_cation->neut,9.44,9.005548
82,3chlorophenylhydrazine_cation->neut,4.78,4.8347855
83,cyclobutan13transdicarboxylic_an->2an,5.28,5.3430414
84,methyl4dimethylaminobenzoate_cation->neut,2.52,2.3114712
85,3me3himidazo45cpyridine_cation->neut,5.77,6.120988
86,nndime3cyanoaniline_cation->neut,2.969,3.2143703
87,2356tetrame4pyridinamine_cation->neut,10.45,10.179596
88,36dimethylpyridazine_cation->neut,3.99,3.9676876
89,46diamino25dimethyl_cation->neut,7.08,7.0873203
90,4acteamidopyridine_cation->neut,5.87,6.001404
91,4methhoxy6methylpyrimidine_cation->neut,3.56,3.206441
92,2meindolizine_cation->neut,5.87,5.942997
93,5f2ambenzoic_cation->neut,2.03,2.564775
94,2mepyrimidine_cation->neut,1.05,1.3794599
95,1dimepyrimidin21hone_cation->neut,3.21,3.3477015
96,3trimethylsilylaniline_cation->neut,4.64,4.6152945
97,2methyl5aminobenzimidazole_2cation->cation,3.42,3.3008566
98,2aminobutanoic_neut->an,9.83,9.952339
99,124triazole_cation->neut,2.39,1.6795707
100,4me5pnitrophenyloxazole_cation->neut,0.39,0.89156914
101,3me4oxo34dihquinazoline_cation->neut,2.18,2.0485399
102,4methoxynndimethylaniline_cation->neut,5.845,6.122761
103,4carbamoylimidazole_cation->neut,3.7,3.5428877
104,pyridine4sulfonic_neut->an,3.44,3.3416514
105,thiotropone_cation->neut,-1.57,-1.3093693
106,12ethanediamine_cation->neut,9.92,10.115501
107,14dih1me4methanesulphiminopyridine_cation->neut,3.42,4.150674
108,meso23dimethylsuccinic_neut->an,3.77,2.8089123
109,4hydroxyisoquinoline_cation->neut,4.77,4.466613
110,2methyltetrahydropyridine_cation->neut,9.55,9.725708
111,2methyl5aminobenzimidazole_cation->neut,6.77,6.590863
112,7amidopyrazolo43dpyrimidine_cation->neut,5.0,4.6652274
113,4acetamidopyrimidine_cation->neut,2.76,2.749465
114,1methyl3pyrroline_cation->neut,9.88,8.339651
115,5oh2nitroaniline_cation->neut,-0.55,-0.54609954
116,pteridine247triamino_cation->neut,6.29,6.1706862
117,3methylisothiazole_cation->neut,0.88,0.9042349
118,3me124triazole_neut->an,10.73,11.615648
119,26dimethylpyridineNoxyde_cation->neut,1.37,1.5624056
120,5hydroxyisoquinoline_cation->neut,5.39,5.244949
121,5clbenzimidazole_neut->an,12.07,11.919429
122,NNNtrimethyl159triazaciclododecane_cation->neut,12.8,11.958012
123,1me2dimeam4im14dihpyrimidine_cation->neut,13.51,13.25997
124,23dime4aminobenzimidazole_cation->neut,6.66,6.3294783
125,nndimethylethanolamine_cation->neut,9.23,8.376112
126,2trimeamphenol_cation->neut,7.43,6.954781
127,5fluoroquinazolinehydrate_cation->neut,6.9,7.1002903
128,12propanediamine_2cation->cation,7.13,6.063136
129,4thiocyanatoaniline_cation->neut,2.9,2.388876
130,1methylazepane_cation->neut,10.3,10.471013
131,3meantrhanyl_cation->neut,-1.24,-1.0823085
132,cis12cyclohexanediamine_cation->neut,9.93,10.116631
133,36dimethoxypyridazine_cation->neut,1.61,1.0230751
134,cyclopentan13cisdicarboxylic_an->2an,5.53,5.910244
135,2me2phpropan1amine_cation->neut,10.03,10.140224
136,124Nmethyltriazole_cation->neut,3.2,2.2954621
137,1me5nitro12dih2iminopyridine_cation->neut,9.3,8.923683
138,decahquinoine_cation->neut,11.29,10.703083
139,4trimethylammoniumaniline_2cation->cation,2.146,2.5046968
140,4methylaminopyridine_cation->neut,9.52,9.118775
141,2acetyl1133tetramethylguanidine_cation->neut,7.5,7.4013677
142,4carboxam26diampyrimidine_cation->neut,4.9,5.1305404
143,3meonndimeaniline_cation->neut,4.74,5.277417
144,serine_cation->neut,2.21,2.1173959
145,8oxoguanine_cation->neut,-0.1,0.4097972
146,1cyclohexylpyrroline_cation->neut,10.7,10.866284
147,3phenyl45dihydro1Hpyridazin6one_cation->neut,1.41,-0.6241324
148,5carbm14dime12dih2iminopyrimidine_cation->neut,9.5,9.9128065
