,names,pKa,pKa predicted
0,35dime4nndimeampyridine_cation->neut,8.02,8.026246
1,35dimethyl5nitroaniline_cation->neut,2.59,1.9943962
2,32thyenylpyridine_cation->neut,4.62,4.59575
3,6meam9mepurine_cation->neut,4.07,4.169943
4,5hydroxypyrimidine43hone_cation->neut,1.99,1.8450713
5,3mepyrazolo34dpyrimidin4am_cation->neut,4.61,4.7566323
6,3aminoacridine_cation->neut,8.0,7.608501
7,45diampyridine_2cation->cation,0.49,0.9181833
8,4aminopyridazine_cation->neut,6.65,6.4482594
9,35dimethylpyrazole_cation->neut,4.25,4.69626
10,4am3meapyridine_2cation->cation,0.12,1.716892
11,glutamine_cation->neut,2.17,2.331994
12,2methoxyethylamine_cation->neut,9.45,9.135031
13,35dime4ohbenzaldehyde_neut->an,7.74,7.942061
14,ntbupyrrolidine_cation->neut,11.13,9.690619
15,6aminoquinoxaline_cation->neut,2.95,3.186212
16,2methylthio135triazaindene_neut->an,9.95,9.399291
17,26dioh4ampyrimidine_cation->neut,0.8,-0.1887176
18,4nndimethylaminopyridine_cation->neut,9.58,8.870777
19,1amino6methoxynaphtlene_cation->neut,3.9,4.182899
20,2am4mebenzoquinone_cation->neut,6.7,6.6189156
21,3amino1hindazole_cation->neut,3.12,3.4639134
22,2amino6hydroxyfluorene_cation->neut,4.63,4.5336714
23,isoxazolidine5carboxylic_cation->neut,2.18,3.0649
24,5amino2naphtol_cation->neut,3.97,4.066923
25,4oh2meampyrimidine_cation->neut,3.9,3.9800806
26,26dihydroxyaniline_cation->neut,5.1,5.060916
27,2hydroxy5nitropyridine_neut->an,7.97,7.932
28,7cf38hydroxyquinoline_cation->neut,2.4,1.7559865
29,4am2oh67dimepteridine_cation->neut,3.45,3.4021223
30,4tbu1me12dih2oxopyrimidine_cation->neut,2.9,2.8270798
31,268trimepurine_neut->an,9.9,9.9325485
32,1methyl56dinitrobenzimidazole_cation->neut,1.6,2.1089585
33,dimethylhydrazine_cation->neut,7.49,7.9673004
34,fluoroacetic_neut->an,2.58,2.9725509
35,46dime124triazine352H4Hdione_neut->an,10.1,9.229423
36,glycinehydroxamic_cation->neut,7.1,7.4404306
37,5nitro2am4meam6ohpyrimidine_cation->neut,-0.37,-0.11475134
38,1methyl5chloroimidazole_cation->neut,4.75,4.5963125
39,cyclopentan13transdicarboxylic_an->2an,5.42,6.0113835
40,345trimethylaniline_cation->neut,5.12,5.384765
41,4nitroindazole_neut->an,11.57,11.127829
42,3et124triazole_neut->an,10.69,10.361342
43,nmethylmorpholine_cation->neut,7.41,7.2683144
44,5nitro6oh24dione241h3hpyrimidine_an->2an,10.25,10.042698
45,5mepyrazole45dih_cation->neut,4.3,3.004704
46,2hydroxyacridine_cation->neut,5.62,4.956994
47,34dimethylaniline_cation->neut,5.17,5.1920023
48,6hydroxyisoquinoline_cation->neut,5.84,5.721669
49,5nitro2meoaniline_cation->neut,2.49,2.7185192
50,1me2nitroguanidine_cation->neut,-1.7,-0.7569611
51,26dihydroxypurine_an->2an,11.84,11.641322
52,24diamino58dioxypteridin_cation->neut,1.2,1.1055903
53,nndimethylptoluidine_cation->neut,5.5,5.3030043
54,47dichloroquinoline_cation->neut,2.8,2.9764876
55,9meamacridine_cation->neut,10.43,10.61075
56,2cnpyridinox_cation->neut,-1.75,-1.9284497
57,p-aminophenol_cation->neut,5.48,5.5274625
58,8aminoquinaldine_cation->neut,4.86,4.6656327
59,246triaminoresorcin_cation->neut,5.8,5.2716002
60,23dimethoxyquinoxaline_cation->neut,-1.15,-0.721004
61,tertbutylamine_cation->neut,10.69,10.317612
62,homoserine_neut->an,9.72,9.132244
63,glycinemethylester_cation->neut,7.59,7.479613
64,cyclohexan14transdicarboxylic_an->2an,5.42,5.6947837
65,4m6methiopyrimidine_cation->neut,3.16,3.052561
66,4methoxypyridazine_cation->neut,3.68,4.5332513
67,4tbu2ohpyrimidine_cation->neut,2.78,2.9468346
68,Smethyl4mercaptopyridine_cation->neut,5.97,5.845707
69,35dimethyl4nitrophenol_neut->an,8.25,7.3980737
70,1me5nitrobenzimidazole_cation->neut,3.4,3.1921642
71,6methylquinoline_cation->neut,5.1,5.124357
72,picolinohydrazide_cation->neut,2.86,1.3081522
73,28dimethylquinoline_cation->neut,4.11,5.535149
74,1nitrosopiperazine_cation->neut,5.93,6.336365
75,sulfanylamide_cation->neut,2.36,2.2204776
76,1me3oh6oxo16dihpyridazine_neut->an,5.46,6.485663
77,23dimethylpyridine_cation->neut,6.57,6.187565
78,pentafluorophenol_neut->an,5.23,4.926015
79,3cl6ohbenzenecarbonitrile_neut->an,6.4,6.0064373
80,35diam124triazole_cation->neut,4.43,4.952853
81,4meo3ampyridine_2cation->cation,-0.62,-0.50289047
82,3methylpterin6carboxylic_cation->neut,1.29,2.354421
83,8oh145triazanaphthalene_cation->neut,0.6,-0.31535769
84,2meo34diampyridine_cation->neut,5.68,5.5606985
85,2cl4ohpyridine_neut->an,6.84,6.914892
86,ascorbic_neut->an,4.05,3.2970538
87,3am4nitropyrazole_cation->neut,-0.47,0.0898366
88,3mebenzoquinoneoxime_neut->an,6.9,6.653002
89,lycodine_cation->neut,8.08,7.9527054
90,145triazanaphtalene_cation->neut,1.2,1.8340731
91,4me5methoxycarbonyloxazole_cation->neut,-1.0,-0.40748262
92,5chloroquinazolinehydrate_cation->neut,6.95,6.6653023
93,8nitroquinazolinehydrate_cation->neut,6.0,5.90201
94,5phenyloxazole_cation->neut,0.26,1.2905455
95,ethylamine_cation->neut,10.63,10.763739
96,2aminopurine_cation->neut,3.73,4.0477104
97,acetazolamide_an->2an,8.8,7.991636
98,methylcyclopentylamine_cation->neut,10.85,10.326503
99,nndimethylaniline_cation->neut,5.15,4.7734404
100,1me5cn12dih2iminopyridine_cation->neut,10.2,9.795313
101,glyceric_neut->an,3.64,3.2499366
102,tetramethylethylenediamine_2cation->cation,5.85,6.118115
103,4aminopyrimidine_cation->neut,5.69,5.964448
104,46dihd4me124triazine351H2Hdione_neut->an,11.0,10.210474
105,5678teth1hnaphth23dimidazole_cation->neut,5.96,5.77208
106,3nmemesilamidepyridine_cation->neut,3.94,3.1144333
107,6me23dih5oimidazo12cpyrimidine_cation->neut,8.08,8.117962
108,1aminoanthrazene_cation->neut,4.1,4.278024
109,cyanoacetic_neut->an,2.46,2.0820394
110,3sulfobenzoic_an->2an,3.78,4.2284045
111,8aminoisoquinoline_cation->neut,6.05,5.916529
112,67dimethyl45diazaindan_cation->neut,5.36,5.466304
113,4me5carboxyimidazole_cation->neut,2.53,2.1145205
114,2vinylpyridine_cation->neut,4.98,4.723673
115,9methyl28dihydroxypurine_cation->neut,0.3,0.027827263
116,ammelide_neut->an,6.9,7.6618686
117,24diaminoresorcinol_cation->neut,5.6,4.720982
118,13propanediamine_2cation->cation,8.49,7.5850906
119,4amino6hydroxypyrimidine_cation->neut,1.36,1.6155028
120,aminomethyldimethylphenylsilane_cation->neut,10.36,10.456554
121,1me5meocarb4nmeamimidazole_cation->neut,4.21,4.4949646
122,nndimethylglycine_cation->neut,2.15,1.377981
123,126trimethylpiperidine_cation->neut,10.21,9.902656
124,nmethylbenzymidazole_cation->neut,5.24,5.3849387
125,isoretronecanol_cation->neut,10.83,11.018625
126,4vinylpyridine_cation->neut,5.62,5.8077183
127,3meosalicylamine_cation->neut,8.7,9.312623
128,dinitromethane_neut->an,3.63,3.389486
129,3meindolizine_cation->neut,3.85,4.1317725
130,vanillylamine_cation->neut,8.94,9.445035
131,268triaminopurine_cation->neut,6.17,6.263933
132,pmethoxybenzamide_cation->neut,-1.15,-0.46303093
133,5ph3me4oxo2imoxazolidine_cation->neut,3.8,3.9113975
134,1me4oxo14dihcinnoline_cation->neut,-0.29,-0.35810614
135,1mepchlorophenylhydrazine_cation->neut,4.64,4.1719604
136,5me2oh46diampyrimidine_cation->neut,6.66,6.1697044
137,1cyanomethylpyrrolidine_cation->neut,4.8,4.777515
138,acetylpiperazine_cation->neut,7.94,7.901867
139,3am44dime1Hpyrazol5one_cation->neut,2.1,1.8055158
140,24diaminoquinazoline_cation->neut,7.96,8.228576
141,benzene1chloro1iminobenzyl_cation->neut,5.59,5.53376
142,2meam6ohpurine_cation->neut,3.3,3.1873517
143,sarcosinamide_cation->neut,8.02,7.853889
144,cubane14dicarboxylic_an->2an,4.76,3.7730799
145,cyclohexan1amino1carboxylic_cation->neut,2.65,1.5557714
146,1ptolylpyrrolidine_cation->neut,4.7,5.0124025
147,4meoacridine_cation->neut,5.26,4.6030602
148,123triazole_neut->an,9.26,8.441393
149,3methoxypyridazine_cation->neut,2.5,2.9338892
150,3me79dihpurine28dione_neut->an,8.0,8.059408
151,methanol_neut->an,15.54,15.353522
152,cis13diamcyclohexane_2cation->cation,8.29,8.00299
153,4mesulfonylpyridazine_cation->neut,-1.06,0.22109365
154,4amino1hindazole_cation->neut,3.26,1.928575
155,2aminobenzoxazole_cation->neut,3.7,3.7738757
156,piperidine1ethyl_cation->neut,10.45,10.004604
157,24dimethylaniline_cation->neut,4.89,4.8924932
158,4am6methoxpyrimidine_cation->neut,4.0,3.8248086
159,serinemethylester_cation->neut,7.03,6.9017305
160,tropone_cation->neut,-0.6,0.24066019
161,isoglutamine_cation->neut,3.81,3.5587595
162,homoserine_cation->neut,2.71,2.1969514
163,6methoxycarb24diampyrimidine_cation->neut,5.32,4.893293
164,5guanidinio1Htetrazole_cation->neut,3.26,3.5533612
165,benzene124triamine_cation->neut,6.1,6.149941
166,alanylglycine_neut->an,8.11,7.887928
167,66dime11biphnyl22diamine_cation->neut,3.7,3.9297915
168,17phenanthroline_cation->neut,4.3,4.45172
169,5dimeampyrimidine_cation->neut,2.96,3.2953665
170,mecamylamine_cation->neut,11.2,10.402135
171,6cf3241h3hdionepyrimidine_neut->an,5.7,6.4545064
172,4methyl1phenylimidazole_cation->neut,5.78,5.8247924
173,23diampyridine_2cation->cation,-0.01,0.38559723
174,3piperideine_cation->neut,10.43,9.357829
175,4azabenzimidazole_cation->neut,3.92,4.2600155
176,2oh2phethanimidamide_cation->neut,10.82,10.747856
177,26diaminophenol_cation->neut,5.5,4.964787
178,25dimethylbenzimidazole_cation->neut,6.0,6.1170335
179,13propanediamine_cation->neut,10.47,10.453174
180,4ohphenylthiocyanate_neut->an,8.57,8.338315
181,1me5am1h123triazolo45dpyrmdin74hone_cation->neut,1.58,1.808193
182,12dime5aminobenzimidazole_cation->neut,7.0,7.0648947
183,24diam5benzoylpyrimidine_cation->neut,4.63,4.9933457
184,4aminophenylarsonic_cation->neut,1.91,2.2117567
185,cyclopenta25dien12dcarbonitrile_neut->an,1.11,0.9775462
186,valineamide_cation->neut,8.0,7.2039943
187,24diam138triazanaphtalene_cation->neut,6.62,6.7114944
188,33bipyridine_cation->neut,4.6,4.129499
189,7amino1hindazole_cation->neut,3.02,1.7703712
190,24dione6789tethpyrdo12apyrmdin_cation->neut,-0.24,0.9617057
191,2dimethylaminoquinazoline_cation->neut,5.24,5.1055994
192,quinuclidine4phenyl_cation->neut,10.18,9.639328
193,mphtalic_an->2an,4.6,4.7663918
194,5aminobenzimidazole_2cation->cation,3.04,2.8124804
195,4methylthiopyridazine_cation->neut,3.25,3.528248
196,nicotine_cation->neut,8.11,7.3033695
197,3me4nitropyrazole_cation->neut,-1.25,-1.1194822
198,3aminobenzosulfonic_neut->an,3.74,3.4346745
199,1ethyl2methylpiperidine_cation->neut,10.66,10.075684
200,piperazine_2cation->cation,5.33,5.6051073
201,8oh9mepurine_cation->neut,2.77,2.777581
202,3methylpyridazine_cation->neut,3.46,3.846651
203,24diaminonaphthalen1ol_cation->neut,4.7,4.3905993
204,4am2methylquinoline_cation->neut,9.42,9.346964
205,8nitroisoquinoline_cation->neut,3.57,3.508885
206,4meodimebenzylamine_cation->neut,9.32,9.281946
207,3am6me124triazin52Hone_cation->neut,2.19,1.5766478
208,alanine_cation->neut,2.34,2.7693057
209,1mephenanthridine_cation->neut,4.7,4.2850924
210,2am1meimidazole_cation->neut,8.65,7.541821
211,nndimethylotoluidine_cation->neut,5.86,5.6834664
212,tromethamine_cation->neut,8.08,7.2656136
213,2oh5ampyridine_cation->neut,3.77,3.7450762
214,1ethylimidazole_cation->neut,7.3,6.460905
215,3am1naphtol_cation->neut,4.08,3.9738803
216,1benzoyl4methylpyperazine_cation->neut,6.78,7.427235
217,tetrazole_neut->an,4.86,5.4702706
218,22thienylpyrrolidine_cation->neut,9.35,8.84603
219,26dimethylquinoline_cation->neut,5.46,5.6227236
220,66diox2meo57dihthieno34bpyridin2one_cation->neut,-0.4,0.8264828
221,isopropylmalonic_neut->an,2.94,2.326133
222,Nmethyl5amino2oxopyridine_cation->neut,3.8,3.7489274
223,2meo4aminobenzoic_cation->neut,1.801,1.6798131
224,3ac4nitroaniline_cation->neut,-0.14,-0.06673324
225,5pfph2ampyrimidine_cation->neut,3.25,3.5890298
226,2methylaminopyridinenoxide_cation->neut,2.61,1.7810409
227,nndimenpnitroguanidine_cation->neut,-1.3,-1.4439344
228,glycineamide_cation->neut,8.03,7.755412
229,trans10h18naphthyridine_2cation->cation,4.32,4.1051283
230,2me2cyclohexen1amine_cation->neut,10.37,9.721503
231,8oh4mecinnoline_cation->neut,3.16,2.0338006
232,1methylimidazole_cation->neut,7.31,6.208955
233,1mecyclohexylamine_cation->neut,10.36,10.366256
234,8am6meoquinoline_cation->neut,3.38,3.5215368
235,11dime2nitroguanidine_cation->neut,-2.1,-1.4446816
236,2tebuindolizine_cation->neut,5.6,5.648625
237,4cl1phpyrazole_cation->neut,-1.4,-1.0068407
238,tolylhydroquinone_an->2an,11.62,12.495478
239,n2aminoethylbenzamide_cation->neut,9.13,8.900402
240,RR4benzyl3fluoropiperidine_cation->neut,9.3,9.171635
241,2methoxypyrimidinenoxide_cation->neut,1.23,1.7385793
242,Smethyl1mercaptoisoquinoline_cation->neut,3.93,3.715456
243,2amino7methyl4oxo34dihydropteridine6carboxylic_cation->neut,1.39,1.3050804
244,3amino1methylnaphtalene_cation->neut,3.96,4.1746125
245,3nitro16naphthyridine_cation->neut,2.32,2.6352377
246,pyridazine_cation->neut,2.33,2.5872889
247,4aminosalicylic_cation->neut,1.78,1.6743126
248,22bimidazole_cation->neut,4.53,5.4873676
