,names,pKa,pKa predicted
0,sulfoacetic_an>2an,4.2,4.1295533
1,67dime58dioxypterin_cation->neut,0.22,1.2498937
2,isoxazolidine_cation->neut,5.05,4.265298
3,4hydroxypyrimidine_cation->neut,1.85,2.2058072
4,2aminoindan1ol_cation->neut,8.13,8.250328
5,4aminobenzimidazole_cation->neut,5.3,5.323338
6,6789tetrah1hnapht12dimidazole_cation->neut,5.99,5.9054003
7,3me135triazine241H3Hdione_neut->an,6.58,7.1992226
8,2amino5cyano46dimethylpyrimidine_cation->neut,1.67,2.4432912
9,13dime5phpyrazole45dih_cation->neut,3.5,4.739461
10,1me3nitro4oxo14dihpyridine_cation->neut,-0.8,-0.21555185
11,7me17diazaspiro35nonane_2cation->cation,7.24,7.2505393
12,24diam1hpyrrolo23dpyrimidine_cation->neut,6.18,5.9222846
13,benzothiazole_cation->neut,1.2,1.442899
14,3hydroxy6dimethylaminopyridazine_cation->neut,1.36,1.9284465
15,noradrenaline_cation->neut,8.64,8.791235
16,34dime5678tetrahcinnoline_cation->neut,5.41,5.1174426
17,furfurylamine_cation->neut,8.89,7.8460126
18,dimethylisobutylamine_cation->neut,9.91,9.997801
19,18diaminonaphtalene_cation->neut,4.61,4.7126417
20,4me2methiopyrimidine_cation->neut,1.86,1.6697984
21,1methylurazole_neut->an,5.3,5.591479
22,3chloro4mehtylaniline_cation->neut,4.05,4.052587
23,8cf326diaminopurine_neut->an,7.55,8.412099
24,nicotinicacidnoxide_cation->neut,0.09,-0.0050389767
25,pphtalic_an->2an,4.46,4.57361
26,2me4phoxazole_cation->neut,1.1,1.6117902
27,4hydroxycinnoline_neut->an,9.27,9.464357
28,4amino3methylpyridine_cation->neut,9.43,8.983036
29,47difluoro1hbenzimidazole_cation->neut,3.0,2.9207332
30,3phenylpyridinenoxide_cation->neut,0.74,0.9263141
31,3methylquinoline_cation->neut,5.15,4.987446
32,3am1ph2pyrazolin5one_cation->neut,1.2,1.5572929
33,57dih1hfuro34bpyridin2one_cation->neut,0.5,1.0234208
34,nethylmorpholine_cation->neut,7.67,7.959488
35,TBD_cation->neut,14.5,14.209421
36,2am78dih87oxomepteridine_cation->neut,2.05,1.962625
37,quinuclidine4isopropyl_cation->neut,11.2,10.676333
38,4methoxycarbonylpyridine_cation->neut,3.26,3.3936565
39,1methoxyisoquinoline_cation->neut,3.05,3.4752753
40,pyrimidine_cation->neut,1.3,1.9600704
41,2nitronndimeaniline_cation->neut,2.92,2.8260808
42,2phacetamidine_cation->neut,11.57,11.888613
43,46diaminopteridine_cation->neut,4.33,4.1588345
44,3me79dihpurine28dione_cation->neut,1.25,1.3586092
45,1me2cl14dih4oxopyridine_cation->neut,2.27,2.854383
46,isobutylamine_cation->neut,10.51,10.341927
47,24pbipyridine_2cation->cation,1.19,1.3036237
48,4trimethylammoniumdimethylaniline_2cation->cation,2.336,2.0904155
49,2am45tetramethiazole_cation->neut,6.11,6.038971
50,sarcosin_cation->neut,2.12,2.1935277
51,2mes8mepurine_neut->an,9.58,9.832369
52,maleic_neut->an,1.92,1.731287
53,oanisidine_cation->neut,4.53,4.267461
54,4me2356tetramepyridine_cation->neut,9.95,9.472433
55,5nitrouracil_neut->an,5.56,4.6024933
56,4meo2ambenzoic_cation->neut,2.06,2.4092155
57,m-hydroxyphenol_an->2an,10.9,11.469839
58,5nitro2am4dimeam6ohpyrimidine_cation->neut,-0.62,1.0944524
59,4aminoacridine_cation->neut,4.2,4.879825
60,2hydroxy4methylpyrimidin5ylphosphonic_2an->3an,10.03,10.81525
61,canaline_cation->neut,3.7,4.6322675
62,3me7ampyrimidino54e124triazin51hone_neut->an,6.95,7.1176553
63,26dioh45diampyrimidine_cation->neut,4.56,4.8562107
64,bispirine_cation->neut,11.29,11.59641
65,thiomorpholine11dioxide_cation->neut,5.4,5.7815914
66,lumazine7carboxylic_an->2an,8.33,8.278102
67,glycilglycine_neut->an,8.25,8.1416025
68,acenaphthen4am_cation->neut,4.5,4.648773
69,6me123triazolo5p4p54pyrimidine_cation->neut,0.74,1.4257045
70,4methiopyrimidine_cation->neut,2.41,2.8447106
71,12diamino2methylpropane_2cation->cation,6.79,6.523762
