,names,pKa,pKa predicted
0,2phenyl1456tetrahydropyrimidine_cation->neut,12.8,11.442237
1,22pyridilimidazole_cation->neut,5.47,5.17498
2,pyrazine2amidino3meam_cation->neut,8.96,8.135661
3,4me3ph5meim45dih124oxadiazole_cation->neut,6.43,5.9268036
4,3me2meim12dihtetramethiazole_cation->neut,10.0,9.434812
5,1Hpyrazol3ol_neut->an,7.94,7.0045257
6,4me9amacridine_cation->neut,10.24,9.580061
7,4mepyrazole45dih_cation->neut,4.58,3.8685517
8,26dime4carbmquinazoline_cation->neut,1.79,2.3387375
9,4fluoropiperidine_cation->neut,9.4,9.764716
10,2chloropyridine_cation->neut,0.47,0.55977106
11,23dimethylaniline_cation->neut,4.7,4.5730867
12,5fluro6methylaminopyrimidin21hone_cation->neut,2.66,1.199583
13,4methoxycinnoline_cation->neut,3.14,4.4584513
14,5pchlorphenyloxazole_cation->neut,0.16,1.1174054
15,6cyanopurine_neut->an,6.88,7.2544513
16,2meo3mequinoxaline_cation->neut,1.38,1.6643372
17,5meo24diampyrimidine_cation->neut,7.23,7.503296
18,4f2nitroaniline_cation->neut,-0.34,-0.43675327
19,3hydroxy2meopyridine_cation->neut,2.1,2.1074905
20,3methyl13thiazol23himine_cation->neut,9.61,9.339441
21,benzene1iminobenzyl26dimethyl_cation->neut,6.29,7.0507812
22,354dimetpyrazole_cation->neut,3.91,3.5905333
23,6cf39hpurin2amine_cation->neut,1.85,1.9566231
24,histamine_2cation->cation,6.04,5.1619453
25,2mesthiazole_cation->neut,1.92,1.0764675
26,4amino3ethylpyridine_cation->neut,9.39,9.037924
27,6me5phenox24diampyrimidine_cation->neut,6.47,6.2968063
28,9methyl28dihydroxypurine_an->2an,11.5,12.212553
29,5mercaptoquinoline_neut->an,6.48,6.404837
30,6hidrazinoquinoline_cation->neut,5.5,5.7295284
31,25thiazolylpyridine_cation->neut,2.79,2.3809385
32,2me6meampurine_cation->neut,5.04,4.755185
33,2367tetrh1h5himdazo12apyrimdne_cation->neut,11.22,12.074755
34,7aminoquinoline_cation->neut,6.63,6.832282
35,pteridine46dime2amino_cation->neut,2.66,3.7789006
36,1234tetrah15naphthyridine_2cation->cation,-1.35,-0.0040597916
37,4meam1me2pyrimidionne_cation->neut,4.47,4.4933815
38,5carboxy4methyloxazole_cation->neut,-0.72,-0.7419977
39,4cl2nitroaniline_cation->neut,-0.94,-1.1017747
40,2me4carbmquinazoline_cation->neut,1.57,2.1891694
41,146triazaindene_neut->an,13.16,13.045146
42,tetrahydroquinoline_cation->neut,5.03,4.3600492
43,246triaminopyrimidine_2cation->cation,1.07,1.2044718
