,names,pKa,pKa predicted
0,2phenyl1456tetrahydropyrimidine_cation->neut,12.8,11.494005
1,22pyridilimidazole_cation->neut,5.47,5.3666544
2,pyrazine2amidino3meam_cation->neut,8.96,7.517202
3,4me3ph5meim45dih124oxadiazole_cation->neut,6.43,5.81936
4,3me2meim12dihtetramethiazole_cation->neut,10.0,8.964031
5,1Hpyrazol3ol_neut->an,7.94,7.3115954
6,4me9amacridine_cation->neut,10.24,9.027011
7,4mepyrazole45dih_cation->neut,4.58,3.9644961
8,26dime4carbmquinazoline_cation->neut,1.79,2.2161975
9,4fluoropiperidine_cation->neut,9.4,10.163458
10,2chloropyridine_cation->neut,0.47,0.5709548
11,23dimethylaniline_cation->neut,4.7,4.2931027
12,5fluro6methylaminopyrimidin21hone_cation->neut,2.66,1.9463782
13,4methoxycinnoline_cation->neut,3.14,3.3224
14,5pchlorphenyloxazole_cation->neut,0.16,0.45235634
15,6cyanopurine_neut->an,6.88,7.384029
16,2meo3mequinoxaline_cation->neut,1.38,1.2699213
17,5meo24diampyrimidine_cation->neut,7.23,7.510228
18,4f2nitroaniline_cation->neut,-0.34,-0.82753944
19,3hydroxy2meopyridine_cation->neut,2.1,1.8100157
20,3methyl13thiazol23himine_cation->neut,9.61,9.394768
21,benzene1iminobenzyl26dimethyl_cation->neut,6.29,6.3231416
22,354dimetpyrazole_cation->neut,3.91,3.4714556
23,6cf39hpurin2amine_cation->neut,1.85,1.9932656
24,histamine_2cation->cation,6.04,5.7337217
25,2mesthiazole_cation->neut,1.92,1.4767222
26,4amino3ethylpyridine_cation->neut,9.39,8.919385
27,6me5phenox24diampyrimidine_cation->neut,6.47,6.295435
28,9methyl28dihydroxypurine_an->2an,11.5,12.197317
29,5mercaptoquinoline_neut->an,6.48,5.6783714
30,6hidrazinoquinoline_cation->neut,5.5,5.58983
31,25thiazolylpyridine_cation->neut,2.79,2.131177
32,2me6meampurine_cation->neut,5.04,3.9437013
33,2367tetrh1h5himdazo12apyrimdne_cation->neut,11.22,11.649004
34,7aminoquinoline_cation->neut,6.63,6.694999
35,pteridine46dime2amino_cation->neut,2.66,2.8989482
36,1234tetrah15naphthyridine_2cation->cation,-1.35,-0.45165873
37,4meam1me2pyrimidionne_cation->neut,4.47,4.5615983
38,5carboxy4methyloxazole_cation->neut,-0.72,-0.84191036
39,4cl2nitroaniline_cation->neut,-0.94,-1.0692446
40,2me4carbmquinazoline_cation->neut,1.57,1.4334836
41,146triazaindene_neut->an,13.16,13.038798
42,tetrahydroquinoline_cation->neut,5.03,4.7417636
43,246triaminopyrimidine_2cation->cation,1.07,1.1203794
44,2imino133trimeindoline_cation->neut,9.25,9.616456
45,4cyano110phenanthroline_cation->neut,3.56,3.1222272
46,Nethyltrans23dimethylaziridine_cation->neut,9.47,9.766101
47,26dimethylquinazolinehydrate_cation->neut,8.65,7.7542915
48,thioibotenic_neut->an,5.9,7.3889866
