,names,pKa,pKa predicted
0,2aminopyrazine_cation->neut,3.07,3.2076397
1,uric_neut->an,5.4,5.606951
2,34dihpteridine_cation->neut,6.36,6.868566
3,nphenylazetidine_cation->neut,3.6,4.026884
4,2367tetrahydroimiazo12apyrimidin51hone_cation->neut,8.25,8.879418
5,42thyenylpyridine_cation->neut,5.59,5.567405
6,8methoxypurine_cation->neut,3.11,3.4784393
7,manisidine_cation->neut,4.2,4.305613
8,4hydroxypyridine_cation->neut,3.23,3.3288488
9,19dimethyladenine_2cation->cation,-0.7,-0.48805237
10,6oh2am9me8cf3purine_cation->neut,0.86,0.6411729
11,2me123triazolo5p4p45pyrimidine_cation->neut,1.08,1.4465957
12,25dime45dihthiazole_cation->neut,5.256,5.5728784
13,4nmethylacetamidopyridine_cation->neut,4.62,5.2446175
14,6meo2ampyridine_cation->neut,4.64,5.204805
15,nallylmethylamine_cation->neut,10.11,10.253337
16,valine_neut->an,9.79,10.441746
17,4phenylthioaniline_cation->neut,3.8,3.9020872
18,16dime2oxo12dihpyrimidine_cation->neut,3.33,3.0226045
19,26dimethyl4nitroaniline_cation->neut,0.98,0.81149006
20,2piperazin1ylpyrimidine_cation->neut,8.9,9.373217
21,1me3oh6oxo16dihpyridazine_cation->neut,-1.32,-2.2758331
22,3oh4pohphenylcyclobutenedione_an->2an,8.35,9.14036
23,2me4dimeam5cnpyrimidine_cation->neut,4.37,4.4468265
24,4methoxyphenylhydrazine_cation->neut,5.71,5.558003
25,1me2meimino12dihpyrimidine_cation->neut,11.69,11.947476
26,457trifluoro1hbenzimidazole_neut->an,9.9,9.700075
27,3chlorootoluidine_cation->neut,2.49,3.6570258
28,2methylnaphtimidazole_cation->neut,6.02,6.279916
29,2bornylamine_cation->neut,10.17,9.82685
30,2aminonicotinic_neut->an,6.58,6.6911693
31,2mes46dimepyrimidine_cation->neut,2.12,2.0160866
32,2oh46dimepyrimidine_cation->neut,3.77,3.9007072
33,28dihydroxypurine_cation->neut,0.5,0.23755598
34,2mesulphinylquinoxaline_cation->neut,-1.36,-1.1852498
35,2naphtylamine_cation->neut,4.11,4.1501317
36,3methylisoquinoline_cation->neut,5.64,5.543787
37,3methylpyrazole_cation->neut,3.43,3.2159972
38,2methoxypyrazine_cation->neut,0.75,0.65925455
39,aminomethyltrimethylsilane_cation->neut,10.96,10.156643
40,26dime4fphenol_neut->an,10.46,10.317492
41,2amino3methylpyridine_cation->neut,7.14,7.071872
42,1234tetrah17naphthyridine_cation->neut,7.08,6.4279437
43,4phcarbamoylimidazole_cation->neut,3.75,2.9059277
44,24dihydroxypyrimidine_an->2an,13.0,13.727237
45,1methylisoxanthopterin_cation->neut,2.22,1.8656602
46,Nmethyl3amino2oxopyridine_cation->neut,2.94,3.9819276
47,4mesulfinylpyridazine_cation->neut,0.22,1.1575441
48,3aminobenzoic_cation->neut,3.07,3.7473383
49,pyrazine_cation->neut,0.6,1.3043857
50,6methyllumazine7carboxylic_an->2an,8.3,8.304706
51,pyridine35dicarboxylic_an->2an,4.62,4.862797
52,4cyano35dimethylphenol_neut->an,8.21,8.305172
53,balaninemethylester_cation->neut,9.17,8.220183
54,26pyridinecarboxaldhydedioxime_an->2an,10.88,11.518179
55,6oh2am7mepurine_cation->neut,3.5,3.5908666
56,23diampyridine_cation->neut,7.0,6.569302
57,2hydroxyphenazine_cation->neut,2.6,2.919127
58,23dih5oimidazo12cpyrimidine_cation->neut,6.99,6.987806
59,9hydroxyphenanthridine_cation->neut,5.31,5.4254556
60,2aminobenzothiazole_cation->neut,4.48,4.4166327
61,3mesulfinylpyridazine_cation->neut,-0.62,0.8005843
62,1phenylpiperazine_cation->neut,9.02,9.224192
63,27dimehypoxanthine_cation->neut,2.13,2.2235017
64,26dioxo1236tetrah45diampyrimidine_cation->neut,4.44,5.0614543
65,7ohpteridine_neut->an,6.43,6.5936227
