,names,pKa,pKa predicted
0,2aminopyrazine_cation->neut,3.07,2.9680305
1,uric_neut->an,5.4,5.8473
2,34dihpteridine_cation->neut,6.36,6.551085
3,nphenylazetidine_cation->neut,3.6,4.529784
4,2367tetrahydroimiazo12apyrimidin51hone_cation->neut,8.25,8.289982
5,42thyenylpyridine_cation->neut,5.59,5.585166
6,8methoxypurine_cation->neut,3.11,3.163837
7,manisidine_cation->neut,4.2,4.3916206
8,4hydroxypyridine_cation->neut,3.23,3.366729
9,19dimethyladenine_2cation->cation,-0.7,-0.88500595
10,6oh2am9me8cf3purine_cation->neut,0.86,-0.14286804
11,2me123triazolo5p4p45pyrimidine_cation->neut,1.08,1.4071507
12,25dime45dihthiazole_cation->neut,5.256,5.5944395
13,4nmethylacetamidopyridine_cation->neut,4.62,5.2720394
14,6meo2ampyridine_cation->neut,4.64,4.725838
15,nallylmethylamine_cation->neut,10.11,10.053339
16,valine_neut->an,9.79,9.543526
17,4phenylthioaniline_cation->neut,3.8,3.9944878
18,16dime2oxo12dihpyrimidine_cation->neut,3.33,3.2104278
19,26dimethyl4nitroaniline_cation->neut,0.98,0.37082505
20,2piperazin1ylpyrimidine_cation->neut,8.9,9.030268
21,1me3oh6oxo16dihpyridazine_cation->neut,-1.32,-1.9801897
22,3oh4pohphenylcyclobutenedione_an->2an,8.35,9.55483
23,2me4dimeam5cnpyrimidine_cation->neut,4.37,4.1415963
24,4methoxyphenylhydrazine_cation->neut,5.71,5.843168
25,1me2meimino12dihpyrimidine_cation->neut,11.69,11.533781
26,457trifluoro1hbenzimidazole_neut->an,9.9,9.575671
27,3chlorootoluidine_cation->neut,2.49,3.3817968
28,2methylnaphtimidazole_cation->neut,6.02,6.341651
29,2bornylamine_cation->neut,10.17,10.359692
30,2aminonicotinic_neut->an,6.58,6.2505693
31,2mes46dimepyrimidine_cation->neut,2.12,1.9758105
32,2oh46dimepyrimidine_cation->neut,3.77,3.887504
33,28dihydroxypurine_cation->neut,0.5,0.44142962
34,2mesulphinylquinoxaline_cation->neut,-1.36,-0.77475023
35,2naphtylamine_cation->neut,4.11,4.1421432
36,3methylisoquinoline_cation->neut,5.64,5.6424313
37,3methylpyrazole_cation->neut,3.43,3.2018108
38,2methoxypyrazine_cation->neut,0.75,0.7382579
39,aminomethyltrimethylsilane_cation->neut,10.96,10.992396
40,26dime4fphenol_neut->an,10.46,10.193685
41,2amino3methylpyridine_cation->neut,7.14,6.9546757
42,1234tetrah17naphthyridine_cation->neut,7.08,6.817873
43,4phcarbamoylimidazole_cation->neut,3.75,2.0869331
44,24dihydroxypyrimidine_an->2an,13.0,13.843088
45,1methylisoxanthopterin_cation->neut,2.22,1.299757
46,Nmethyl3amino2oxopyridine_cation->neut,2.94,2.6885123
47,4mesulfinylpyridazine_cation->neut,0.22,1.3596873
48,3aminobenzoic_cation->neut,3.07,3.4743953
49,pyrazine_cation->neut,0.6,1.3320193
50,6methyllumazine7carboxylic_an->2an,8.3,8.784729
51,pyridine35dicarboxylic_an->2an,4.62,4.3328414
52,4cyano35dimethylphenol_neut->an,8.21,8.146309
53,balaninemethylester_cation->neut,9.17,8.83042
54,26pyridinecarboxaldhydedioxime_an->2an,10.88,11.753679
55,6oh2am7mepurine_cation->neut,3.5,3.8574495
56,23diampyridine_cation->neut,7.0,7.0253825
57,2hydroxyphenazine_cation->neut,2.6,3.7706158
58,23dih5oimidazo12cpyrimidine_cation->neut,6.99,6.645474
59,9hydroxyphenanthridine_cation->neut,5.31,5.847312
60,2aminobenzothiazole_cation->neut,4.48,4.1578374
61,3mesulfinylpyridazine_cation->neut,-0.62,1.4358408
62,1phenylpiperazine_cation->neut,9.02,8.945255
63,27dimehypoxanthine_cation->neut,2.13,2.4611025
64,26dioxo1236tetrah45diampyrimidine_cation->neut,4.44,3.9619255
65,7ohpteridine_neut->an,6.43,6.724516
66,79dimethylhypoxanthine_cation->neut,6.46,6.9542894
67,4nitropyridine_cation->neut,1.23,1.8701367
68,ethanolamine_cation->neut,9.5,9.734323
69,1azaspiro33heptane_cation->neut,11.4,9.880381
70,23dimeindole_cation->neut,-1.34,0.7976115
71,3am4meapyridine_cation->neut,9.57,9.150797
72,cyanomethylamine_cation->neut,5.34,5.5445004
73,1meochlorophenylhydrazine_cation->neut,4.78,5.7422137
74,6me24diampyrimidine_cation->neut,7.63,7.642346
75,5carbm14dime12dih2oxopyirimidine_cation->neut,1.76,2.421288
76,26dioxo1236teth4pyrimidinecarboxylic_an->2an,9.45,8.934071
77,Nbenzoylpiperazine_cation->neut,7.75,7.6084275
78,2methyl13cyclohexanedione_neut->an,5.57,6.711989
79,trans4hydroxyproline_cation->neut,1.82,2.066558
80,1aminocyclopentane1carboxylate_cation->neut,2.62,2.5490985
81,4chloro7methoxyquinoline_cation->neut,4.32,4.1812296
82,benzotriazole_cation->neut,0.42,2.4074006
83,3ph4me5methoxy_cation->neut,5.0,5.275626
84,2aminomethylpyridine_cation->neut,8.64,9.007655
85,pteridine261h5hdione_an->2an,8.64,8.784954
86,2phenyl1133tetramethylguanidine_cation->neut,11.77,11.553315
87,1me6nitrobenzimidazole_cation->neut,3.67,3.6354704
88,sphspyperidin2ylmethanol_cation->neut,9.57,9.618669
89,24diam67dimepteridin_cation->neut,5.44,5.714412
90,6meam24diampyrimidine_cation->neut,7.21,7.190165
91,3me110phenanthroline_cation->neut,4.98,5.4585404
92,24diaminonaphthalen1ol_2cation->cation,3.14,2.8225288
93,3tbutylaminopropan2ol_cation->neut,10.0,10.421855
94,2fluoropyridine_cation->neut,-0.44,-0.39701033
95,3dimeam124triazin52hone_cation->neut,1.6,2.2866101
96,diipropropanedioic_neut->an,2.124,3.3164787
97,6oh2am1mepurine_cation->neut,3.13,3.4928403
98,4f2ambenzoic_cation->neut,1.42,1.3464959
99,4am5carbmpyrimidine_cation->neut,4.13,4.3308744
100,9me8mespurine_cation->neut,2.95,3.2969742
101,leucine_neut->an,9.6,9.495635
102,6oh1me2oxo12dihpyridine_neut->an,4.62,4.429473
103,4oh6ph2am135triazine_cation->neut,3.0,2.8687067
104,3oh4oxohpyran26dicarbx_an->2an,2.11,1.8233151
105,3me24pentanedione_neut->an,10.87,10.990205
106,6me24diam135triazine_cation->neut,5.14,5.267853
107,46dime78dih2ohpteridine_cation->neut,3.96,4.0941706
108,22dimethyl13propanediamine_2cation->cation,8.18,7.7150087
109,Smethyl2mercaptopyridine_cation->neut,3.62,3.8210273
110,4am3me123triazole_cation->neut,2.27,2.410205
111,5hydroxy2methyl1456tetrahydropyrimidine_cation->neut,11.4,12.223307
112,aminotetrazole_cation->neut,1.76,1.4163883
113,methyl3amino1naphtholate_cation->neut,3.38,3.798328
114,5aminoquinoline_cation->neut,5.46,5.878874
115,1amino7methoxynaphtlene_cation->neut,4.07,4.346879
116,18dime2am18dime16dih6oxopurine_cation->neut,4.07,4.11604
117,4aminobenzimidazole_2cation->cation,1.5,0.9937475
118,8nitroxanthine_an->2an,9.84,9.908772
119,13phenylenediamine_2cation->cation,2.54,2.7041984
120,33dimetrans12cyclpropdicarbxylic_an->2an,5.32,5.367364
121,serine_neut->an,9.15,9.659513
122,propionamide_cation->neut,-0.9,0.009317875
123,34dihquinazoline_cation->neut,9.17,8.690529
124,2aminomethylquinazoline_cation->neut,4.98,4.779532
125,5am3me1phpyrazole_cation->neut,3.95,3.643064
126,cyclohexanimine_cation->neut,9.15,9.812616
127,benzene124triamine_2cation->cation,3.7,2.3177423
128,glycylglycylglycine_cation->neut,3.38,2.547464
129,16naphthyridine_cation->neut,3.76,4.1440916
130,oxypurinol_neut->an,7.7,6.7401237
131,2methylquinoline_cation->neut,5.7,5.941677
132,4phenylpyridinenoxide_cation->neut,0.83,1.6075673
133,m-claniline_cation->neut,3.52,3.5793042
134,2methyl1thiochromone_cation->neut,-0.69,-0.74221945
135,quinuclidin3one_cation->neut,7.53,7.2491856
136,2amino4chloronaphtalene_cation->neut,3.38,3.4259825
137,23dimeindolizine_cation->neut,5.43,4.951241
138,26diaminophenol_2cation->cation,2.7,2.3825965
139,36dioh25dif14benzoquinone_an->2an,3.3,4.186513
140,tetrahydrozoline_cation->neut,10.51,10.090064
141,1methyl2nitroimidazole_cation->neut,-0.48,-0.9436674
142,Nmethyl2oxopyridine_cation->neut,0.32,0.35737085
143,2trimethylsilylethanamine_cation->neut,10.97,11.177715
144,5ph3me4oxo2imthiazolidine_cation->neut,4.07,3.4115703
145,1r2r3rtrans13dimecyclpropdicarbxylic_an->2an,5.51,5.1785574
146,159triazaciclododecane_3cation->2cation,2.41,2.9464679
147,1phpyrazolo34dpyrimidin4am_cation->neut,3.89,3.6581855
148,nicotone_cation->neut,4.21,4.8410754
149,2e14dimepyridin21himine_cation->neut,13.9,13.037582
150,3hidrazinoquinoline_cation->neut,4.85,4.7983665
151,8cf3purine_cation->neut,1.0,1.3766298
152,methyl4amino2naphtholate_cation->neut,3.12,3.3017702
153,4fnndimebenzylamine_cation->neut,8.94,8.761371
154,4tertbutylaniline_cation->neut,4.93,4.8097014
155,5amino1pnitrophenyltetrazole_cation->neut,0.34,0.8912139
156,propargylamine_cation->neut,8.15,8.391217
157,12ethanediamine_2cation->cation,6.85,7.802151
158,1me57dihfuro34bpyridin21hone_cation->neut,0.01,0.73162794
159,1methyl7aminobenzimidazole_cation->neut,5.9,5.7216005
160,acetamidine_cation->neut,12.2,12.511462
161,5methylcytosine_cation->neut,4.6,4.7248726
162,13nitrophenhyimidazole_cation->neut,5.07,4.7241287
163,succinic_neut->an,4.21,4.2675023
164,2amino7methylbenzothiazole_cation->neut,4.25,4.3773746
165,1me14dih4meimpteridine_cation->neut,10.3,10.597983
166,8bromoquinoline_cation->neut,3.13,3.0246487
167,1benzylpyrrolidine_cation->neut,9.51,8.851114
168,7methoxypteridine_cation->neut,1.64,1.1825562
169,110phenanthroline_2cation->cation,-0.7,-1.0138783
170,34dimethylpyridine_cation->neut,6.47,6.065729
171,4oh6me2am135triazine_cation->neut,3.1,3.326908
172,p-hydroxybenzoic_an->2an,9.23,8.955709
173,4oh15naphthyridine_cation->neut,2.81,3.2272277
174,5phenylimidazole_cation->neut,6.05,5.7274218
175,1tebutylimidazole_cation->neut,7.3,7.2316194
176,3tertbutylpyridine_cation->neut,5.82,5.7669086
177,5amino1methyl124triazole_cation->neut,4.29,4.327803
178,neorbornylamine_cation->neut,10.01,10.177305
179,3hydroxyN1methylpyridazine_cation->neut,2.31,2.0908227
180,25diaminopyridine_cation->neut,6.48,6.532934
181,2phenylpyrrolidine_cation->neut,9.6,9.058801
182,4me17diazaindene_cation->neut,5.18,4.68876
183,glycylalanine_neut->an,8.33,8.357187
184,3me5nitro6oxo24diam36dihpyrimidine_cation->neut,2.8,2.412334
185,22dimethyl13propanediamine_cation->neut,10.22,11.163549
186,indoline_cation->neut,4.9,5.2940493
187,5cl146trim2im12dihpyrimidine_cation->neut,11.01,11.111609
188,nmeazabicyclo332nonane_cation->neut,10.24,9.725247
189,5chlorootoluidine_cation->neut,3.85,3.7015574
190,sarcosin_neut->an,10.2,10.035854
191,nphenylimidazolin2imine_cation->neut,10.24,10.436408
192,345triohmethylbenzoate_neut->an,7.88,6.202157
193,4oh2356tetrafluorobenzoic_an->2an,5.17,6.0954847
194,9aminophenanthridine_cation->neut,6.84,6.888283
195,24dioxo1234teth5pyrimidinecarboxylic_an->2an,8.89,8.5736065
196,1methylpterin_cation->neut,2.86,2.9408941
197,2am5678tetrah1hnaphth23dimidazol_cation->neut,7.64,7.401725
198,7hydroxyphenanthridine_cation->neut,4.39,5.266138
199,16dime1hpyrazolo34dpyrimidine_cation->neut,3.27,3.396636
200,23diclpyridine_cation->neut,-0.85,-0.7650051
201,67dih1h123triazolo45dpyrmdn5one_cation->neut,-1.36,-1.8077275
202,semicarbazide_cation->neut,3.53,3.9336264
203,2amino7methoxytropone_cation->neut,2.39,2.724987
204,4nitrophenylmalononitrile_neut->an,2.3,2.223738
205,3meam2carbam5ampyrazine_cation->neut,2.48,3.4310398
