,names,pKa,pKa predicted
0,2phenyl1456tetrahydropyrimidine_cation->neut,12.8,11.568998
1,22pyridilimidazole_cation->neut,5.47,5.647443
2,pyrazine2amidino3meam_cation->neut,8.96,7.804182
3,4me3ph5meim45dih124oxadiazole_cation->neut,6.43,6.363978
4,3me2meim12dihtetramethiazole_cation->neut,10.0,8.351843
5,1Hpyrazol3ol_neut->an,7.94,7.95272
6,4me9amacridine_cation->neut,10.24,8.8519535
7,4mepyrazole45dih_cation->neut,4.58,4.0808253
8,26dime4carbmquinazoline_cation->neut,1.79,1.7857442
9,4fluoropiperidine_cation->neut,9.4,9.292902
10,2chloropyridine_cation->neut,0.47,0.105793
11,23dimethylaniline_cation->neut,4.7,4.453328
12,5fluro6methylaminopyrimidin21hone_cation->neut,2.66,1.4878702
13,4methoxycinnoline_cation->neut,3.14,3.547432
14,5pchlorphenyloxazole_cation->neut,0.16,-0.10471439
15,6cyanopurine_neut->an,6.88,7.5832186
16,2meo3mequinoxaline_cation->neut,1.38,1.3167238
17,5meo24diampyrimidine_cation->neut,7.23,7.716169
18,4f2nitroaniline_cation->neut,-0.34,-0.28286445
19,3hydroxy2meopyridine_cation->neut,2.1,1.7803254
20,3methyl13thiazol23himine_cation->neut,9.61,9.019759
21,benzene1iminobenzyl26dimethyl_cation->neut,6.29,6.3508162
22,354dimetpyrazole_cation->neut,3.91,3.4376178
23,6cf39hpurin2amine_cation->neut,1.85,1.8247414
24,histamine_2cation->cation,6.04,6.201423
25,2mesthiazole_cation->neut,1.92,1.4037371
26,4amino3ethylpyridine_cation->neut,9.39,9.12162
27,6me5phenox24diampyrimidine_cation->neut,6.47,6.5202684
28,9methyl28dihydroxypurine_an->2an,11.5,12.102465
29,5mercaptoquinoline_neut->an,6.48,5.612563
30,6hidrazinoquinoline_cation->neut,5.5,5.789152
31,25thiazolylpyridine_cation->neut,2.79,2.0938969
32,2me6meampurine_cation->neut,5.04,4.47133
33,2367tetrh1h5himdazo12apyrimdne_cation->neut,11.22,11.40056
34,7aminoquinoline_cation->neut,6.63,7.191527
35,pteridine46dime2amino_cation->neut,2.66,3.0774684
36,1234tetrah15naphthyridine_2cation->cation,-1.35,-1.0047383
37,4meam1me2pyrimidionne_cation->neut,4.47,4.596746
38,5carboxy4methyloxazole_cation->neut,-0.72,-0.66546583
39,4cl2nitroaniline_cation->neut,-0.94,-0.7974881
40,2me4carbmquinazoline_cation->neut,1.57,1.4863343
41,146triazaindene_neut->an,13.16,13.005756
42,tetrahydroquinoline_cation->neut,5.03,4.6309924
43,246triaminopyrimidine_2cation->cation,1.07,1.2475
44,2imino133trimeindoline_cation->neut,9.25,9.42549
45,4cyano110phenanthroline_cation->neut,3.56,3.2671742
46,Nethyltrans23dimethylaziridine_cation->neut,9.47,8.760767
47,26dimethylquinazolinehydrate_cation->neut,8.65,8.584438
48,thioibotenic_neut->an,5.9,6.729303
49,nphenylhydroxylamine_cation->neut,2.19,1.1414833
50,2amino4methoxypyrimidine_cation->neut,5.53,5.555438
51,1me45diam2im12dihpyrimidine_cation->neut,13.66,12.839362
52,aniline_cation->neut,4.6,4.3012257
53,2me16dih123triazolo5p4p54pyrimidine_cation->neut,6.16,6.1674767
54,4formyl123triazole_neut->an,6.63,6.6761527
55,3me1ph1Hpyrazol5ol_cation->neut,1.42,1.9582076
56,4benzylpyridine_cation->neut,5.59,5.4820905
57,tertbutyldimethylamine_cation->neut,10.52,9.640282
58,n3dimethylaniline_cation->neut,4.85,4.9500585
59,1hydroxyphenazine_cation->neut,1.44,1.572741
60,2trimesilylmeaminopropane_cation->neut,10.8,11.129916
61,nndime4cyanoaniline_cation->neut,1.777,2.2623343
62,ethanedihydroxamic_an->2an,9.0,7.414887
63,4me2hidrazinoquinoline_cation->neut,8.35,8.190527
64,benzoquinonemonoxime_neut->an,6.2,6.059048
65,1amino3cyanonaphtalene_cation->neut,2.26,2.5805273
66,3dimeampyridine_cation->neut,6.45,6.557957
67,4mesilamidepyridine_cation->neut,3.64,4.2770925
68,5methoxypyrimidin4ol_neut->an,8.64,8.5066595
69,threonine_neut->an,9.1,8.198137
70,4methylquinazoline_cation->neut,2.8,2.9127898
71,5ohpyridin21Hone_neut->an,8.51,9.241404
72,8oh16naphthyridine_cation->neut,4.05,4.5428185
73,quinuclidine4methylsulfonyl_cation->neut,7.89,7.7546415
74,4am2butynoic_cation->neut,1.8,1.0131779
75,4mnitrophenylpyridine_cation->neut,4.87,4.5412655
76,cis1am2isop5mecyclohexane_cation->neut,10.35,10.502441
77,6mepyrazolo34dpyrimidin4am_cation->neut,5.41,4.941639
78,23diampropanoic_cation->neut,6.79,6.738661
79,m-nitrophenol_neut->an,8.36,8.450471
80,146triazanaphtalene_cation->neut,2.47,2.068759
