,names,pKa,pKa predicted
0,14dimethylurazole_neut->an,5.3,6.419941
1,7methoxyquinoline_cation->neut,5.03,5.574931
2,5me110phenanthroline_cation->neut,5.26,5.4536295
3,669trimethyladenine_2cation->cation,-0.77,0.68254995
4,4dimethylaminoaniline_cation->neut,6.59,6.635558
5,5cf3141h3hdionepyrimidine_neut->an,7.35,7.1274576
6,246triaminophenol_cation->neut,6.0,5.1281104
7,42pyridilthiazole_cation->neut,4.105,4.8115273
8,alaninamide_cation->neut,8.02,7.644271
9,42pyridilimidazole_cation->neut,5.492,5.51748
10,guanine_an->2an,12.3,12.345404
11,5me2meopyrimidine_cation->neut,1.67,1.6323569
12,5amquinazoline_cation->neut,3.56,4.1201015
13,quinuclidine4methylvinyl_cation->neut,10.52,10.259907
14,8phenylpurine_cation->neut,2.66,3.129427
15,4benzylsulfanylpyridine_cation->neut,5.41,5.331953
16,24dimethieno32cpyridinium_cation->neut,6.43,5.9124126
17,diisopropylamine_cation->neut,11.12,10.714236
18,Smethyl3mercaptoquinoline_cation->neut,3.88,4.0411425
19,5aminoisoquinoline_cation->neut,5.58,5.274536
20,2me34dihpteridine_cation->neut,7.26,7.7975225
21,1me5nitro2piperidinoimidazole_cation->neut,2.72,2.330041
22,5amino1isopropyltetrazole_cation->neut,1.91,1.8088646
23,246trimethylaniline_cation->neut,4.38,4.327452
24,1mercaptoisoquinoline_cation->neut,-1.9,-2.6055462
25,4methylaminophenol_cation->neut,5.9,6.2521653
26,cisethyleneoxidedicarboxylic_an->2an,3.92,4.331067
27,6nitroisoquinoline_cation->neut,3.45,3.3662915
28,3fluoroaniline_cation->neut,3.58,3.5595393
29,2isopropylaniline_cation->neut,4.42,4.6519685
30,4methylquinoline_cation->neut,5.5,5.779423
31,3methylxanthine_neut->an,8.1,8.094555
32,245trimethylphenylguanidine_cation->neut,11.35,10.665159
33,glycilproline_neut->an,8.65,8.118573
34,aniline4chloro3nitro_cation->neut,1.93,1.8138561
35,nnnptrimethylhydrazine_cation->neut,6.58,7.430912
36,acetamidopyridine_cation->neut,4.37,4.40345
37,aminomethylsulfonic_neut->an,5.57,4.4186563
38,Nmethyl5mercaptoquinoline_cation->neut,3.22,3.8160567
39,4etaniline_cation->neut,5.0,4.716587
40,2amino3dimethylaminopyrazine_cation->neut,4.29,4.197668
41,159triazaciclododecane_2cation->cation,7.57,8.205605
42,perimidine_cation->neut,6.35,5.819755
43,cyclopentan11dicarboxylic_neut->an,3.09,2.3788645
44,2dimethylamino4methoxypyrimidine_cation->neut,5.87,6.07284
45,4amino6methylthiopyrimidine_cation->neut,3.94,4.403522
46,16diazabicyclo440decane_cation->neut,6.79,7.3800707
47,pyridine26dimethyl35dicarboxylic_an->2an,6.16,5.720626
48,1et12dih2iminopyrimidine_cation->neut,10.92,11.010564
49,3678tetme2im4oxo2348tethpteridine_cation->neut,10.04,9.824192
50,5cl1me2im12dihpyrimidine_cation->neut,10.19,9.831159
51,2methoxybenzylamine_cation->neut,9.7,8.884443
52,npnppdimenacguanidine_cation->neut,7.5,7.1235676
53,12dimethylpyrazolidine_cation->neut,6.67,6.5915155
54,cis13diamcyclohexane_cation->neut,10.3,10.01634
55,picolinic_cation->neut,1.01,0.83341646
56,ammeline_cation->neut,4.5,5.200555
57,16dime4meampyrazolo34dpyrimidine_cation->neut,4.96,5.11283
58,1mephenylhydrazine_cation->neut,4.98,5.1520667
59,ecgoninemethylester_cation->neut,9.16,8.716259
60,2pmeophe2imidazoline_cation->neut,10.2,9.899106
61,3aminobenzoicmethylester_cation->neut,3.58,3.3476884
62,8oh5quinolinecarboxylic_cation->neut,4.0,3.354584
63,otoluidine_cation->neut,4.45,4.481572
64,2me5phoxazole_cation->neut,2.13,2.21922
65,3ph5dimeam124oxadiazole_cation->neut,-0.25,0.26975775
66,2carboxypyrimidine_cation->neut,-1.13,-0.5846982
67,3aminomethylbenzoic_cation->neut,3.08,3.5092423
68,pteridine47dime2amino_cation->neut,2.59,2.943148
69,124triazole35dimethyl_cation->neut,3.79,4.057525
70,5carboxylictropolone_an->2an,6.41,5.9216843
71,2hydroxy6mepyridine_cation->neut,1.12,1.1732893
72,allothreonine_neut->an,9.1,8.696764
73,22bipyridine_2cation->cation,0.05,0.17269254
74,3nitroindole_neut->an,10.12,8.8337345
75,dimethylacetamide_cation->neut,-0.19,0.6792903
76,9methylpurine_cation->neut,2.27,3.2176273
77,creatine_cation->neut,2.79,3.4955
78,4am15dimepyrimidin2one_cation->neut,4.69,4.6718874
79,quinuclidine3carboxamide_cation->neut,9.82,9.640397
80,5oh146triazanaphthalene_cation->neut,-0.78,-0.33537626
81,benzoc18naphthyridine_cation->neut,5.2,4.2651663
82,5cn2meampyrimidine_cation->neut,0.76,0.9354191
83,adrenaline_cation->neut,8.64,9.084096
84,nmethylpyrimidin4amine_cation->neut,6.09,6.7121277
85,3cyclopropyl1hpyrazole_cation->neut,3.16,3.503707
86,35dimethylaniline_cation->neut,4.765,4.8561544
87,3phquinuclidine_cation->neut,10.23,9.358667
88,2nformylnmethylaminobenzenethiol_neut->an,5.65,6.7421885
89,trimethylanilinoxid_cation->neut,4.78,4.745327
90,16dime123triazolo5p4p54pyrimidine_cation->neut,0.71,1.4868078
91,1methylphthalazine_cation->neut,4.37,4.7470813
92,2methylthiophenol_neut->an,6.64,7.1451073
93,5nitroindazole_cation->neut,-0.96,-0.61008334
94,ptoluidine_cation->neut,5.08,4.9101253
95,3methylpiperidine_cation->neut,11.07,10.68099
96,5cl2meampyridine_cation->neut,5.11,4.818425
97,56benzquinoline_cation->neut,5.15,5.1070085
98,phtalazine_cation->neut,3.47,3.863251
99,5nitro2mebenzimidazole_cation->neut,4.37,3.965283
100,6mercaptoquinoline_cation->neut,3.95,4.429496
101,6dimeampurine_cation->neut,3.83,4.8324833
102,echinopsine_cation->neut,2.36,2.5721674
103,quinuclidine2cyano_cation->neut,5.85,6.3061733
104,3nitropyridine_cation->neut,0.79,1.5817587
105,246trimethylquinazolinehydrate_cation->neut,9.22,9.399056
106,5methoxyquinazolinehydrate_cation->neut,7.71,7.6861653
107,afluoroacrilic_neut->an,2.55,2.473468
108,2amino45dimethylphenol_cation->neut,5.26,5.1838436
109,acetylguanidine_cation->neut,8.23,7.2076874
110,2amino4methylpyridine_cation->neut,7.48,7.2708645
111,8hydroxyphenanthridine_cation->neut,4.35,4.84073
112,137trime8oxo78dih1hpurin3ium6olate_cation->neut,2.9,3.7613363
113,6nitroindazole_neut->an,11.67,11.333719
114,66diox2oh57dihthieno34bpyridin2one_cation->neut,-0.4,-0.5540843
115,5ipro46diohpyrimidine_neut->an,5.42,6.6216307
116,3amino7chlorocinnoline_cation->neut,3.28,3.4871078
117,3mercaptoquinoline_cation->neut,2.33,3.838675
118,46dihydroxypyrimidine_cation->neut,0.26,-0.2728417
119,6methoxypurine_cation->neut,2.17,2.6097207
120,xanthopterin_cation->neut,2.17,1.8972945
121,4amino2naphtoic_cation->neut,2.89,3.2270856
122,7amidopyrazolo43dpyrimidine_neut->an,10.15,11.175351
123,124benzotriazine_cation->neut,-0.82,0.4193089
124,quinuclidine4dimethylamino_cation->neut,10.15,10.012576
125,cyclobutan13cisdicarboxylic_an->2an,5.3,5.728458
126,cis2mecyclohexylamine_cation->neut,10.49,9.996187
127,4me6oh5cn23dihfuro23bpyridine_cation->neut,-1.9,-1.8174973
128,25dimethylthiazole_cation->neut,3.91,3.8888364
129,5amquinolin8ol_cation->neut,5.67,5.502741
130,2azetidinecarboxylic_cation->neut,2.01,2.1725833
131,6oh1me2oxo12dihpyridine_cation->neut,0.61,1.0487201
132,3methylleucopterin_cation->neut,-0.53,-0.45859718
133,4aminobenzonitrile_cation->neut,1.74,1.8496462
134,methylbiguanide_2cation->cation,3.0,1.4099185
135,4pyridinecarboxylic_neut->an,4.85,5.145308
136,135triazanaphthalene_cation->neut,1.36,1.6243446
137,9dimeamacridine_cation->neut,9.08,8.307491
138,sarcosinmethylamide_cation->neut,8.28,7.921335
139,13dime5oxo25dihpyrazole_neut->an,7.94,8.338352
140,5ph2ampyrimidine_cation->neut,3.32,3.7257285
141,2fluoroaniline_cation->neut,3.2,2.8408442
142,245trimethyl12oxazol32Hone_cation->neut,-1.36,-0.48431706
143,4carboxy25dimethyloxazole_cation->neut,0.27,0.50014734
144,6me4ampyrazolo34dpyrimidine_cation->neut,5.52,5.4487877
145,isoniazid_cation->neut,3.52,3.3485065
146,4ethylthiazole_cation->neut,3.204,2.7938635
147,4hydroxypteridine_cation->neut,-0.17,0.4458816
148,24dihydroxypyrimidine_cation->neut,1.37,1.3811755
149,1234tetrah18naphthyridine_cation->neut,7.61,7.2572103
150,trans2mecyclohexylamine_cation->neut,10.51,10.31946
151,2amino3dimethylaminopyrazine_2cation->cation,-0.24,0.059231043
152,1me4im14dihpteridine_cation->neut,9.48,9.341956
153,5oh2nitronm3aniline_cation->neut,-0.94,-0.8898394
154,sulfacetamide_cation->neut,1.76,1.2325822
155,11dimethylaziridine_cation->neut,8.61,9.0811615
156,1azabicylco222octane_cation->neut,11.1,10.871453
157,4meo5ampyrimidine_cation->neut,4.22,4.2838426
158,canavanine_cation->neut,6.6,6.3899493
159,2meo3ampyridine_2cation->cation,-0.96,-0.32503867
160,3me6meopurine_cation->neut,2.61,2.7367172
161,quinuclidine4cyano_cation->neut,8.23,8.578575
162,46bidimethyulaminopyrimidine_cation->neut,6.34,5.900572
163,2dimethylamino4methylthiopyrimidine_cation->neut,5.04,5.0949197
164,4meo2nitroaniline_cation->neut,0.77,0.5903553
165,22bipyridine_cation->neut,4.4,3.8567605
166,2methylthiazoline_cation->neut,5.22,5.0840397
167,isopropylidendiphosphonic_an->2an,3.16,3.4898195
168,2ethylquinazolinehydrate_cation->neut,8.41,8.182817
169,naphtimidazole_cation->neut,5.16,4.8484545
170,2ethylpyridine_cation->neut,5.97,5.617189
171,quinoline2methoxycarbonyl_cation->neut,1.748,2.2600574
172,16dime2im12dihpyrimidine_cation->neut,10.86,11.447648
173,1piperideine_cation->neut,7.93,7.712037
174,4aminotropolone_cation->neut,2.04,1.9448919
175,8meam1imeamnaphthalene_cation->neut,6.43,6.279895
176,2amino2cyanopropane_cation->neut,5.3,6.099003
177,34diampyridine_2cation->cation,0.49,0.52887607
178,5oxaspiro24heptan6ylmethanamine_cation->neut,8.9,9.180791
179,1ipro2oxo12dihpyrimidine_cation->neut,2.88,3.1348753
180,3ohpyridin21Hone_cation->neut,0.22,-0.09297371
