,names,pKa,pKa predicted
0,2aminopurine_neut->an,10.0,10.340017
1,pivalamide_cation->neut,-0.28,-0.9378736
2,tyrosineamide_cation->neut,7.48,7.250606
3,1methyl4nitroimidazole_cation->neut,-0.58,0.23058462
4,8methoxyquinazoline_cation->neut,1.93,2.127285
5,2methiopyrimidine_cation->neut,0.59,0.9936166
6,4isopropylquinazoline_cation->neut,2.81,2.7492871
7,14dimetpyrazole_cation->neut,2.48,3.9761734
8,quinoxaline_cation->neut,0.72,0.7920594
9,146trimepyridin31hone_cation->neut,3.9,4.1681232
10,4hydroxytropolone_neut->an,5.76,7.4645796
11,4nitro2356tetramethylaniline_cation->neut,2.36,2.169351
12,3me4567tetrahindazole_cation->neut,4.65,4.5240617
13,5et1me21hpyrimidinimine_cation->neut,11.45,11.4901495
14,35dinitrophenol_neut->an,6.73,6.724905
15,5hydroxypyrimidine43hone_neut->an,7.52,7.407041
16,cyclohexan1amino1carboxylic_neut->an,10.03,10.059166
17,3pyridinecarbaldehydeoxime_cation->neut,4.1,4.320319
18,benz34isothiazole_cation->neut,-0.1,0.47374058
19,6oh24dione1h3hpyrimidine_neut->an,3.99,1.979878
20,8methoxyquinoline_cation->neut,5.01,5.1470227
21,3nitro15naphthyridine_cation->neut,0.63,1.3738856
22,8cf3purin21hone_neut->an,5.35,5.95984
23,9methyluric_neut->an,5.77,4.89697
24,pyrazine1oxide_cation->neut,0.05,1.1911507
25,167trime4iminepteridine_cation->neut,10.44,9.72558
26,2me46diohpyrimidine_cation->neut,0.21,0.95106363
27,triethylamine_cation->neut,10.72,10.766504
28,4me34dihquinazoline_cation->neut,9.15,9.18126
29,5hydroxy4methylcoumarin_neut->an,8.26,8.538289
30,5hydroxypyrimidine_cation->neut,1.85,1.4143028
31,1methyl4pirimidinone_cation->neut,1.8,2.3660178
32,lysine_cation->neut,8.94,8.737057
33,56dime3meampyrazinamide_cation->neut,2.68,2.282021
34,6aminoquinoline_cation->neut,5.63,5.512559
35,2acpyridinox_cation->neut,-0.45,1.9812472
36,alanylalanine_neut->an,8.13,7.6754904
37,benzoxazole_cation->neut,0.5,0.8058157
38,1me41hquinolinimine_cation->neut,12.4,13.34887
39,24diaminopteridin6ylmethanol_cation->neut,5.02,5.536548
40,3aminomethyl6methylpyridine_2cation->cation,2.9,3.8135848
41,pyridine246trimethyl35dicarboxylic_an->2an,6.54,7.8045845
42,7hidrazinoquinoline_2cation->cation,2.8,2.7885513
43,16dih123triazolo5p4p54pyrimidine_cation->neut,5.6,5.192179
44,44pyridylaniline_2cation->cation,2.75,2.2372165
45,24diam6dimeampyrimidine_2cation->cation,0.68,1.2969184
46,22thienylpyridine_cation->neut,3.79,3.0094104
47,2carboxy5phenyloxazole_cation->neut,-1.87,-2.402659
48,14phenylenediamine_2cation->cation,2.97,3.2250245
49,3mesulfonylpyridazine_cation->neut,-1.01,-0.31109667
50,8methoxy6methylquinoline_cation->neut,5.7,5.519095
51,pyrazolo34dpyrimidin4dimeam_cation->neut,4.53,4.433741
52,3aminopyridazine_cation->neut,5.19,5.287566
53,3fluoropyrrolidine_cation->neut,9.4,9.469478
54,2me5nitroaniline_cation->neut,2.32,2.401095
55,3clnndimebenzylamine_cation->neut,8.67,8.690265
56,1amino6chloronaphtalene_cation->neut,3.48,3.6020408
57,tetramethylpyrazine_cation->neut,3.6,3.3692331
58,2cyclohexen1amine_cation->neut,10.42,10.117585
59,6oh2ampyridine_cation->neut,2.32,1.9572477
60,12phenylenediamine_cation->neut,4.47,5.226793
61,methylpiperidine_cation->neut,10.19,10.469636
62,pyridine2methylamine_cation->neut,3.79,4.252825
63,nme2pheam56dih4h13oxazine_cation->neut,10.71,10.483284
64,2methylphenylhydrazine_cation->neut,5.32,5.215008
65,2aminophenol_cation->neut,4.66,4.620249
66,2mes45dimethiazole_cation->neut,3.1,2.3576322
67,phenanthridine_cation->neut,4.52,3.874476
68,6cn5am1h123triazolo45bpyridine_cation->neut,-0.06,0.77176666
69,2methylbenzimidazole_cation->neut,6.1,6.4699345
70,5me7meo34dihpyrano23bpyridine_cation->neut,3.04,2.6671948
71,2me5carboxy4am123triazole_cation->neut,-0.28,-1.4279033
72,trans1am2ohcyclohexan_cation->neut,9.63,9.656794
73,35dimethylisothiazole_cation->neut,1.52,1.9850175
74,3aminopropanoic_neut->an,10.24,10.018076
75,24dime1h15benzodiazepine_cation->neut,8.98,8.577551
76,146triazaindene_cation->neut,4.24,4.3959856
77,7me6ohpurine_cation->neut,2.12,2.225003
78,nacetylimidazolin2imine_cation->neut,7.48,7.398719
79,35methiophen2ylpyridine_cation->neut,4.56,4.2800956
80,azetidine_cation->neut,11.29,10.802048
81,1pnitrophenylpyrazole_cation->neut,-0.65,-0.03648615
82,26dime4ampyrimidine_cation->neut,6.97,6.9901295
83,dimethylguanidine_cation->neut,13.6,13.388003
84,1pme6mes123azol5p4p45pyrmdine_cation->neut,-0.78,-1.0435872
85,tyrosine_an->2an,10.6,10.654386
86,3chloroquinoline_cation->neut,2.63,2.8386424
87,56dime2meopyridine_cation->neut,4.86,4.1388154
88,2oh34diampyridine_cation->neut,4.16,5.246063
89,formic_neut->an,3.75,3.9539895
90,1amino3chloronaphtalene_cation->neut,2.69,2.7061229
91,2oh6me123triazolo5p4p54pyrimidine_cation->neut,0.51,0.61586857
92,12nitrophenhyimidazole_cation->neut,5.08,5.6057134
93,2cyanoaniline_cation->neut,0.77,1.0507596
94,6me76him1h123triazolo45dpyrimidin_cation->neut,3.25,4.3394303
95,2aminoquinoline_cation->neut,7.34,7.5928307
96,3hydrazinebenzonitrile_cation->neut,5.57,4.529613
97,2pyridinealdoxime_cation->neut,3.56,3.7308571
98,24dimethyl8hydroxyquinoline_cation->neut,6.2,5.8638353
99,5aminobenzimidazole_cation->neut,6.07,6.28447
100,5ph4meopyrimidine_cation->neut,2.94,2.8296366
101,pyrazine2amidino3meam56dime_cation->neut,9.43,8.428979
102,6clpurine_neut->an,7.88,8.194458
103,urazole_neut->an,5.8,7.3660297
104,12phenylenediamine_2cation->cation,0.8,-0.1046015
105,ornitine_cation->neut,8.65,7.204287
106,4cf3phenol_neut->an,8.675,8.9570875
107,5me2ambenzoic_cation->neut,2.48,2.7704408
108,betaproline_cation->neut,3.02,3.446126
109,5ohimino246trione1h3h5hpyrimidine_an->2an,9.66,9.735656
110,34dioh1naphtylamine_cation->neut,4.41,4.045064
111,4methoxy6methylaminopyrimidine_cation->neut,4.23,4.26036
112,1me5ph4oxo14dihpyrimidine_cation->neut,1.99,2.191898
113,42pyridilimidazole_2cation->cation,1.33,1.2112527
114,2phbenzimidazole_cation->neut,4.98,5.7761
115,6me5ph24diampyrimidine_cation->neut,7.4,7.460466
116,5amino1methyltetrazole_cation->neut,1.82,1.9183125
117,8amquinazoline_cation->neut,2.8,2.6115005
118,4aminobenzosulfonic_neut->an,3.23,3.044478
119,45dimeacridine_cation->neut,4.51,5.2965007
120,isoxanthopterin_cation->neut,-0.5,-0.59342194
121,2amino7hydroxyfluorene_cation->neut,4.88,4.5118065
122,pempidine_cation->neut,11.25,11.121879
123,6methoxyquinazolinehydrate_cation->neut,8.05,7.659667
124,3ipro24pentanedione_neut->an,12.85,11.9377365
125,adenine_neut->an,9.75,10.19548
126,5678tetrahcinnoline_cation->neut,4.3,3.9870086
127,1phenylpyrrolidine_cation->neut,4.3,3.7472267
128,9methyladenine_cation->neut,4.1,4.254724
129,5hydroxycinnoline_neut->an,7.4,8.0041065
130,1me6cl12dih2oxopyridine_cation->neut,-0.33,-0.34523726
131,15dime4oxo14dihpyrimidine_cation->neut,2.44,2.783514
132,1methoxyphtalazine_cation->neut,3.7,4.095072
133,6methylthiopurine_neut->an,8.76,9.02229
134,6f2me4carbmquinazoline_cation->neut,1.03,1.7715855
135,trans24fluorophenylcyclopropylamine_cation->neut,8.25,8.4518585
136,2amino5nitronaphtalene_cation->neut,3.01,2.6850595
137,35dinitroaniline_cation->neut,0.23,0.41520655
138,trans1am2pclphenylcyclopropane_cation->neut,8.11,8.236662
139,47phenanthroline_cation->neut,4.0,4.5598774
140,6hydroxyquinoline_cation->neut,5.17,5.051597
141,1amcyclobutane_cation->neut,10.04,10.372437
142,25dioxybenzoquinone_an->2an,5.18,5.697674
143,2imino1me12dihpyrimidine_cation->neut,10.71,11.0947695
144,2am14dih4imino1mepyrimidine_cation->neut,12.9,12.958365
145,23dime146triazanaphtalene_cation->neut,3.28,3.2147908
146,3me2pham56dih4h13thiazine_cation->neut,7.86,7.016778
147,2iprothiazole_cation->neut,3.283,3.3834014
148,3phenylpyridine_cation->neut,4.8,4.349724
149,quinolinenoxide_cation->neut,0.7,1.3547509
150,3methoxyphenylhydrazine_cation->neut,5.3,5.218721
151,12dihydro1methyl2oxopyrazine_cation->neut,-0.04,0.37673497
152,p-fluorophenol_neut->an,9.89,10.160749
153,MTBD_cation->neut,13.0,13.715054
154,3am124triazine_cation->neut,4.1,2.2493405
155,2aminomethylpyridine_2cation->cation,2.14,3.4656072
156,456difluoro1hbenzimidazole_cation->neut,3.1,2.7350414
157,4oxo14dih3ampyridine_neut->an,11.27,11.279455
158,44pyridylaniline_cation->neut,6.26,5.924691
159,4trimethylsilylaniline_cation->neut,4.36,4.0090704
160,6me1234tetrahydroquinozaline_cation->neut,4.97,5.4311666
161,4hidrazinoquinoline_cation->neut,8.85,8.5026655
162,4pamino56benzquinoline_cation->neut,5.2,4.745485
163,3methylsulfonylaniline_cation->neut,2.68,2.1935732
164,2cl46dimepyrimidine_cation->neut,-0.68,-0.5297227
165,2me4dimeam5carbamoylpyrimidine_cation->neut,5.93,5.5859184
166,3cyano24diampyrimidine_cation->neut,3.75,3.8929746
167,6aminocinnoline_cation->neut,5.03,4.7570043
168,2amino367trimethylpteridin43Hone_cation->neut,2.34,3.0033648
169,1mepyrazolo34dpyrimidin4am_cation->neut,4.32,4.771152
170,3methylbenzylamine_cation->neut,9.45,9.360525
171,Nacetyltrimetylguanidine_cation->neut,8.93,9.765196
172,1me1himidazo45bpyridine_cation->neut,4.1,4.346485
173,p-claniline_cation->neut,3.99,3.5728633
174,2356tetramethylaniline_cation->neut,4.3,4.2316904
175,4aminofluorene_cation->neut,3.39,3.4973764
176,phenazine_cation->neut,1.2,1.3962688
177,6o1234tetrhpyrimidino12cpyrimidine_cation->neut,7.97,7.3586717
178,2aminopropanol_cation->neut,9.47,9.639293
179,4am5carbm123triazole_cation->neut,-0.23,-0.928247
180,3oh2meobenzylamine_cation->neut,8.89,8.508464
181,quinuclidine4acetyl_cation->neut,9.13,9.589477
182,4amino35dimethylpyridine_cation->neut,9.38,9.32895
183,6me8oxypterin_cation->neut,-0.05,0.2792673
184,4carbamoylquinazolinehydrate_cation->neut,6.88,6.5375795
185,2meam46dime5cnpyrimidine_cation->neut,1.69,2.2280188
186,4clnndimebenzylamine_cation->neut,8.83,8.528637
187,acenaphthen5am_cation->neut,4.58,4.3932357
188,heliotridene_cation->neut,10.55,10.343414
189,78benzquinoline_cation->neut,4.25,4.916219
190,4me3phepyrazole_cation->neut,2.68,2.5603695
191,2am5ohbenzoic_cation->neut,2.72,2.6745186
192,benzoquinuclidine_cation->neut,7.79,8.113002
193,2am4mebenzothiazole_cation->neut,4.7,4.6952906
194,nicotinamide_cation->neut,3.33,3.2271366
195,malonic_an->2an,5.26,6.0978036
196,caffeine_cation->neut,0.6,0.9209871
197,124triazin51hone54epyrimidino_neut->an,6.59,6.96901
198,12dimethyl1236tetrahydropyridazine_cation->neut,5.7,6.1727476
199,2pham56dih4h13thiazine_cation->neut,8.49,8.576026
200,123Nmethyltriazole_cation->neut,1.25,3.0146098
201,5me46diohpyrimidine_neut->an,6.03,6.2473826
202,4methylbenzimidazole_cation->neut,5.65,5.920329
203,1me3nitro12dih2iminopyridine_cation->neut,9.0,9.018673
204,2aminonaphtalene5sulfonic_neut->an,3.96,3.8334653
205,2oh123triazolo5p4p54pyrimidine_an->2an,10.21,10.5445
206,transcyclohexanediamine_cation->neut,9.74,10.715419
207,malonic_neut->an,2.7,3.0414166
208,6methylquinazoline_cation->neut,2.16,2.6306725
209,quinuclidine4amine_2cation->cation,6.74,7.844782
210,6methylpurine_neut->an,9.05,9.775663
211,trans10h17naphthyridine_cation->neut,10.16,10.254379
212,quinuclidine4tertbutyl_cation->neut,11.27,11.666082
213,1aminocyclopentane1carboxylate_neut->an,10.01,10.85864
214,123trimeindolizine_cation->neut,6.67,5.6056385
215,6ph24diampyrimidine_cation->neut,6.7,7.594045
216,3mepyrimidino54e124triazin5one_neut->an,7.0,7.0463734
217,nmethylalanine_neut->an,10.19,10.596873
218,allothreonine_cation->neut,2.11,2.4549093
219,cyclopent1ene14dicarboxylic_an->2an,5.1,5.3223696
220,16dime12dih2iminopyridine_cation->neut,13.7,13.397968
221,24diamino8oxypteridin_cation->neut,2.17,2.5289693
222,26diaminopurine_cation->neut,5.05,5.4065356
223,1methylthionaphtalazine_cation->neut,3.46,3.830927
224,histidine_cation->neut,6.0,6.0152493
225,ntbunmeaniline_cation->neut,7.39,8.00089
226,trans1am2ptolylcyclopropane_cation->neut,8.33,8.442619
227,6fpropanoneoxime_neut->an,6.0,6.6369357
228,6aminophenanthridine_cation->neut,7.07,7.300537
229,13dime5oxo25dihpyrazole_cation->neut,2.35,2.1475158
230,4hpyran4one_cation->neut,0.1,-1.1419697
231,3aminoquinoline_cation->neut,4.95,4.7698765
232,1234tetrah16naphthyridine_cation->neut,10.19,9.623196
233,nndimethylcitosine_cation->neut,4.21,4.2551513
234,7me8oxypterin_cation->neut,0.03,0.36805344
235,4aminomethylbenzoic_neut->an,9.64,9.522989
236,8mephenanthridine_cation->neut,4.93,4.3738146
237,3acteamidopyridine_cation->neut,4.37,4.202572
238,2carbamoylpyridine_cation->neut,2.1,0.7897663
239,8methylpurine_neut->an,9.4,10.363416
240,5amino124triazole_cation->neut,4.04,4.306451
241,4imino1me14dihpyrimidine_cation->neut,12.18,12.062384
242,56diam3mepyrimidin43hone_cation->neut,3.42,5.188685
243,trimethylamine_cation->neut,9.8,9.566944
244,23diampropanoic_2cation->cation,1.3,1.0999632
245,5amino1mchlorophenyltetrazole_cation->neut,0.7,1.3330038
246,quinuclidine4nitroo_cation->neut,7.64,8.004317
247,56difluorobenzimidazole_cation->neut,4.5,4.107113
248,pteridine467me2amino_cation->neut,2.99,3.2582393
249,quinuclidine4amine_cation->neut,10.14,9.5459385
250,nndimethylethylamine_cation->neut,10.16,10.240531
251,34dime1ph5oxo25dihpyrazole_cation->neut,1.39,1.4742873
252,1234tethpteridine_2cation->cation,0.1,0.62230206
253,24dioh5ampyrimidine_cation->neut,3.2,3.4600072
254,m-fluorophenol_neut->an,9.29,9.55857
255,ocyclohexylurea_cation->neut,10.19,10.3276825
256,246triaminoresorcin_2cation->cation,3.6,2.858458
257,1234tetrahydro6naphtylamine_cation->neut,5.17,4.9268727
258,6cl3me3himidazo45cpyridine_cation->neut,2.74,2.5869093
259,5am3ph124oxadizole_cation->neut,-0.25,0.15348434
260,23dimethylquinoline_cation->neut,4.94,5.6467876
261,1amino7nitronaphtalene_cation->neut,2.55,2.35178
262,4me2piperidinecarboxylic_cation->neut,2.27,2.443096
263,isoquinoline3hydroxy_cation->neut,2.18,2.5630198
264,1234tetrahydronaphtylamine_cation->neut,9.63,9.385692
265,4methyl2methylthioquinazoline_cation->neut,1.86,1.8613119
266,12diazepine12dimethylhexahydro_cation->neut,6.66,7.506091
267,2dimeampyridine_cation->neut,6.98,6.803498
268,22bipiperidine_cation->neut,10.16,11.117514
269,1pyridin2ylpiperazine_cation->neut,8.9,8.518655
270,2acetamidopyridinenoxide_cation->neut,-0.42,0.1716063
271,o-nitroaniline_cation->neut,-0.28,-0.328961
272,nnnpnptetramethyl13benzenediamine_cation->neut,6.09,5.650346
273,1amino3methoxynaphtlene_cation->neut,3.26,3.4053068
274,6methoxy24diampyrimidine_cation->neut,5.48,5.952024
275,4chloro6methylquinoline_cation->neut,3.96,3.711821
276,36bisdimethylaminepyridazine_cation->neut,6.71,7.689896
277,24diaminopteridin_cation->neut,5.32,5.5311546
278,cinnoline_cation->neut,2.35,2.825408
279,valinemethylester_cation->neut,7.49,7.423252
280,4cyanobenzylamine_cation->neut,8.53,8.375281
281,2mesulfoaniline_cation->neut,0.33,0.89942324
282,3tbutylaniline_cation->neut,4.66,4.5655355
283,piperidine_cation->neut,11.12,11.2610445
284,tartaric_an->2an,4.37,3.5880575
285,6meindolizine_cation->neut,4.81,4.942468
286,2furan2ylpyridine_cation->neut,4.15,4.5221972
287,ntbupyrazole_cation->neut,2.0,2.3002253
288,14dime12dih2iminopyrimidine_cation->neut,11.05,11.523587
289,2356tetrame4nitropyridine_cation->neut,4.02,4.0916767
290,3aminoisoquinoline_cation->neut,4.95,5.1605234
291,2mnitrophenylpyridine_cation->neut,3.55,3.2165298
292,1methyl5aminobenzimidazole_2cation->cation,2.86,3.0632296
293,trans10h18naphthyridine_cation->neut,9.36,9.793031
294,3ph124triazole_neut->an,9.59,10.029764
295,2chloro4nitrophenylphosphonic_neut->an,1.12,0.81843185
296,8oh16naphthyridine_neut->an,8.35,9.013015
297,1methylisoxanthopterin_neut->an,5.25,4.9780273
298,glycilglycine_cation->neut,3.13,3.0874863
299,phenylmalonic_neut->an,2.52,2.1542625
300,1ohquinolin21hone_neut->an,6.89,7.3152585
301,235trimebenzobfuran7ol_neut->an,9.11,8.956684
302,cyclohexanecarbohydroxamic_neut->an,9.75,9.21489
303,nndimethyl4aminobenzoic_cation->neut,2.51,3.185227
304,tbutylphosphonic_neut->an,2.79,2.9123423
305,2oh5678tetrhquinazolinecarboxylic_an->2an,10.38,11.738199
306,cyclohexa15diene12dicarboxyli_neut->an,4.06,4.349602
307,3nitrophenylarsonic_neut->an,3.41,3.4749656
308,3azabicyclo320heptane24dione_neut->an,9.63,9.183403
309,8oxoguanine_neut->an,8.55,8.496651
310,2hydroxy6methylbenzoquinone_neut->an,4.04,4.2168536
311,p-methylbenzoic_neut->an,4.36,4.387918
312,gallic_neut->an,4.21,4.5880113
313,5f2nitrophenol_neut->an,6.07,6.8566036
314,4nitrophenylphosphonic_an>2an,6.67,6.75354
315,2thiofenaldoxime_neut->an,10.76,10.974712
316,ptolylphosphonic_neut->an,1.84,1.5097752
317,sorbic_neut->an,4.51,4.923248
318,7methyl28dihydroxypurine_an->2an,12.0,13.259075
319,2benzenesulfonylamidopyrimidine_neut->an,5.91,5.9201097
320,35dimethylphenol_neut->an,10.15,10.294235
321,6oh2pme123triazolo5p4p45pyrimidine_neut->an,8.81,8.784773
322,234trimebenzoic_neut->an,4.06,4.0403357
323,2hydroxy4methylpyridine_neut->an,12.23,12.559753
