,names,pKa,pKa predicted
0,35dime4nndimeampyridine_cation->neut,8.02,7.7466903
1,35dimethyl5nitroaniline_cation->neut,2.59,2.280046
2,32thyenylpyridine_cation->neut,4.62,4.4193177
3,6meam9mepurine_cation->neut,4.07,4.086703
4,5hydroxypyrimidine43hone_cation->neut,1.99,1.9893966
5,3mepyrazolo34dpyrimidin4am_cation->neut,4.61,5.0155435
6,3aminoacridine_cation->neut,8.0,7.730939
7,45diampyridine_2cation->cation,0.49,1.0986195
8,4aminopyridazine_cation->neut,6.65,6.260464
9,35dimethylpyrazole_cation->neut,4.25,4.8496222
10,4am3meapyridine_2cation->cation,0.12,1.4711585
11,glutamine_cation->neut,2.17,2.331657
12,2methoxyethylamine_cation->neut,9.45,9.3685
13,35dime4ohbenzaldehyde_neut->an,7.74,7.476141
14,ntbupyrrolidine_cation->neut,11.13,10.410091
15,6aminoquinoxaline_cation->neut,2.95,2.6098223
16,2methylthio135triazaindene_neut->an,9.95,8.788584
17,26dioh4ampyrimidine_cation->neut,0.8,0.068395615
18,4nndimethylaminopyridine_cation->neut,9.58,9.090015
19,1amino6methoxynaphtlene_cation->neut,3.9,4.0900803
20,2am4mebenzoquinone_cation->neut,6.7,6.4245577
21,3amino1hindazole_cation->neut,3.12,3.4195452
22,2amino6hydroxyfluorene_cation->neut,4.63,4.368192
23,isoxazolidine5carboxylic_cation->neut,2.18,2.9355922
24,5amino2naphtol_cation->neut,3.97,4.2160044
25,4oh2meampyrimidine_cation->neut,3.9,4.213723
26,26dihydroxyaniline_cation->neut,5.1,5.0646133
27,2hydroxy5nitropyridine_neut->an,7.97,6.7879004
28,7cf38hydroxyquinoline_cation->neut,2.4,2.5636344
29,4am2oh67dimepteridine_cation->neut,3.45,2.7746863
30,4tbu1me12dih2oxopyrimidine_cation->neut,2.9,2.799397
31,268trimepurine_neut->an,9.9,9.984771
32,1methyl56dinitrobenzimidazole_cation->neut,1.6,1.2982297
33,dimethylhydrazine_cation->neut,7.49,7.9342246
34,fluoroacetic_neut->an,2.58,2.8153267
35,46dime124triazine352H4Hdione_neut->an,10.1,8.19764
36,glycinehydroxamic_cation->neut,7.1,7.7190356
37,5nitro2am4meam6ohpyrimidine_cation->neut,-0.37,-0.236907
38,1methyl5chloroimidazole_cation->neut,4.75,4.355532
39,cyclopentan13transdicarboxylic_an->2an,5.42,5.0274396
40,345trimethylaniline_cation->neut,5.12,5.0920877
41,4nitroindazole_neut->an,11.57,11.199572
42,3et124triazole_neut->an,10.69,10.518759
43,nmethylmorpholine_cation->neut,7.41,7.7404485
44,5nitro6oh24dione241h3hpyrimidine_an->2an,10.25,9.908329
45,5mepyrazole45dih_cation->neut,4.3,3.8122058
46,2hydroxyacridine_cation->neut,5.62,5.46339
47,34dimethylaniline_cation->neut,5.17,5.462394
48,6hydroxyisoquinoline_cation->neut,5.84,5.9458513
49,5nitro2meoaniline_cation->neut,2.49,2.606042
50,1me2nitroguanidine_cation->neut,-1.7,0.46563387
51,26dihydroxypurine_an->2an,11.84,11.030666
52,24diamino58dioxypteridin_cation->neut,1.2,1.2200761
53,nndimethylptoluidine_cation->neut,5.5,5.7132163
54,47dichloroquinoline_cation->neut,2.8,3.062819
55,9meamacridine_cation->neut,10.43,9.960138
56,2cnpyridinox_cation->neut,-1.75,-1.719954
57,p-aminophenol_cation->neut,5.48,5.6115265
58,8aminoquinaldine_cation->neut,4.86,4.8289466
59,246triaminoresorcin_cation->neut,5.8,5.5739594
60,23dimethoxyquinoxaline_cation->neut,-1.15,-0.86060476
61,tertbutylamine_cation->neut,10.69,10.08963
62,homoserine_neut->an,9.72,9.38148
63,glycinemethylester_cation->neut,7.59,7.649554
64,cyclohexan14transdicarboxylic_an->2an,5.42,5.280833
65,4m6methiopyrimidine_cation->neut,3.16,3.0420117
66,4methoxypyridazine_cation->neut,3.68,3.8393793
67,4tbu2ohpyrimidine_cation->neut,2.78,2.9377155
68,Smethyl4mercaptopyridine_cation->neut,5.97,5.7872376
69,35dimethyl4nitrophenol_neut->an,8.25,7.3536944
70,1me5nitrobenzimidazole_cation->neut,3.4,3.2851725
71,6methylquinoline_cation->neut,5.1,5.259829
72,picolinohydrazide_cation->neut,2.86,1.1209936
73,28dimethylquinoline_cation->neut,4.11,5.534534
74,1nitrosopiperazine_cation->neut,5.93,5.908722
75,sulfanylamide_cation->neut,2.36,2.274148
76,1me3oh6oxo16dihpyridazine_neut->an,5.46,6.371345
77,23dimethylpyridine_cation->neut,6.57,6.3357286
78,pentafluorophenol_neut->an,5.23,4.9468203
79,3cl6ohbenzenecarbonitrile_neut->an,6.4,5.8964076
80,35diam124triazole_cation->neut,4.43,5.003524
81,4meo3ampyridine_2cation->cation,-0.62,-0.14230633
82,3methylpterin6carboxylic_cation->neut,1.29,2.0650735
83,8oh145triazanaphthalene_cation->neut,0.6,0.42582083
84,2meo34diampyridine_cation->neut,5.68,5.601338
85,2cl4ohpyridine_neut->an,6.84,7.3512487
86,ascorbic_neut->an,4.05,4.413879
87,3am4nitropyrazole_cation->neut,-0.47,-0.4682169
88,3mebenzoquinoneoxime_neut->an,6.9,6.0085893
89,lycodine_cation->neut,8.08,8.373638
90,145triazanaphtalene_cation->neut,1.2,1.6159134
91,4me5methoxycarbonyloxazole_cation->neut,-1.0,-0.7451205
92,5chloroquinazolinehydrate_cation->neut,6.95,6.5201926
93,8nitroquinazolinehydrate_cation->neut,6.0,5.3798127
94,5phenyloxazole_cation->neut,0.26,0.74546194
95,ethylamine_cation->neut,10.63,10.333189
96,2aminopurine_cation->neut,3.73,4.253237
97,acetazolamide_an->2an,8.8,8.305752
98,methylcyclopentylamine_cation->neut,10.85,10.31327
99,nndimethylaniline_cation->neut,5.15,5.101832
100,1me5cn12dih2iminopyridine_cation->neut,10.2,9.82466
101,glyceric_neut->an,3.64,3.1717057
102,tetramethylethylenediamine_2cation->cation,5.85,5.4539285
103,4aminopyrimidine_cation->neut,5.69,5.959243
