,names,pKa,pKa predicted
0,2aminopurine_neut->an,10.0,10.509249
1,pivalamide_cation->neut,-0.28,-0.67058754
2,tyrosineamide_cation->neut,7.48,7.177476
3,1methyl4nitroimidazole_cation->neut,-0.58,0.29549456
4,8methoxyquinazoline_cation->neut,1.93,2.1491961
5,2methiopyrimidine_cation->neut,0.59,1.3432779
6,4isopropylquinazoline_cation->neut,2.81,2.7894745
7,14dimetpyrazole_cation->neut,2.48,3.6313176
8,quinoxaline_cation->neut,0.72,1.139668
9,146trimepyridin31hone_cation->neut,3.9,4.120108
10,4hydroxytropolone_neut->an,5.76,6.133338
11,4nitro2356tetramethylaniline_cation->neut,2.36,3.0653691
12,3me4567tetrahindazole_cation->neut,4.65,4.498062
13,5et1me21hpyrimidinimine_cation->neut,11.45,11.125129
14,35dinitrophenol_neut->an,6.73,6.2115326
15,5hydroxypyrimidine43hone_neut->an,7.52,8.071425
16,cyclohexan1amino1carboxylic_neut->an,10.03,10.500338
17,3pyridinecarbaldehydeoxime_cation->neut,4.1,4.442279
18,benz34isothiazole_cation->neut,-0.1,0.21143007
19,6oh24dione1h3hpyrimidine_neut->an,3.99,2.1917944
20,8methoxyquinoline_cation->neut,5.01,4.3558893
21,3nitro15naphthyridine_cation->neut,0.63,2.2325583
22,8cf3purin21hone_neut->an,5.35,5.8382463
23,9methyluric_neut->an,5.77,4.785421
24,pyrazine1oxide_cation->neut,0.05,1.0377693
25,167trime4iminepteridine_cation->neut,10.44,9.939283
26,2me46diohpyrimidine_cation->neut,0.21,0.5209408
27,triethylamine_cation->neut,10.72,10.482469
28,4me34dihquinazoline_cation->neut,9.15,9.32645
29,5hydroxy4methylcoumarin_neut->an,8.26,7.5097036
30,5hydroxypyrimidine_cation->neut,1.85,1.691494
31,1methyl4pirimidinone_cation->neut,1.8,2.4751081
32,lysine_cation->neut,8.94,8.70231
33,56dime3meampyrazinamide_cation->neut,2.68,2.5177422
34,6aminoquinoline_cation->neut,5.63,5.8552747
35,2acpyridinox_cation->neut,-0.45,0.77229404
36,alanylalanine_neut->an,8.13,7.6062675
37,benzoxazole_cation->neut,0.5,0.88691235
38,1me41hquinolinimine_cation->neut,12.4,12.355528
39,24diaminopteridin6ylmethanol_cation->neut,5.02,6.00574
40,3aminomethyl6methylpyridine_2cation->cation,2.9,5.168694
41,pyridine246trimethyl35dicarboxylic_an->2an,6.54,7.3747683
42,7hidrazinoquinoline_2cation->cation,2.8,2.2178054
43,16dih123triazolo5p4p54pyrimidine_cation->neut,5.6,6.5098124
44,44pyridylaniline_2cation->cation,2.75,2.3652472
45,24diam6dimeampyrimidine_2cation->cation,0.68,0.6707158
46,22thienylpyridine_cation->neut,3.79,3.3882632
47,2carboxy5phenyloxazole_cation->neut,-1.87,-2.3383465
48,14phenylenediamine_2cation->cation,2.97,3.2428722
49,3mesulfonylpyridazine_cation->neut,-1.01,-0.039619446
50,8methoxy6methylquinoline_cation->neut,5.7,5.422949
51,pyrazolo34dpyrimidin4dimeam_cation->neut,4.53,5.047297
52,3aminopyridazine_cation->neut,5.19,5.5634804
53,3fluoropyrrolidine_cation->neut,9.4,9.4827585
54,2me5nitroaniline_cation->neut,2.32,2.8128388
55,3clnndimebenzylamine_cation->neut,8.67,8.208219
56,1amino6chloronaphtalene_cation->neut,3.48,3.8080382
57,tetramethylpyrazine_cation->neut,3.6,3.4267569
58,2cyclohexen1amine_cation->neut,10.42,9.558506
59,6oh2ampyridine_cation->neut,2.32,1.9340134
60,12phenylenediamine_cation->neut,4.47,5.623802
61,methylpiperidine_cation->neut,10.19,10.635832
62,pyridine2methylamine_cation->neut,3.79,3.9927835
63,nme2pheam56dih4h13oxazine_cation->neut,10.71,10.816944
64,2methylphenylhydrazine_cation->neut,5.32,4.892675
65,2aminophenol_cation->neut,4.66,4.270858
66,2mes45dimethiazole_cation->neut,3.1,2.1574302
67,phenanthridine_cation->neut,4.52,3.7847853
68,6cn5am1h123triazolo45bpyridine_cation->neut,-0.06,-0.10170412
69,2methylbenzimidazole_cation->neut,6.1,6.9436464
70,5me7meo34dihpyrano23bpyridine_cation->neut,3.04,2.4700503
71,2me5carboxy4am123triazole_cation->neut,-0.28,-2.1344213
72,trans1am2ohcyclohexan_cation->neut,9.63,9.848186
73,35dimethylisothiazole_cation->neut,1.52,1.9036851
74,3aminopropanoic_neut->an,10.24,9.794712
75,24dime1h15benzodiazepine_cation->neut,8.98,9.295261
76,146triazaindene_cation->neut,4.24,4.4472036
77,7me6ohpurine_cation->neut,2.12,2.641624
78,nacetylimidazolin2imine_cation->neut,7.48,6.6112223
79,35methiophen2ylpyridine_cation->neut,4.56,4.6781063
80,azetidine_cation->neut,11.29,11.214291
81,1pnitrophenylpyrazole_cation->neut,-0.65,0.5456815
82,26dime4ampyrimidine_cation->neut,6.97,7.2822723
83,dimethylguanidine_cation->neut,13.6,13.542746
84,1pme6mes123azol5p4p45pyrmdine_cation->neut,-0.78,0.05097103
85,tyrosine_an->2an,10.6,10.305917
86,3chloroquinoline_cation->neut,2.63,2.7993565
87,56dime2meopyridine_cation->neut,4.86,4.1267495
88,2oh34diampyridine_cation->neut,4.16,5.816556
89,formic_neut->an,3.75,4.061349
90,1amino3chloronaphtalene_cation->neut,2.69,3.2196567
91,2oh6me123triazolo5p4p54pyrimidine_cation->neut,0.51,0.72325516
92,12nitrophenhyimidazole_cation->neut,5.08,5.819744
93,2cyanoaniline_cation->neut,0.77,1.2544253
94,6me76him1h123triazolo45dpyrimidin_cation->neut,3.25,4.6114573
95,2aminoquinoline_cation->neut,7.34,7.505069
96,3hydrazinebenzonitrile_cation->neut,5.57,4.1549764
97,2pyridinealdoxime_cation->neut,3.56,3.7511473
98,24dimethyl8hydroxyquinoline_cation->neut,6.2,5.3504376
99,5aminobenzimidazole_cation->neut,6.07,6.166906
100,5ph4meopyrimidine_cation->neut,2.94,3.2264009
101,pyrazine2amidino3meam56dime_cation->neut,9.43,8.701938
102,6clpurine_neut->an,7.88,8.494514
103,urazole_neut->an,5.8,6.518871
104,12phenylenediamine_2cation->cation,0.8,0.98789537
105,ornitine_cation->neut,8.65,7.364932
106,4cf3phenol_neut->an,8.675,8.585304
107,5me2ambenzoic_cation->neut,2.48,2.7840466
108,betaproline_cation->neut,3.02,3.6934872
109,5ohimino246trione1h3h5hpyrimidine_an->2an,9.66,9.836443
110,34dioh1naphtylamine_cation->neut,4.41,4.2632847
111,4methoxy6methylaminopyrimidine_cation->neut,4.23,3.8392673
