,names,pKa,pKa predicted
0,35dime4nndimeampyridine_cation->neut,8.02,8.162167
1,35dimethyl5nitroaniline_cation->neut,2.59,2.107648
2,32thyenylpyridine_cation->neut,4.62,4.529224
3,6meam9mepurine_cation->neut,4.07,4.3615603
4,5hydroxypyrimidine43hone_cation->neut,1.99,1.3541536
5,3mepyrazolo34dpyrimidin4am_cation->neut,4.61,4.5311046
6,3aminoacridine_cation->neut,8.0,8.297833
7,45diampyridine_2cation->cation,0.49,0.6633301
8,4aminopyridazine_cation->neut,6.65,6.987947
9,35dimethylpyrazole_cation->neut,4.25,4.7337613
10,4am3meapyridine_2cation->cation,0.12,0.99235535
11,glutamine_cation->neut,2.17,2.0743155
12,2methoxyethylamine_cation->neut,9.45,8.80836
13,35dime4ohbenzaldehyde_neut->an,7.74,8.251576
14,ntbupyrrolidine_cation->neut,11.13,10.710587
15,6aminoquinoxaline_cation->neut,2.95,2.896329
16,2methylthio135triazaindene_neut->an,9.95,9.362728
17,26dioh4ampyrimidine_cation->neut,0.8,0.08496237
18,4nndimethylaminopyridine_cation->neut,9.58,8.991031
19,1amino6methoxynaphtlene_cation->neut,3.9,3.906991
20,2am4mebenzoquinone_cation->neut,6.7,5.8911047
21,3amino1hindazole_cation->neut,3.12,3.5898094
22,2amino6hydroxyfluorene_cation->neut,4.63,4.123059
23,isoxazolidine5carboxylic_cation->neut,2.18,2.0411892
24,5amino2naphtol_cation->neut,3.97,3.7906952
25,4oh2meampyrimidine_cation->neut,3.9,3.5403266
26,26dihydroxyaniline_cation->neut,5.1,4.5913944
27,2hydroxy5nitropyridine_neut->an,7.97,7.908148
28,7cf38hydroxyquinoline_cation->neut,2.4,2.3636575
29,4am2oh67dimepteridine_cation->neut,3.45,2.8487997
30,4tbu1me12dih2oxopyrimidine_cation->neut,2.9,2.8880286
31,268trimepurine_neut->an,9.9,10.275816
32,1methyl56dinitrobenzimidazole_cation->neut,1.6,1.2928019
33,dimethylhydrazine_cation->neut,7.49,7.5594893
34,fluoroacetic_neut->an,2.58,2.9850855
35,46dime124triazine352H4Hdione_neut->an,10.1,8.543044
36,glycinehydroxamic_cation->neut,7.1,6.8629932
37,5nitro2am4meam6ohpyrimidine_cation->neut,-0.37,-0.41393137
38,1methyl5chloroimidazole_cation->neut,4.75,4.892885
39,cyclopentan13transdicarboxylic_an->2an,5.42,5.1130056
40,345trimethylaniline_cation->neut,5.12,5.1420736
41,4nitroindazole_neut->an,11.57,11.511511
42,3et124triazole_neut->an,10.69,10.471975
43,nmethylmorpholine_cation->neut,7.41,7.630769
44,5nitro6oh24dione241h3hpyrimidine_an->2an,10.25,9.731033
45,5mepyrazole45dih_cation->neut,4.3,2.9641943
46,2hydroxyacridine_cation->neut,5.62,5.480423
47,34dimethylaniline_cation->neut,5.17,5.0359707
48,6hydroxyisoquinoline_cation->neut,5.84,5.99085
49,5nitro2meoaniline_cation->neut,2.49,1.6687908
50,1me2nitroguanidine_cation->neut,-1.7,-0.6581793
51,26dihydroxypurine_an->2an,11.84,11.960646
52,24diamino58dioxypteridin_cation->neut,1.2,0.6737461
53,nndimethylptoluidine_cation->neut,5.5,5.2833376
54,47dichloroquinoline_cation->neut,2.8,3.228877
55,9meamacridine_cation->neut,10.43,10.8994465
56,2cnpyridinox_cation->neut,-1.75,-2.6371727
57,p-aminophenol_cation->neut,5.48,5.420622
58,8aminoquinaldine_cation->neut,4.86,5.028872
59,246triaminoresorcin_cation->neut,5.8,5.308133
60,23dimethoxyquinoxaline_cation->neut,-1.15,-1.3259959
61,tertbutylamine_cation->neut,10.69,10.252638
62,homoserine_neut->an,9.72,9.32178
63,glycinemethylester_cation->neut,7.59,6.8485126
64,cyclohexan14transdicarboxylic_an->2an,5.42,5.236385
65,4m6methiopyrimidine_cation->neut,3.16,2.980278
66,4methoxypyridazine_cation->neut,3.68,4.4105544
67,4tbu2ohpyrimidine_cation->neut,2.78,2.8002558
68,Smethyl4mercaptopyridine_cation->neut,5.97,5.6890097
69,35dimethyl4nitrophenol_neut->an,8.25,8.28653
70,1me5nitrobenzimidazole_cation->neut,3.4,2.9845796
71,6methylquinoline_cation->neut,5.1,5.2839766
72,picolinohydrazide_cation->neut,2.86,1.2528849
73,28dimethylquinoline_cation->neut,4.11,5.3512483
74,1nitrosopiperazine_cation->neut,5.93,6.085657
75,sulfanylamide_cation->neut,2.36,1.8890641
76,1me3oh6oxo16dihpyridazine_neut->an,5.46,6.587568
77,23dimethylpyridine_cation->neut,6.57,6.056038
78,pentafluorophenol_neut->an,5.23,4.5506797
79,3cl6ohbenzenecarbonitrile_neut->an,6.4,6.4082565
80,35diam124triazole_cation->neut,4.43,4.712913
81,4meo3ampyridine_2cation->cation,-0.62,-0.109320164
82,3methylpterin6carboxylic_cation->neut,1.29,1.0080986
83,8oh145triazanaphthalene_cation->neut,0.6,0.28463316
84,2meo34diampyridine_cation->neut,5.68,5.626633
85,2cl4ohpyridine_neut->an,6.84,7.0034456
86,ascorbic_neut->an,4.05,5.574481
87,3am4nitropyrazole_cation->neut,-0.47,0.2657938
88,3mebenzoquinoneoxime_neut->an,6.9,7.107175
89,lycodine_cation->neut,8.08,8.036816
90,145triazanaphtalene_cation->neut,1.2,1.4957209
91,4me5methoxycarbonyloxazole_cation->neut,-1.0,-0.81701326
92,5chloroquinazolinehydrate_cation->neut,6.95,6.0485377
93,8nitroquinazolinehydrate_cation->neut,6.0,5.407365
94,5phenyloxazole_cation->neut,0.26,1.0975919
95,ethylamine_cation->neut,10.63,10.226551
96,2aminopurine_cation->neut,3.73,3.7626443
97,acetazolamide_an->2an,8.8,9.07481
98,methylcyclopentylamine_cation->neut,10.85,9.925361
99,nndimethylaniline_cation->neut,5.15,4.6434336
100,1me5cn12dih2iminopyridine_cation->neut,10.2,9.856058
101,glyceric_neut->an,3.64,3.4078293
102,tetramethylethylenediamine_2cation->cation,5.85,5.819514
103,4aminopyrimidine_cation->neut,5.69,5.918346
104,46dihd4me124triazine351H2Hdione_neut->an,11.0,9.057274
105,5678teth1hnaphth23dimidazole_cation->neut,5.96,5.624701
106,3nmemesilamidepyridine_cation->neut,3.94,3.3494277
107,6me23dih5oimidazo12cpyrimidine_cation->neut,8.08,8.1214075
108,1aminoanthrazene_cation->neut,4.1,3.2597647
109,cyanoacetic_neut->an,2.46,2.4020786
110,3sulfobenzoic_an->2an,3.78,4.3189707
111,8aminoisoquinoline_cation->neut,6.05,5.881976
112,67dimethyl45diazaindan_cation->neut,5.36,5.5240645
113,4me5carboxyimidazole_cation->neut,2.53,2.2301722
114,2vinylpyridine_cation->neut,4.98,4.6359916
115,9methyl28dihydroxypurine_cation->neut,0.3,0.13852072
116,ammelide_neut->an,6.9,6.415902
117,24diaminoresorcinol_cation->neut,5.6,4.3300667
118,13propanediamine_2cation->cation,8.49,8.034674
119,4amino6hydroxypyrimidine_cation->neut,1.36,0.84946537
120,aminomethyldimethylphenylsilane_cation->neut,10.36,10.081676
121,1me5meocarb4nmeamimidazole_cation->neut,4.21,4.8443255
122,nndimethylglycine_cation->neut,2.15,1.2687273
123,126trimethylpiperidine_cation->neut,10.21,10.433792
124,nmethylbenzymidazole_cation->neut,5.24,5.229587
125,isoretronecanol_cation->neut,10.83,10.515831
126,4vinylpyridine_cation->neut,5.62,5.7253284
127,3meosalicylamine_cation->neut,8.7,8.569638
128,dinitromethane_neut->an,3.63,3.5682316
129,3meindolizine_cation->neut,3.85,4.225294
130,vanillylamine_cation->neut,8.94,9.161467
131,268triaminopurine_cation->neut,6.17,5.115957
132,pmethoxybenzamide_cation->neut,-1.15,-0.8515649
133,5ph3me4oxo2imoxazolidine_cation->neut,3.8,4.4102316
134,1me4oxo14dihcinnoline_cation->neut,-0.29,-0.5508027
135,1mepchlorophenylhydrazine_cation->neut,4.64,4.5743766
136,5me2oh46diampyrimidine_cation->neut,6.66,6.572096
137,1cyanomethylpyrrolidine_cation->neut,4.8,4.353966
138,acetylpiperazine_cation->neut,7.94,7.79333
139,3am44dime1Hpyrazol5one_cation->neut,2.1,2.419217
140,24diaminoquinazoline_cation->neut,7.96,8.150892
141,benzene1chloro1iminobenzyl_cation->neut,5.59,6.067743
142,2meam6ohpurine_cation->neut,3.3,2.8082118
143,sarcosinamide_cation->neut,8.02,7.3016343
144,cubane14dicarboxylic_an->2an,4.76,3.715434
145,cyclohexan1amino1carboxylic_cation->neut,2.65,1.9509206
146,1ptolylpyrrolidine_cation->neut,4.7,4.6897693
147,4meoacridine_cation->neut,5.26,5.604057
148,123triazole_neut->an,9.26,9.752681
149,3methoxypyridazine_cation->neut,2.5,2.7164726
150,3me79dihpurine28dione_neut->an,8.0,8.432142
151,methanol_neut->an,15.54,15.999844
152,cis13diamcyclohexane_2cation->cation,8.29,7.9748917
153,4mesulfonylpyridazine_cation->neut,-1.06,-0.019827366
154,4amino1hindazole_cation->neut,3.26,1.46313
155,2aminobenzoxazole_cation->neut,3.7,3.7481499
156,piperidine1ethyl_cation->neut,10.45,10.353594
157,24dimethylaniline_cation->neut,4.89,4.902713
158,4am6methoxpyrimidine_cation->neut,4.0,3.9276924
159,serinemethylester_cation->neut,7.03,6.337687
160,tropone_cation->neut,-0.6,0.46079016
161,isoglutamine_cation->neut,3.81,3.3004704
162,homoserine_cation->neut,2.71,1.7988605
163,6methoxycarb24diampyrimidine_cation->neut,5.32,4.9656434
164,5guanidinio1Htetrazole_cation->neut,3.26,3.5928745
165,benzene124triamine_cation->neut,6.1,5.921058
166,alanylglycine_neut->an,8.11,7.532312
167,66dime11biphnyl22diamine_cation->neut,3.7,5.0800276
168,17phenanthroline_cation->neut,4.3,4.3064485
169,5dimeampyrimidine_cation->neut,2.96,3.9096072
170,mecamylamine_cation->neut,11.2,10.669142
171,6cf3241h3hdionepyrimidine_neut->an,5.7,6.3268485
