,names,pKa,pKa predicted
0,2phenyl1456tetrahydropyrimidine_cation->neut,12.8,11.858113
1,22pyridilimidazole_cation->neut,5.47,5.6981325
2,pyrazine2amidino3meam_cation->neut,8.96,7.8744044
3,4me3ph5meim45dih124oxadiazole_cation->neut,6.43,6.123153
4,3me2meim12dihtetramethiazole_cation->neut,10.0,9.048312
5,1Hpyrazol3ol_neut->an,7.94,7.5947886
6,4me9amacridine_cation->neut,10.24,9.75049
7,4mepyrazole45dih_cation->neut,4.58,3.9506466
8,26dime4carbmquinazoline_cation->neut,1.79,2.4711585
9,4fluoropiperidine_cation->neut,9.4,10.152125
10,2chloropyridine_cation->neut,0.47,0.80188775
11,23dimethylaniline_cation->neut,4.7,4.4574156
12,5fluro6methylaminopyrimidin21hone_cation->neut,2.66,1.2991161
13,4methoxycinnoline_cation->neut,3.14,3.926939
14,5pchlorphenyloxazole_cation->neut,0.16,1.0211582
15,6cyanopurine_neut->an,6.88,7.2848425
16,2meo3mequinoxaline_cation->neut,1.38,1.5981374
17,5meo24diampyrimidine_cation->neut,7.23,7.811974
18,4f2nitroaniline_cation->neut,-0.34,-0.1449244
19,3hydroxy2meopyridine_cation->neut,2.1,2.1795583
20,3methyl13thiazol23himine_cation->neut,9.61,8.975927
21,benzene1iminobenzyl26dimethyl_cation->neut,6.29,6.6696687
22,354dimetpyrazole_cation->neut,3.91,3.726438
23,6cf39hpurin2amine_cation->neut,1.85,2.066327
24,histamine_2cation->cation,6.04,5.586459
25,2mesthiazole_cation->neut,1.92,1.4656622
26,4amino3ethylpyridine_cation->neut,9.39,9.309971
27,6me5phenox24diampyrimidine_cation->neut,6.47,7.058461
28,9methyl28dihydroxypurine_an->2an,11.5,11.473576
29,5mercaptoquinoline_neut->an,6.48,5.7990723
30,6hidrazinoquinoline_cation->neut,5.5,5.650489
31,25thiazolylpyridine_cation->neut,2.79,2.6417894
32,2me6meampurine_cation->neut,5.04,4.316166
33,2367tetrh1h5himdazo12apyrimdne_cation->neut,11.22,11.813157
