,names,pKa,pKa predicted
0,5ureidoimidazole4carboxylic_cation->neut,2.0,2.641284
1,26dihydroxypyridine_neut->an,4.52,4.926838
2,4meo2mepyrimidine_cation->neut,3.98,3.871022
3,Nethylcis23dimethylaziridine_cation->neut,8.56,8.941708
4,1methylhistidine_2cation->cation,1.69,2.0542345
5,6me2pyridinecarboxylic_cation->neut,0.9,3.31036
6,5hydroxyquinoxaline_cation->neut,0.9,0.8220601
7,2bromonndimethylaniline_cation->neut,4.31,5.603274
8,2dicyanoethylamine_cation->neut,5.14,5.700523
9,pyridine2isopropyl_cation->neut,5.83,5.7381835
10,2am7ohpteridine_cation->neut,1.5,1.8869104
11,21iminotetramethylene2imidazoline_cation->neut,11.26,12.87655
12,3sulfophenol_an->2an,9.07,8.93795
13,pyridine345tricarboxylic_2an->3an,5.48,5.03806
14,2nmepneam56dih4h13thiazine_cation->neut,9.86,9.894623
15,2dimeampyrimidine_cation->neut,4.15,4.423807
16,4me2nitroaniline_cation->neut,0.39,0.2171247
17,2amino4methoxynaphtlene_cation->neut,4.05,3.9450002
18,azepane_cation->neut,11.1,10.916688
19,cis135triamcyclohexane_cation->neut,10.4,9.555502
20,5me4ohpyrimidine_neut->an,9.17,8.870091
21,23diaminoquinoxaline_cation->neut,4.7,4.1005297
22,2methoxyquinoline_cation->neut,3.17,2.8939552
23,4chloroquinoline_cation->neut,3.68,3.5755115
24,3me146triazanaphtalene_cation->neut,2.82,3.1390853
25,4methioquinazoline_cation->neut,3.01,3.458212
26,1mepyrazolo34dpyrimidine_cation->neut,2.46,2.6134195
27,acetylenedicarboxylic_an->2an,2.34,2.1382113
28,1me5meo2im12dihpyrimidine_cation->neut,11.44,11.328539
29,1amino6nitronaphtalene_cation->neut,2.89,2.7270026
30,aspartimide_cation->neut,5.9,5.4696784
31,7hydroxyquinoline_cation->neut,5.48,5.07208
32,8mesulfonylpurine_neut->an,4.9,5.3865976
33,benzamidine_cation->neut,11.6,10.468407
34,succinic_an->2an,5.64,6.466334
35,34dih4tbuquinazoline_cation->neut,9.36,8.950729
36,4me6meo23dihfuro23bpyridine_cation->neut,1.85,1.989717
37,3amino1naphtoic_cation->neut,2.61,3.251813
38,diohebutenedioic_an->2an,3.36,2.5860348
39,34pyridinedicarboxylic_neut->an,2.95,3.280137
40,uric_an->2an,9.8,9.851898
41,trimethylhydroxylamine_cation->neut,3.65,4.4217286
42,26dihydroxypyridine_cation->neut,1.0,0.9152894
43,2amino4methylpyrimidine_cation->neut,4.13,4.376705
44,58dihydropteridine4673Htrione_an->2an,9.36,8.986002
45,4meo26dimepyrimidine_cation->neut,4.71,4.1875696
46,2methoxypurine_neut->an,9.2,9.163276
47,4benzoylpyridine_cation->neut,3.35,3.3076744
48,4aminocinnoline_cation->neut,6.83,5.9498124
49,47dime6oxo2367tetrahfuro23bpyridine_cation->neut,1.52,1.6990728
50,bicyclo211hexane1amino_cation->neut,9.3,9.262069
51,4sulfophenol_an->2an,8.56,8.331997
52,3nitro4meoaniline_cation->neut,3.26,3.692999
