SMD-solv, 0.002121906, 0.0029325519999999997
expl1wat, -2.619031319, 5.859199658383561
RDG%HB, -0.00089935, 0.0087719725
RDG%VdW, 0.0, 0.0052306374999999995
RDG%st, -0.00528347, 0.0103196965
prom-RDG%HB, -0.003616798, 0.0217061725
prom-RDG%VdW, 0.0, 1.0
prom-RDG%st, -0.030922302, 0.24540634300000003
*mu, -0.399812, 10.961497673
tr-e*theta, 1.7379889085345894, 10.472128571562228
tr-*alpha, -10.1685, 6.3597527970000005
HLgap, -0.007651837, 0.0295095
Vol, -5.120883753, 0.8609995390000007
Surf, -2.324200979, 0.9487426100000003
Surf+, 86.75377537567135, 41.39368779504794
Surf-, -89.01982, 40.858908795000005
min-ESP, 93.214908399247, 35.932998589432216
max-ESP, 102.09302126169894, 40.775215561543746
avg-ESP, 88.82526706331745, 10.496011498997845
avg-ALIE, 0.8630674018481717, 0.2798405340464094
avg-ESP+, 58.27904193, 55.83567132181131
avg-ESP-, -19.78911048, 13.853968590000001
var-ESP, 16.83898932, 1295.6604563621793
var-ESP+, 319.2335040601271, 574.4775190542526
var-ESP-, -342.8558, 811.98029215
*PI-ESP, -0.61063, 19.43311850733013
MPI, 55.585226934321305, 140.49533631229224
min-LEA, -0.98857, 1.6632683144999998
max-LEA, -0.009123509, 0.3483828786192077
avg-LEA, -0.27103495, 0.13940813099999994
var-LEA, 394.9605373417976, 332.41236721360724
min-ALIE, 20.97578214175257, 13.872738494145977
max-ALIE, 37.575989992183565, 37.84514293735593
var-ALIE, 0.2348650708214321, 0.5814437173644104
avg|EF|, 5.187568295956005, 9.479756962215987
0.75q|EF|, 7.282302479127978, 10.536894132550543
0.5q|EF|, 4.488153226, 10.309668217554236
avgEF*tang, 0.8982384110063961, 3.5366262330758924
0.75qEF*tang, 1.506485158, 4.8993235851568615
0.5qEF*tang, 0.063317957, 3.84179567678727
avgEF*norm, 6.131795756636368, 10.523016779593213
0.75qEF*norm, 8.189787349, 14.937142125697914
0.5qEF*norm, 5.084600630965246, 11.265344795483538
0.95q|EF|, 8.522195109019542, 13.374230744594037
0.9q|EF|, 2.126415100644543, 13.75602971568938
0.95qEF*tang, 3.0472270214022714, 6.584371144016912
0.9qEF*tang, -2.65952491, 6.093710487613446
0.95qEF*norm, 12.088399088010732, 15.888069362276221
0.9qEF*norm, 4.760131262892504, 16.752903942551733
avgEF*angle, -0.16148605, 0.32950965200000004
0.75qEF*angle, -0.171837464, 0.3203825295
0.5qEF*angle, -0.209575868, 0.40053490468679814
0.95qEF*angle, -0.050532462, 0.12127399500000001
0.9qEF*angle, -0.09516287, 0.2077205535
protonated SMD-solv, 0.007281137, 0.0039230355
protonated expl1wat, -8.356996243, 4.415891804500001
protonated RDG%HB, 0.0121194481262877, 0.0332251995
protonated RDG%VdW, 0.009582105, 0.02609652639058864
protonated RDG%st, 0.042174835, 0.034739497499999994
protonated prom-RDG%HB, 0.084565903, 0.0963267287038362
protonated prom-RDG%VdW, 0.0, 7.985126082607068e-06
protonated prom-RDG%st, 2.484587081409745, 1.2886838771680122
protonated *mu, 7.430212116, 6.867360676527679
protonated tr-e*theta, -1905.849051, 1451.5502740000002
protonated tr-*alpha, 158.54236273594674, 68.03258094063564
protonated HLgap, -0.348380736, 0.05740759550000002
protonated Vol, 186.65327, 57.15214803865564
